iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,fwd_clear_m,left_clear_m,right_clear_m,status
2026-09-03T18:06:45.997434,0.015,1,71.6486,7.2191,0.3038,-8.51,0.000,0.400,9.560,31.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.097266,0.115,2,71.6486,7.2191,0.3038,-8.51,0.000,0.400,9.560,31.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.197535,0.216,3,71.6486,7.2191,0.3038,-8.51,0.000,0.400,9.560,31.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.297310,0.315,4,71.6486,7.2191,0.3038,-8.51,0.000,0.400,9.560,31.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.397286,0.415,5,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.497158,0.515,6,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.597346,0.615,7,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.697529,0.716,8,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.797226,0.815,9,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.898128,0.916,10,71.6464,7.2186,0.3044,-6.05,0.000,0.400,9.562,29.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:46.997646,1.016,11,71.6448,7.2164,0.3052,-0.43,0.500,0.000,9.564,23.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.097306,1.115,12,71.6448,7.2164,0.3052,-0.43,0.500,0.000,9.564,23.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.197234,1.215,13,71.6448,7.2164,0.3052,-0.43,0.500,0.000,9.564,23.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.297175,1.315,14,71.6448,7.2164,0.3052,-0.43,0.500,0.000,9.564,23.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.397435,1.416,15,71.6448,7.2164,0.3052,-0.43,0.500,0.000,9.564,23.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.497189,1.515,16,71.7228,7.2247,0.3039,2.19,0.500,0.000,9.489,20.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.597684,1.616,17,71.7228,7.2247,0.3039,2.19,0.500,0.000,9.489,20.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.697294,1.715,18,71.7228,7.2247,0.3039,2.19,0.500,0.000,9.489,20.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.797169,1.815,19,71.7228,7.2247,0.3039,2.19,0.500,0.000,9.489,20.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.897339,1.915,20,71.7228,7.2247,0.3039,2.19,0.500,0.000,9.489,20.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:47.997160,2.015,21,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.097710,2.116,22,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.197300,2.215,23,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.297509,2.316,24,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.397143,2.415,25,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.497463,2.515,26,71.9410,7.2273,0.3076,3.05,0.500,0.000,9.288,20.58,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.597396,2.616,27,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.697198,2.715,28,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.797349,2.815,29,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.897188,2.915,30,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:48.997551,3.016,31,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.097364,3.115,32,72.1789,7.2501,0.3010,3.83,0.500,0.000,9.061,20.27,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.197313,3.215,33,72.3867,7.2675,0.3056,4.74,0.500,0.000,8.864,19.81,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.297218,3.315,34,72.3867,7.2675,0.3056,4.74,0.500,0.000,8.864,19.81,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.397417,3.415,35,72.3867,7.2675,0.3056,4.74,0.500,0.000,8.864,19.81,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.497387,3.515,36,72.3867,7.2675,0.3056,4.74,0.500,0.000,8.864,19.81,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.598759,3.617,37,72.3867,7.2675,0.3056,4.74,0.500,0.000,8.864,19.81,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.697352,3.715,38,72.5940,7.2789,0.3021,6.03,0.500,0.000,8.671,19.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.797248,3.815,39,72.5940,7.2789,0.3021,6.03,0.500,0.000,8.671,19.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.897245,3.915,40,72.5940,7.2789,0.3021,6.03,0.500,0.000,8.671,19.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:49.997187,4.015,41,72.5940,7.2789,0.3021,6.03,0.500,0.000,8.671,19.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.097334,4.115,42,72.5940,7.2789,0.3021,6.03,0.500,0.000,8.671,19.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.197178,4.215,43,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.297150,4.315,44,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.397246,4.415,45,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.497252,4.515,46,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.597158,4.615,47,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.697406,4.716,48,72.8045,7.3162,0.2989,6.52,0.500,0.000,8.465,18.90,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.797168,4.815,49,72.9978,7.3418,0.3063,6.81,0.500,0.000,8.280,19.03,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:50.897265,4.915,50,72.9978,7.3418,0.3063,6.81,0.500,0.000,8.280,19.03,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.000342,5.018,51,72.9978,7.3418,0.3063,6.81,0.500,0.000,8.280,19.03,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.097770,5.116,52,72.9978,7.3418,0.3063,6.81,0.500,0.000,8.280,19.03,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.197281,5.215,53,72.9978,7.3418,0.3063,6.81,0.500,0.000,8.280,19.03,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.297223,5.315,54,73.2352,7.3655,0.2970,8.27,0.500,0.000,8.056,18.15,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.397401,5.415,55,73.2352,7.3655,0.2970,8.27,0.500,0.000,8.056,18.15,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.497161,5.515,56,73.2352,7.3655,0.2970,8.27,0.500,0.000,8.056,18.15,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.597233,5.615,57,73.2352,7.3655,0.2970,8.27,0.500,0.000,8.056,18.15,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.697267,5.715,58,73.2352,7.3655,0.2970,8.27,0.500,0.000,8.056,18.15,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.797661,5.816,59,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.897166,5.915,60,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:51.997332,6.015,61,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.097213,6.115,62,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.197278,6.215,63,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.297159,6.315,64,73.4385,7.4022,0.3038,9.34,0.500,0.000,7.858,17.50,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.397488,6.416,65,73.6453,7.4441,0.3020,9.62,0.500,0.000,7.655,17.64,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.499339,6.517,66,73.6453,7.4441,0.3020,9.62,0.500,0.000,7.655,17.64,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.597501,6.616,67,73.6453,7.4441,0.3020,9.62,0.500,0.000,7.655,17.64,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.697235,6.715,68,73.6453,7.4441,0.3020,9.62,0.500,0.000,7.655,17.64,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.797171,6.815,69,73.6453,7.4441,0.3020,9.62,0.500,0.000,7.655,17.64,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.897208,6.915,70,73.8514,7.4794,0.3033,10.00,0.500,0.000,7.456,17.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:52.997524,7.016,71,73.8514,7.4794,0.3033,10.00,0.500,0.000,7.456,17.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:53.099472,7.117,72,73.8514,7.4794,0.3033,10.00,0.000,0.450,7.456,17.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:53.197729,7.216,73,73.8514,7.4794,0.3033,10.00,0.000,0.450,7.456,17.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:53.297620,7.316,74,73.8514,7.4794,0.3033,10.00,0.000,0.450,7.456,17.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:53.397250,7.415,75,74.0463,7.5154,0.3029,11.43,0.000,0.450,7.267,16.78,999.00,1.00,1.00,NAVIGATING
2026-09-03T18:06:53.497364,7.515,76,74.0463,7.5154,0.3029,11.43,0.000,0.450,7.267,16.78,999.00,1.00,1.00,NAVIGATING
