iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,status
2026-08-31T19:49:09.987108,6.830,53,-12.3920,27.3823,0.3060,-174.27,0.300,-0.004,6.321,NAVIGATING
2026-08-31T19:49:10.086853,6.930,54,-12.3920,27.3823,0.3060,-174.26,0.300,-0.004,6.321,NAVIGATING
2026-08-31T19:49:10.186957,7.030,55,-12.3920,27.3823,0.3060,-174.25,0.300,-0.004,6.321,NAVIGATING
2026-08-31T19:49:10.286750,7.130,56,-12.4040,27.4032,0.3053,-172.48,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.386824,7.230,57,-12.4045,27.4040,0.3053,-172.37,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.487022,7.330,58,-12.4046,27.4041,0.3053,-172.38,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.588382,7.432,59,-12.4045,27.4040,0.3053,-172.37,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.687199,7.530,60,-12.4046,27.4041,0.3053,-172.38,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.787106,7.630,61,-12.4046,27.4041,0.3053,-172.38,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.886958,7.730,62,-12.4045,27.4040,0.3052,-172.38,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:10.987068,7.830,63,-12.4046,27.4041,0.3052,-172.40,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.087914,7.931,64,-12.4045,27.4040,0.3053,-172.38,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.186832,8.030,65,-12.4046,27.4041,0.3053,-172.41,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.286834,8.130,66,-12.4046,27.4040,0.3053,-172.39,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.387014,8.230,67,-12.4045,27.4041,0.3052,-172.41,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.487206,8.330,68,-12.4046,27.4041,0.3053,-172.40,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.587075,8.430,69,-12.4045,27.4041,0.3053,-172.41,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.686946,8.530,70,-12.4046,27.4042,0.3053,-172.41,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.786733,8.630,71,-12.4045,27.4041,0.3053,-172.39,0.300,-0.010,6.311,NAVIGATING
2026-08-31T19:49:11.886846,8.730,72,-12.3967,27.3883,0.3057,-169.49,0.300,-0.020,6.317,NAVIGATING
2026-08-31T19:49:11.988576,8.832,73,-12.3967,27.3882,0.3057,-169.48,0.300,-0.020,6.317,NAVIGATING
2026-08-31T19:49:12.087137,8.930,74,-12.3967,27.3883,0.3057,-169.49,0.300,-0.020,6.317,NAVIGATING
2026-08-31T19:49:12.187878,9.031,75,-12.3967,27.3883,0.3057,-169.48,0.300,-0.020,6.317,NAVIGATING
2026-08-31T19:49:12.286760,9.130,76,-12.3967,27.3883,0.3057,-169.49,0.300,-0.020,6.317,NAVIGATING
2026-08-31T19:49:12.386796,9.230,77,-12.4134,27.5016,0.3067,-169.20,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.486811,9.330,78,-12.4134,27.5015,0.3066,-169.20,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.587153,9.430,79,-12.4133,27.5016,0.3067,-169.21,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.687436,9.531,80,-12.4133,27.5015,0.3066,-169.19,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.787585,9.631,81,-12.4134,27.5016,0.3066,-169.21,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.887254,9.731,82,-12.4134,27.5015,0.3066,-169.19,0.300,-0.018,6.311,NAVIGATING
2026-08-31T19:49:12.986864,9.830,83,-12.4056,27.3898,0.3050,-171.53,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.087196,9.930,84,-12.4051,27.3832,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.187443,10.031,85,-12.4051,27.3831,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.287040,10.130,86,-12.4051,27.3832,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.388166,10.232,87,-12.4051,27.3832,0.3048,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.487227,10.330,88,-12.4052,27.3833,0.3049,-171.65,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.587076,10.430,89,-12.4051,27.3832,0.3048,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.687721,10.531,90,-12.4052,27.3833,0.3049,-171.65,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.787196,10.631,91,-12.4051,27.3832,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.886913,10.730,92,-12.4052,27.3832,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:13.986877,10.830,93,-12.4052,27.3833,0.3049,-171.64,0.300,-0.013,6.308,NAVIGATING
2026-08-31T19:49:14.088771,10.932,94,-12.3728,27.3759,0.3074,-168.00,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.187075,11.030,95,-12.3729,27.3760,0.3074,-168.01,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.286748,11.130,96,-12.3728,27.3759,0.3074,-167.99,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.386747,11.230,97,-12.3729,27.3759,0.3074,-168.01,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.486932,11.330,98,-12.3728,27.3759,0.3075,-167.99,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.587033,11.431,99,-12.3728,27.3759,0.3074,-168.01,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.686928,11.530,100,-12.3729,27.3759,0.3074,-168.00,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.786981,11.630,101,-12.3728,27.3759,0.3074,-168.00,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.887329,11.731,102,-12.3729,27.3760,0.3074,-168.01,0.300,-0.026,6.340,NAVIGATING
2026-08-31T19:49:14.987236,11.831,103,-12.3736,27.3847,0.3076,-168.58,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.087152,11.930,104,-12.3736,27.3848,0.3076,-168.59,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.187153,12.031,105,-12.3736,27.3847,0.3076,-168.57,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.287009,12.130,106,-12.3736,27.3848,0.3076,-168.59,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.386803,12.230,107,-12.3736,27.3847,0.3076,-168.58,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.488959,12.332,108,-12.3736,27.3847,0.3076,-168.57,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.587338,12.431,109,-12.3737,27.3848,0.3076,-168.58,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.687440,12.531,110,-12.3736,27.3847,0.3076,-168.57,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.787081,12.631,111,-12.3736,27.3848,0.3076,-168.58,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.886758,12.730,112,-12.3736,27.3847,0.3076,-168.56,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:15.986845,12.830,113,-12.3736,27.3848,0.3076,-168.58,0.300,-0.024,6.340,NAVIGATING
2026-08-31T19:49:16.087254,12.931,114,-12.4109,27.4367,0.3053,-172.79,0.300,-0.007,6.307,NAVIGATING
