episode_time_s,odom_x_m,odom_y_m,start_forward_m,start_left_m,yaw_relative_rad,cumulative_path_m,goal_distance_interpolated_m
0.0,-2.9444682654190606,3.752164450262118,-1.64541114390694e-05,-1.9176157547905217e-05,-7.844711740645494e-06,0.0,3.11463559438872
0.1,-2.9444973165436523,3.7521988234889134,7.457223221831354e-06,-5.730402970355308e-05,4.036840979892986e-05,4.500540590176942e-05,3.114629124364121
0.2,-2.9444307847312574,3.752181546667306,-5.597184037754232e-05,-3.0813946345475404e-05,8.015745920220141e-05,0.00011374382765708246,3.114676445364441
0.3,-2.944495311841164,3.7521991191445223,5.430860314327277e-06,-5.731391268785099e-05,-0.0001282709417753658,0.00018062087804361166,3.1146309819953233
0.4,-2.944509007433543,3.75218295944697,2.126922745596008e-05,-4.3247953712513796e-05,-8.683878507431686e-05,0.00020180353782960224,3.1146108111051634
0.5,-2.9444749587525387,3.7521875221239203,-1.3082608989259023e-05,-4.2961541532805974e-05,-0.00022126917978138041,0.00023615656825045112,3.1146421191928124
0.6,-2.944473405927844,3.752252540589536,-2.3792457957968024e-05,-0.00010711067457953154,-6.811794421590633e-05,0.0003011935741438581,3.11467783215841
0.7,-2.944529546776594,3.752173327123208,4.296204246563505e-05,-3.6609576579138066e-05,-0.00022856253248093592,0.0003982840893658195,3.1145882854826348
0.8,-2.9445274993289963,3.7522292864383657,3.304054746317315e-05,-9.172038252041477e-05,-0.00023510415258165549,0.0004542808481522076,3.114619626033164
0.9,-2.944470914488774,3.7522470859119195,-2.5489454629713368e-05,-0.00010135906794846276,-0.00014174338747707793,0.0005135991876584191,3.114677060829563
1.0,-2.9444599686525326,3.752259984273849,-3.8145469980710716e-05,-0.00011258423373461594,-0.0002404457712099628,0.0005305160157148634,3.114693173019334
1.1,-2.944433088484394,3.752322131560317,-7.352430236841355e-05,-0.0001703178190496836,-0.00012706672617479595,0.0005982273785312281,3.114748860904913
1.2,-2.9444346933936583,3.7522783794240286,-6.57630614950283e-05,-0.00012722967330600155,-0.0005162421086093437,0.0006420089404440184,3.114724353227822
1.3,-2.9444364719282254,3.7523293137939597,-7.1187939043721e-05,-0.000177905544576906,-0.0004349940505332661,0.0006929743524945805,3.114749789279819
1.4,-2.944431367195234,3.752266140292727,-6.732934431240253e-05,-0.00011464370138820818,-0.0006210366183343474,0.0007563537620605582,3.114720701226485
1.5,-2.9444343398380166,3.7523595000691796,-7.755726901303594e-05,-0.0002074891321898294,-0.0006947738056055641,0.0008497608520720796,3.1147675680228364
1.6,-2.9443908570101067,3.7522621542685335,-0.00010687204395082752,-0.00010498252168677857,-0.000728944749849969,0.0009563768040983948,3.114752970215231
1.7,-2.9444247078145884,3.7523376636581878,-8.401236347201934e-05,-0.00018451226391211022,-0.0007478224945782763,0.0010391266976936188,3.114764189668765
1.8,-2.944323500081597,3.7522968483825148,-0.00017844983070167277,-0.00012982719530273688,-0.0007246140307684001,0.0011482545673950097,3.11482848393407
1.9,-2.944311522846211,3.752297429782575,-0.00019038930041915232,-0.00012871307844176277,-0.0009701601577063458,0.0011602459056653828,3.114838955623857
2.0,-2.9443140869889617,3.7523250356620768,-0.00019174533335776408,-0.00015640460396471357,-0.0007055456721363207,0.0011879706132584095,3.1148513832821285
2.1,-2.944388703736892,3.7522805876320873,-0.0001116042896024537,-0.0001229277530460102,-0.0009644463168698714,0.0012748227084641308,3.1147645488905957
2.2,-2.9443573278796444,3.7523423142378287,-0.00015137450056522115,-0.00017961063048133464,-0.0007205944237815842,0.0013440658906149466,3.114823829065957
2.3,-2.944333478449784,3.7523054061696435,-0.00016977855830290772,-0.00013970710356181243,-0.000788611346096868,0.001388009044823869,3.114824543209901
2.4,-2.9443440812454034,3.752366771856313,-0.000167939038406295,-0.00020195485807481073,-0.0009009282115148843,0.0014502839737709223,3.114848008854919
2.5,-2.944245867407641,3.7523139958463605,-0.00025772517882680123,-0.00013585104469813976,-0.0006619401312777384,0.0015617795573361407,3.1149034357474368
2.6,-2.9443487231013385,3.752345322752064,-0.00016031764990601018,-0.0001813751268583309,-0.0008552155166596798,0.0016693001076834235,3.114832722730317
2.7,-2.944295267012228,3.752342926202015,-0.0002129010151661311,-0.0001714611663465748,-0.0006110825179543866,0.0017228098910422444,3.114876818474491
2.8,-2.944317744622423,3.7523247062988645,-0.00018807781551745246,-0.00015659453962443243,-0.0008953149654153947,0.0017517444349455734,3.1148481051174874
2.9,-2.944369603572691,3.7523454693070084,-0.00013966668481238487,-0.00018446595246844892,-0.0008431545033986686,0.0018076054520332057,3.114815080887195
3.0,-2.944367883622985,3.7522958883999817,-0.00013437474965281894,-0.00013513827270500805,-0.0009900811967100685,0.001857216182410591,3.1147903114201965
3.1,-2.9444574715234535,3.7523371422502176,-5.1502774483744074e-05,-0.00018861824840790762,-0.0008963650247517662,0.0019558461579231422,3.1147361104263487
3.2,-2.944402357991792,3.752309314638088,-0.00010213928960011638,-0.00015329374266586935,-0.000846558319587576,0.002017586560975357,3.114768158654684
3.3,-2.944525422950931,3.7523357892728657,1.595992648424941e-05,-0.00019686512794012066,-0.0010011403597047774,0.0021434670219471017,3.1146777311223692
3.4,-2.9444750688154606,3.752338430572609,-3.426322898155117e-05,-0.000192376244076609,-0.0007951099002148077,0.002193890383827108,3.1147218589061305
3.5,-2.9442594872769465,3.7529930258208934,-0.0003400364562224573,-0.0008100113081130204,0.0036181995916111376,0.0028830713026173635,3.115251136118433
3.6,-2.9448955840280564,3.7550517207027587,-7.342059998708547e-07,-0.0029378547413535165,0.03663918923981724,0.005037797200125168,3.11580145618547
3.7,-2.9459678798802007,3.7548291414383868,0.0010922379698102248,-0.002868776913078564,0.06544172259959202,0.006132950122531094,3.1147740834632605
3.8,-2.946875738337505,3.7544125096236884,0.002049793516248974,-0.002584389109187792,0.08458040753672467,0.007131844034574524,3.113783383037192
3.9,-2.947684276522882,3.7544215410619155,0.0028489711871386037,-0.002707395671781355,0.10849278416458175,0.007940432659333528,3.113102489695688
4.0,-2.948778420595236,3.7548044736741013,0.003878149792477031,-0.0032408561059805076,0.12948561292959226,0.009099651636292713,3.11237772107298
4.1,-2.9496434523444823,3.7551894575566918,0.0046802180994270715,-0.00374402501205987,0.14496493329631346,0.01004648452390214,3.1118485250741044
4.2,-2.9508684969709953,3.754277750500294,0.006021630862768189,-0.00301426074054523,0.1649767156739661,0.01157355495241346,3.1103264238937625
4.3,-2.9515367771011736,3.753218895303539,0.006832606564053954,-0.002060273805618637,0.17779552188109715,0.012825662240183392,3.109198318240426
4.4,-2.952671770812507,3.752008401784966,0.008127020676274556,-0.0010220072746366642,0.19643926994987293,0.01448503118145992,3.107594184779991
4.5,-2.95362098939344,3.7514307076922657,0.009148244738570961,-0.0005840029439321808,0.21141885079933997,0.015596222604721034,3.106483074040806
4.6,-2.954161335736373,3.750791153730794,0.009773412748883013,-2.707530156032418e-05,0.22551678000133538,0.016433482086575614,3.105685864742215
4.7,-2.95485220426474,3.7495524454703855,0.010632123912935852,0.0011017792571066055,0.24106961042818487,0.017851825302406005,3.1044435090833833
4.8,-2.955633599693015,3.7475687813057714,0.011685552101527857,0.002955368042350693,0.26027355119325474,0.019983843673176502,3.102729971594375
4.9,-2.956169484255821,3.746067640026333,0.012427852372260573,0.004365895501692838,0.2742377648199525,0.021577768829979062,3.101480630249969
5.0,-2.956600213565878,3.744690044674067,0.013048619691306409,0.005668947545446942,0.28844788368700414,0.02302113181035756,3.100386198162309
5.1,-2.9571044602223395,3.744003136894233,0.013644729551334405,0.006277848213311743,0.30421912432560205,0.02387325092676606,3.0995949202998094
5.2,-2.957728376419364,3.743752359221985,0.014297784552538844,0.006438098103201389,0.31856241113075656,0.02454568000243707,3.098932782143827
5.3,-2.9583475525719534,3.744302259170086,0.014833190403841071,0.00580634685844721,0.33801374321014244,0.02537379174662207,3.098698296312458
5.4,-2.9589187235468417,3.7451796117484717,0.015274875434653366,0.004857190305021414,0.3514985114673115,0.026420684209750345,3.0986781022633236
5.5,-2.960267703438482,3.7462743747132965,0.01645591890022869,0.0035830674578736328,0.3797131988407067,0.02815799612682285,3.098113790511668
5.6,-2.9612706579045045,3.74697076305255,0.01735059878393625,0.002752150924368753,0.3967608920101515,0.029379009795854748,3.0976324613787987
5.7,-2.9632725114451297,3.7517390041189276,0.018659746216431367,-0.002250815542158192,0.3978590076594686,0.03455042550774658,3.098467591372502
5.8,-2.961310291711766,3.7523296646751167,0.016633823022647785,-0.0025587463582996016,0.3911963721695737,0.03659961709826216,3.1004436150758026
5.9,-2.957018976769035,3.7527312779112822,0.01232876855428729,-0.002350940791440694,0.39566855350025815,0.04090968405008184,3.104292746664112
6.0,-2.956447351685126,3.755770144618569,0.011334148837399608,-0.005278772364463477,0.40167785625017105,0.04400184609325015,3.10639142882152
6.1,-2.95738975028149,3.7569982043838586,0.01209387233090573,-0.00662749995555285,0.40295980606610593,0.04554982732748747,3.106246363434698
6.2,-2.9580833133955777,3.7569232534974395,0.012791072727733343,-0.006651143882081046,0.40865072894518534,0.04624742852344276,3.1056192259764206
6.3,-2.958302884818124,3.758390066882573,0.012801515783786153,-0.008134263586955362,0.4101271478201709,0.04773058499408441,3.1062140452812383
6.4,-2.9581949495770457,3.7601313211569,0.012449010590229756,-0.009842876051104019,0.4109018254297352,0.04947518135546099,3.107232831131607
6.5,-2.958238818656109,3.761002553461396,0.01236953082890934,-0.010711583822472044,0.4108064021455813,0.05034751742859722,3.1076600085855266
6.6,-2.9584309001861233,3.76141396047598,0.012501651587641749,-0.011145974373628425,0.4101262129508285,0.05080155602367695,3.107716811098336
6.7,-2.958507515258014,3.7618853226240128,0.012511002458292078,-0.011623430869088241,0.40950311439270326,0.051279104077634544,3.1079033294872698
6.8,-2.958629587926814,3.762310417914025,0.012571883442935694,-0.012061496215546239,0.4090343112420181,0.05172137971799759,3.1080267806838497
6.9,-2.958772811359655,3.7625709058352776,0.01267692583048058,-0.012339584341240592,0.4087327730402137,0.052018645438916315,3.1080445855045222
7.0,-2.9588732776311346,3.7629415359758447,0.012724100242129683,-0.012720681110693287,0.4085312249554023,0.05240265087221345,3.108157347984817
7.1,-2.9589543869238604,3.7632192777993105,0.012765215594710659,-0.013007087754559573,0.4087713015573642,0.05269199364103377,3.1082369541816903
7.2,-2.9590891320605195,3.763396792529072,0.012873570017619674,-0.013201836439206185,0.40853245148433315,0.05291485622455898,3.1082177351923588
7.3,-2.959177405245787,3.763827926321676,0.01290013766721164,-0.01364111159484046,0.40823620250266934,0.05335493406126785,3.108373207813863
7.4,-2.959059046339252,3.7637457115187942,0.01279456104533601,-0.013543021424678475,0.40824119579039087,0.05349904549235185,3.108429408201772
7.5,-2.95835190671197,3.763377901021271,0.012146382986520515,-0.013079128960166652,0.4313895771354863,0.054296122034824826,3.108831132396286
