goal_label,new_goal,fixed_start_x_m,fixed_start_y_m,saved_yaw_rad,straight_distance_m,map_overlay_x_m,map_overlay_y_m,success_radius_m
1,False,2.976295047359577,1.6749293355328907,-0.16456907985919206,3.415218951687548,2.9412722777946336,1.749771164407135,1.0
2,False,4.806585606214698,-2.4196024419508197,0.3229949009230366,5.38123974256534,5.057074300042438,-2.2047876996521936,1.0
3,False,9.299617046185157,0.4242188621915379,-0.20163110700574816,9.309287773440921,9.337319203771505,0.9502328540935793,1.0
4,False,10.613861243952254,-3.886405544069355,-0.6353824513828922,11.303017232528875,10.953682718867837,-3.256439176179519,1.0
5,True,15.604041406638608,-4.0795725388639035,-0.025079491567807866,16.128515750680364,15.945007799321619,-3.0955495084584173,1.0
