time_s,x_m,y_m,dist_to_goal_m
8.347,0.0015,-0.0023,11.3008
8.384,0.0027,-0.0017,11.2999
8.431,0.0025,-0.0018,11.3001
8.463,0.003,-0.0012,11.2998
8.501,0.003,-0.0012,11.2998
8.533,0.0029,-0.0003,11.3002
8.555,0.0025,0.0002,11.3007
8.57,0.0029,-0.0004,11.3002
8.634,0.0023,0.0002,11.3009
8.668,0.0012,0.0005,11.3021
8.688,-0.0017,0.0001,11.3046
8.717,0.001,0.0005,11.3023
8.75,-0.0032,0.0,11.3061
8.77,-0.0022,0.0,11.3051
8.806,-0.0046,-0.0004,11.3072
8.847,-0.0042,-0.0002,11.3069
8.857,-0.0061,-0.001,11.3084
8.908,-0.0064,-0.0012,11.3086
8.96,-0.0081,-0.0019,11.3099
8.974,-0.0078,-0.0017,11.3098
9.05,-0.0077,-0.0031,11.3092
9.064,-0.0078,-0.0027,11.3094
9.097,-0.0063,-0.0028,11.3079
9.127,-0.0065,-0.0029,11.3081
9.188,-0.003,-0.001,11.3055
9.215,-0.0038,-0.0015,11.3061
9.264,-0.0004,0.0007,11.3037
9.274,-0.0012,0.0002,11.3042
9.317,0.0012,0.0013,11.3024
9.33,0.0006,0.0011,11.3028
9.36,0.0037,0.0018,11.3001
9.422,0.0035,0.0018,11.3004
9.462,0.0046,0.0034,11.2999
9.482,0.0046,0.0033,11.2998
9.505,0.0055,0.0036,11.2991
9.543,0.0054,0.0035,11.2992
9.581,0.0066,0.0038,11.2982
9.599,0.0072,0.0039,11.2976
9.623,0.0064,0.0038,11.2983
9.671,0.0077,0.0037,11.2971
9.681,0.0073,0.0038,11.2975
9.727,0.0079,0.0035,11.2967
9.793,0.0078,0.0036,11.2969
9.822,0.0084,0.0035,11.2964
9.851,0.0082,0.0035,11.2966
9.901,0.009,0.0036,11.2958
9.915,0.0086,0.0036,11.2961
9.949,0.0094,0.0037,11.2955
9.995,0.0092,0.0037,11.2956
10.034,0.0102,0.0038,11.2947
10.048,0.0097,0.0037,11.2951
10.098,0.0104,0.0038,11.2946
10.121,0.0108,0.0038,11.2942
10.165,0.0108,0.0038,11.2942
10.202,0.0111,0.0037,11.2938
10.217,0.0112,0.0036,11.2937
10.249,0.0111,0.0036,11.2938
10.29,0.0113,0.0035,11.2935
10.315,0.0113,0.0035,11.2936
10.357,0.0114,0.0034,11.2935
10.383,0.0114,0.0034,11.2935
10.418,0.0116,0.0034,11.2933
10.466,0.0115,0.0034,11.2934
10.505,0.0118,0.0035,11.2931
10.543,0.0117,0.0034,11.2932
10.574,0.012,0.0038,11.2931
10.611,0.0119,0.0037,11.2931
10.631,0.0122,0.0042,11.293
10.668,0.0121,0.0041,11.2931
10.697,0.0123,0.0045,11.293
10.736,0.0123,0.0045,11.293
10.769,0.0124,0.0047,11.293
10.801,0.0124,0.0047,11.293
10.834,0.0124,0.0047,11.2929
10.877,0.0124,0.0047,11.2929
10.89,0.0125,0.0047,11.2928
10.903,0.0125,0.0046,11.2928
10.934,0.0125,0.0046,11.2928
10.969,0.0125,0.0047,11.2929
11.024,0.0125,0.0046,11.2929
11.059,0.0126,0.0048,11.2929
11.077,0.0126,0.0048,11.2929
11.094,0.0127,0.005,11.2928
11.148,0.0127,0.005,11.2928
11.184,0.0127,0.0052,11.2928
11.197,0.0127,0.0053,11.2929
11.218,0.0127,0.0052,11.2928
11.249,0.0128,0.0054,11.2928
11.29,0.0128,0.0054,11.2929
11.33,0.0128,0.0055,11.2929
11.363,0.0128,0.0055,11.2929
11.384,0.0129,0.0056,11.2929
11.441,0.0129,0.0056,11.2929
11.466,0.0129,0.0057,11.2929
11.506,0.0129,0.0057,11.2929
11.544,0.0129,0.006,11.2929
11.582,0.0129,0.006,11.2929
11.611,0.0132,0.0062,11.2928
11.645,0.0131,0.0062,11.2928
11.676,0.0132,0.0065,11.2928
11.701,0.0132,0.0065,11.2928
11.738,0.0132,0.0067,11.2929
11.753,0.0132,0.0069,11.293
11.798,0.0132,0.0068,11.2929
11.825,0.0133,0.007,11.2929
11.861,0.0132,0.007,11.293
11.903,0.0133,0.007,11.2929
11.928,0.0133,0.007,11.293
11.958,0.0135,0.007,11.2928
11.991,0.0136,0.007,11.2927
12.01,0.0135,0.007,11.2928
12.059,0.0136,0.007,11.2927
12.102,0.0136,0.007,11.2926
12.146,0.0136,0.007,11.2927
12.175,0.0136,0.0068,11.2926
12.22,0.0137,0.0069,11.2925
12.253,0.0136,0.0067,11.2925
12.286,0.0136,0.0067,11.2925
12.31,0.0136,0.0065,11.2925
12.327,0.0142,0.0059,11.2917
12.352,0.0136,0.0065,11.2925
12.379,0.0143,0.0077,11.2922
12.425,0.0151,0.006,11.2909
12.444,0.0144,0.0087,11.2925
12.49,0.0145,0.0087,11.2924
12.511,0.0147,0.0077,11.2919
12.55,0.0146,0.0077,11.2919
12.577,0.0149,0.0085,11.292
12.587,0.0147,0.0087,11.2922
12.63,0.0147,0.0086,11.2922
12.644,0.0149,0.0089,11.2921
12.709,0.0149,0.0089,11.2921
12.736,0.0147,0.0084,11.2921
12.758,0.0147,0.0085,11.2921
12.785,0.0145,0.0076,11.292
12.822,0.014,0.0068,11.2922
12.842,0.0145,0.0075,11.292
12.895,0.0134,0.0063,11.2926
12.917,0.0138,0.0067,11.2923
12.967,0.0123,0.0054,11.2933
12.979,0.0128,0.0058,11.293
13.011,0.0103,0.0045,11.2949
13.041,0.0107,0.0048,11.2947
13.079,0.0096,0.0056,11.2959
13.113,0.0097,0.0056,11.2959
13.153,0.0085,0.0068,11.2974
13.179,0.0087,0.0066,11.2971
13.208,0.0085,0.008,11.2978
13.251,0.0086,0.008,11.2977
13.271,0.0095,0.0087,11.2971
13.317,0.0095,0.0091,11.2972
13.341,0.0089,0.0086,11.2976
13.361,0.0086,0.0081,11.2977
13.394,0.0086,0.0083,11.2977
13.428,0.0079,0.0111,11.2994
13.47,0.0082,0.01,11.2987
13.502,0.0092,0.0143,11.2993
13.558,0.0091,0.014,11.2993
13.584,0.0099,0.0168,11.2995
13.608,0.0096,0.0161,11.2995
13.632,0.0106,0.018,11.2992
13.682,0.0106,0.0179,11.2992
13.734,0.0115,0.0193,11.2989
13.749,0.0112,0.0188,11.299
13.812,0.0119,0.0199,11.2988
13.824,0.0117,0.0197,11.2988
13.845,0.012,0.0205,11.2988
13.899,0.012,0.0204,11.2988
13.929,0.0122,0.0211,11.2988
13.964,0.0122,0.0209,11.2988
13.998,0.0124,0.0216,11.2988
14.029,0.0123,0.0215,11.2989
14.049,0.0127,0.0221,11.2987
14.068,0.013,0.0224,11.2985
14.093,0.0126,0.0221,11.2988
14.14,0.0134,0.0226,11.2982
14.172,0.0132,0.0225,11.2984
14.195,0.0137,0.0228,11.298
14.246,0.0136,0.0227,11.2981
14.286,0.0139,0.0228,11.2979
14.305,0.0138,0.0228,11.2979
14.343,0.014,0.0228,11.2977
14.405,0.014,0.0228,11.2977
14.408,0.0142,0.0228,11.2976
14.424,0.0143,0.023,11.2975
14.449,0.0142,0.0228,11.2976
14.483,0.0144,0.0231,11.2974
14.506,0.0143,0.023,11.2975
14.547,0.0147,0.0233,11.2972
14.582,0.0147,0.0232,11.2972
14.619,0.0151,0.0234,11.2969
14.663,0.0151,0.0234,11.2969
14.677,0.0153,0.0235,11.2967
14.714,0.0153,0.0235,11.2967
14.723,0.0155,0.0235,11.2966
14.755,0.0156,0.0235,11.2965
14.792,0.0155,0.0235,11.2965
14.808,0.0155,0.0235,11.2966
14.853,0.0156,0.0235,11.2965
14.883,0.0156,0.0236,11.2966
14.93,0.0156,0.0236,11.2966
14.958,0.0156,0.0237,11.2965
14.969,0.0156,0.0236,11.2965
14.995,0.0156,0.0237,11.2965
15.033,0.0158,0.0236,11.2963
15.08,0.0157,0.0236,11.2964
15.134,0.0158,0.0235,11.2963
15.146,0.0158,0.0235,11.2963
15.182,0.016,0.0235,11.2961
15.217,0.0159,0.0235,11.2962
15.242,0.0161,0.0235,11.296
15.283,0.0161,0.0235,11.296
15.324,0.0162,0.0235,11.2959
15.345,0.0162,0.0235,11.2959
15.368,0.0162,0.0235,11.2959
15.389,0.0163,0.0236,11.2958
15.422,0.0162,0.0235,11.2959
15.453,0.0164,0.0237,11.2958
15.489,0.0164,0.0236,11.2958
15.51,0.0164,0.0237,11.2958
15.568,0.0164,0.0237,11.2958
15.601,0.0164,0.0237,11.2958
15.631,0.0164,0.0237,11.2958
15.675,0.0164,0.0237,11.2958
15.714,0.0164,0.0237,11.2958
15.74,0.0165,0.0237,11.2957
15.781,0.0165,0.0237,11.2957
15.806,0.0166,0.0237,11.2956
15.848,0.0166,0.0237,11.2957
15.882,0.0166,0.0238,11.2957
15.928,0.0166,0.0238,11.2957
15.945,0.0166,0.0238,11.2956
15.979,0.0166,0.0237,11.2956
15.988,0.0166,0.0237,11.2956
16.01,0.0167,0.0237,11.2955
16.059,0.0166,0.0237,11.2956
16.089,0.0167,0.0237,11.2955
16.149,0.0167,0.0237,11.2955
16.195,0.0167,0.0238,11.2956
16.201,0.0167,0.0238,11.2956
16.239,0.0167,0.0223,11.2951
16.262,0.0168,0.0223,11.2949
16.275,0.0166,0.0234,11.2955
16.339,0.0167,0.0235,11.2955
16.341,0.0173,0.0242,11.2951
16.361,0.0184,0.0256,11.2946
16.406,0.018,0.0251,11.2947
16.445,0.0196,0.027,11.2939
16.479,0.0193,0.0267,11.2941
16.519,0.0211,0.0286,11.2931
16.552,0.0211,0.0286,11.2931
16.589,0.023,0.03,11.2918
16.61,0.0229,0.0299,11.2918
16.649,0.0247,0.0314,11.2907
16.671,0.0258,0.0324,11.29
16.691,0.0249,0.0315,11.2906
16.757,0.0262,0.0328,11.2897
16.791,0.0277,0.0341,11.2888
16.818,0.0275,0.0339,11.2889
16.84,0.0285,0.0344,11.2881
16.867,0.0294,0.0352,11.2876
16.9,0.0287,0.0344,11.288
16.938,0.0303,0.0363,11.2871
16.981,0.0299,0.0357,11.2873
17.006,0.0315,0.0378,11.2865
17.031,0.0312,0.0374,11.2867
17.056,0.0319,0.0387,11.2864
17.081,0.0312,0.041,11.2879
17.118,0.0324,0.039,11.2861
17.179,0.0315,0.0422,11.2881
17.205,0.0321,0.0455,11.2886
17.217,0.0324,0.0468,11.2888
17.244,0.0315,0.0459,11.2893
17.28,0.0333,0.0459,11.2877
17.315,0.0328,0.0465,11.2883
17.35,0.0335,0.0448,11.2871
17.396,0.0335,0.0451,11.2872
17.415,0.0336,0.0444,11.2868
17.447,0.0336,0.0444,11.2869
17.466,0.0333,0.0438,11.2869
17.492,0.0333,0.0428,11.2866
17.518,0.0334,0.0433,11.2867
17.564,0.0328,0.0431,11.2872
17.586,0.0329,0.043,11.287
17.6,0.0304,0.0422,11.2891
17.656,0.0303,0.0422,11.2892
17.666,0.0296,0.0427,11.29
17.7,0.0293,0.0436,11.2906
17.743,0.0295,0.043,11.2902
17.818,0.0294,0.0438,11.2906
17.862,0.0294,0.0441,11.2907
17.874,0.0294,0.044,11.2907
17.91,0.0292,0.0442,11.2909
17.939,0.0292,0.0442,11.2909
17.97,0.0291,0.0443,11.291
18.002,0.029,0.0444,11.2911
18.028,0.0291,0.0443,11.291
18.052,0.0291,0.0445,11.2911
18.088,0.029,0.0444,11.2911
18.119,0.029,0.0445,11.2912
18.158,0.029,0.0445,11.2912
18.176,0.0291,0.0446,11.2911
18.224,0.0291,0.0445,11.2912
18.254,0.029,0.0446,11.2912
18.292,0.029,0.0445,11.2912
18.317,0.029,0.0446,11.2912
18.357,0.029,0.0446,11.2912
18.386,0.029,0.0446,11.2912
18.42,0.029,0.0446,11.2912
18.461,0.029,0.0447,11.2913
18.49,0.029,0.0447,11.2913
18.517,0.029,0.0447,11.2913
18.544,0.0289,0.0447,11.2913
18.588,0.029,0.0447,11.2913
18.618,0.0289,0.0448,11.2914
18.652,0.0289,0.0447,11.2914
18.675,0.0289,0.0448,11.2914
18.707,0.0288,0.0447,11.2914
18.73,0.0289,0.0447,11.2913
18.781,0.0289,0.0447,11.2913
18.825,0.0289,0.0448,11.2914
18.841,0.0289,0.0448,11.2914
18.878,0.0289,0.0448,11.2914
18.926,0.0289,0.0448,11.2914
18.958,0.029,0.0448,11.2913
18.988,0.029,0.0448,11.2913
19.011,0.029,0.0448,11.2913
19.049,0.0289,0.0448,11.2914
19.068,0.0289,0.0448,11.2914
19.092,0.0289,0.0448,11.2914
19.116,0.0289,0.0449,11.2914
19.146,0.029,0.0448,11.2913
19.193,0.029,0.0448,11.2913
19.214,0.029,0.0449,11.2913
19.279,0.029,0.0449,11.2913
19.289,0.029,0.0449,11.2913
19.313,0.0289,0.0449,11.2914
19.34,0.029,0.0449,11.2914
19.364,0.0289,0.0449,11.2914
19.41,0.0289,0.0449,11.2914
19.448,0.0289,0.0449,11.2914
19.494,0.0289,0.0449,11.2914
19.517,0.0289,0.0449,11.2914
19.548,0.0289,0.0449,11.2914
19.58,0.029,0.0449,11.2914
19.599,0.029,0.0449,11.2913
19.631,0.029,0.0449,11.2914
19.683,0.029,0.0449,11.2914
19.726,0.029,0.045,11.2913
19.768,0.029,0.045,11.2913
19.805,0.029,0.045,11.2914
19.844,0.029,0.045,11.2914
19.882,0.029,0.0449,11.2913
19.914,0.029,0.0449,11.2913
19.936,0.029,0.045,11.2913
19.971,0.029,0.045,11.2913
19.983,0.029,0.045,11.2913
20.021,0.029,0.045,11.2913
20.045,0.029,0.045,11.2913
20.084,0.0291,0.045,11.2913
20.123,0.0291,0.0449,11.2913
20.152,0.0291,0.045,11.2913
20.193,0.0291,0.045,11.2913
20.228,0.0282,0.0457,11.2923
20.261,0.0283,0.0458,11.2923
20.301,0.0284,0.0463,11.2924
20.358,0.0285,0.0462,11.2923
20.385,0.028,0.0462,11.2927
20.41,0.0281,0.0462,11.2926
20.43,0.0278,0.046,11.2929
20.447,0.0274,0.0457,11.2931
20.48,0.0277,0.0459,11.2929
20.502,0.0271,0.0454,11.2932
20.555,0.0273,0.0456,11.2932
20.585,0.0269,0.0448,11.2933
20.613,0.027,0.045,11.2932
20.646,0.0269,0.0444,11.2931
20.697,0.0269,0.0445,11.2931
20.734,0.0269,0.0442,11.2931
20.749,0.0269,0.0442,11.2931
20.798,0.0269,0.0442,11.293
20.814,0.0269,0.0442,11.293
20.863,0.027,0.0444,11.2931
20.895,0.027,0.0444,11.2931
20.935,0.027,0.0446,11.2931
20.962,0.027,0.0446,11.2931
20.982,0.0271,0.0447,11.293
21.038,0.0271,0.0447,11.293
21.072,0.0275,0.0448,11.2927
21.101,0.0275,0.0448,11.2927
21.134,0.0277,0.0452,11.2926
21.181,0.0277,0.0451,11.2926
21.21,0.0276,0.0459,11.293
21.238,0.0276,0.0457,11.2929
21.272,0.0273,0.0468,11.2935
21.311,0.0273,0.0467,11.2935
21.335,0.0279,0.0485,11.2936
21.376,0.0278,0.0484,11.2936
21.406,0.0269,0.0503,11.2951
21.42,0.0262,0.0517,11.2964
21.448,0.0269,0.0503,11.2952
21.48,0.0255,0.0536,11.2977
21.528,0.0259,0.0526,11.297
21.562,0.025,0.055,11.2986
21.624,0.0251,0.0548,11.2984
21.655,0.025,0.0561,11.299
21.674,0.025,0.056,11.2989
21.718,0.0254,0.0568,11.2989
21.736,0.0263,0.0576,11.2983
21.76,0.0272,0.0576,11.2975
21.799,0.0264,0.0575,11.2981
21.837,0.028,0.0577,11.2967
21.866,0.0277,0.0577,11.297
21.897,0.0288,0.0581,11.2961
21.938,0.0288,0.058,11.2961
21.962,0.0292,0.0588,11.296
21.99,0.0293,0.0592,11.296
22.024,0.0292,0.0589,11.296
22.08,0.0293,0.06,11.2964
22.096,0.0293,0.0596,11.2962
22.128,0.0286,0.0619,11.2976
22.155,0.0288,0.0614,11.2973
22.191,0.0282,0.0645,11.2989
22.228,0.0282,0.0642,11.2988
22.27,0.0277,0.0677,11.3005
22.281,0.0276,0.0694,11.3012
22.321,0.0277,0.0675,11.3004
22.347,0.0265,0.0713,11.3029
22.374,0.0276,0.0695,11.3013
22.415,0.0261,0.0708,11.3031
22.427,0.0267,0.0714,11.3028
22.462,0.025,0.0685,11.3033
22.502,0.0249,0.0686,11.3035
22.543,0.0258,0.0702,11.3032
22.581,0.0256,0.0699,11.3032
22.619,0.0291,0.0759,11.3021
22.661,0.0279,0.0737,11.3025
22.696,0.0332,0.0792,11.2994
22.713,0.032,0.0781,11.3002
22.746,0.037,0.0799,11.296
22.791,0.0369,0.0799,11.2962
22.819,0.043,0.0815,11.291
22.853,0.0418,0.0814,11.2921
22.882,0.0449,0.0812,11.2891
22.925,0.0447,0.0812,11.2893
22.956,0.045,0.0812,11.2891
22.989,0.0449,0.0811,11.2891
23.021,0.0436,0.0821,11.2907
23.054,0.0437,0.0821,11.2905
23.091,0.0434,0.0821,11.2909
23.123,0.0439,0.0822,11.2904
23.156,0.0468,0.0839,11.2883
23.198,0.0468,0.0839,11.2883
23.218,0.0458,0.0837,11.2891
23.238,0.0461,0.0838,11.2889
23.267,0.0461,0.0833,11.2888
23.302,0.0471,0.0852,11.2884
23.322,0.0466,0.0846,11.2887
23.354,0.0485,0.0858,11.2874
23.407,0.0482,0.0857,11.2876
23.443,0.0496,0.086,11.2864
23.474,0.0495,0.086,11.2865
23.519,0.0502,0.0854,11.2856
23.552,0.0501,0.0855,11.2857
23.586,0.0505,0.0847,11.2852
23.617,0.0504,0.0848,11.2852
23.655,0.0509,0.0842,11.2846
23.698,0.0508,0.0843,11.2847
23.726,0.0517,0.0841,11.2838
23.757,0.0516,0.0841,11.2838
23.798,0.053,0.084,11.2825
23.824,0.0529,0.084,11.2827
23.86,0.0545,0.0839,11.2811
23.906,0.0544,0.0839,11.2812
23.944,0.0562,0.0838,11.2795
23.965,0.0558,0.0839,11.2798
23.988,0.0575,0.0838,11.2783
24.034,0.0575,0.0838,11.2783
24.063,0.0587,0.0836,11.2771
24.088,0.0597,0.0835,11.2761
24.122,0.059,0.0836,11.2768
24.174,0.0603,0.0835,11.2755
24.198,0.0617,0.0834,11.2742
24.228,0.0629,0.0833,11.273
24.24,0.0619,0.0834,11.274
24.275,0.0644,0.0832,11.2716
24.311,0.064,0.0832,11.272
24.359,0.066,0.0834,11.2701
24.405,0.0659,0.0834,11.2703
24.429,0.0678,0.0835,11.2685
24.474,0.0676,0.0835,11.2687
24.495,0.0691,0.0833,11.2673
24.527,0.069,0.0833,11.2673
