time_s,x_m,y_m,dist_to_goal_m
4.87,0.0002,0.0001,5.3816
4.898,0.0002,0.0001,5.3816
4.933,0.0002,0.0001,5.3817
4.986,0.0002,0.0001,5.3817
5.012,0.0003,0.0001,5.3815
5.03,0.0003,0.0001,5.3816
5.063,0.0003,0.0001,5.3815
5.088,0.0003,0.0001,5.3815
5.117,0.0003,0.0001,5.3815
5.145,0.0003,0.0002,5.3816
5.194,0.0003,0.0001,5.3816
5.221,0.0004,0.0002,5.3815
5.268,0.0004,0.0002,5.3815
5.317,0.0004,0.0001,5.3815
5.326,0.0004,0.0001,5.3815
5.356,0.0004,0.0001,5.3815
5.375,0.0004,0.0002,5.3815
5.412,0.0004,0.0001,5.3815
5.448,0.0004,0.0002,5.3815
5.481,0.0004,0.0002,5.3815
5.512,0.0004,0.0001,5.3815
5.548,0.0004,0.0002,5.3815
5.579,0.0005,0.0001,5.3814
5.622,0.0005,0.0001,5.3814
5.649,0.0005,0.0002,5.3815
5.708,0.0005,0.0002,5.3815
5.741,0.0004,0.0001,5.3815
5.779,0.0004,0.0002,5.3815
5.813,0.0004,0.0001,5.3815
5.827,0.0004,0.0001,5.3815
5.868,0.0004,0.0002,5.3815
5.905,0.0004,0.0001,5.3815
5.956,0.0004,0.0001,5.3815
5.977,0.0004,0.0001,5.3815
6.024,0.0004,0.0001,5.3815
6.04,0.0004,0.0001,5.3815
6.065,0.0004,0.0002,5.3815
6.1,0.0004,0.0002,5.3815
6.12,0.0009,0.0002,5.3811
6.142,0.0012,0.0003,5.3808
6.171,0.0009,0.0002,5.3811
6.205,0.0021,0.0002,5.38
6.274,0.0016,0.0001,5.3804
6.304,0.0029,0.0008,5.3795
6.319,0.0027,0.0005,5.3796
6.358,0.0038,0.0017,5.3791
6.373,0.0035,0.0014,5.3793
6.406,0.0043,0.0024,5.379
6.448,0.0044,0.0026,5.379
6.479,0.0046,0.0033,5.3791
6.498,0.0046,0.0039,5.3795
6.512,0.0046,0.0033,5.3791
6.544,0.0044,0.0042,5.3797
6.603,0.0045,0.0041,5.3796
6.628,0.0039,0.0045,5.3803
6.67,0.004,0.0045,5.3802
6.723,0.0035,0.0046,5.3808
6.728,0.0036,0.0046,5.3806
6.762,0.0029,0.0049,5.3814
6.793,0.003,0.0048,5.3813
6.832,0.0019,0.0059,5.3827
6.863,0.002,0.0057,5.3825
6.885,0.0014,0.0079,5.3841
6.931,0.0013,0.0081,5.3842
6.953,0.0006,0.0103,5.3859
6.972,-0.0,0.0125,5.3874
7.004,0.0004,0.0109,5.3864
7.066,-0.0001,0.0136,5.388
7.077,-0.0002,0.0153,5.3889
7.134,-0.0001,0.0131,5.3878
7.171,-0.0002,0.0152,5.3888
7.205,0.0007,0.016,5.3884
7.229,0.0003,0.016,5.3887
7.265,0.0017,0.0161,5.3875
7.291,0.0016,0.0161,5.3876
7.322,0.0036,0.0161,5.3858
7.342,0.005,0.0164,5.3847
7.363,0.004,0.0161,5.3855
7.406,0.006,0.0168,5.384
7.448,0.0056,0.0165,5.3843
7.505,0.0066,0.0168,5.3835
7.536,0.0088,0.0174,5.3818
7.578,0.0084,0.0173,5.3821
7.605,0.0094,0.0171,5.3812
7.621,0.0094,0.0171,5.3812
7.641,0.0084,0.0164,5.3816
7.661,0.0085,0.0173,5.382
7.698,0.0083,0.0166,5.3819
7.727,0.0091,0.0191,5.3823
7.785,0.0089,0.0186,5.3823
7.792,0.0104,0.022,5.3825
7.819,0.0118,0.0237,5.3819
7.856,0.0108,0.0229,5.3825
7.874,0.0128,0.024,5.3812
7.911,0.0123,0.0244,5.3819
7.957,0.0142,0.0242,5.38
7.995,0.0139,0.0241,5.3803
8.029,0.0155,0.024,5.3788
8.058,0.0152,0.024,5.3791
8.087,0.0164,0.0244,5.3782
8.129,0.0174,0.0249,5.3775
8.147,0.0165,0.0244,5.3781
8.201,0.0176,0.025,5.3774
8.233,0.0187,0.0254,5.3766
8.266,0.0187,0.0254,5.3766
8.301,0.0197,0.0254,5.3757
8.361,0.0197,0.0254,5.3758
8.403,0.0204,0.0258,5.3752
8.414,0.0202,0.0256,5.3753
8.445,0.021,0.0263,5.375
8.481,0.0208,0.0261,5.3751
8.522,0.0215,0.0268,5.3748
8.544,0.0214,0.0267,5.3748
8.585,0.0219,0.027,5.3745
8.624,0.0218,0.0269,5.3745
8.662,0.0224,0.0271,5.3741
8.684,0.0223,0.0271,5.3742
8.711,0.0226,0.0273,5.374
8.768,0.0226,0.0273,5.3739
8.807,0.023,0.0276,5.3738
8.854,0.0229,0.0276,5.3738
8.882,0.0232,0.028,5.3737
8.901,0.0232,0.0279,5.3737
8.971,0.0235,0.0283,5.3736
8.993,0.0234,0.0282,5.3737
9.018,0.0239,0.0286,5.3734
9.04,0.0237,0.0284,5.3735
9.092,0.0241,0.0288,5.3733
9.106,0.024,0.0287,5.3734
9.141,0.0242,0.0291,5.3733
9.17,0.0242,0.029,5.3733
9.204,0.0244,0.0292,5.3733
9.238,0.0244,0.0292,5.3733
9.269,0.0245,0.0294,5.3732
9.29,0.0247,0.0294,5.3731
9.321,0.0246,0.0294,5.3732
9.351,0.0248,0.0295,5.373
9.402,0.0247,0.0295,5.3731
9.42,0.025,0.0295,5.3728
9.473,0.0249,0.0295,5.3729
9.526,0.0252,0.0293,5.3726
9.537,0.0251,0.0294,5.3727
9.571,0.0253,0.0292,5.3725
9.597,0.0253,0.0293,5.3725
9.644,0.0255,0.0291,5.3722
9.681,0.0255,0.0291,5.3722
9.702,0.0258,0.0291,5.3719
9.735,0.0258,0.0291,5.372
9.769,0.026,0.029,5.3717
9.807,0.026,0.029,5.3717
9.853,0.0263,0.0288,5.3714
9.885,0.0262,0.0289,5.3715
9.928,0.0265,0.0286,5.3711
9.959,0.0265,0.0287,5.3712
10.009,0.0267,0.0286,5.371
10.024,0.0266,0.0286,5.371
10.054,0.0267,0.0286,5.3709
10.088,0.0267,0.0286,5.3709
10.13,0.0268,0.0287,5.3709
10.154,0.0268,0.0287,5.3709
10.182,0.0268,0.0287,5.3709
10.201,0.0267,0.0287,5.371
10.248,0.0268,0.0287,5.3709
10.278,0.0267,0.0287,5.371
10.306,0.0267,0.0287,5.371
10.359,0.0266,0.0286,5.371
10.376,0.0266,0.0286,5.371
10.414,0.026,0.0288,5.3717
10.436,0.0261,0.0288,5.3715
10.47,0.0274,0.0281,5.3701
10.505,0.0271,0.0281,5.3703
10.519,0.0279,0.0287,5.3699
10.545,0.0289,0.0293,5.3693
10.57,0.0279,0.0289,5.37
10.604,0.0299,0.0299,5.3687
10.649,0.0292,0.0297,5.3692
10.686,0.0308,0.0306,5.3682
10.736,0.0308,0.0305,5.3682
10.782,0.0324,0.0315,5.3672
10.799,0.032,0.0312,5.3674
10.829,0.0324,0.032,5.3674
10.863,0.0325,0.0319,5.3673
10.909,0.0314,0.0323,5.3684
10.944,0.0318,0.0323,5.3681
10.982,0.0294,0.0328,5.3704
10.995,0.0296,0.0328,5.3702
11.026,0.027,0.0324,5.3724
11.059,0.0269,0.0324,5.3725
11.107,0.025,0.0308,5.3734
11.173,0.025,0.0308,5.3734
11.193,0.0238,0.0302,5.3742
11.227,0.0242,0.0307,5.3742
11.255,0.0246,0.0305,5.3737
11.293,0.0242,0.0304,5.3739
11.318,0.0264,0.0315,5.3725
11.345,0.0259,0.0312,5.3728
11.362,0.0278,0.0321,5.3716
11.405,0.0287,0.0326,5.371
11.423,0.0279,0.0322,5.3715
11.482,0.0289,0.0327,5.3709
11.508,0.0294,0.0328,5.3704
11.545,0.0294,0.0328,5.3704
11.562,0.0298,0.0327,5.3701
11.588,0.0301,0.0327,5.3698
11.624,0.03,0.0328,5.3699
11.66,0.0306,0.0329,5.3694
11.709,0.0304,0.0328,5.3696
11.738,0.031,0.0331,5.3692
11.767,0.031,0.0331,5.3692
11.806,0.0316,0.0332,5.3687
11.825,0.0319,0.0333,5.3684
11.844,0.0317,0.0332,5.3686
11.878,0.0322,0.0332,5.3681
11.904,0.0321,0.0332,5.3683
11.948,0.0325,0.0331,5.3678
11.98,0.0324,0.0331,5.3679
12.011,0.0328,0.033,5.3675
12.039,0.0327,0.033,5.3675
12.075,0.0331,0.0329,5.3672
12.095,0.0334,0.0331,5.367
12.125,0.0331,0.0329,5.3672
12.191,0.0337,0.0331,5.3668
12.2,0.0335,0.0331,5.3669
12.229,0.0339,0.0332,5.3666
12.262,0.0339,0.0332,5.3666
12.294,0.0344,0.0332,5.3662
12.337,0.0344,0.0332,5.3662
12.36,0.0347,0.0332,5.3659
12.383,0.0347,0.0332,5.3659
12.411,0.035,0.0332,5.3656
12.446,0.0353,0.0331,5.3653
12.449,0.0351,0.0332,5.3656
12.484,0.0357,0.033,5.365
12.534,0.0355,0.033,5.3651
12.561,0.036,0.0329,5.3646
12.62,0.036,0.0329,5.3646
12.655,0.0364,0.0328,5.3642
12.685,0.0364,0.0328,5.3642
12.721,0.0368,0.0326,5.3638
12.755,0.0367,0.0326,5.3639
12.808,0.037,0.0324,5.3636
12.836,0.0369,0.0324,5.3636
12.877,0.0371,0.0323,5.3633
12.9,0.0371,0.0324,5.3634
12.926,0.0374,0.0323,5.3631
12.972,0.0373,0.0323,5.3631
12.997,0.0376,0.0321,5.3628
13.028,0.0376,0.0321,5.3629
13.078,0.0378,0.032,5.3626
13.092,0.0379,0.032,5.3625
13.12,0.0378,0.032,5.3626
13.181,0.0379,0.0319,5.3625
13.224,0.038,0.0318,5.3623
13.249,0.038,0.0318,5.3624
13.287,0.0381,0.0317,5.3622
13.308,0.0381,0.0318,5.3622
13.358,0.0382,0.0317,5.3621
13.381,0.0382,0.0317,5.3621
13.413,0.0383,0.0316,5.362
13.459,0.0383,0.0316,5.362
13.482,0.0383,0.0315,5.3619
13.521,0.0383,0.0315,5.3619
13.549,0.0385,0.0314,5.3618
13.583,0.0385,0.0314,5.3618
13.619,0.0385,0.0314,5.3617
13.657,0.0385,0.0314,5.3617
13.674,0.0386,0.0313,5.3616
13.72,0.0386,0.0313,5.3616
13.748,0.0386,0.0313,5.3616
13.771,0.0386,0.0313,5.3616
13.807,0.0386,0.0313,5.3616
13.866,0.0386,0.0313,5.3616
13.868,0.0386,0.0313,5.3616
13.903,0.0386,0.0312,5.3616
13.925,0.0386,0.0312,5.3616
13.956,0.0386,0.0312,5.3616
13.99,0.0385,0.0312,5.3616
14.006,0.0386,0.0311,5.3615
14.037,0.039,0.0311,5.3611
14.068,0.0385,0.0311,5.3616
14.102,0.0394,0.031,5.3607
14.146,0.0393,0.031,5.3608
14.177,0.0397,0.0318,5.3608
14.219,0.0397,0.0317,5.3608
14.252,0.0404,0.033,5.3608
14.289,0.0403,0.0328,5.3608
14.323,0.0414,0.0338,5.3603
14.352,0.0413,0.0338,5.3603
14.385,0.0421,0.0346,5.36
14.438,0.042,0.0345,5.36
14.463,0.0425,0.0353,5.3599
14.488,0.0424,0.0352,5.36
14.51,0.0428,0.0358,5.3599
14.543,0.043,0.0378,5.3606
14.563,0.0428,0.0359,5.3599
14.605,0.0425,0.0367,5.3606
14.644,0.0428,0.0382,5.361
14.673,0.0429,0.0385,5.3611
14.718,0.0429,0.038,5.3608
14.747,0.0424,0.0414,5.3628
14.79,0.0424,0.0414,5.3628
14.802,0.0428,0.0425,5.363
14.83,0.0427,0.0426,5.3631
14.846,0.0418,0.0424,5.3638
14.871,0.0422,0.0415,5.3631
14.905,0.042,0.042,5.3634
14.947,0.0425,0.0407,5.3624
14.976,0.0424,0.0409,5.3626
15.018,0.0431,0.0406,5.3618
15.043,0.0432,0.0406,5.3618
15.068,0.0438,0.0409,5.3614
15.097,0.0445,0.0411,5.3608
15.122,0.044,0.0409,5.3612
15.183,0.0453,0.0415,5.3603
15.199,0.0449,0.0414,5.3606
15.249,0.0459,0.0417,5.3598
15.278,0.0458,0.0417,5.3599
15.311,0.047,0.042,5.359
15.337,0.0468,0.042,5.3592
15.383,0.0478,0.0422,5.3584
15.412,0.0477,0.0422,5.3585
15.443,0.0488,0.0425,5.3577
15.487,0.0488,0.0425,5.3577
15.514,0.0498,0.0426,5.3568
15.561,0.0497,0.0426,5.3569
15.588,0.0503,0.0429,5.3565
15.614,0.0503,0.0428,5.3565
15.63,0.0507,0.043,5.3562
15.658,0.0511,0.043,5.3558
15.678,0.0508,0.043,5.3561
15.721,0.0514,0.0428,5.3555
15.756,0.0513,0.0429,5.3556
15.782,0.0519,0.0426,5.355
15.832,0.0518,0.0427,5.355
15.89,0.0525,0.0423,5.3542
15.897,0.0523,0.0423,5.3545
15.933,0.0531,0.0422,5.3537
15.967,0.053,0.0422,5.3538
16.007,0.0532,0.0424,5.3536
16.044,0.0533,0.0423,5.3536
16.067,0.0531,0.0424,5.3537
16.112,0.0532,0.0424,5.3537
16.137,0.053,0.0425,5.3539
16.152,0.053,0.0429,5.3541
16.189,0.053,0.0426,5.3539
16.234,0.053,0.0434,5.3543
16.252,0.0531,0.0432,5.3541
16.288,0.053,0.0438,5.3545
16.321,0.053,0.0437,5.3545
16.358,0.053,0.0439,5.3546
16.372,0.0529,0.0439,5.3546
16.388,0.053,0.0439,5.3546
16.432,0.0529,0.044,5.3548
16.491,0.0529,0.044,5.3547
16.537,0.0528,0.0442,5.3549
16.58,0.0528,0.0441,5.3548
16.611,0.0528,0.0441,5.3549
16.653,0.0528,0.0442,5.3549
16.672,0.0526,0.0442,5.3551
16.7,0.0527,0.0441,5.3549
16.745,0.0522,0.045,5.3558
16.764,0.0531,0.046,5.3554
16.792,0.0532,0.0459,5.3553
16.822,0.0531,0.046,5.3554
16.891,0.0532,0.0456,5.3552
16.901,0.0531,0.0457,5.3553
16.971,0.0532,0.0455,5.3552
17.009,0.0534,0.0454,5.3549
17.049,0.0533,0.0454,5.3549
17.065,0.054,0.0457,5.3545
17.087,0.0539,0.0456,5.3545
17.098,0.0535,0.0456,5.3549
17.134,0.0544,0.046,5.3543
17.168,0.0539,0.0458,5.3546
17.227,0.0542,0.0461,5.3545
17.257,0.054,0.0464,5.3548
17.291,0.0538,0.0467,5.3551
17.347,0.054,0.0465,5.3548
17.387,0.0535,0.0466,5.3554
17.42,0.0537,0.0467,5.3552
17.456,0.0532,0.0468,5.3557
17.478,0.0534,0.0466,5.3554
17.528,0.0532,0.0468,5.3557
17.564,0.0531,0.047,5.3559
17.599,0.0531,0.047,5.3559
17.633,0.053,0.047,5.356
17.662,0.053,0.047,5.356
17.701,0.053,0.0471,5.356
17.748,0.053,0.0471,5.356
17.759,0.0529,0.0471,5.3561
17.794,0.0529,0.0471,5.3561
17.856,0.0529,0.0471,5.3561
17.879,0.0529,0.0471,5.3561
17.902,0.0529,0.0471,5.3562
17.919,0.0529,0.0471,5.3561
17.951,0.0537,0.0465,5.3551
17.989,0.0535,0.0467,5.3554
18.012,0.0522,0.0465,5.3564
18.034,0.0516,0.0466,5.3571
18.059,0.0518,0.0466,5.3569
18.084,0.0513,0.0464,5.3572
18.151,0.0513,0.0465,5.3572
18.187,0.0513,0.046,5.3571
18.214,0.0513,0.0461,5.3571
18.269,0.0516,0.0458,5.3567
18.278,0.0515,0.0458,5.3568
18.32,0.052,0.0459,5.3564
18.344,0.0518,0.0458,5.3565
18.361,0.0524,0.0462,5.3562
18.425,0.0524,0.0462,5.3562
18.473,0.0527,0.0469,5.3562
18.497,0.0527,0.0468,5.3562
18.531,0.0526,0.0473,5.3565
18.552,0.0526,0.0473,5.3565
18.577,0.0526,0.0476,5.3566
18.594,0.0524,0.0476,5.3568
18.624,0.0526,0.0476,5.3566
18.658,0.0522,0.0475,5.3569
18.687,0.0523,0.0475,5.3569
18.715,0.0521,0.0475,5.357
18.755,0.052,0.0476,5.3572
18.772,0.0521,0.0475,5.357
18.847,0.052,0.0477,5.3572
18.877,0.0522,0.0484,5.3573
18.912,0.0522,0.0483,5.3573
18.948,0.0525,0.049,5.3574
18.989,0.0524,0.049,5.3574
19.021,0.0525,0.0494,5.3575
19.052,0.0525,0.0494,5.3575
19.077,0.0524,0.0498,5.3578
19.13,0.0524,0.0498,5.3578
19.156,0.0524,0.0501,5.3579
19.181,0.0524,0.0501,5.3579
19.207,0.0526,0.0503,5.3579
19.236,0.0527,0.0505,5.3578
19.253,0.0526,0.0503,5.3579
19.291,0.0529,0.0507,5.3578
19.326,0.0528,0.0506,5.3578
19.365,0.0529,0.0508,5.3578
19.397,0.0529,0.0508,5.3578
19.442,0.0529,0.0509,5.3578
19.468,0.053,0.0509,5.3578
19.509,0.0529,0.0511,5.3579
19.526,0.0529,0.0511,5.3579
19.552,0.0529,0.0514,5.3581
19.578,0.0529,0.0521,5.3584
19.617,0.0528,0.0516,5.3582
19.658,0.0528,0.0523,5.3586
19.67,0.0528,0.0522,5.3586
19.7,0.0538,0.0534,5.3583
19.74,0.0537,0.0533,5.3583
19.761,0.0537,0.0543,5.3587
19.793,0.0536,0.0551,5.3592
19.816,0.0537,0.0545,5.3588
19.846,0.0535,0.0556,5.3595
19.884,0.0535,0.0554,5.3594
19.927,0.0534,0.0563,5.3599
19.963,0.0534,0.0562,5.3598
19.993,0.0537,0.0567,5.3599
20.04,0.0537,0.0567,5.3599
20.043,0.0543,0.0571,5.3595
20.068,0.0552,0.0573,5.3588
20.099,0.0545,0.0571,5.3593
20.133,0.0564,0.0574,5.3578
20.167,0.0557,0.0574,5.3584
20.198,0.0576,0.0577,5.3568
20.248,0.0574,0.0576,5.357
20.297,0.0591,0.0583,5.3558
20.31,0.0587,0.0581,5.356
20.339,0.06,0.0587,5.3551
20.377,0.06,0.0587,5.3551
20.396,0.061,0.0591,5.3545
20.428,0.0619,0.0595,5.3539
20.471,0.0612,0.0592,5.3544
20.491,0.0627,0.0598,5.3533
20.526,0.0624,0.0597,5.3535
20.57,0.0633,0.06,5.3528
20.582,0.0631,0.06,5.353
20.604,0.0641,0.0601,5.3522
20.663,0.0642,0.0601,5.3522
20.665,0.0645,0.0603,5.3519
20.698,0.0645,0.0604,5.3519
20.73,0.0646,0.0602,5.3518
20.769,0.065,0.0623,5.3524
20.808,0.0647,0.0612,5.3522
20.836,0.0657,0.0645,5.3528
20.879,0.0656,0.0642,5.3527
20.952,0.0676,0.0686,5.3531
20.964,0.0667,0.0666,5.353
21.035,0.0678,0.069,5.3531
21.074,0.0699,0.072,5.3526
21.102,0.0692,0.0711,5.3528
21.123,0.0708,0.073,5.3522
21.163,0.0704,0.0725,5.3524
21.216,0.0714,0.074,5.3522
21.236,0.0712,0.0736,5.3522
21.274,0.0692,0.0731,5.3538
21.287,0.07,0.0734,5.3532
21.318,0.0697,0.0747,5.354
21.364,0.0698,0.0747,5.354
21.388,0.0711,0.0767,5.3537
21.394,0.0733,0.0787,5.3527
21.433,0.0718,0.0774,5.3535
21.47,0.0752,0.0804,5.3518
21.513,0.0748,0.08,5.352
21.554,0.0778,0.0811,5.3499
21.57,0.077,0.081,5.3505
21.6,0.0794,0.0806,5.3482
21.639,0.0792,0.0807,5.3484
21.668,0.0813,0.0807,5.3466
21.703,0.081,0.0807,5.3468
21.711,0.083,0.0813,5.3454
21.746,0.0847,0.0821,5.3442
21.775,0.0832,0.0814,5.3452
21.809,0.0866,0.0828,5.3429
21.841,0.0858,0.0824,5.3434
21.865,0.0878,0.0835,5.3421
21.921,0.0877,0.0834,5.3422
21.945,0.0887,0.0841,5.3417
21.996,0.0886,0.0841,5.3417
22.034,0.0885,0.0848,5.3421
22.065,0.0887,0.0846,5.3419
22.088,0.0868,0.0852,5.3438
22.104,0.0856,0.0842,5.3444
22.137,0.0868,0.0852,5.3438
22.175,0.0843,0.0827,5.3449
22.207,0.0852,0.0836,5.3445
22.242,0.0848,0.0841,5.3451
22.292,0.0848,0.0838,5.3449
22.33,0.0865,0.0837,5.3434
22.352,0.0853,0.0838,5.3445
22.375,0.0877,0.0842,5.3426
22.41,0.0876,0.0842,5.3426
22.447,0.0879,0.0842,5.3423
22.481,0.088,0.0842,5.3423
22.501,0.0864,0.0843,5.3438
22.517,0.0871,0.0856,5.3438
22.564,0.0863,0.0843,5.3438
22.635,0.0875,0.0865,5.3438
22.679,0.0899,0.0889,5.3428
22.689,0.0893,0.0885,5.3431
22.719,0.0914,0.0887,5.3414
22.761,0.0913,0.0887,5.3415
22.773,0.0913,0.0887,5.3414
22.796,0.0921,0.0883,5.3406
22.827,0.0915,0.0886,5.3413
22.901,0.0926,0.0881,5.3401
22.927,0.0936,0.0879,5.339
22.947,0.0942,0.0879,5.3385
22.98,0.0937,0.0879,5.339
23.021,0.0947,0.0879,5.3381
23.047,0.0944,0.0879,5.3384
23.096,0.0951,0.0877,5.3376
23.126,0.095,0.0878,5.3378
23.166,0.0955,0.0873,5.3371
23.19,0.0954,0.0875,5.3373
23.219,0.0959,0.0871,5.3367
23.257,0.0959,0.0871,5.3367
23.291,0.0963,0.0868,5.3362
23.342,0.0962,0.0868,5.3363
23.397,0.0968,0.0863,5.3355
23.419,0.0966,0.0865,5.3358
23.445,0.0971,0.086,5.3351
23.462,0.097,0.0861,5.3353
23.498,0.0973,0.0857,5.3347
23.543,0.0973,0.0858,5.3349
23.569,0.0962,0.0851,5.3355
23.597,0.0964,0.0852,5.3354
23.617,0.0979,0.0846,5.3337
23.653,0.0982,0.0842,5.3333
23.683,0.098,0.0842,5.3335
23.702,0.0987,0.0839,5.3327
23.765,0.0984,0.084,5.333
23.805,0.1002,0.084,5.3314
23.813,0.0995,0.084,5.332
23.849,0.1018,0.0847,5.3303
23.891,0.1014,0.0845,5.3306
23.914,0.1023,0.0855,5.3302
23.936,0.102,0.0857,5.3306
23.969,0.1023,0.0855,5.3302
24.042,0.102,0.0857,5.3306
24.086,0.1023,0.0855,5.3303
24.108,0.1022,0.0855,5.3304
24.169,0.1029,0.0852,5.3296
24.193,0.1026,0.0853,5.3299
24.228,0.1034,0.0851,5.3292
24.268,0.1031,0.0852,5.3294
24.295,0.1038,0.085,5.3287
24.319,0.1037,0.085,5.3288
24.349,0.104,0.0849,5.3285
24.373,0.1039,0.0849,5.3285
24.413,0.1041,0.0848,5.3284
24.464,0.1041,0.0848,5.3284
24.487,0.1042,0.0847,5.3282
