time_s,x_m,y_m,dist_to_goal_m
2.357,-0.0007,-0.0002,9.3103
2.389,-0.0006,-0.0001,9.3103
2.42,-0.0007,-0.0002,9.3103
2.444,-0.0006,-0.0001,9.3103
2.47,-0.0006,-0.0002,9.3103
2.5,-0.0007,-0.0002,9.3103
2.558,-0.0007,-0.0002,9.3103
2.579,-0.0007,-0.0002,9.3103
2.608,-0.0006,-0.0002,9.3103
2.657,-0.0006,-0.0002,9.3103
2.689,-0.0007,-0.0002,9.3104
2.714,-0.0007,-0.0002,9.3103
2.745,-0.0007,-0.0002,9.3104
2.795,-0.0007,-0.0002,9.3104
2.853,-0.0006,-0.0002,9.3103
2.872,-0.0006,-0.0002,9.3103
2.918,-0.0006,-0.0002,9.3102
2.945,-0.0006,-0.0002,9.3102
2.97,-0.0006,-0.0002,9.3102
3.011,-0.0006,-0.0002,9.3102
3.05,-0.0005,-0.0002,9.3102
3.062,-0.0005,-0.0002,9.3102
3.077,-0.0005,-0.0001,9.3102
3.116,-0.0005,-0.0002,9.3102
3.152,-0.0005,-0.0001,9.3102
3.212,-0.0005,-0.0002,9.3102
3.268,-0.0005,-0.0002,9.3101
3.278,-0.0005,-0.0002,9.3101
3.297,-0.0005,-0.0001,9.3101
3.344,-0.0005,-0.0001,9.3101
3.361,-0.0005,-0.0001,9.3102
3.382,-0.0005,-0.0001,9.3101
3.411,-0.0005,-0.0001,9.3102
3.439,-0.0004,-0.0002,9.3101
3.473,-0.0005,-0.0002,9.3101
3.516,-0.0004,-0.0001,9.3101
3.543,-0.0004,-0.0001,9.3101
3.582,-0.0004,-0.0001,9.3101
3.615,-0.0004,-0.0001,9.3101
3.644,-0.0004,-0.0001,9.3101
3.672,-0.0004,-0.0002,9.3101
3.699,-0.0004,-0.0001,9.3101
3.759,-0.0004,-0.0001,9.3101
3.794,-0.0004,-0.0001,9.3101
3.853,-0.0004,-0.0001,9.3101
3.876,-0.0005,-0.0001,9.3101
3.895,-0.0005,-0.0001,9.3101
3.918,-0.0004,-0.0001,9.3101
3.967,-0.0004,-0.0001,9.31
3.998,-0.0004,-0.0001,9.31
4.037,-0.0004,-0.0001,9.31
4.061,-0.0004,-0.0001,9.3101
4.071,-0.0004,-0.0002,9.3101
4.112,-0.0004,-0.0001,9.3101
4.146,-0.0004,-0.0001,9.31
4.185,-0.0004,-0.0001,9.3101
4.205,-0.0004,-0.0001,9.31
4.246,-0.0004,-0.0001,9.31
4.282,-0.0004,-0.0002,9.3101
4.317,-0.0004,-0.0002,9.3101
4.347,-0.0004,-0.0001,9.3101
4.395,-0.0004,-0.0002,9.3101
4.429,-0.0004,-0.0002,9.3101
4.459,-0.0004,-0.0001,9.31
4.473,-0.0004,-0.0002,9.3101
4.508,-0.0004,-0.0001,9.31
4.54,-0.0004,-0.0001,9.31
4.571,-0.0004,-0.0002,9.31
4.596,-0.0004,-0.0002,9.31
4.632,-0.0003,-0.0002,9.31
4.645,-0.0003,-0.0001,9.31
4.684,-0.0003,-0.0002,9.31
4.729,-0.0003,-0.0002,9.31
4.751,-0.0003,-0.0001,9.31
4.778,-0.0004,-0.0002,9.31
4.82,-0.0004,-0.0002,9.3101
4.863,-0.0003,-0.0003,9.31
4.907,-0.0003,-0.0003,9.31
4.947,-0.0004,-0.0002,9.31
4.968,-0.0004,-0.0002,9.31
4.996,-0.0004,-0.0003,9.3101
5.038,-0.0004,-0.0002,9.3101
5.065,-0.0004,-0.0003,9.3101
5.095,-0.0004,-0.0003,9.3101
5.121,-0.0005,-0.0002,9.3101
5.154,-0.0004,-0.0002,9.3101
5.178,-0.0004,-0.0002,9.3101
5.194,-0.0005,-0.0003,9.3102
5.24,-0.0005,-0.0002,9.3102
5.279,-0.0005,-0.0003,9.3102
5.316,-0.0005,-0.0003,9.3102
5.373,-0.0012,0.0001,9.3108
5.393,-0.0009,-0.0001,9.3105
5.423,-0.0003,0.0008,9.3099
5.454,-0.0004,0.0007,9.31
5.488,-0.0004,0.0011,9.31
5.516,-0.0004,0.0011,9.31
5.549,-0.0006,0.002,9.3102
5.589,-0.0006,0.002,9.3102
5.624,-0.0004,0.0031,9.31
5.657,-0.0004,0.0032,9.3099
5.693,-0.0,0.0041,9.3095
5.73,0.0,0.0042,9.3095
5.766,0.0005,0.0051,9.3089
5.799,0.0004,0.0049,9.309
5.868,0.0008,0.0056,9.3086
5.893,0.0007,0.0054,9.3087
5.904,0.001,0.0057,9.3084
5.953,0.0009,0.0057,9.3085
5.963,0.0012,0.0059,9.3082
5.998,0.0012,0.0059,9.3082
6.031,0.0014,0.0061,9.3079
6.072,0.0015,0.0061,9.3079
6.101,0.0015,0.0061,9.3079
6.113,0.0016,0.0062,9.3078
6.146,0.0015,0.0061,9.3079
6.164,0.0016,0.0063,9.3078
6.197,0.0016,0.0063,9.3078
6.23,0.0016,0.0063,9.3078
6.262,0.0012,0.0058,9.3082
6.307,0.0014,0.0061,9.308
6.345,0.0025,0.0062,9.3068
6.37,0.0024,0.0061,9.3069
6.402,0.0037,0.0071,9.3057
6.442,0.0037,0.0071,9.3057
6.461,0.0057,0.0096,9.3035
6.498,0.0056,0.0095,9.3036
6.55,0.0071,0.0134,9.3019
6.575,0.0069,0.0128,9.3022
6.61,0.0078,0.0154,9.3012
6.651,0.0077,0.0152,9.3013
6.693,0.0078,0.0171,9.3011
6.714,0.0078,0.0169,9.3012
6.741,0.008,0.0189,9.3009
6.794,0.0079,0.0189,9.3009
6.828,0.0085,0.0194,9.3003
6.855,0.0084,0.0194,9.3004
6.886,0.0095,0.0198,9.2992
6.917,0.0093,0.0197,9.2995
6.963,0.0105,0.0206,9.2983
6.976,0.0103,0.0204,9.2984
7.004,0.0112,0.0208,9.2976
7.053,0.0112,0.0208,9.2975
7.09,0.0119,0.0203,9.2969
7.123,0.0118,0.0203,9.297
7.129,0.0124,0.0209,9.2963
7.162,0.0134,0.0215,9.2953
7.203,0.0125,0.021,9.2963
7.267,0.0139,0.0224,9.2948
7.296,0.0152,0.026,9.2933
7.362,0.0154,0.0264,9.2931
7.388,0.0212,0.0339,9.287
7.399,0.0194,0.0315,9.2889
7.433,0.0209,0.0404,9.287
7.461,0.021,0.0397,9.287
7.493,0.0204,0.0456,9.2873
7.558,0.0203,0.0462,9.2874
7.588,0.0175,0.0466,9.2901
7.611,0.0176,0.0465,9.2901
7.636,0.0182,0.0463,9.2895
7.649,0.0169,0.0451,9.2908
7.675,0.0176,0.0464,9.2901
7.715,0.0158,0.045,9.2919
7.755,0.0161,0.045,9.2917
7.782,0.0156,0.045,9.2922
7.824,0.0156,0.045,9.2922
7.839,0.0156,0.0449,9.2921
7.875,0.0158,0.0447,9.292
7.91,0.0157,0.0449,9.2921
7.962,0.0159,0.0446,9.2919
7.988,0.0158,0.0446,9.2919
8.039,0.0158,0.0446,9.292
8.06,0.0158,0.0446,9.2919
8.101,0.0156,0.0445,9.2921
8.117,0.0157,0.0446,9.2921
8.15,0.0156,0.0445,9.2922
8.191,0.0156,0.0445,9.2922
8.21,0.0155,0.0444,9.2922
8.288,0.0156,0.0444,9.2922
8.315,0.0155,0.0445,9.2922
8.335,0.0155,0.0445,9.2922
8.363,0.0155,0.0445,9.2922
8.386,0.0155,0.0445,9.2922
8.401,0.0154,0.0445,9.2923
8.442,0.0154,0.0445,9.2923
8.457,0.0155,0.0445,9.2923
8.501,0.0154,0.0444,9.2923
8.55,0.0154,0.0444,9.2923
8.569,0.0154,0.0445,9.2923
8.599,0.0154,0.0444,9.2923
8.624,0.0154,0.0445,9.2924
8.656,0.0154,0.0445,9.2924
8.686,0.0154,0.0445,9.2924
8.707,0.0154,0.0445,9.2924
8.737,0.0154,0.0445,9.2924
8.803,0.0154,0.0444,9.2924
8.84,0.0154,0.0445,9.2924
8.862,0.0154,0.0445,9.2924
8.902,0.0154,0.0445,9.2924
8.931,0.0154,0.0445,9.2924
8.946,0.0154,0.0445,9.2924
8.967,0.0154,0.0445,9.2923
8.998,0.0154,0.0445,9.2924
9.034,0.0154,0.0445,9.2924
9.076,0.0154,0.0445,9.2924
9.136,0.0153,0.0446,9.2925
9.162,0.0153,0.0446,9.2924
9.195,0.0152,0.0446,9.2925
9.236,0.0152,0.0446,9.2925
9.267,0.0153,0.0445,9.2925
9.311,0.0153,0.0445,9.2925
9.349,0.0154,0.0445,9.2924
9.366,0.0153,0.0445,9.2924
9.397,0.0157,0.0443,9.2921
9.432,0.0157,0.0442,9.292
9.451,0.0166,0.0437,9.2912
9.476,0.0172,0.0428,9.2906
9.508,0.0168,0.0435,9.291
9.55,0.0178,0.0418,9.2901
9.576,0.0176,0.0421,9.2902
9.587,0.0185,0.041,9.2894
9.636,0.0186,0.0409,9.2893
9.65,0.019,0.0404,9.2889
9.676,0.0196,0.0403,9.2883
9.707,0.0192,0.0404,9.2887
9.735,0.0199,0.0402,9.288
9.779,0.0198,0.0402,9.2881
9.809,0.0201,0.0406,9.2878
9.859,0.0201,0.0406,9.2878
9.905,0.0203,0.0413,9.2876
9.936,0.0202,0.0412,9.2877
9.958,0.0202,0.0418,9.2876
9.999,0.0202,0.0418,9.2877
10.022,0.0202,0.0423,9.2877
10.042,0.0201,0.0426,9.2877
10.07,0.0202,0.0424,9.2877
10.109,0.0202,0.0429,9.2876
10.16,0.0202,0.0427,9.2877
10.212,0.0201,0.0432,9.2877
10.228,0.0202,0.043,9.2877
10.261,0.0201,0.0435,9.2877
10.297,0.0201,0.0434,9.2877
10.343,0.0198,0.0439,9.288
10.376,0.0194,0.0443,9.2884
10.41,0.0193,0.0443,9.2884
10.435,0.019,0.0442,9.2887
10.455,0.0186,0.0438,9.2892
10.483,0.019,0.0441,9.2888
10.525,0.018,0.0431,9.2898
10.558,0.0182,0.0433,9.2896
10.59,0.0168,0.0418,9.2911
10.642,0.0171,0.0421,9.2908
10.673,0.0158,0.0399,9.2921
10.707,0.016,0.0404,9.2919
10.752,0.0153,0.0383,9.2927
10.775,0.0154,0.0385,9.2926
10.807,0.0143,0.0374,9.2938
10.854,0.0144,0.0375,9.2937
10.885,0.0147,0.0365,9.2934
10.921,0.0145,0.0367,9.2935
10.968,0.0152,0.0378,9.2929
10.984,0.015,0.0376,9.293
11.016,0.0163,0.0397,9.2917
11.06,0.0162,0.0396,9.2917
11.098,0.0178,0.0418,9.2901
11.115,0.0176,0.0416,9.2903
11.128,0.0186,0.0432,9.2892
11.158,0.0195,0.0443,9.2882
11.19,0.0188,0.0435,9.289
11.209,0.0207,0.0454,9.2871
11.259,0.0202,0.0449,9.2875
11.302,0.0217,0.0461,9.286
11.355,0.0215,0.046,9.2861
11.384,0.0232,0.0464,9.2845
11.409,0.0227,0.0464,9.285
11.436,0.0237,0.0463,9.284
11.473,0.0236,0.0464,9.2841
11.518,0.0247,0.0458,9.283
11.545,0.0244,0.0458,9.2833
11.578,0.0259,0.0457,9.2818
11.614,0.0257,0.0457,9.282
11.645,0.0266,0.0457,9.2811
11.742,0.0267,0.0457,9.2811
11.747,0.0267,0.0458,9.2811
11.755,0.0267,0.0458,9.281
11.79,0.026,0.0447,9.2817
11.828,0.0261,0.0449,9.2816
11.869,0.0278,0.0449,9.28
11.893,0.0274,0.0449,9.2803
11.918,0.0281,0.0439,9.2797
11.963,0.0281,0.044,9.2796
12.0,0.0279,0.0421,9.2799
12.011,0.0287,0.0426,9.2792
12.042,0.0279,0.0423,9.28
12.078,0.0283,0.0445,9.2794
12.123,0.0289,0.0429,9.2789
12.139,0.0292,0.0464,9.2785
12.168,0.0285,0.0455,9.2792
12.215,0.0312,0.0486,9.2764
12.238,0.0307,0.048,9.2769
12.287,0.032,0.0518,9.2754
12.322,0.032,0.0516,9.2755
12.349,0.0328,0.0552,9.2746
12.373,0.0326,0.0545,9.2748
12.391,0.0325,0.0565,9.2748
12.445,0.0325,0.0567,9.2747
12.48,0.0323,0.058,9.2749
12.522,0.0322,0.0581,9.275
12.535,0.0318,0.0592,9.2754
12.548,0.0322,0.0599,9.2749
12.595,0.0319,0.0594,9.2753
12.628,0.0333,0.0602,9.2738
12.669,0.0331,0.0602,9.274
12.7,0.035,0.0604,9.2721
12.743,0.0345,0.0603,9.2727
12.787,0.0367,0.0604,9.2704
12.81,0.0362,0.0604,9.2709
12.845,0.0382,0.0606,9.2689
12.883,0.0379,0.0606,9.2692
12.92,0.0397,0.0609,9.2674
12.949,0.0395,0.0608,9.2676
12.976,0.041,0.0613,9.2661
13.022,0.0409,0.0613,9.2662
13.073,0.0419,0.0612,9.2653
13.081,0.0417,0.0612,9.2654
13.119,0.0425,0.0609,9.2647
13.153,0.0423,0.061,9.2648
13.184,0.0435,0.0618,9.2636
13.22,0.043,0.0611,9.2641
13.256,0.044,0.061,9.2631
13.281,0.0435,0.0606,9.2636
13.321,0.0438,0.0611,9.2633
13.371,0.0422,0.0606,9.265
13.384,0.0433,0.0606,9.2639
13.423,0.0418,0.0611,9.2653
13.448,0.0424,0.064,9.2646
13.498,0.0431,0.0656,9.2638
13.523,0.0423,0.0641,9.2647
13.568,0.0434,0.0666,9.2635
13.58,0.0432,0.0658,9.2637
13.634,0.0435,0.0668,9.2634
13.636,0.0435,0.0667,9.2634
13.654,0.0434,0.0671,9.2635
13.717,0.0434,0.067,9.2635
13.745,0.0435,0.0679,9.2633
13.796,0.0435,0.0679,9.2633
13.852,0.044,0.0696,9.2627
13.875,0.0438,0.069,9.263
13.919,0.0442,0.0699,9.2626
13.937,0.0443,0.0702,9.2624
13.947,0.0446,0.0707,9.2622
14.009,0.0446,0.0707,9.2622
14.043,0.0448,0.0711,9.2619
14.073,0.0447,0.0711,9.262
14.107,0.0449,0.0715,9.2618
14.153,0.0449,0.0714,9.2619
14.188,0.045,0.0718,9.2617
14.225,0.0449,0.0717,9.2618
14.26,0.0451,0.0722,9.2616
14.279,0.045,0.0721,9.2617
14.317,0.0451,0.0724,9.2616
14.34,0.0451,0.0724,9.2616
14.372,0.0451,0.0727,9.2615
14.409,0.0451,0.0727,9.2615
14.446,0.0453,0.073,9.2614
14.473,0.0453,0.073,9.2614
14.492,0.0454,0.0732,9.2613
14.539,0.0454,0.0732,9.2612
14.559,0.0454,0.0735,9.2613
14.578,0.0454,0.0737,9.2612
14.622,0.0454,0.0735,9.2612
14.66,0.0455,0.0739,9.2611
14.71,0.0455,0.0738,9.2611
14.74,0.0456,0.074,9.261
14.769,0.0456,0.074,9.261
14.807,0.0456,0.0741,9.261
14.834,0.0456,0.074,9.261
14.853,0.0456,0.0742,9.261
14.883,0.0456,0.0743,9.261
14.907,0.0456,0.0742,9.261
14.979,0.0456,0.0743,9.261
15.002,0.0455,0.0745,9.2611
15.038,0.0455,0.0745,9.2611
15.099,0.0454,0.0746,9.2611
15.11,0.0455,0.0746,9.2611
15.14,0.0454,0.0747,9.2612
15.173,0.0454,0.0747,9.2612
15.199,0.0453,0.0748,9.2612
15.214,0.0452,0.0749,9.2614
15.269,0.0453,0.0748,9.2613
15.317,0.0452,0.075,9.2614
15.321,0.0452,0.075,9.2614
15.36,0.0452,0.0752,9.2614
15.386,0.0452,0.0751,9.2614
15.436,0.0453,0.0752,9.2613
15.465,0.0453,0.0752,9.2613
15.494,0.0459,0.074,9.2608
15.543,0.0458,0.074,9.2608
15.587,0.0475,0.0742,9.2591
15.633,0.0471,0.0741,9.2595
15.682,0.0492,0.0744,9.2574
15.701,0.0485,0.0743,9.2581
15.728,0.0492,0.0745,9.2574
15.757,0.0492,0.0744,9.2574
15.789,0.0482,0.0747,9.2584
15.811,0.0486,0.0746,9.258
15.858,0.0475,0.0751,9.2591
15.874,0.0474,0.075,9.2592
15.895,0.047,0.0751,9.2596
15.922,0.0462,0.0747,9.2604
15.947,0.047,0.0751,9.2596
15.984,0.0457,0.075,9.2609
16.021,0.0458,0.0748,9.2608
16.054,0.0458,0.0752,9.2608
16.088,0.0459,0.0752,9.2607
16.125,0.0458,0.0749,9.2608
16.167,0.0457,0.075,9.2609
16.219,0.0474,0.0767,9.2591
16.224,0.0471,0.0764,9.2594
16.266,0.0485,0.0778,9.2579
16.307,0.0483,0.0776,9.2582
16.343,0.0488,0.0784,9.2576
16.395,0.0488,0.0783,9.2576
16.428,0.049,0.0787,9.2574
16.453,0.049,0.0786,9.2575
16.478,0.0493,0.0788,9.2572
16.51,0.0492,0.0787,9.2572
16.534,0.0494,0.0788,9.257
16.57,0.0494,0.0788,9.257
16.608,0.0496,0.0789,9.2569
16.624,0.0497,0.079,9.2567
16.65,0.0496,0.0789,9.2569
16.679,0.0498,0.0791,9.2566
16.71,0.0498,0.079,9.2567
16.751,0.0499,0.0792,9.2566
16.777,0.0499,0.0792,9.2566
16.797,0.0499,0.0792,9.2565
16.842,0.05,0.0792,9.2564
16.884,0.0499,0.0792,9.2565
16.933,0.0502,0.0791,9.2562
16.951,0.0501,0.0792,9.2563
16.99,0.0504,0.0791,9.2561
17.002,0.0503,0.0791,9.2561
17.052,0.0504,0.0791,9.256
17.079,0.0504,0.0791,9.256
17.105,0.0505,0.0792,9.2559
17.141,0.0505,0.0792,9.2559
17.174,0.0506,0.0792,9.2558
17.213,0.0506,0.0792,9.2558
17.257,0.0507,0.0792,9.2557
17.263,0.0507,0.0792,9.2557
17.281,0.0507,0.0792,9.2557
17.357,0.0508,0.0792,9.2557
17.385,0.0511,0.0794,9.2554
17.403,0.0511,0.0794,9.2554
17.422,0.0512,0.0793,9.2552
17.447,0.0513,0.0793,9.2551
17.473,0.0512,0.0793,9.2552
17.514,0.0514,0.0792,9.255
17.559,0.0514,0.0792,9.2551
17.612,0.0516,0.0791,9.2548
17.628,0.0516,0.0792,9.2548
17.668,0.0518,0.079,9.2546
17.714,0.0518,0.0791,9.2547
17.764,0.052,0.0789,9.2544
17.784,0.052,0.0789,9.2545
17.846,0.0522,0.0788,9.2542
17.862,0.0522,0.0788,9.2543
17.923,0.0526,0.0786,9.2538
17.964,0.0527,0.0786,9.2538
17.99,0.0528,0.0786,9.2537
18.015,0.0528,0.0787,9.2536
18.063,0.0528,0.0787,9.2537
18.075,0.0529,0.0787,9.2535
18.13,0.0529,0.0787,9.2535
18.157,0.0531,0.0789,9.2534
18.184,0.053,0.0788,9.2534
18.22,0.0532,0.0789,9.2533
18.257,0.0531,0.0789,9.2533
18.264,0.0533,0.079,9.2532
18.302,0.0534,0.0791,9.253
18.32,0.0533,0.079,9.2532
18.347,0.0535,0.0791,9.253
18.391,0.0534,0.0791,9.253
18.428,0.0535,0.0792,9.2529
18.456,0.0535,0.0792,9.2529
18.488,0.0537,0.0793,9.2528
18.53,0.0537,0.0793,9.2528
18.545,0.0538,0.0793,9.2526
18.572,0.0539,0.0795,9.2525
18.609,0.0539,0.0794,9.2525
18.644,0.054,0.0795,9.2524
18.672,0.054,0.0795,9.2525
18.721,0.0541,0.0797,9.2523
18.751,0.0541,0.0797,9.2523
18.774,0.0541,0.0798,9.2523
18.797,0.0542,0.0798,9.2522
18.822,0.0541,0.0798,9.2523
18.863,0.0542,0.0798,9.2522
18.889,0.0542,0.0798,9.2522
18.911,0.0543,0.0799,9.2521
18.975,0.0543,0.0798,9.2522
19.004,0.0543,0.0799,9.2521
19.034,0.0543,0.0799,9.2521
19.069,0.0543,0.0799,9.2521
19.106,0.0543,0.0799,9.2521
19.141,0.0543,0.0799,9.2521
19.164,0.0543,0.0799,9.2521
19.187,0.0544,0.0799,9.252
19.236,0.0544,0.0799,9.252
19.268,0.0544,0.0799,9.252
19.314,0.0544,0.0799,9.252
19.354,0.054,0.0794,9.2524
19.393,0.054,0.0795,9.2524
19.412,0.0546,0.0804,9.2518
19.468,0.0546,0.0803,9.2518
19.526,0.0551,0.082,9.2512
19.545,0.0549,0.0813,9.2515
19.573,0.0558,0.0829,9.2504
19.594,0.0556,0.0826,9.2507
19.627,0.0561,0.0839,9.2502
19.701,0.0561,0.0839,9.2502
19.767,0.0571,0.0853,9.2491
19.786,0.0567,0.0848,9.2495
19.83,0.0577,0.0863,9.2485
19.834,0.0573,0.0857,9.2489
19.908,0.0577,0.0867,9.2485
19.965,0.0588,0.0896,9.2473
19.972,0.0585,0.0889,9.2476
20.025,0.0588,0.0885,9.2472
20.051,0.0588,0.0891,9.2473
20.09,0.0594,0.0895,9.2467
20.107,0.0592,0.0891,9.2469
20.139,0.0599,0.093,9.246
20.195,0.0597,0.0917,9.2463
20.216,0.0604,0.0953,9.2454
20.237,0.0602,0.0943,9.2457
20.261,0.0607,0.0945,9.2452
20.306,0.0606,0.0948,9.2452
20.341,0.0608,0.0932,9.2451
20.365,0.0608,0.0934,9.2451
20.393,0.0611,0.0926,9.2449
20.434,0.0611,0.0926,9.2449
20.471,0.0614,0.0927,9.2445
20.507,0.0615,0.0927,9.2445
20.529,0.0619,0.0931,9.244
20.542,0.0624,0.0935,9.2436
20.575,0.0621,0.0932,9.2438
20.608,0.0629,0.0938,9.243
20.638,0.0628,0.0938,9.2431
20.677,0.0635,0.0939,9.2423
20.704,0.0635,0.0939,9.2424
20.736,0.0642,0.0937,9.2417
20.779,0.0643,0.0937,9.2416
20.785,0.0648,0.0935,9.2411
20.809,0.0653,0.0933,9.2406
20.849,0.065,0.0934,9.2409
20.87,0.0658,0.0933,9.2402
20.909,0.0657,0.0933,9.2403
20.933,0.0661,0.0934,9.2398
20.978,0.0661,0.0934,9.2398
21.0,0.0662,0.0934,9.2397
21.032,0.0662,0.0934,9.2397
21.052,0.0662,0.0934,9.2397
21.096,0.0662,0.0931,9.2398
21.147,0.0662,0.0933,9.2397
21.161,0.066,0.0928,9.2399
21.201,0.066,0.0928,9.2399
21.242,0.0658,0.0923,9.2401
21.281,0.0659,0.0924,9.2401
21.311,0.0657,0.0917,9.2403
21.349,0.0657,0.0917,9.2403
21.368,0.0654,0.0912,9.2406
21.405,0.0654,0.0912,9.2406
21.438,0.0648,0.0906,9.2413
21.45,0.0642,0.0905,9.2419
21.478,0.0644,0.0905,9.2416
21.522,0.064,0.0914,9.242
21.558,0.064,0.0907,9.242
21.578,0.0643,0.0925,9.2417
21.621,0.0642,0.0924,9.2417
21.643,0.0644,0.0931,9.2415
21.695,0.0645,0.0932,9.2415
21.701,0.0645,0.0936,9.2414
21.735,0.0647,0.0937,9.2412
21.757,0.0646,0.0936,9.2413
21.788,0.0647,0.0937,9.2412
21.814,0.0647,0.0937,9.2412
21.846,0.0648,0.0938,9.2411
21.886,0.0648,0.0938,9.2411
21.919,0.0649,0.0939,9.241
21.952,0.0649,0.094,9.241
21.965,0.0649,0.094,9.241
21.998,0.065,0.0942,9.2409
22.049,0.065,0.0941,9.2409
22.083,0.0651,0.0942,9.2408
22.108,0.0651,0.0942,9.2408
22.148,0.0649,0.093,9.2411
22.19,0.0649,0.0931,9.241
22.242,0.0653,0.0936,9.2406
22.248,0.0653,0.0937,9.2406
22.281,0.0655,0.0928,9.2404
22.328,0.0655,0.0929,9.2404
22.355,0.0661,0.0925,9.2399
22.397,0.066,0.0925,9.2399
22.431,0.0665,0.0926,9.2394
22.472,0.0664,0.0925,9.2395
22.485,0.0665,0.0931,9.2394
22.513,0.0663,0.0936,9.2396
22.534,0.0665,0.0931,9.2394
22.585,0.0664,0.0946,9.2395
22.609,0.0664,0.0938,9.2395
22.636,0.0662,0.095,9.2396
22.682,0.0663,0.0949,9.2396
22.729,0.066,0.0952,9.2398
22.731,0.0661,0.0951,9.2398
22.77,0.0659,0.0953,9.24
22.831,0.0659,0.0953,9.24
22.856,0.0658,0.0955,9.2401
22.904,0.0658,0.0954,9.2401
22.942,0.0658,0.0952,9.2401
22.968,0.0657,0.0953,9.2401
23.002,0.0658,0.095,9.2401
23.03,0.0658,0.095,9.2401
23.09,0.0658,0.0949,9.2401
23.1,0.0658,0.0949,9.2401
23.133,0.0658,0.095,9.2401
23.165,0.0658,0.095,9.2401
23.226,0.0658,0.095,9.2401
23.245,0.0658,0.095,9.2401
23.275,0.0658,0.0949,9.24
23.296,0.0658,0.0949,9.2401
23.327,0.0658,0.095,9.24
23.362,0.0658,0.095,9.24
23.382,0.0658,0.095,9.2401
23.428,0.0658,0.095,9.24
23.435,0.0658,0.095,9.2401
23.472,0.0659,0.095,9.24
23.53,0.0658,0.095,9.24
23.55,0.0658,0.0951,9.24
23.598,0.0658,0.0951,9.24
23.647,0.0658,0.0951,9.24
23.681,0.0658,0.0951,9.24
23.72,0.0659,0.0951,9.24
23.734,0.0659,0.0951,9.24
23.758,0.0658,0.0952,9.2401
23.789,0.0658,0.0952,9.2401
23.821,0.0657,0.0952,9.2401
23.859,0.0657,0.0952,9.2401
23.889,0.0657,0.0952,9.2401
23.908,0.0657,0.0952,9.2402
23.934,0.0657,0.0952,9.2402
23.969,0.0657,0.0953,9.2401
24.013,0.0657,0.0953,9.2401
24.052,0.0657,0.0953,9.2401
24.073,0.0657,0.0953,9.2401
