time_s,x_m,y_m,dist_to_goal_m
5.599,0.0003,0.0003,5.3817
5.615,0.0004,0.0003,5.3816
5.657,0.0003,0.0003,5.3817
5.686,0.0004,0.0002,5.3815
5.703,0.0004,0.0002,5.3816
5.726,0.0003,0.0002,5.3816
5.782,0.0003,0.0002,5.3816
5.792,0.0002,0.0002,5.3817
5.841,0.0002,0.0002,5.3817
5.867,0.0003,0.0003,5.3816
5.908,0.0003,0.0003,5.3816
5.947,0.0004,0.0002,5.3816
5.992,0.0004,0.0002,5.3816
6.027,0.0002,0.0002,5.3817
6.062,0.0002,0.0002,5.3817
6.091,0.0003,0.0002,5.3816
6.12,0.0003,0.0002,5.3816
6.137,0.0003,0.0002,5.3816
6.168,0.0004,0.0001,5.3815
6.21,0.0003,0.0002,5.3816
6.246,0.0003,0.0002,5.3816
6.264,0.0003,0.0002,5.3816
6.298,0.0004,0.0002,5.3815
6.329,0.0004,0.0002,5.3815
6.367,0.0005,0.0002,5.3814
6.396,0.0005,0.0002,5.3814
6.435,0.0004,0.0002,5.3815
6.45,0.0004,0.0002,5.3815
6.479,0.0005,0.0002,5.3815
6.517,0.0004,0.0002,5.3815
6.555,0.0004,0.0002,5.3815
6.587,0.0005,0.0002,5.3814
6.607,0.0004,0.0002,5.3815
6.641,0.0004,0.0001,5.3815
6.661,0.0004,0.0001,5.3815
6.706,0.0004,0.0001,5.3815
6.755,0.0004,0.0001,5.3815
6.797,0.0004,0.0002,5.3815
6.814,0.0004,0.0002,5.3815
6.852,0.0005,0.0002,5.3815
6.869,0.0005,0.0001,5.3814
6.879,0.0004,0.0002,5.3815
6.938,0.0004,0.0002,5.3815
6.949,0.0004,0.0002,5.3815
6.974,0.0004,0.0002,5.3816
7.027,0.0003,0.0002,5.3816
7.042,0.0004,0.0002,5.3815
7.087,0.0004,0.0001,5.3815
7.121,0.0004,0.0002,5.3815
7.17,0.0004,0.0001,5.3815
7.185,0.0004,0.0001,5.3815
7.216,0.0004,0.0002,5.3815
7.26,0.0004,0.0002,5.3815
7.323,0.0004,0.0001,5.3815
7.331,0.0004,0.0002,5.3815
7.349,0.0003,0.0001,5.3816
7.39,0.0003,0.0002,5.3816
7.418,0.0002,0.0002,5.3817
7.438,0.0003,0.0002,5.3816
7.469,0.0002,0.0002,5.3817
7.5,0.0003,0.0002,5.3816
7.531,0.0004,0.0002,5.3816
7.574,0.0003,0.0002,5.3816
7.599,0.0003,0.0002,5.3816
7.621,0.0003,0.0002,5.3817
7.67,0.0003,0.0002,5.3817
7.689,0.0003,0.0003,5.3816
7.724,0.0003,0.0003,5.3816
7.746,0.0003,0.0002,5.3816
7.77,0.0003,0.0002,5.3816
7.803,0.0003,0.0002,5.3816
7.836,0.0002,0.0002,5.3817
7.865,0.0002,0.0002,5.3817
7.895,0.0002,0.0002,5.3817
7.93,0.0002,0.0003,5.3817
7.963,0.0003,0.0002,5.3816
7.988,0.0002,0.0002,5.3817
8.016,0.0003,0.0002,5.3816
8.052,0.0002,0.0002,5.3817
8.071,0.0002,0.0002,5.3817
8.111,0.0002,0.0002,5.3817
8.151,0.0002,0.0002,5.3817
8.173,0.0003,0.0003,5.3816
8.211,0.0003,0.0003,5.3816
8.229,0.0003,0.0002,5.3816
8.255,0.0003,0.0002,5.3817
8.271,0.0003,0.0002,5.3816
8.3,0.0003,0.0003,5.3817
8.349,0.0002,0.0003,5.3817
8.384,0.0003,0.0003,5.3816
8.423,0.0003,0.0003,5.3816
8.449,0.0003,0.0003,5.3816
8.464,0.0003,0.0003,5.3817
8.491,0.0003,0.0002,5.3816
8.53,0.0003,0.0003,5.3816
8.551,0.0003,0.0003,5.3817
8.586,0.0003,0.0003,5.3816
8.635,0.0003,0.0003,5.3816
8.65,0.0004,0.0003,5.3815
8.674,0.0004,0.0003,5.3816
8.691,0.0004,0.0003,5.3815
8.739,0.0004,0.0003,5.3816
8.779,0.0004,0.0003,5.3816
8.794,0.0004,0.0003,5.3816
8.841,0.0004,0.0003,5.3816
8.862,0.0005,0.0003,5.3815
8.891,0.0004,0.0003,5.3815
8.903,0.0005,0.0003,5.3815
8.956,0.0004,0.0003,5.3815
8.978,0.0004,0.0003,5.3815
9.002,0.0005,0.0003,5.3815
9.055,0.0005,0.0003,5.3815
9.058,0.0005,0.0003,5.3815
9.139,0.0005,0.0003,5.3815
9.182,0.0005,0.0003,5.3815
9.202,0.0005,0.0003,5.3815
9.219,0.0004,0.0003,5.3816
9.264,0.0004,0.0003,5.3816
9.298,0.0016,-0.0016,5.3796
9.317,0.0017,-0.0011,5.3798
9.348,0.0017,-0.0016,5.3796
9.382,0.0021,-0.0008,5.3795
9.414,0.0019,-0.0009,5.3797
9.45,0.0023,-0.0002,5.3797
9.492,0.0023,-0.0003,5.3796
9.523,0.0023,0.0006,5.38
9.554,0.0024,0.0011,5.3801
9.573,0.0023,0.0006,5.38
9.619,0.0019,0.0016,5.3808
9.647,0.0023,0.0013,5.3803
9.685,0.0001,0.0015,5.3824
9.704,0.0008,0.0017,5.3818
9.725,-0.0011,0.0011,5.3833
9.767,-0.001,0.0012,5.3832
9.803,-0.001,-0.0004,5.3825
9.836,-0.001,-0.0003,5.3825
9.859,-0.0012,-0.0019,5.382
9.886,-0.0001,-0.0027,5.3806
9.918,-0.001,-0.002,5.3817
9.928,0.0001,-0.0043,5.3797
9.975,-0.0001,-0.0037,5.3802
10.009,0.0022,-0.0046,5.3778
10.033,0.0018,-0.0045,5.3782
10.059,0.0041,-0.0042,5.3763
10.095,0.0056,-0.0036,5.3752
10.1,0.0043,-0.004,5.3761
10.146,0.0067,-0.0045,5.3738
10.162,0.0056,-0.0034,5.3753
10.204,0.0051,-0.0056,5.3747
10.24,0.0054,-0.0053,5.3746
10.254,0.0064,-0.006,5.3734
10.303,0.0064,-0.006,5.3734
10.326,0.0069,-0.0065,5.3727
10.365,0.0074,-0.0068,5.3721
10.373,0.0071,-0.0066,5.3725
10.403,0.0077,-0.0067,5.3719
10.474,0.0077,-0.0068,5.3719
10.476,0.008,-0.0062,5.3718
10.522,0.008,-0.0062,5.3718
10.556,0.0086,-0.0054,5.3717
10.568,0.0096,-0.0045,5.3712
10.593,0.0089,-0.0051,5.3716
10.638,0.0106,-0.0033,5.3709
10.682,0.0103,-0.0037,5.3709
10.705,0.0114,-0.0027,5.3704
10.745,0.0119,-0.0023,5.3701
10.758,0.0114,-0.0027,5.3704
10.803,0.0121,-0.0023,5.37
10.839,0.0126,-0.0023,5.3695
10.881,0.0126,-0.0023,5.3695
10.911,0.0132,-0.0021,5.369
10.945,0.0133,-0.0021,5.369
10.983,0.0142,-0.0015,5.3684
11.03,0.0142,-0.0015,5.3684
11.059,0.0148,-0.0012,5.3681
11.077,0.0153,-0.0011,5.3676
11.098,0.0148,-0.0012,5.368
11.127,0.0161,-0.0008,5.367
11.171,0.0159,-0.0009,5.3672
11.208,0.017,-0.0007,5.3663
11.242,0.0169,-0.0007,5.3664
11.278,0.0181,-0.0006,5.3654
11.302,0.0179,-0.0006,5.3656
11.331,0.0187,-0.0004,5.365
11.373,0.0187,-0.0004,5.3649
11.405,0.0197,-0.0002,5.3641
11.441,0.0197,-0.0002,5.3641
11.46,0.0203,-0.0001,5.3636
11.485,0.0207,-0.0001,5.3632
11.509,0.0205,-0.0001,5.3634
11.555,0.021,-0.0001,5.363
11.589,0.0209,-0.0001,5.3631
11.628,0.0212,-0.0,5.3628
11.649,0.0212,-0.0001,5.3628
11.684,0.0214,0.0,5.3627
11.717,0.0214,0.0,5.3627
11.742,0.0215,0.0001,5.3626
11.76,0.0217,0.0001,5.3625
11.807,0.0216,0.0001,5.3625
11.826,0.0218,0.0001,5.3624
11.849,0.0218,0.0,5.3624
11.883,0.0219,-0.0,5.3622
11.918,0.0219,-0.0,5.3622
11.941,0.0219,-0.0001,5.3622
11.996,0.0219,-0.0,5.3623
12.016,0.0219,-0.0,5.3623
12.051,0.0219,0.0,5.3622
12.064,0.0219,-0.0,5.3622
12.109,0.022,0.0,5.3622
12.129,0.0219,0.0,5.3622
12.165,0.022,-0.0001,5.3621
12.213,0.022,-0.0001,5.3621
12.248,0.022,-0.0001,5.3621
12.281,0.022,-0.0001,5.3621
12.309,0.022,-0.0001,5.3621
12.328,0.0221,-0.0001,5.362
12.336,0.022,-0.0001,5.3621
12.382,0.0221,-0.0001,5.362
12.419,0.0221,-0.0001,5.3621
12.447,0.0221,-0.0002,5.362
12.489,0.0221,-0.0001,5.362
12.512,0.022,-0.0001,5.3621
12.535,0.0221,-0.0001,5.362
12.565,0.022,-0.0001,5.3621
12.625,0.0221,-0.0001,5.362
12.639,0.0221,-0.0002,5.362
12.668,0.0221,-0.0002,5.362
12.695,0.0221,-0.0002,5.362
12.723,0.0221,-0.0001,5.362
12.772,0.0221,-0.0001,5.362
12.811,0.022,-0.0001,5.362
12.828,0.022,-0.0001,5.3621
12.856,0.022,-0.0002,5.362
12.899,0.022,-0.0002,5.362
12.919,0.0221,-0.0002,5.362
12.943,0.0221,-0.0002,5.362
12.972,0.0221,-0.0002,5.362
13.022,0.0221,-0.0002,5.362
13.078,0.0221,-0.0002,5.362
13.101,0.0221,-0.0002,5.3619
13.129,0.0221,-0.0002,5.362
13.157,0.0222,-0.0002,5.3619
13.203,0.0222,-0.0002,5.3619
13.249,0.0235,0.0,5.3608
13.291,0.0231,-0.0001,5.3611
13.328,0.023,-0.0007,5.3609
13.36,0.0231,-0.0007,5.3608
13.426,0.0245,0.001,5.3603
13.428,0.024,0.0003,5.3605
13.474,0.0258,0.0025,5.3599
13.476,0.0254,0.002,5.36
13.497,0.0273,0.0038,5.3591
13.546,0.029,0.0051,5.3582
13.566,0.0273,0.0038,5.3592
13.619,0.0307,0.0062,5.3572
13.633,0.0293,0.0054,5.358
13.661,0.0323,0.0073,5.3562
13.693,0.0315,0.0066,5.3567
13.725,0.034,0.0077,5.3549
13.754,0.0335,0.0074,5.3553
13.782,0.0357,0.0092,5.3541
13.81,0.0371,0.0104,5.3534
13.816,0.0357,0.0092,5.3541
13.862,0.0383,0.012,5.353
13.916,0.0377,0.0112,5.3532
13.954,0.0395,0.0135,5.3527
13.969,0.039,0.0129,5.3528
14.0,0.0398,0.0154,5.3533
14.022,0.0403,0.0156,5.3529
14.043,0.0398,0.0153,5.3532
14.092,0.04,0.0156,5.3532
14.109,0.0377,0.0161,5.3555
14.143,0.0384,0.019,5.3561
14.173,0.0381,0.0182,5.3561
14.198,0.0387,0.0241,5.3582
14.232,0.0383,0.0233,5.3582
14.258,0.0401,0.0231,5.3565
14.303,0.0402,0.0231,5.3564
14.323,0.0403,0.0226,5.3561
14.349,0.0395,0.0227,5.3568
14.383,0.0401,0.0226,5.3563
14.408,0.0379,0.0229,5.3583
14.46,0.0385,0.0228,5.3578
14.492,0.0359,0.0233,5.3603
14.519,0.0358,0.0233,5.3604
14.534,0.0343,0.0237,5.3619
14.565,0.0323,0.0248,5.3642
14.611,0.0336,0.0241,5.3628
14.638,0.0307,0.0255,5.366
14.652,0.0315,0.0252,5.3651
14.684,0.029,0.0258,5.3676
14.727,0.0295,0.0257,5.3671
14.773,0.0276,0.0261,5.3691
14.803,0.0274,0.0262,5.3692
14.829,0.0255,0.0268,5.3712
14.862,0.0243,0.0271,5.3724
14.885,0.0256,0.0267,5.3711
14.908,0.0232,0.0273,5.3734
14.952,0.024,0.0272,5.3727
14.973,0.0225,0.0276,5.3742
15.002,0.0228,0.0274,5.3738
15.03,0.0219,0.0278,5.3748
15.069,0.0219,0.0277,5.3748
15.098,0.0214,0.0278,5.3753
15.156,0.0214,0.0278,5.3753
15.159,0.021,0.0279,5.3756
15.189,0.0207,0.028,5.376
15.217,0.0209,0.0279,5.3758
15.251,0.0204,0.0281,5.3763
15.301,0.0205,0.028,5.3762
15.304,0.0202,0.0282,5.3765
15.345,0.0201,0.0282,5.3767
15.357,0.0202,0.0282,5.3765
15.412,0.0199,0.0283,5.3768
15.426,0.02,0.0282,5.3767
15.46,0.0197,0.0283,5.377
15.507,0.0198,0.0283,5.3769
15.54,0.0195,0.0283,5.3772
15.563,0.0195,0.0283,5.3772
15.589,0.0193,0.0283,5.3774
15.619,0.019,0.0283,5.3777
15.646,0.0192,0.0283,5.3775
15.673,0.0187,0.0284,5.3779
15.712,0.0189,0.0284,5.3778
15.737,0.0185,0.0284,5.3781
15.778,0.0185,0.0284,5.3781
15.789,0.0183,0.0285,5.3783
15.833,0.0183,0.0285,5.3783
15.853,0.0182,0.0285,5.3785
15.877,0.0181,0.0286,5.3786
15.914,0.0182,0.0285,5.3785
15.947,0.0179,0.0286,5.3787
15.973,0.018,0.0286,5.3787
16.005,0.0177,0.0286,5.379
16.056,0.0176,0.0286,5.379
16.077,0.0173,0.0286,5.3793
16.098,0.017,0.0287,5.3797
16.131,0.0172,0.0286,5.3794
16.167,0.0167,0.0287,5.3799
16.203,0.0168,0.0287,5.3798
16.231,0.0166,0.0287,5.38
16.269,0.0164,0.0287,5.3801
16.28,0.0166,0.0287,5.38
16.316,0.0163,0.0288,5.3803
16.349,0.0164,0.0288,5.3802
16.401,0.0163,0.0288,5.3803
16.412,0.0163,0.0288,5.3803
16.434,0.0163,0.0288,5.3802
16.48,0.0163,0.0288,5.3803
16.517,0.0163,0.0288,5.3803
16.541,0.0163,0.0288,5.3803
16.567,0.0162,0.0289,5.3804
16.589,0.0161,0.0288,5.3805
16.604,0.0162,0.0289,5.3804
16.645,0.0161,0.0288,5.3805
16.687,0.0161,0.0288,5.3805
16.708,0.0161,0.0288,5.3805
16.755,0.0161,0.0288,5.3805
16.792,0.016,0.0288,5.3806
16.804,0.0159,0.0288,5.3806
16.839,0.016,0.0288,5.3806
16.88,0.0159,0.0287,5.3806
16.914,0.0159,0.0287,5.3806
16.94,0.016,0.0286,5.3805
16.98,0.0159,0.0286,5.3805
16.987,0.016,0.0286,5.3805
17.061,0.0159,0.0286,5.3806
17.132,0.0158,0.0285,5.3806
17.158,0.0158,0.0285,5.3806
17.178,0.0158,0.0285,5.3806
17.198,0.0147,0.0308,5.3826
17.246,0.0158,0.0287,5.3807
17.29,0.0157,0.0291,5.3809
17.31,0.0154,0.0294,5.3814
17.333,0.0163,0.0292,5.3805
17.386,0.0169,0.0292,5.3799
17.402,0.0177,0.0288,5.3791
17.426,0.0191,0.0283,5.3776
17.454,0.0185,0.0285,5.3782
17.481,0.0206,0.0278,5.376
17.52,0.0204,0.0278,5.3762
17.562,0.0219,0.0275,5.3747
17.593,0.0219,0.0275,5.3747
17.613,0.0225,0.0276,5.3742
17.649,0.023,0.028,5.374
17.674,0.0226,0.0277,5.3742
17.697,0.0221,0.0286,5.375
17.724,0.0224,0.0283,5.3746
17.766,0.0201,0.0295,5.3772
17.795,0.0204,0.0293,5.3769
17.839,0.0169,0.031,5.3808
17.882,0.0169,0.031,5.3807
17.9,0.0155,0.0313,5.3821
17.926,0.0141,0.0314,5.3834
17.949,0.0151,0.0313,5.3825
17.98,0.0134,0.032,5.3843
18.02,0.0136,0.0318,5.3841
18.059,0.0136,0.0321,5.3842
18.091,0.0137,0.0322,5.3841
18.102,0.0151,0.032,5.3828
18.132,0.017,0.0317,5.381
18.146,0.0157,0.032,5.3823
18.188,0.0199,0.0312,5.3782
18.224,0.0187,0.0315,5.3793
18.263,0.0229,0.0314,5.3756
18.283,0.0227,0.0313,5.3757
18.308,0.0255,0.0313,5.3732
18.361,0.026,0.0312,5.3728
18.408,0.0284,0.031,5.3705
18.443,0.0285,0.031,5.3704
18.449,0.0296,0.0308,5.3694
18.478,0.03,0.031,5.3691
18.499,0.0299,0.0309,5.3692
18.539,0.0291,0.0317,5.3702
18.569,0.0297,0.0313,5.3695
18.591,0.0296,0.0332,5.3705
18.642,0.0301,0.0337,5.3703
18.65,0.0309,0.0342,5.3698
18.686,0.0313,0.0359,5.3702
18.724,0.0308,0.0348,5.3701
18.773,0.034,0.0371,5.3683
18.81,0.0333,0.0369,5.3689
18.849,0.034,0.0305,5.3652
18.88,0.034,0.032,5.366
18.904,0.0338,0.0284,5.3645
18.938,0.0336,0.0285,5.3647
18.979,0.0336,0.0268,5.364
19.023,0.0335,0.0269,5.3641
19.047,0.0359,0.0279,5.3625
19.07,0.036,0.0279,5.3623
19.08,0.0379,0.0297,5.3614
19.116,0.0405,0.0327,5.3605
19.143,0.0396,0.0315,5.3608
19.173,0.0432,0.0356,5.3595
19.214,0.0431,0.0355,5.3595
19.232,0.0458,0.0365,5.3576
19.28,0.0463,0.0369,5.3573
19.295,0.0472,0.0375,5.3568
19.317,0.0472,0.0376,5.3568
19.343,0.0474,0.0377,5.3567
19.394,0.0467,0.0373,5.3572
19.417,0.047,0.0375,5.3569
19.46,0.0461,0.037,5.3575
19.484,0.0462,0.0371,5.3575
19.51,0.0457,0.037,5.3578
19.553,0.0457,0.0371,5.3579
19.584,0.046,0.0375,5.3579
19.601,0.0467,0.0381,5.3575
19.628,0.0462,0.0377,5.3578
19.672,0.0474,0.0388,5.3572
19.701,0.0472,0.0385,5.3573
19.732,0.0482,0.0392,5.3567
19.779,0.0482,0.0392,5.3567
19.801,0.0489,0.0397,5.3563
19.825,0.0494,0.04,5.356
19.861,0.049,0.0397,5.3562
19.888,0.0498,0.0404,5.3558
19.912,0.0496,0.0402,5.3559
19.958,0.0501,0.0408,5.3557
19.992,0.05,0.0406,5.3557
20.025,0.0505,0.0414,5.3556
20.061,0.0504,0.0413,5.3556
20.095,0.0511,0.0423,5.3555
20.133,0.051,0.0421,5.3555
20.206,0.0519,0.0432,5.3552
20.223,0.0517,0.0429,5.3553
20.247,0.0525,0.0437,5.3549
20.281,0.0524,0.0436,5.3549
20.318,0.0531,0.0441,5.3546
20.342,0.0531,0.0441,5.3546
20.375,0.054,0.0445,5.354
20.411,0.0539,0.0445,5.354
20.433,0.0546,0.0448,5.3535
20.451,0.0554,0.045,5.353
20.465,0.0548,0.0449,5.3534
20.498,0.0557,0.045,5.3527
20.532,0.0555,0.0451,5.3528
20.566,0.0559,0.0449,5.3524
20.615,0.0558,0.045,5.3525
20.633,0.0563,0.0447,5.352
20.695,0.0563,0.0447,5.3519
20.698,0.0566,0.0447,5.3517
20.71,0.057,0.0447,5.3514
20.746,0.0568,0.0447,5.3515
20.776,0.0574,0.0447,5.3511
20.808,0.0573,0.0447,5.3511
20.833,0.0577,0.0447,5.3508
20.895,0.0577,0.0448,5.3508
20.913,0.0581,0.0448,5.3505
20.938,0.0583,0.0448,5.3502
20.959,0.0581,0.0448,5.3504
20.997,0.0586,0.0448,5.35
21.027,0.0586,0.0448,5.35
21.052,0.0589,0.0448,5.3497
21.111,0.0589,0.0448,5.3498
21.161,0.0593,0.0448,5.3494
21.19,0.0593,0.0448,5.3494
21.222,0.0597,0.0449,5.3491
21.251,0.0596,0.0449,5.3491
21.281,0.0601,0.0448,5.3487
21.299,0.0601,0.0448,5.3487
21.34,0.0604,0.0448,5.3484
21.385,0.0604,0.0448,5.3484
21.407,0.0607,0.0448,5.3481
21.444,0.0608,0.0448,5.3481
21.475,0.061,0.0448,5.3478
21.496,0.0612,0.0447,5.3476
21.528,0.0611,0.0447,5.3477
21.561,0.0614,0.0447,5.3474
21.598,0.0614,0.0447,5.3475
21.624,0.0618,0.0445,5.347
21.654,0.0618,0.0445,5.3471
21.674,0.062,0.0446,5.3469
21.733,0.0621,0.0446,5.3468
21.746,0.0622,0.0446,5.3468
21.775,0.0622,0.0447,5.3467
21.791,0.0622,0.0447,5.3467
21.83,0.0623,0.0446,5.3466
21.868,0.0623,0.0447,5.3467
21.898,0.0624,0.0446,5.3465
21.929,0.0624,0.0446,5.3465
21.96,0.0626,0.0444,5.3463
21.986,0.0626,0.0444,5.3463
22.019,0.0626,0.0444,5.3463
22.045,0.0626,0.0445,5.3463
22.072,0.0626,0.0445,5.3463
22.119,0.0627,0.0445,5.3462
22.141,0.0628,0.0446,5.3462
22.161,0.0628,0.0445,5.3462
22.206,0.0626,0.0445,5.3463
22.221,0.0624,0.0434,5.346
22.259,0.0638,0.0436,5.3448
22.281,0.0637,0.0439,5.345
22.317,0.065,0.0437,5.3438
22.35,0.0648,0.0437,5.344
22.386,0.0669,0.0436,5.3421
22.406,0.0686,0.0437,5.3406
22.42,0.0673,0.0437,5.3418
22.463,0.0706,0.0437,5.3388
22.513,0.0695,0.0437,5.3399
22.528,0.0726,0.0435,5.337
22.579,0.0721,0.0435,5.3374
22.617,0.0781,0.0454,5.333
22.66,0.0781,0.0454,5.333
22.699,0.0777,0.0446,5.3329
22.727,0.0776,0.0446,5.333
22.73,0.0786,0.0446,5.3322
22.764,0.0792,0.0444,5.3316
22.778,0.0787,0.0445,5.332
22.81,0.0797,0.044,5.3309
22.85,0.0795,0.0442,5.3312
22.896,0.0802,0.0434,5.3302
22.928,0.0801,0.0436,5.3304
22.968,0.0807,0.043,5.3296
22.977,0.0813,0.0428,5.3289
23.017,0.0808,0.043,5.3295
23.073,0.0815,0.0428,5.3287
23.117,0.0826,0.0424,5.3277
23.131,0.0823,0.0426,5.328
23.15,0.0832,0.0421,5.327
23.21,0.0831,0.0421,5.327
23.213,0.0837,0.0418,5.3264
23.262,0.0839,0.0416,5.326
23.283,0.0843,0.0414,5.3257
23.294,0.0848,0.041,5.325
23.347,0.0846,0.0412,5.3253
23.354,0.0852,0.0408,5.3245
