time_s,x_m,y_m,dist_to_goal_m
3.677,0.0,-0.0002,8.9906
3.711,0.0001,-0.0002,8.9906
3.752,0.0,-0.0001,8.9906
3.769,0.0,-0.0002,8.9906
3.798,0.0001,-0.0001,8.9905
3.831,0.0001,-0.0001,8.9905
3.864,0.0001,-0.0002,8.9906
3.919,0.0001,-0.0002,8.9906
3.957,-0.0,-0.0002,8.9907
3.983,-0.0,-0.0002,8.9907
4.006,-0.0,-0.0002,8.9906
4.029,0.0001,-0.0001,8.9905
4.06,0.0,-0.0001,8.9906
4.119,0.0,-0.0002,8.9906
4.133,0.0,-0.0002,8.9906
4.165,0.0,-0.0002,8.9906
4.204,0.0,-0.0002,8.9906
4.272,0.0001,-0.0002,8.9905
4.274,0.0001,-0.0002,8.9906
4.294,0.0001,-0.0002,8.9906
4.33,0.0001,-0.0002,8.9906
4.383,-0.0,-0.0003,8.9907
4.404,0.0,-0.0002,8.9906
4.451,-0.0,-0.0002,8.9906
4.481,-0.0,-0.0002,8.9906
4.523,-0.0,-0.0002,8.9907
4.56,-0.0,-0.0002,8.9907
4.562,-0.0,-0.0003,8.9907
4.627,-0.0001,-0.0003,8.9907
4.664,-0.0001,-0.0003,8.9907
4.705,-0.0001,-0.0003,8.9907
4.738,-0.0,-0.0002,8.9906
4.76,-0.0,-0.0002,8.9906
4.788,-0.0001,-0.0002,8.9907
4.815,-0.0001,-0.0003,8.9908
4.835,-0.0001,-0.0002,8.9907
4.881,-0.0001,-0.0003,8.9908
4.911,-0.0002,-0.0003,8.9908
4.955,-0.0002,-0.0003,8.9908
4.972,-0.0001,-0.0002,8.9908
5.033,-0.0001,-0.0002,8.9908
5.071,-0.0003,-0.0003,8.9909
5.095,-0.0002,-0.0003,8.9909
5.11,-0.0003,-0.0003,8.9909
5.197,-0.0003,-0.0003,8.991
5.207,-0.0003,-0.0002,8.9909
5.242,-0.0003,-0.0002,8.9909
5.261,-0.0003,-0.0003,8.9909
5.274,-0.0003,-0.0003,8.991
5.307,-0.0003,-0.0003,8.9909
5.343,-0.0004,-0.0003,8.991
5.381,-0.0004,-0.0003,8.991
5.406,-0.0004,-0.0002,8.991
5.438,-0.0004,-0.0002,8.991
5.464,-0.0004,-0.0003,8.991
5.484,-0.0004,-0.0003,8.9911
5.533,-0.0004,-0.0003,8.991
5.586,-0.0004,-0.0004,8.9911
5.626,-0.0004,-0.0003,8.991
5.634,-0.0004,-0.0003,8.991
5.651,-0.0004,-0.0003,8.991
5.69,-0.0004,-0.0003,8.991
5.728,-0.0004,-0.0003,8.991
5.772,-0.0005,-0.0004,8.9911
5.797,-0.0004,-0.0004,8.9911
5.803,-0.0005,-0.0003,8.9911
5.86,-0.0005,-0.0003,8.9911
5.898,-0.0005,-0.0003,8.9911
5.911,-0.0005,-0.0003,8.9911
5.938,-0.0005,-0.0003,8.9911
5.98,-0.0006,-0.0004,8.9912
6.021,-0.0005,-0.0004,8.9912
6.053,-0.0006,-0.0003,8.9912
6.076,-0.0006,-0.0004,8.9912
6.094,-0.0006,-0.0003,8.9912
6.134,-0.0006,-0.0003,8.9912
6.155,-0.0006,-0.0003,8.9912
6.191,-0.0006,-0.0004,8.9912
6.227,-0.0006,-0.0004,8.9912
6.254,-0.0006,-0.0004,8.9913
6.291,-0.0006,-0.0004,8.9913
6.314,-0.0006,-0.0003,8.9912
6.34,-0.0006,-0.0003,8.9912
6.366,-0.0006,-0.0003,8.9912
6.408,-0.0006,-0.0004,8.9913
6.445,-0.0006,-0.0003,8.9912
6.478,-0.0007,-0.0004,8.9913
6.508,-0.0007,-0.0004,8.9913
6.53,-0.0007,-0.0003,8.9913
6.591,-0.0007,-0.0003,8.9913
6.603,-0.0007,-0.0003,8.9913
6.634,-0.0007,-0.0003,8.9913
6.659,-0.0007,-0.0004,8.9913
6.703,-0.0007,-0.0004,8.9913
6.745,-0.0007,-0.0004,8.9913
6.789,-0.0007,-0.0003,8.9913
6.817,-0.0007,-0.0003,8.9913
6.849,-0.0007,-0.0003,8.9913
6.874,-0.0006,-0.0003,8.9912
6.915,-0.0006,-0.0003,8.9912
6.929,-0.0007,-0.0004,8.9913
6.944,-0.0006,-0.0003,8.9912
6.994,-0.0007,-0.0003,8.9913
7.045,-0.0006,-0.0002,8.9911
7.06,-0.0006,-0.0003,8.9912
7.112,-0.0006,-0.0003,8.9912
7.123,-0.0006,-0.0002,8.9912
7.16,-0.0006,-0.0003,8.9913
7.199,-0.0006,-0.0003,8.9913
7.229,-0.0007,-0.0003,8.9912
7.287,-0.0007,-0.0003,8.9912
7.332,-0.0006,-0.0003,8.9912
7.358,-0.0006,-0.0003,8.9912
7.405,-0.0006,-0.0003,8.9913
7.419,-0.0006,-0.0003,8.9913
7.46,-0.0006,-0.0003,8.9912
7.507,-0.0006,-0.0003,8.9912
7.534,-0.0006,-0.0002,8.9912
7.584,-0.0006,-0.0002,8.9912
7.606,-0.0006,-0.0003,8.9912
7.635,-0.0006,-0.0003,8.9912
7.669,-0.0006,-0.0003,8.9912
7.699,-0.0006,-0.0003,8.9912
7.728,-0.0005,-0.0002,8.9911
7.746,-0.0005,-0.0003,8.9911
7.769,-0.0005,-0.0002,8.9911
7.8,-0.0005,-0.0003,8.9912
7.832,-0.0005,-0.0003,8.9911
7.866,-0.0006,-0.0003,8.9912
7.91,-0.0005,-0.0003,8.9912
7.924,-0.0005,-0.0002,8.9911
7.964,-0.0005,-0.0002,8.9911
7.989,-0.0005,-0.0002,8.9911
8.036,-0.0005,-0.0002,8.9911
8.052,-0.0005,-0.0003,8.9911
8.071,-0.0005,-0.0003,8.9911
8.112,-0.0005,-0.0003,8.9911
8.138,-0.0005,-0.0002,8.9911
8.199,-0.0005,-0.0003,8.9911
8.255,-0.0005,-0.0003,8.9912
8.272,-0.0005,-0.0002,8.9911
8.3,-0.0005,-0.0004,8.9912
8.323,-0.0005,-0.0003,8.9911
8.365,-0.0005,-0.0003,8.9911
8.392,-0.0005,-0.0003,8.9912
8.419,-0.0005,-0.0002,8.9911
8.467,-0.0005,-0.0002,8.9911
8.492,-0.0005,-0.0003,8.9911
8.522,-0.0005,-0.0003,8.9911
8.549,-0.0004,-0.0004,8.9911
8.59,-0.0004,-0.0004,8.9911
8.627,-0.0004,-0.0003,8.9911
8.661,-0.0004,-0.0003,8.9911
8.679,-0.0004,-0.0003,8.991
8.699,-0.0004,-0.0003,8.9911
8.737,-0.0004,-0.0003,8.9911
8.779,-0.0004,-0.0004,8.9911
8.813,-0.0004,-0.0004,8.9911
8.86,-0.0004,-0.0004,8.9911
8.879,-0.0004,-0.0004,8.9911
8.897,-0.0005,-0.0003,8.9911
8.924,-0.0004,-0.0003,8.9911
8.938,-0.0005,-0.0003,8.9911
8.972,-0.0004,-0.0004,8.9911
9.013,-0.0004,-0.0004,8.9911
9.028,-0.0004,-0.0004,8.9911
9.092,-0.0004,-0.0004,8.9911
9.101,-0.0004,-0.0004,8.9911
9.14,-0.0004,-0.0004,8.9911
9.154,-0.0004,-0.0003,8.991
9.183,-0.0003,-0.0003,8.991
9.212,-0.0004,-0.0003,8.991
9.252,-0.0003,-0.0004,8.991
9.294,-0.0003,-0.0004,8.991
9.306,-0.0003,-0.0004,8.991
9.37,-0.0003,-0.0004,8.991
9.399,-0.0003,-0.0003,8.9909
9.415,-0.0003,-0.0003,8.9909
9.445,-0.0003,-0.0003,8.9909
9.469,-0.0002,-0.0004,8.9909
9.509,-0.0002,-0.0004,8.9909
9.54,-0.0001,-0.0004,8.9908
9.58,-0.0002,-0.0004,8.9909
9.619,-0.0001,-0.0003,8.9907
9.651,-0.0001,-0.0003,8.9907
9.67,-0.0,-0.0003,8.9907
9.689,-0.0001,-0.0003,8.9907
9.734,-0.0,-0.0003,8.9907
9.756,-0.0,-0.0004,8.9907
9.782,-0.0001,-0.0003,8.9907
9.813,-0.0,-0.0003,8.9907
9.858,-0.0,-0.0003,8.9907
9.889,0.0001,-0.0002,8.9906
9.915,0.0001,-0.0003,8.9906
9.935,0.0001,-0.0002,8.9906
9.965,-0.0,-0.0004,8.9907
9.993,0.0,-0.0003,8.9906
10.024,-0.0001,-0.0003,8.9907
10.063,-0.0,-0.0003,8.9907
10.105,-0.0001,-0.0002,8.9907
10.141,-0.0001,-0.0002,8.9907
10.165,0.0,-0.0003,8.9906
10.183,-0.0001,-0.0003,8.9907
10.203,0.0,-0.0003,8.9906
10.265,-0.0001,-0.0003,8.9908
10.272,-0.0001,-0.0003,8.9908
10.31,-0.0001,-0.0002,8.9907
10.349,-0.0001,-0.0002,8.9907
10.382,0.0001,0.0,8.9905
10.415,0.0001,-0.0,8.9905
10.434,-0.0009,-0.0003,8.9914
10.478,-0.0014,-0.0007,8.9921
10.51,-0.0014,-0.0007,8.9921
10.55,-0.0013,-0.0005,8.9919
10.577,-0.0004,0.001,8.9904
10.597,0.0005,0.0025,8.9889
10.643,-0.0003,0.0012,8.9902
10.689,0.0015,0.0041,8.9873
10.708,0.001,0.0033,8.9882
10.75,0.0026,0.0052,8.9858
10.758,0.0024,0.005,8.9861
10.78,0.0036,0.0058,8.9847
10.811,0.0045,0.0061,8.9837
10.842,0.004,0.0058,8.9843
10.868,0.0051,0.0065,8.983
10.907,0.0051,0.0065,8.983
10.936,0.0053,0.0069,8.9826
10.983,0.0051,0.0068,8.9828
10.99,0.0057,0.0071,8.9822
11.03,0.0067,0.0085,8.9807
11.049,0.006,0.0075,8.9817
11.093,0.0072,0.0096,8.9797
11.136,0.0069,0.009,8.9802
11.16,0.0077,0.0111,8.9785
11.187,0.0076,0.0106,8.9789
11.232,0.0083,0.0128,8.9772
11.255,0.0082,0.0125,8.9774
11.292,0.0087,0.0149,8.9759
11.303,0.0095,0.0171,8.9742
11.335,0.0089,0.0153,8.9755
11.372,0.01,0.0186,8.9731
11.415,0.0098,0.0182,8.9735
11.448,0.0107,0.021,8.9713
11.47,0.0105,0.0201,8.9719
11.519,0.0133,0.0197,8.9696
11.555,0.0128,0.0199,8.97
11.609,0.0116,0.0194,8.9713
11.617,0.0112,0.0188,8.9719
11.647,0.011,0.0225,8.9703
11.699,0.0112,0.0219,8.9704
11.722,0.0094,0.0275,8.9694
11.756,0.0096,0.0267,8.9696
11.782,0.0092,0.0281,8.9694
11.821,0.0095,0.0279,8.9692
11.86,0.0084,0.0275,8.9704
11.898,0.0084,0.0276,8.9702
11.931,0.0078,0.027,8.971
11.96,0.0074,0.0268,8.9715
12.006,0.0062,0.0268,8.9726
12.03,0.0061,0.0268,8.9727
12.067,0.0047,0.027,8.9738
12.087,0.0049,0.027,8.9736
12.111,0.004,0.0269,8.9745
12.145,0.0035,0.0267,8.975
12.166,0.0039,0.0268,8.9746
12.213,0.0031,0.0266,8.9754
12.237,0.0032,0.0266,8.9753
12.278,0.0027,0.0265,8.9758
12.31,0.0028,0.0265,8.9757
12.366,0.0023,0.0264,8.9762
12.374,0.0024,0.0264,8.9761
12.415,0.0021,0.0263,8.9764
12.452,0.0021,0.0263,8.9764
12.486,0.0019,0.0263,8.9766
12.532,0.0019,0.0263,8.9766
12.552,0.0017,0.0263,8.9769
12.595,0.0017,0.0263,8.9768
12.625,0.0014,0.0262,8.9772
12.666,0.0014,0.0262,8.9772
12.689,0.0011,0.0261,8.9774
12.729,0.0011,0.0261,8.9774
12.765,0.0008,0.0261,8.9777
12.796,0.0008,0.0261,8.9777
12.836,0.0006,0.026,8.9779
12.852,0.0005,0.0259,8.9781
12.891,0.0006,0.026,8.978
12.954,0.0005,0.026,8.9781
12.991,0.0004,0.026,8.9781
13.012,0.0004,0.026,8.9781
13.035,0.0004,0.026,8.9781
13.053,0.0003,0.0259,8.9782
13.092,0.0004,0.026,8.9781
13.134,0.0003,0.0259,8.9782
13.147,0.0003,0.0259,8.9782
13.186,0.0002,0.0259,8.9783
13.225,0.0002,0.0259,8.9783
13.261,0.0002,0.0259,8.9783
13.297,0.0002,0.0259,8.9783
13.34,0.0002,0.026,8.9783
13.376,0.0002,0.026,8.9783
13.433,0.0001,0.026,8.9784
13.447,0.0001,0.026,8.9784
13.489,0.0002,0.026,8.9783
13.509,0.0001,0.026,8.9783
13.538,0.0002,0.026,8.9783
13.569,0.0002,0.026,8.9783
13.594,0.0002,0.0261,8.9783
13.633,0.0002,0.0261,8.9783
13.676,0.0001,0.0261,8.9784
13.708,0.0001,0.0261,8.9783
13.756,0.0001,0.0261,8.9784
13.781,0.0001,0.0261,8.9784
13.819,0.0,0.0261,8.9784
13.856,0.0,0.0261,8.9784
13.888,0.0,0.0261,8.9784
13.926,0.0,0.0261,8.9784
13.953,-0.0001,0.0261,8.9785
13.99,-0.0001,0.0261,8.9785
14.016,-0.0002,0.026,8.9786
14.048,-0.0002,0.0261,8.9785
14.059,-0.0002,0.0261,8.9786
14.111,-0.0002,0.0261,8.9786
14.145,-0.0002,0.0261,8.9786
14.176,-0.0003,0.0261,8.9787
14.219,-0.0002,0.0261,8.9786
14.248,-0.0002,0.0261,8.9786
14.277,-0.0002,0.0261,8.9786
14.303,-0.0011,0.0252,8.9798
14.35,-0.0011,0.0251,8.9798
14.365,-0.0017,0.0252,8.9803
14.417,-0.0016,0.0253,8.9802
14.436,-0.0025,0.024,8.9816
14.467,-0.0023,0.0242,8.9813
14.484,-0.0026,0.0239,8.9817
14.527,-0.0034,0.0234,8.9827
14.556,-0.0028,0.0239,8.9819
14.588,-0.004,0.0234,8.9832
14.623,-0.0039,0.0234,8.9831
14.636,-0.0045,0.0246,8.9831
14.697,-0.0046,0.0249,8.983
14.724,-0.0044,0.0276,8.9816
14.748,-0.0038,0.0292,8.9803
14.77,-0.0044,0.0276,8.9817
14.834,-0.0036,0.0299,8.9798
14.879,-0.0025,0.0321,8.9779
14.903,-0.0026,0.0318,8.9781
14.953,-0.0011,0.0333,8.976
14.986,-0.0011,0.0334,8.976
15.033,0.0005,0.0348,8.9739
15.066,0.0004,0.0347,8.9741
15.093,0.0017,0.0361,8.9723
15.152,0.0016,0.0359,8.9725
15.187,0.0022,0.0375,8.9712
15.233,0.0021,0.0373,8.9713
15.283,0.0032,0.0382,8.97
15.301,0.003,0.038,8.9702
15.32,0.0028,0.039,8.9699
15.363,0.0028,0.0391,8.9699
15.382,0.0027,0.0387,8.9702
15.413,0.0026,0.0388,8.9702
15.43,0.0013,0.0388,8.9714
15.534,0.0007,0.039,8.9719
15.558,-0.0015,0.0443,8.9713
15.581,-0.0006,0.0422,8.9715
15.622,-0.005,0.0469,8.9732
15.65,-0.0027,0.0452,8.972
15.685,-0.0062,0.0465,8.9744
15.702,-0.0053,0.0468,8.9735
15.727,-0.0059,0.0452,8.9749
15.766,-0.006,0.0458,8.9746
15.811,-0.0058,0.0433,8.9755
15.834,-0.0058,0.0442,8.9752
15.874,-0.006,0.0419,8.9764
15.889,-0.0059,0.0424,8.9761
15.943,-0.0065,0.0417,8.9769
15.973,-0.0067,0.0415,8.9772
16.017,-0.0069,0.0414,8.9774
16.025,-0.007,0.0412,8.9776
16.062,-0.007,0.0409,8.9778
16.085,-0.007,0.0411,8.9777
16.123,-0.0065,0.0416,8.977
16.162,-0.0064,0.0418,8.9769
16.198,-0.0082,0.039,8.9797
16.225,-0.0082,0.0391,8.9797
16.249,-0.0086,0.0389,8.9801
16.279,-0.0087,0.0387,8.9803
16.305,-0.0086,0.0388,8.9801
16.339,-0.0094,0.0385,8.981
16.389,-0.009,0.0386,8.9806
16.433,-0.0116,0.0388,8.9828
16.457,-0.0106,0.0387,8.982
16.492,-0.0138,0.0393,8.9846
16.536,-0.0131,0.0392,8.984
16.572,-0.0149,0.0379,8.9862
16.589,-0.0145,0.0386,8.9855
16.614,-0.0184,0.0377,8.9894
16.642,-0.0196,0.0357,8.9913
16.666,-0.0179,0.0375,8.989
16.73,-0.0201,0.0347,8.9922
16.732,-0.0197,0.0355,8.9915
16.749,-0.0198,0.034,8.9923
16.79,-0.02,0.0342,8.9924
16.838,-0.0194,0.0338,8.9921
16.867,-0.0195,0.0338,8.9922
16.893,-0.0193,0.0339,8.9919
16.905,-0.0194,0.0341,8.9919
16.932,-0.0193,0.0339,8.9919
17.024,-0.0194,0.0341,8.9919
17.057,-0.0196,0.0339,8.9921
17.071,-0.0195,0.034,8.9921
17.105,-0.0196,0.0337,8.9922
17.148,-0.0196,0.0337,8.9922
17.176,-0.0196,0.0338,8.9922
17.208,-0.0196,0.0338,8.9922
17.221,-0.0195,0.0338,8.9921
17.245,-0.0188,0.0334,8.9917
17.294,-0.0195,0.0339,8.9921
17.305,-0.0186,0.0333,8.9915
17.343,-0.0186,0.0334,8.9915
17.367,-0.0186,0.0332,8.9916
17.417,-0.0185,0.0333,8.9915
17.454,-0.0199,0.0348,8.9921
17.486,-0.0202,0.034,8.9926
17.503,-0.021,0.034,8.9934
17.533,-0.0217,0.034,8.994
17.567,-0.0214,0.0341,8.9936
17.604,-0.0221,0.034,8.9944
17.643,-0.022,0.034,8.9943
17.667,-0.0224,0.034,8.9947
17.695,-0.0224,0.034,8.9946
17.72,-0.0226,0.0339,8.9948
17.743,-0.0226,0.0339,8.9948
17.769,-0.0226,0.0339,8.9948
17.804,-0.0226,0.0339,8.9949
17.833,-0.0226,0.0339,8.9948
17.871,-0.0226,0.0339,8.9948
17.905,-0.0226,0.0339,8.9949
17.917,-0.0227,0.0338,8.9949
17.975,-0.0227,0.0338,8.9949
18.005,-0.0227,0.0338,8.9949
18.023,-0.0227,0.0338,8.995
18.052,-0.0227,0.0338,8.9949
18.094,-0.0228,0.0339,8.995
18.126,-0.0227,0.0339,8.995
18.17,-0.0228,0.0339,8.995
18.186,-0.0228,0.0339,8.995
18.207,-0.0227,0.034,8.9949
18.236,-0.0227,0.0339,8.9949
18.257,-0.0227,0.034,8.9949
18.296,-0.0238,0.0359,8.995
18.334,-0.0228,0.0368,8.9937
18.369,-0.0256,0.0342,8.9973
18.396,-0.026,0.0346,8.9975
18.417,-0.0255,0.0343,8.9973
18.451,-0.0264,0.0354,8.9976
18.473,-0.0263,0.0349,8.9976
18.504,-0.0266,0.0358,8.9975
18.55,-0.0266,0.0356,8.9975
18.574,-0.0266,0.0364,8.9972
18.617,-0.0266,0.0364,8.9972
18.643,-0.0269,0.0369,8.9973
18.674,-0.027,0.037,8.9973
18.707,-0.0277,0.0374,8.9977
18.744,-0.0277,0.0375,8.9977
18.773,-0.0286,0.0381,8.9982
18.793,-0.0295,0.0392,8.9985
18.82,-0.0287,0.0382,8.9983
18.853,-0.0307,0.0409,8.9988
18.897,-0.0301,0.0403,8.9985
18.906,-0.0323,0.0417,8.9999
18.947,-0.0321,0.0415,8.9998
18.982,-0.0342,0.0426,9.0011
19.024,-0.0343,0.0426,9.0012
19.042,-0.0363,0.0435,9.0025
19.061,-0.0377,0.0442,9.0035
19.101,-0.0369,0.0438,9.003
19.125,-0.0392,0.0455,9.0042
19.161,-0.0391,0.0454,9.0041
19.191,-0.0408,0.0472,9.0048
19.221,-0.0419,0.0489,9.005
19.266,-0.0408,0.0473,9.0048
19.3,-0.0427,0.0503,9.0051
19.33,-0.0422,0.0495,9.0051
19.383,-0.0435,0.0509,9.0055
19.431,-0.0436,0.0516,9.0053
19.442,-0.0436,0.0515,9.0053
19.461,-0.0434,0.0494,9.0062
19.502,-0.045,0.0517,9.0065
19.553,-0.044,0.0505,9.0062
19.576,-0.0466,0.0546,9.0066
19.61,-0.0459,0.0533,9.0066
19.639,-0.0481,0.0575,9.0066
19.661,-0.0476,0.0565,9.0066
19.687,-0.048,0.0602,9.0053
19.74,-0.048,0.0601,9.0053
19.758,-0.0469,0.0619,9.0035
19.768,-0.0462,0.0639,9.002
19.797,-0.0466,0.0624,9.003
19.842,-0.0466,0.0662,9.0013
19.853,-0.047,0.0653,9.0021
19.895,-0.0437,0.0669,8.9984
19.919,-0.044,0.067,8.9986
19.941,-0.043,0.0642,8.999
19.987,-0.0429,0.0643,8.9989
20.012,-0.0431,0.0663,8.9982
20.035,-0.0447,0.0667,8.9994
20.08,-0.0436,0.0665,8.9985
20.118,-0.0459,0.0651,9.0011
20.14,-0.0459,0.0665,9.0005
20.166,-0.0445,0.0655,8.9997
20.207,-0.044,0.0658,8.9992
20.224,-0.0422,0.0668,8.9971
20.25,-0.0418,0.0665,8.9969
20.296,-0.0419,0.0669,8.9968
20.336,-0.0408,0.0667,8.9959
20.367,-0.0411,0.0665,8.9962
20.387,-0.0407,0.0673,8.9955
20.439,-0.0407,0.0673,8.9955
20.473,-0.041,0.0701,8.9946
20.485,-0.0414,0.0712,8.9944
20.505,-0.041,0.0701,8.9946
20.556,-0.0419,0.0719,8.9946
20.578,-0.0416,0.0714,8.9944
20.623,-0.0425,0.0721,8.9949
20.659,-0.0424,0.0721,8.9948
20.697,-0.0427,0.0721,8.9951
20.725,-0.0426,0.0721,8.995
20.731,-0.0427,0.0721,8.9951
20.777,-0.0426,0.0721,8.9951
20.829,-0.0426,0.0722,8.995
20.847,-0.0426,0.0721,8.995
20.862,-0.0426,0.0722,8.995
20.891,-0.0426,0.0721,8.995
20.915,-0.0426,0.0722,8.995
20.944,-0.0426,0.072,8.995
20.984,-0.0426,0.0721,8.995
21.013,-0.0426,0.072,8.995
21.054,-0.0426,0.072,8.9951
21.086,-0.0426,0.072,8.995
21.112,-0.0425,0.072,8.995
21.122,-0.0426,0.072,8.995
21.179,-0.0426,0.072,8.9951
21.212,-0.0425,0.072,8.995
21.251,-0.0426,0.0719,8.9951
21.272,-0.0426,0.0719,8.9951
21.31,-0.0426,0.0719,8.9951
21.332,-0.0426,0.0719,8.9951
21.365,-0.0426,0.0719,8.9951
21.387,-0.0426,0.0718,8.9951
21.415,-0.0426,0.0719,8.9951
21.453,-0.0426,0.0718,8.9952
21.477,-0.0426,0.0718,8.9951
21.516,-0.0427,0.0718,8.9952
21.541,-0.0427,0.0718,8.9952
21.574,-0.0426,0.0718,8.9952
21.614,-0.0426,0.0718,8.9952
21.63,-0.0426,0.0717,8.9952
21.661,-0.0426,0.0717,8.9952
21.684,-0.0426,0.0717,8.9952
21.714,-0.0426,0.0717,8.9952
21.764,-0.0426,0.0717,8.9952
21.805,-0.0425,0.0716,8.9952
21.829,-0.0425,0.0717,8.9952
21.864,-0.0426,0.0716,8.9952
21.896,-0.0426,0.0716,8.9952
21.909,-0.0426,0.0716,8.9953
21.931,-0.0426,0.0716,8.9953
21.98,-0.0426,0.0716,8.9953
21.985,-0.0425,0.0715,8.9952
22.025,-0.0425,0.0715,8.9952
22.049,-0.0425,0.0715,8.9952
22.086,-0.0425,0.0715,8.9952
22.115,-0.0425,0.0714,8.9953
22.14,-0.0426,0.0715,8.9953
22.178,-0.0425,0.0714,8.9953
22.212,-0.0425,0.0714,8.9953
22.261,-0.0425,0.0715,8.9953
22.294,-0.0427,0.0687,8.9967
22.334,-0.0428,0.0687,8.9968
22.374,-0.0441,0.0688,8.9979
22.405,-0.0438,0.0687,8.9977
22.432,-0.0454,0.0686,8.9992
22.479,-0.0457,0.0685,8.9994
22.524,-0.0438,0.0718,8.9962
22.544,-0.0442,0.0708,8.9971
22.574,-0.0435,0.0726,8.9956
22.616,-0.0435,0.0725,8.9957
22.652,-0.0435,0.0731,8.9954
22.681,-0.0435,0.0731,8.9954
22.709,-0.0438,0.0722,8.996
22.733,-0.0437,0.0723,8.9959
22.749,-0.0438,0.072,8.9962
22.801,-0.0438,0.072,8.9961
22.815,-0.0439,0.0724,8.996
22.855,-0.0439,0.0727,8.9959
22.891,-0.0439,0.0726,8.996
