time_s,x_m,y_m,dist_to_goal_m
3.087,0.0009,0.0001,8.9897
3.152,0.0009,0.0001,8.9897
3.2,0.0009,0.0002,8.9896
3.221,0.0009,0.0001,8.9897
3.26,0.001,0.0002,8.9896
3.299,0.0009,0.0002,8.9896
3.347,0.001,0.0001,8.9896
3.359,0.001,0.0001,8.9896
3.418,0.001,0.0001,8.9896
3.45,0.001,0.0002,8.9895
3.493,0.001,0.0002,8.9896
3.527,0.001,0.0001,8.9895
3.543,0.001,0.0002,8.9895
3.579,0.001,0.0001,8.9896
3.618,0.0011,0.0001,8.9896
3.644,0.001,0.0002,8.9896
3.659,0.001,0.0002,8.9896
3.687,0.001,0.0002,8.9896
3.732,0.0011,0.0001,8.9895
3.766,0.001,0.0002,8.9895
3.791,0.001,0.0001,8.9896
3.847,0.001,0.0001,8.9896
3.866,0.0009,0.0001,8.9897
3.906,0.0009,0.0002,8.9897
3.91,0.0009,0.0001,8.9897
3.918,0.0009,0.0002,8.9896
3.99,0.0009,0.0002,8.9897
4.035,0.001,0.0001,8.9896
4.047,0.001,0.0002,8.9896
4.071,0.001,0.0001,8.9896
4.09,0.001,0.0001,8.9896
4.128,0.001,0.0002,8.9896
4.176,0.001,0.0002,8.9896
4.187,0.001,0.0001,8.9896
4.205,0.001,0.0001,8.9896
4.27,0.0011,0.0001,8.9895
4.314,0.001,0.0001,8.9896
4.327,0.001,0.0001,8.9896
4.37,0.0009,0.0002,8.9896
4.388,0.001,0.0002,8.9896
4.412,0.001,0.0002,8.9895
4.448,0.001,0.0002,8.9895
4.49,0.0011,0.0001,8.9896
4.532,0.0011,0.0001,8.9896
4.582,0.001,0.0002,8.9896
4.618,0.001,0.0001,8.9896
4.639,0.0011,0.0002,8.9895
4.666,0.0011,0.0002,8.9895
4.702,0.0011,0.0001,8.9895
4.731,0.0011,0.0001,8.9895
4.753,0.001,0.0001,8.9896
4.798,0.001,0.0001,8.9896
4.84,0.001,0.0002,8.9895
4.873,0.001,0.0002,8.9896
4.96,0.001,0.0001,8.9896
4.968,0.001,0.0001,8.9896
4.988,0.001,0.0001,8.9896
5.003,0.001,0.0001,8.9896
5.034,0.001,0.0002,8.9896
5.106,0.001,0.0002,8.9896
5.188,0.0011,0.0001,8.9895
5.197,0.001,0.0001,8.9896
5.198,0.0011,0.0001,8.9896
5.206,0.001,0.0001,8.9896
5.249,0.001,0.0002,8.9896
5.28,0.001,0.0002,8.9896
5.322,0.0011,0.0002,8.9895
5.355,0.0011,0.0002,8.9895
5.38,0.0011,0.0001,8.9895
5.436,0.0011,0.0001,8.9895
5.488,0.001,0.0002,8.9895
5.503,0.001,0.0002,8.9895
5.552,0.001,0.0002,8.9896
5.577,0.001,0.0002,8.9896
5.617,0.001,0.0001,8.9896
5.649,0.001,0.0001,8.9896
5.672,0.001,0.0001,8.9896
5.701,0.001,0.0001,8.9896
5.729,0.001,0.0002,8.9896
5.748,0.001,0.0002,8.9895
5.769,0.001,0.0002,8.9895
5.827,0.0011,0.0001,8.9895
5.847,0.001,0.0002,8.9895
5.886,0.0011,0.0001,8.9895
5.921,0.0011,0.0001,8.9895
5.981,0.0011,0.0002,8.9895
5.987,0.0011,0.0002,8.9895
6.029,0.0012,0.0002,8.9894
6.054,0.0011,0.0002,8.9894
6.086,0.0012,0.0001,8.9894
6.101,0.0011,0.0001,8.9895
6.141,0.0012,0.0001,8.9895
6.199,0.0011,0.0002,8.9895
6.242,0.0011,0.0002,8.9894
6.27,0.0011,0.0002,8.9894
6.311,0.0012,0.0001,8.9894
6.353,0.0011,0.0001,8.9895
6.374,0.0012,0.0001,8.9894
6.43,0.0012,0.0002,8.9894
6.454,0.0011,0.0002,8.9894
6.495,0.0012,0.0002,8.9893
6.529,0.0012,0.0002,8.9894
6.555,0.0013,0.0002,8.9893
6.585,0.0012,0.0002,8.9893
6.63,0.0012,0.0002,8.9893
6.666,0.0012,0.0003,8.9893
6.706,0.0012,0.0003,8.9893
6.723,0.0012,0.0003,8.9893
6.758,0.0012,0.0003,8.9893
6.791,0.0012,0.0002,8.9894
6.839,0.0012,0.0002,8.9894
6.873,0.0012,0.0003,8.9893
6.894,0.0012,0.0003,8.9893
6.925,0.0013,0.0003,8.9892
6.971,0.0013,0.0003,8.9893
6.981,0.0013,0.0002,8.9893
7.043,0.0013,0.0002,8.9893
7.062,0.0013,0.0002,8.9893
7.07,0.0013,0.0003,8.9893
7.103,0.0012,0.0003,8.9893
7.143,0.0013,0.0003,8.9893
7.181,0.0012,0.0003,8.9893
7.226,0.0013,0.0002,8.9892
7.246,0.0013,0.0002,8.9892
7.272,0.0013,0.0002,8.9893
7.316,0.0013,0.0002,8.9892
7.346,0.0013,0.0003,8.9892
7.386,0.0013,0.0003,8.9892
7.426,0.0014,0.0003,8.9892
7.454,0.0014,0.0002,8.9892
7.477,0.0014,0.0003,8.9892
7.545,0.0014,0.0002,8.9892
7.58,0.0013,0.0004,8.9892
7.607,0.0014,0.0003,8.9892
7.626,0.0014,0.0004,8.9891
7.667,0.0014,0.0004,8.9891
7.704,0.0015,0.0003,8.9891
7.743,0.0015,0.0003,8.9891
7.759,0.0014,0.0003,8.9891
7.819,0.0014,0.0003,8.9891
7.841,0.0014,0.0004,8.9891
7.879,0.0014,0.0004,8.9891
7.908,0.0014,0.0003,8.9892
7.944,0.0014,0.0003,8.9892
7.947,0.0014,0.0003,8.9892
7.97,0.0013,0.0003,8.9892
8.025,0.0014,0.0003,8.9892
8.096,0.0014,0.0003,8.9891
8.105,0.0014,0.0003,8.9892
8.167,0.0014,0.0002,8.9891
8.21,0.0014,0.0003,8.9891
8.283,0.0001,-0.0017,8.9912
8.317,0.001,-0.0018,8.9906
8.367,0.0011,-0.0019,8.9904
8.37,0.0017,-0.002,8.9899
8.404,0.0027,-0.0017,8.9889
8.442,0.0023,-0.0018,8.9894
8.45,0.0036,-0.0015,8.9881
8.502,0.0035,-0.0015,8.9881
8.536,0.0046,-0.0012,8.987
8.583,0.0049,-0.0011,8.9867
8.608,0.006,-0.0006,8.9855
8.638,0.006,-0.0006,8.9855
8.654,0.0069,0.0001,8.9844
8.676,0.0078,0.0007,8.9833
8.72,0.0073,0.0003,8.9839
8.753,0.0084,0.0012,8.9825
8.809,0.0084,0.0011,8.9826
8.835,0.0095,0.0021,8.9811
8.871,0.0094,0.0019,8.9814
8.904,0.0104,0.0031,8.9799
8.941,0.0102,0.0029,8.9802
8.999,0.0113,0.005,8.9782
9.018,0.011,0.0044,8.9787
9.061,0.0121,0.0065,8.9768
9.07,0.0118,0.0059,8.9774
9.103,0.0129,0.0082,8.9753
9.148,0.0127,0.0077,8.9757
9.176,0.0139,0.0092,8.974
9.195,0.0138,0.009,8.9742
9.235,0.0143,0.0096,8.9734
9.245,0.0147,0.0098,8.973
9.268,0.0144,0.0097,8.9732
9.301,0.0152,0.0095,8.9727
9.34,0.0151,0.0095,8.9728
9.356,0.0157,0.0087,8.9726
9.399,0.0162,0.0079,8.9725
9.421,0.0157,0.0087,8.9726
9.479,0.0169,0.0066,8.9725
9.499,0.0164,0.0075,8.9725
9.573,0.018,0.0038,8.9728
9.624,0.0173,0.0057,8.9726
9.66,0.0189,0.0023,8.9727
9.684,0.0181,0.0037,8.9728
9.742,0.0189,0.0024,8.9727
9.764,0.018,0.002,8.9737
9.795,0.0181,0.002,8.9736
9.855,0.0134,0.0042,8.9767
9.857,0.015,0.0034,8.9756
9.9,0.0128,0.0065,8.9762
9.952,0.013,0.0059,8.9763
9.957,0.0124,0.0042,8.9776
9.981,0.0127,0.005,8.977
10.036,0.0121,0.0023,8.9788
10.056,0.0121,0.0024,8.9788
10.071,0.014,-0.001,8.9786
10.098,0.0164,-0.0034,8.9776
10.117,0.0143,-0.0013,8.9785
10.176,0.0174,-0.0059,8.9779
10.201,0.0168,-0.0046,8.9778
10.267,0.0181,-0.0068,8.9777
10.277,0.0178,-0.0065,8.9778
10.313,0.0182,-0.0071,8.9777
10.369,0.0182,-0.007,8.9777
10.406,0.0177,-0.0071,8.9782
10.453,0.0178,-0.007,8.978
10.486,0.0173,-0.0077,8.9788
10.498,0.0175,-0.0073,8.9785
10.565,0.0174,-0.0082,8.9789
10.572,0.0174,-0.008,8.9789
10.576,0.0176,-0.0087,8.979
10.618,0.0176,-0.0087,8.979
10.678,0.0178,-0.0095,8.9792
10.718,0.0178,-0.0093,8.9792
10.736,0.0178,-0.01,8.9795
10.81,0.0178,-0.0098,8.9794
10.823,0.0177,-0.0103,8.9797
10.834,0.0177,-0.0102,8.9796
10.856,0.0175,-0.0104,8.9799
10.91,0.0175,-0.0104,8.9799
10.935,0.0174,-0.0106,8.9801
10.98,0.0174,-0.0106,8.9801
11.018,0.0172,-0.0107,8.9803
11.048,0.0173,-0.0107,8.9802
11.091,0.0171,-0.0108,8.9805
11.11,0.0171,-0.0107,8.9804
11.162,0.0169,-0.0108,8.9806
11.191,0.0169,-0.0108,8.9806
11.22,0.0169,-0.0108,8.9807
11.242,0.0169,-0.0109,8.9807
11.277,0.0169,-0.011,8.9807
11.313,0.0169,-0.011,8.9807
11.337,0.0169,-0.011,8.9807
11.379,0.0169,-0.011,8.9807
11.41,0.0169,-0.0111,8.9808
11.443,0.0169,-0.011,8.9808
11.472,0.0169,-0.0111,8.9808
11.492,0.0168,-0.011,8.9808
11.529,0.0169,-0.0111,8.9808
11.599,0.0168,-0.011,8.9809
11.639,0.0167,-0.0111,8.9809
11.682,0.0167,-0.0111,8.9809
11.718,0.0168,-0.0111,8.9809
11.744,0.0168,-0.0111,8.9809
11.772,0.0167,-0.0111,8.9809
11.806,0.0167,-0.0111,8.9809
11.871,0.0167,-0.0111,8.981
11.909,0.0167,-0.0111,8.981
11.933,0.0166,-0.0112,8.9811
11.949,0.0166,-0.0112,8.981
11.991,0.0166,-0.0112,8.9811
12.036,0.0166,-0.0112,8.9811
12.085,0.0167,-0.0113,8.9811
12.106,0.0167,-0.0113,8.9811
12.145,0.0159,-0.0111,8.9816
12.164,0.0162,-0.0112,8.9814
12.189,0.0165,-0.0109,8.9811
12.231,0.0164,-0.0108,8.9811
12.273,0.0163,-0.0117,8.9816
12.311,0.0164,-0.0115,8.9814
12.333,0.0162,-0.0119,8.9818
12.377,0.0162,-0.0119,8.9818
12.433,0.0152,-0.0109,8.9822
12.456,0.0155,-0.0111,8.982
12.48,0.0159,-0.0101,8.9812
12.513,0.0157,-0.0103,8.9814
12.554,0.0161,-0.0087,8.9804
12.587,0.016,-0.0091,8.9806
12.637,0.0161,-0.0062,8.9792
12.676,0.0161,-0.0071,8.9796
12.718,0.016,-0.002,8.9773
12.741,0.016,-0.0041,8.9783
12.793,0.0159,0.0007,8.9762
12.839,0.016,-0.0013,8.977
12.896,0.0155,0.0038,8.975
12.916,0.0158,0.0013,8.9759
12.926,0.0148,0.0063,8.9745
12.953,0.0154,0.0046,8.9748
12.988,0.0157,0.0081,8.9728
13.02,0.0157,0.0083,8.9728
13.054,0.0141,0.0107,8.9731
13.091,0.0138,0.011,8.9732
13.13,0.0107,0.0157,8.9738
13.159,0.0111,0.0148,8.9738
13.184,0.0105,0.0159,8.9738
13.204,0.0104,0.0159,8.974
13.249,0.0115,0.0149,8.9734
13.303,0.0115,0.015,8.9734
13.354,0.015,0.0146,8.9705
13.385,0.0143,0.0144,8.9712
13.446,0.0139,0.013,8.9722
13.478,0.0132,0.0124,8.9731
13.541,0.013,0.0125,8.9732
13.578,0.0117,0.0132,8.974
13.62,0.0117,0.0133,8.974
13.67,0.0113,0.0132,8.9744
13.682,0.0113,0.0131,8.9744
13.717,0.0113,0.0124,8.9747
13.771,0.0113,0.0124,8.9747
13.815,0.0108,0.0122,8.9753
13.837,0.011,0.0122,8.9751
13.883,0.0104,0.0122,8.9756
13.92,0.0105,0.0122,8.9756
13.961,0.0102,0.0119,8.976
14.003,0.0103,0.012,8.9758
14.044,0.0101,0.0116,8.9762
14.058,0.0101,0.0117,8.9761
14.091,0.0098,0.0115,8.9765
14.125,0.0098,0.0115,8.9765
14.189,0.0096,0.0114,8.9767
14.209,0.0096,0.0114,8.9767
14.232,0.0095,0.0113,8.9768
14.257,0.0095,0.0113,8.9768
14.297,0.0094,0.0112,8.977
14.31,0.0095,0.0112,8.9769
14.337,0.0093,0.0112,8.9771
14.407,0.0093,0.0112,8.9771
14.439,0.0091,0.0111,8.9773
14.459,0.0092,0.0111,8.9772
14.488,0.009,0.011,8.9774
14.539,0.009,0.011,8.9774
14.588,0.0089,0.011,8.9775
14.625,0.0089,0.011,8.9775
14.664,0.0089,0.011,8.9775
14.705,0.0089,0.011,8.9775
14.758,0.0089,0.011,8.9775
14.808,0.0089,0.011,8.9775
14.825,0.0089,0.011,8.9775
14.864,0.0088,0.011,8.9776
14.893,0.0088,0.011,8.9776
14.918,0.0088,0.0109,8.9777
15.02,0.0088,0.0109,8.9776
15.026,0.0087,0.0109,8.9778
15.062,0.0087,0.0109,8.9777
15.079,0.0086,0.0109,8.9778
15.117,0.0087,0.0109,8.9778
15.15,0.0087,0.0109,8.9778
15.163,0.0087,0.0109,8.9778
15.208,0.0086,0.011,8.9778
15.238,0.0086,0.0109,8.9778
15.286,0.0085,0.0109,8.9779
15.334,0.0085,0.0109,8.9779
15.37,0.0084,0.0108,8.9781
15.391,0.0084,0.0108,8.9781
15.423,0.0082,0.0107,8.9783
15.447,0.0083,0.0107,8.9782
15.48,0.0081,0.0107,8.9784
15.514,0.0081,0.0107,8.9784
15.54,0.0081,0.0107,8.9784
15.581,0.0081,0.0106,8.9784
15.616,0.0081,0.0107,8.9784
15.663,0.0082,0.0107,8.9783
15.697,0.0081,0.0107,8.9784
15.738,0.0081,0.0107,8.9784
15.778,0.0081,0.0107,8.9784
15.824,0.0081,0.0107,8.9784
15.87,0.0081,0.0107,8.9784
15.894,0.0081,0.0107,8.9784
15.933,0.0081,0.0107,8.9784
15.954,0.0081,0.0107,8.9784
16.041,0.0081,0.0108,8.9783
16.044,0.0081,0.0108,8.9783
16.075,0.0081,0.0108,8.9783
16.096,0.0081,0.0108,8.9783
16.108,0.0081,0.0108,8.9784
16.133,0.0081,0.0108,8.9783
16.169,0.0065,0.0113,8.9795
16.224,0.0065,0.0113,8.9795
16.26,0.006,0.0105,8.9804
16.295,0.006,0.0105,8.9804
16.318,0.0057,0.0102,8.9807
16.365,0.0057,0.0103,8.9807
16.401,0.0053,0.0101,8.9811
16.43,0.0054,0.0101,8.9811
16.466,0.005,0.01,8.9815
16.52,0.005,0.01,8.9815
16.56,0.0047,0.0099,8.9818
16.585,0.0048,0.0099,8.9817
16.606,0.0043,0.0099,8.9821
16.648,0.0043,0.0099,8.9821
16.689,0.004,0.0098,8.9824
16.7,0.004,0.0098,8.9825
16.731,0.0037,0.0098,8.9827
16.774,0.0037,0.0098,8.9827
16.848,0.0035,0.01,8.9828
16.86,0.0036,0.0099,8.9827
16.899,0.0035,0.0098,8.9829
16.926,0.0035,0.0099,8.9828
16.957,0.0029,0.0097,8.9834
16.982,0.0031,0.0097,8.9833
17.025,0.0021,0.0097,8.9842
17.066,0.0021,0.0097,8.9842
17.092,0.0006,0.0107,8.985
17.126,0.001,0.0105,8.9847
17.182,-0.0015,0.0109,8.9868
17.209,-0.0013,0.0109,8.9866
17.246,-0.0047,0.0112,8.9894
17.283,-0.0041,0.0112,8.989
17.33,-0.0074,0.0115,8.9917
17.352,-0.0061,0.0114,8.9907
17.404,-0.0082,0.0121,8.9921
17.434,-0.0078,0.0118,8.9919
17.475,-0.0082,0.013,8.9918
17.478,-0.0082,0.0127,8.9919
17.514,-0.0077,0.0136,8.991
17.548,-0.0077,0.0135,8.9911
17.586,-0.007,0.0145,8.9899
17.626,-0.007,0.0145,8.99
17.678,-0.0068,0.0155,8.9893
17.724,-0.0067,0.0157,8.9892
17.74,-0.007,0.0165,8.989
17.763,-0.007,0.0164,8.9891
17.785,-0.0068,0.0159,8.9891
17.813,-0.0078,0.0166,8.9897
17.824,-0.007,0.016,8.9893
17.884,-0.0085,0.0177,8.9899
17.933,-0.0109,0.0215,8.9902
17.975,-0.0105,0.0209,8.9901
18.045,-0.0098,0.0261,8.9871
18.071,-0.011,0.0244,8.9889
18.095,-0.0094,0.0268,8.9865
18.118,-0.0085,0.0284,8.9849
18.133,-0.0087,0.0302,8.9842
18.188,-0.0084,0.0292,8.9844
18.216,-0.0097,0.0314,8.9845
18.236,-0.0092,0.0311,8.9842
18.276,-0.0105,0.0315,8.9852
18.313,-0.0105,0.0315,8.9852
18.355,-0.0103,0.0312,8.9852
18.388,-0.0103,0.0312,8.9852
18.43,-0.0118,0.0322,8.9861
18.493,-0.0111,0.0316,8.9857
18.559,-0.011,0.0335,8.9847
18.599,-0.0117,0.0322,8.986
18.632,-0.0093,0.0327,8.9836
18.66,-0.0094,0.0327,8.9837
18.7,-0.0079,0.0323,8.9825
18.743,-0.008,0.0323,8.9826
18.78,-0.0074,0.0291,8.9835
18.818,-0.0074,0.0298,8.9833
18.844,-0.0061,0.0275,8.9832
18.891,-0.0064,0.0279,8.9833
18.925,-0.0047,0.0304,8.9805
18.95,-0.0051,0.0296,8.9813
18.997,-0.0053,0.0312,8.9808
19.008,-0.0052,0.0311,8.9807
19.047,-0.0061,0.033,8.9806
19.092,-0.0061,0.0329,8.9806
19.152,-0.0075,0.0335,8.9817
19.168,-0.007,0.0332,8.9813
19.23,-0.0079,0.0336,8.9819
19.306,-0.0091,0.0342,8.9827
19.338,-0.0094,0.0345,8.9829
19.362,-0.0092,0.0343,8.9828
19.404,-0.0096,0.0348,8.9829
19.434,-0.0095,0.0347,8.9829
19.501,-0.01,0.0351,8.9831
19.518,-0.0099,0.035,8.9831
19.55,-0.0105,0.0355,8.9834
19.581,-0.0105,0.0355,8.9833
19.62,-0.0111,0.036,8.9836
19.667,-0.0113,0.036,8.9839
19.678,-0.0113,0.036,8.9838
19.721,-0.0116,0.036,8.9841
19.756,-0.0116,0.036,8.9841
19.792,-0.0117,0.036,8.9842
19.815,-0.0117,0.036,8.9842
19.841,-0.0117,0.036,8.9842
19.923,-0.0117,0.0361,8.9842
19.943,-0.0117,0.0361,8.9842
20.003,-0.0118,0.036,8.9843
20.048,-0.0118,0.0361,8.9842
20.107,-0.0119,0.036,8.9843
20.145,-0.0119,0.036,8.9843
20.204,-0.0119,0.0359,8.9844
20.238,-0.0119,0.0359,8.9844
20.254,-0.0119,0.0359,8.9844
20.291,-0.0119,0.0359,8.9844
20.349,-0.0119,0.0359,8.9844
20.374,-0.0119,0.0358,8.9844
20.396,-0.0119,0.0359,8.9844
20.438,-0.0119,0.0358,8.9845
20.472,-0.0119,0.0358,8.9845
20.503,-0.012,0.0358,8.9845
20.563,-0.012,0.0358,8.9845
20.59,-0.012,0.0358,8.9845
20.624,-0.012,0.0358,8.9845
20.669,-0.012,0.0357,8.9846
20.691,-0.012,0.0358,8.9846
20.71,-0.012,0.0358,8.9846
20.755,-0.012,0.0358,8.9846
20.79,-0.012,0.0358,8.9846
20.814,-0.012,0.0357,8.9846
20.866,-0.012,0.0357,8.9846
20.916,-0.012,0.0357,8.9846
20.938,-0.0121,0.0356,8.9847
20.974,-0.0121,0.0356,8.9847
20.992,-0.0122,0.0357,8.9848
21.02,-0.0121,0.0357,8.9847
21.075,-0.0121,0.0357,8.9847
21.102,-0.0122,0.0356,8.9848
21.119,-0.0121,0.0356,8.9848
21.153,-0.0122,0.0355,8.9849
21.238,-0.0122,0.0355,8.9849
21.277,-0.0123,0.0356,8.9849
21.288,-0.0123,0.0356,8.9849
21.31,-0.0124,0.0356,8.985
21.346,-0.0123,0.0356,8.985
21.378,-0.0124,0.0355,8.985
21.396,-0.0124,0.0355,8.985
21.432,-0.0124,0.0355,8.985
21.456,-0.0123,0.0355,8.985
21.501,-0.0124,0.0355,8.985
21.526,-0.0123,0.0355,8.985
21.574,-0.0123,0.0355,8.985
21.613,-0.0124,0.0354,8.9851
21.628,-0.0124,0.0354,8.9851
21.667,-0.0124,0.0354,8.9851
21.675,-0.0124,0.0354,8.9851
21.707,-0.0124,0.0355,8.9851
21.749,-0.0124,0.0355,8.9851
21.782,-0.0123,0.0354,8.985
21.821,-0.0123,0.0354,8.985
21.87,-0.0124,0.0355,8.985
21.89,-0.0123,0.0355,8.985
21.941,-0.0123,0.0355,8.985
21.97,-0.0123,0.0355,8.985
22.023,-0.0123,0.0355,8.9849
22.038,-0.0123,0.0355,8.9849
22.101,-0.0124,0.0355,8.985
22.106,-0.0123,0.0355,8.985
22.148,-0.0124,0.0355,8.985
22.167,-0.0124,0.0355,8.985
22.234,-0.0124,0.0355,8.985
22.271,-0.0124,0.0355,8.985
22.312,-0.0123,0.0355,8.985
22.327,-0.0123,0.0355,8.985
22.336,-0.0124,0.0355,8.9851
22.383,-0.0124,0.0355,8.9851
22.448,-0.0124,0.0356,8.985
22.486,-0.0124,0.0355,8.985
22.508,-0.0125,0.0355,8.9851
22.542,-0.0125,0.0356,8.9851
22.57,-0.0125,0.0355,8.9851
22.594,-0.0125,0.0355,8.9851
22.632,-0.0125,0.0356,8.9851
22.657,-0.0125,0.0355,8.9851
22.698,-0.0125,0.0355,8.9851
22.733,-0.0124,0.0355,8.9851
22.753,-0.0125,0.0355,8.9851
22.792,-0.0125,0.0355,8.9851
22.818,-0.0125,0.0356,8.9851
22.857,-0.0124,0.0355,8.9851
22.906,-0.0124,0.0356,8.985
22.942,-0.0124,0.0356,8.985
22.983,-0.0126,0.0356,8.9852
22.997,-0.0125,0.0356,8.9851
23.057,-0.0125,0.0356,8.9851
23.091,-0.0125,0.0356,8.9851
23.101,-0.0125,0.0356,8.9851
23.151,-0.0125,0.0356,8.9851
23.178,-0.0126,0.0356,8.9852
23.187,-0.0126,0.0356,8.9851
23.214,-0.0126,0.0356,8.9852
23.258,-0.0126,0.0356,8.9851
23.293,-0.0126,0.0356,8.9852
23.347,-0.0125,0.0356,8.9851
23.384,-0.0126,0.0356,8.9851
23.404,-0.0126,0.0356,8.9852
23.437,-0.0126,0.0356,8.9852
23.487,-0.0127,0.0356,8.9852
23.496,-0.0126,0.0356,8.9852
23.558,-0.0126,0.0356,8.9851
23.563,-0.0126,0.0356,8.9852
23.609,-0.0125,0.0355,8.9851
23.638,-0.0125,0.0356,8.9851
23.693,-0.0126,0.0356,8.9852
23.702,-0.0126,0.0356,8.9852
23.736,-0.0126,0.0356,8.9852
23.776,-0.0126,0.0356,8.9852
23.824,-0.0125,0.0356,8.9851
23.843,-0.0125,0.0356,8.9851
23.879,-0.0126,0.0356,8.9852
23.925,-0.0126,0.0356,8.9851
23.956,-0.0126,0.0357,8.9851
23.998,-0.0126,0.0357,8.9852
24.034,-0.0126,0.0356,8.9851
24.063,-0.0126,0.0356,8.9851
24.095,-0.0126,0.0356,8.9851
24.134,-0.0126,0.0356,8.9851
24.161,-0.0132,0.0349,8.9861
24.195,-0.0127,0.035,8.9855
24.229,-0.0139,0.0352,8.9865
24.269,-0.0139,0.0352,8.9865
24.34,-0.014,0.0372,8.9857
24.371,-0.0141,0.0362,8.9862
24.425,-0.0139,0.0378,8.9853
24.473,-0.013,0.0404,8.9833
24.505,-0.0132,0.04,8.9836
24.559,-0.0123,0.0415,8.9822
24.582,-0.0123,0.0415,8.9821
24.632,-0.011,0.043,8.9803
24.646,-0.0113,0.0427,8.9807
24.702,-0.0098,0.0441,8.9788
24.743,-0.0104,0.0436,8.9795
24.787,-0.0087,0.045,8.9773
24.828,-0.0094,0.0444,8.9783
24.894,-0.0086,0.045,8.9773
24.914,-0.0069,0.0466,8.975
24.939,-0.0076,0.046,8.976
24.991,-0.0068,0.0467,8.9749
25.016,-0.0061,0.0479,8.9737
25.039,-0.0062,0.0477,8.9739
25.077,-0.0057,0.0485,8.9731
25.129,-0.0058,0.0483,8.9733
25.152,-0.0051,0.0481,8.9728
25.181,-0.0052,0.0482,8.9728
25.208,-0.0047,0.0474,8.9727
25.271,-0.0044,0.0472,8.9726
25.324,-0.0039,0.046,8.9726
25.344,-0.0041,0.0463,8.9727
25.379,-0.0033,0.0453,8.9724
25.394,-0.0035,0.0455,8.9725
25.425,-0.0022,0.0452,8.9715
25.451,-0.0026,0.0453,8.9718
25.493,-0.0014,0.0457,8.9706
25.537,-0.0012,0.0458,8.9703
25.586,-0.0001,0.0467,8.969
25.613,-0.0005,0.0464,8.9694
25.658,0.0005,0.0472,8.9682
25.676,0.0004,0.0471,8.9684
25.718,0.0009,0.0474,8.9677
25.759,0.0008,0.0474,8.9678
25.778,0.0012,0.0472,8.9676
25.808,0.0014,0.0468,8.9675
25.855,0.0012,0.0472,8.9676
25.904,0.0021,0.0464,8.9672
25.962,0.0016,0.0467,8.9675
25.964,0.0027,0.0454,8.9671
25.992,0.0023,0.046,8.9671
26.057,0.0003,0.042,8.9708
26.084,-0.0011,0.0426,8.9717
26.133,-0.0011,0.0427,8.9717
26.16,-0.0026,0.0434,8.9727
26.177,-0.0042,0.0442,8.9738
