time_s,x_m,y_m,dist_to_goal_m
7.725,-0.0002,0.0001,5.382
7.769,-0.0002,0.0,5.382
7.785,-0.0002,0.0001,5.382
7.803,-0.0002,0.0001,5.3821
7.847,-0.0002,0.0001,5.382
7.889,-0.0002,0.0001,5.382
7.951,-0.0002,0.0001,5.382
7.996,-0.0002,0.0001,5.382
8.012,-0.0002,0.0001,5.382
8.046,-0.0002,0.0001,5.382
8.059,-0.0002,0.0001,5.382
8.09,-0.0001,0.0001,5.382
8.127,-0.0001,0.0001,5.382
8.144,-0.0001,0.0001,5.3819
8.167,-0.0002,-0.0,5.382
8.206,-0.0002,0.0,5.382
8.224,-0.0002,0.0,5.382
8.292,-0.0002,0.0,5.382
8.319,-0.0002,0.0001,5.382
8.348,-0.0002,0.0001,5.382
8.39,-0.0001,0.0001,5.3819
8.42,-0.0001,0.0001,5.3819
8.456,-0.0001,0.0,5.3819
8.484,-0.0001,0.0,5.3819
8.514,-0.0002,0.0001,5.382
8.551,-0.0002,0.0001,5.382
8.585,-0.0002,0.0001,5.382
8.608,-0.0002,0.0001,5.382
8.621,-0.0002,0.0,5.3819
8.687,-0.0002,0.0,5.3819
8.73,-0.0003,0.0,5.382
8.783,-0.0002,0.0,5.382
8.81,-0.0002,0.0001,5.382
8.877,-0.0002,0.0001,5.382
8.894,-0.0002,-0.0,5.382
8.913,-0.0002,0.0,5.382
8.949,-0.0003,0.0,5.382
8.986,-0.0003,0.0,5.382
9.018,-0.0003,0.0,5.382
9.052,-0.0003,0.0,5.382
9.082,-0.0003,-0.0,5.382
9.116,-0.0003,-0.0,5.382
9.13,-0.0003,-0.0,5.382
9.17,-0.0004,0.0,5.3821
9.193,-0.0003,-0.0,5.382
9.24,-0.0004,0.0,5.3821
9.256,-0.0004,0.0,5.3821
9.285,-0.0004,-0.0,5.3821
9.315,-0.0004,0.0,5.3821
9.353,-0.0004,-0.0001,5.3821
9.38,-0.0003,-0.0,5.3821
9.403,-0.0004,-0.0001,5.3821
9.43,-0.0003,0.0,5.3821
9.477,-0.0003,-0.0,5.3821
9.506,-0.0003,-0.0,5.3821
9.542,-0.0003,-0.0,5.3821
9.577,-0.0003,-0.0001,5.382
9.609,-0.0003,-0.0001,5.382
9.639,-0.0002,-0.0,5.382
9.669,-0.0002,-0.0,5.382
9.701,-0.0001,0.0,5.3819
9.741,-0.0001,0.0,5.3819
9.774,-0.0001,-0.0001,5.3819
9.822,-0.0001,-0.0001,5.3819
9.849,-0.0002,-0.0,5.3819
9.879,-0.0002,-0.0,5.3819
9.911,-0.0002,0.0,5.382
9.929,-0.0002,-0.0,5.382
9.977,-0.0002,0.0,5.382
10.012,-0.0002,-0.0001,5.382
10.059,-0.0002,-0.0001,5.382
10.086,-0.0002,-0.0,5.382
10.115,-0.0002,-0.0,5.382
10.143,-0.0002,0.0,5.382
10.181,-0.0002,0.0,5.382
10.23,-0.0002,-0.0,5.382
10.251,-0.0002,-0.0,5.382
10.284,-0.0002,-0.0001,5.382
10.306,-0.0002,-0.0001,5.382
10.343,-0.0003,-0.0001,5.382
10.364,0.0014,-0.0014,5.3799
10.399,-0.0002,-0.0001,5.382
10.441,0.0014,-0.0014,5.3799
10.475,0.003,-0.001,5.3787
10.52,0.0028,-0.001,5.3788
10.556,0.0047,-0.0003,5.3774
10.575,0.0064,0.0005,5.3763
10.602,0.0046,-0.0004,5.3775
10.658,0.0067,0.0015,5.3765
10.683,0.0068,0.0009,5.3762
10.739,0.0071,0.003,5.3768
10.741,0.0069,0.0023,5.3767
10.786,0.0092,0.0058,5.3762
10.812,0.0089,0.0055,5.3763
10.852,0.01,0.0096,5.3772
10.887,0.0099,0.0087,5.3769
10.945,0.0106,0.0135,5.3784
10.962,0.0102,0.0116,5.3779
10.987,0.0109,0.0162,5.3794
10.998,0.0108,0.015,5.3789
11.03,0.0116,0.0184,5.3797
11.086,0.0116,0.0182,5.3797
11.136,0.0129,0.0213,5.38
11.169,0.0124,0.0203,5.3799
11.182,0.0139,0.0237,5.3801
11.22,0.0136,0.0231,5.3801
11.246,0.0149,0.025,5.3798
11.287,0.0148,0.0249,5.3798
11.334,0.0158,0.0251,5.379
11.356,0.0157,0.0251,5.3791
11.387,0.0142,0.024,5.38
11.42,0.0143,0.024,5.3799
11.456,0.0146,0.0205,5.3781
11.504,0.0145,0.0206,5.3782
11.554,0.0113,0.0183,5.38
11.568,0.013,0.0186,5.3786
11.595,0.0131,0.0173,5.3779
11.627,0.0127,0.0175,5.3783
11.656,0.0146,0.0184,5.3771
11.683,0.0161,0.0206,5.3767
11.704,0.0147,0.0188,5.3772
11.741,0.0166,0.0223,5.3771
11.764,0.0164,0.0215,5.3769
11.797,0.0168,0.0236,5.3775
11.844,0.0168,0.0233,5.3773
11.863,0.0165,0.0243,5.378
11.908,0.0165,0.0244,5.3781
11.919,0.0163,0.0249,5.3785
11.952,0.016,0.0252,5.3789
11.984,0.0161,0.0251,5.3787
12.006,0.0159,0.0257,5.3792
12.058,0.0159,0.0258,5.3792
12.094,0.0159,0.0263,5.3795
12.123,0.016,0.0267,5.3796
12.146,0.0159,0.0263,5.3795
12.183,0.016,0.027,5.3797
12.218,0.016,0.0268,5.3797
12.258,0.0161,0.0273,5.3798
12.262,0.016,0.0272,5.3798
12.305,0.0161,0.0276,5.3799
12.334,0.0161,0.0275,5.3799
12.363,0.0161,0.0278,5.38
12.4,0.0161,0.0278,5.38
12.432,0.0162,0.028,5.38
12.479,0.0162,0.028,5.38
12.515,0.0162,0.0282,5.3801
12.551,0.0162,0.0281,5.3801
12.581,0.0161,0.0283,5.3802
12.617,0.0161,0.0282,5.3802
12.65,0.0161,0.0283,5.3802
12.689,0.0161,0.0283,5.3802
12.72,0.0161,0.0284,5.3802
12.758,0.0161,0.0283,5.3802
12.79,0.0161,0.0284,5.3803
12.832,0.0161,0.0284,5.3803
12.866,0.0161,0.0284,5.3803
12.92,0.0161,0.0284,5.3803
12.955,0.0161,0.0284,5.3803
12.968,0.0161,0.0284,5.3803
13.044,0.016,0.0284,5.3804
13.046,0.016,0.0284,5.3803
13.086,0.0161,0.0284,5.3803
13.111,0.016,0.0284,5.3803
13.169,0.0161,0.0284,5.3803
13.175,0.0161,0.0284,5.3803
13.236,0.016,0.0285,5.3804
13.237,0.016,0.0284,5.3803
13.285,0.016,0.0285,5.3804
13.311,0.016,0.0285,5.3804
13.344,0.016,0.0285,5.3804
13.375,0.016,0.0285,5.3804
13.403,0.016,0.0284,5.3804
13.445,0.016,0.0284,5.3804
13.459,0.016,0.0284,5.3804
13.483,0.016,0.0285,5.3804
13.528,0.016,0.0285,5.3804
13.568,0.0161,0.0285,5.3803
13.592,0.0161,0.0285,5.3803
13.622,0.0161,0.0285,5.3803
13.662,0.0161,0.0285,5.3803
13.687,0.0161,0.0285,5.3803
13.728,0.0161,0.0285,5.3803
13.75,0.0162,0.0285,5.3803
13.773,0.0162,0.0285,5.3802
13.807,0.0162,0.0285,5.3803
13.843,0.0163,0.0286,5.3802
13.882,0.0162,0.0285,5.3802
13.915,0.0162,0.0286,5.3803
13.936,0.0162,0.0286,5.3803
13.961,0.0162,0.0286,5.3803
14.01,0.0162,0.0286,5.3803
14.019,0.0162,0.0286,5.3803
14.068,0.0162,0.0286,5.3803
14.085,0.0162,0.0286,5.3803
14.112,0.0162,0.0286,5.3802
14.14,0.0162,0.0286,5.3803
14.168,0.0162,0.0286,5.3802
14.207,0.0162,0.0286,5.3802
14.235,0.0161,0.0281,5.3801
14.269,0.0159,0.0272,5.3799
14.303,0.0149,0.0278,5.3811
14.337,0.0148,0.0278,5.3812
14.373,0.0147,0.0281,5.3814
14.388,0.015,0.0289,5.3814
14.446,0.0149,0.0285,5.3814
14.466,0.0156,0.0299,5.3814
14.504,0.0155,0.0298,5.3814
14.535,0.0167,0.0312,5.381
14.574,0.0166,0.0311,5.3811
14.612,0.018,0.0324,5.3804
14.649,0.0178,0.0322,5.3805
14.676,0.0191,0.0332,5.3798
14.699,0.0202,0.0338,5.3791
14.726,0.0191,0.0332,5.3798
14.758,0.0211,0.0341,5.3784
14.793,0.0203,0.0339,5.379
14.841,0.022,0.0344,5.3778
14.863,0.0215,0.0342,5.3781
14.898,0.0227,0.0346,5.3772
14.923,0.0225,0.0346,5.3774
14.95,0.0236,0.0348,5.3765
14.997,0.0237,0.0348,5.3764
15.015,0.0245,0.0352,5.3759
15.038,0.0255,0.0355,5.3751
15.059,0.0249,0.0353,5.3756
15.091,0.0263,0.0358,5.3746
15.122,0.026,0.0356,5.3748
15.161,0.0268,0.0357,5.3741
15.201,0.0267,0.0357,5.3741
15.224,0.0269,0.0352,5.3738
15.263,0.0269,0.0352,5.3738
15.299,0.0266,0.0343,5.3736
15.309,0.0265,0.033,5.3731
15.339,0.0266,0.034,5.3735
15.381,0.0264,0.0313,5.3724
15.405,0.0265,0.032,5.3727
15.456,0.0263,0.0296,5.3717
15.498,0.0263,0.0297,5.3718
15.556,0.026,0.0278,5.3712
15.57,0.026,0.0284,5.3715
15.616,0.0265,0.0278,5.3707
15.628,0.0263,0.0278,5.3709
15.652,0.0265,0.0283,5.3709
15.696,0.0265,0.0283,5.3709
15.724,0.0281,0.0297,5.3702
15.772,0.028,0.0296,5.3702
15.798,0.0293,0.031,5.3698
15.824,0.0294,0.0311,5.3697
15.844,0.03,0.032,5.3695
15.87,0.0304,0.0329,5.3696
15.89,0.0302,0.0324,5.3696
15.931,0.0307,0.0333,5.3695
15.967,0.0307,0.0332,5.3694
16.0,0.0305,0.0333,5.3697
16.054,0.0305,0.0333,5.3697
16.081,0.0316,0.0335,5.3688
16.106,0.0314,0.0333,5.3689
16.136,0.0314,0.033,5.3688
16.173,0.0313,0.0325,5.3686
16.204,0.0281,0.0277,5.3693
16.255,0.0281,0.0275,5.3692
16.273,0.0269,0.03,5.3714
16.288,0.0273,0.0328,5.3723
16.334,0.0264,0.0316,5.3726
16.352,0.0274,0.0347,5.3731
16.397,0.0274,0.0344,5.3729
16.417,0.0263,0.0381,5.3756
16.458,0.0269,0.0388,5.3754
16.477,0.0265,0.0383,5.3755
16.516,0.0267,0.0387,5.3755
16.537,0.0271,0.0392,5.3754
16.561,0.0262,0.0388,5.376
16.608,0.0264,0.0389,5.3759
16.654,0.0252,0.0384,5.3767
16.692,0.0254,0.0384,5.3766
16.748,0.0246,0.0384,5.3773
16.756,0.024,0.0386,5.3779
16.769,0.0245,0.0385,5.3774
16.816,0.024,0.0385,5.3779
16.854,0.0234,0.0386,5.3784
16.891,0.0234,0.0386,5.3784
16.918,0.0231,0.0384,5.3786
16.934,0.0229,0.0384,5.3788
16.963,0.0231,0.0384,5.3787
16.995,0.0226,0.0385,5.3791
17.025,0.0227,0.0384,5.3789
17.069,0.0223,0.0385,5.3794
17.087,0.0224,0.0385,5.3793
17.117,0.022,0.0385,5.3796
17.155,0.022,0.0385,5.3796
17.193,0.0218,0.0385,5.3798
17.227,0.0218,0.0385,5.3798
17.246,0.0217,0.0385,5.3799
17.276,0.0217,0.0386,5.3799
17.297,0.0217,0.0385,5.3799
17.344,0.0217,0.0385,5.3799
17.365,0.0217,0.0385,5.3799
17.397,0.0217,0.0385,5.3799
17.443,0.0217,0.0385,5.3799
17.489,0.0216,0.0386,5.38
17.512,0.0216,0.0386,5.38
17.552,0.0215,0.0386,5.3801
17.574,0.0215,0.0386,5.3801
17.598,0.0214,0.0386,5.3802
17.62,0.0214,0.0386,5.3802
17.651,0.0214,0.0385,5.3802
17.691,0.0214,0.0386,5.3802
17.712,0.0214,0.0386,5.3802
17.759,0.0214,0.0387,5.3802
17.786,0.0214,0.0387,5.3802
17.812,0.0214,0.0386,5.3803
17.842,0.0214,0.0386,5.3802
17.891,0.0213,0.0386,5.3803
17.91,0.0213,0.0386,5.3803
17.943,0.0213,0.0387,5.3804
17.979,0.0212,0.0387,5.3804
18.004,0.0212,0.0387,5.3804
18.023,0.0211,0.0387,5.3805
18.058,0.0212,0.0387,5.3805
18.085,0.0211,0.0386,5.3805
18.136,0.0211,0.0386,5.3805
18.151,0.0212,0.0387,5.3805
18.185,0.0211,0.0387,5.3805
18.218,0.0212,0.0387,5.3805
18.239,0.0224,0.0388,5.3794
18.295,0.0226,0.0389,5.3792
18.301,0.0198,0.0387,5.3817
18.342,0.02,0.0387,5.3815
18.352,0.0194,0.0388,5.3821
18.413,0.0194,0.0389,5.3821
18.458,0.0196,0.0388,5.3819
18.469,0.0195,0.0389,5.382
18.486,0.0196,0.0388,5.3819
18.521,0.0195,0.0392,5.3822
18.555,0.0195,0.0391,5.3821
18.583,0.0191,0.0396,5.3827
18.635,0.0192,0.0396,5.3826
18.648,0.019,0.0403,5.3831
18.687,0.0189,0.0405,5.3833
18.709,0.0186,0.0413,5.384
18.73,0.018,0.0427,5.3851
18.757,0.0183,0.0418,5.3844
18.807,0.0173,0.0442,5.3864
18.849,0.0175,0.0438,5.3861
18.859,0.0168,0.0457,5.3875
18.9,0.0168,0.046,5.3877
18.934,0.0164,0.0473,5.3886
18.953,0.0161,0.0488,5.3896
18.993,0.0163,0.048,5.3891
19.023,0.0158,0.0499,5.3903
19.062,0.0159,0.0498,5.3902
19.085,0.0157,0.0514,5.3912
19.136,0.0157,0.0516,5.3912
19.169,0.0154,0.0533,5.3923
19.2,0.0154,0.053,5.3921
19.229,0.0157,0.0543,5.3924
19.274,0.0157,0.0542,5.3924
19.341,0.0166,0.055,5.392
19.346,0.0165,0.055,5.392
19.377,0.0178,0.0554,5.3911
19.411,0.0176,0.0554,5.3912
19.446,0.0189,0.0555,5.3902
19.492,0.0188,0.0555,5.3903
19.524,0.0199,0.0561,5.3896
19.552,0.0197,0.056,5.3897
19.579,0.0205,0.0566,5.3893
19.606,0.0205,0.0566,5.3893
19.622,0.021,0.0573,5.3891
19.655,0.0218,0.0576,5.3886
19.679,0.0214,0.0573,5.3887
19.703,0.0227,0.0588,5.3883
19.741,0.0224,0.058,5.3882
19.766,0.0227,0.0614,5.3895
19.815,0.0227,0.0612,5.3895
19.837,0.0229,0.0638,5.3904
19.861,0.0233,0.0658,5.391
19.883,0.023,0.0645,5.3907
19.91,0.0238,0.0672,5.3912
19.956,0.0237,0.067,5.3912
19.987,0.0244,0.0688,5.3915
20.027,0.0243,0.0686,5.3914
20.067,0.0255,0.0707,5.3914
20.104,0.0257,0.0707,5.3912
20.131,0.0245,0.0686,5.3912
20.156,0.0231,0.0694,5.3929
20.182,0.0245,0.0686,5.3912
20.211,0.0239,0.0718,5.3933
20.256,0.0237,0.0715,5.3933
20.294,0.0255,0.0748,5.3932
20.318,0.0252,0.0741,5.3932
20.346,0.027,0.0759,5.3924
20.371,0.027,0.0759,5.3924
20.395,0.0294,0.077,5.3908
20.424,0.0314,0.0776,5.3893
20.447,0.0297,0.0771,5.3906
20.484,0.033,0.0783,5.3882
20.521,0.0325,0.078,5.3885
20.551,0.0344,0.0795,5.3875
20.594,0.034,0.0792,5.3877
20.63,0.0344,0.0816,5.3885
20.674,0.0344,0.0816,5.3885
20.696,0.0345,0.0819,5.3885
20.703,0.0348,0.0823,5.3884
20.744,0.0345,0.0821,5.3886
20.777,0.0342,0.0819,5.3888
20.814,0.0347,0.0821,5.3884
20.832,0.035,0.083,5.3886
20.885,0.035,0.083,5.3886
20.925,0.0361,0.0839,5.3881
20.945,0.0359,0.0838,5.3882
20.973,0.0369,0.0827,5.3868
21.003,0.0368,0.0827,5.3868
21.023,0.0364,0.0802,5.386
21.051,0.0367,0.0786,5.3851
21.091,0.0367,0.0794,5.3854
21.123,0.035,0.0761,5.3854
21.155,0.0353,0.0764,5.3853
21.183,0.0337,0.0744,5.3858
21.235,0.0337,0.0745,5.3858
21.27,0.0362,0.0738,5.3833
21.295,0.037,0.0738,5.3826
21.319,0.0362,0.0738,5.3833
21.369,0.0371,0.074,5.3826
21.4,0.0385,0.0765,5.3825
21.44,0.0385,0.0766,5.3825
21.455,0.039,0.0787,5.3831
21.484,0.0392,0.0797,5.3834
21.517,0.0391,0.0789,5.3831
21.557,0.0393,0.0801,5.3834
21.577,0.0394,0.0806,5.3836
21.594,0.0394,0.081,5.3838
21.627,0.0394,0.0808,5.3837
21.665,0.0394,0.0812,5.3838
21.697,0.0394,0.0812,5.3838
21.726,0.0395,0.0814,5.3839
21.767,0.0395,0.0814,5.3839
21.783,0.0396,0.0817,5.3839
21.814,0.0396,0.0819,5.3841
21.845,0.0396,0.0818,5.384
21.907,0.0394,0.082,5.3842
21.952,0.0395,0.082,5.3842
21.978,0.0393,0.0822,5.3844
22.005,0.0393,0.0821,5.3844
22.064,0.0392,0.0824,5.3846
22.079,0.0392,0.0823,5.3846
22.126,0.0392,0.0825,5.3847
22.146,0.0392,0.0825,5.3847
22.174,0.0392,0.0826,5.3847
22.218,0.0392,0.0826,5.3847
22.227,0.0391,0.0826,5.3848
22.255,0.0377,0.0813,5.3855
22.291,0.0377,0.081,5.3852
22.321,0.0367,0.0833,5.3872
22.358,0.0368,0.0829,5.387
22.381,0.037,0.0839,5.3872
22.421,0.0369,0.0838,5.3873
22.469,0.038,0.0848,5.3868
22.482,0.0378,0.0847,5.3869
22.522,0.0393,0.0855,5.3859
22.566,0.0394,0.0856,5.3859
22.608,0.0413,0.0863,5.3845
22.639,0.0409,0.0862,5.3849
22.663,0.0429,0.0866,5.3833
22.694,0.0427,0.0866,5.3834
22.711,0.0447,0.0868,5.3818
22.737,0.046,0.0868,5.3806
22.764,0.0449,0.0868,5.3816
22.82,0.0473,0.0867,5.3795
22.837,0.0468,0.0868,5.3799
22.895,0.0483,0.0866,5.3785
22.912,0.0481,0.0866,5.3786
22.93,0.0493,0.0867,5.3776
22.959,0.0502,0.0868,5.3769
22.979,0.0494,0.0867,5.3775
23.009,0.0513,0.0866,5.3759
23.066,0.0509,0.0867,5.3762
23.09,0.0522,0.0864,5.3749
23.127,0.0522,0.0864,5.375
23.172,0.0529,0.0859,5.3741
23.193,0.0527,0.0861,5.3744
23.234,0.0533,0.0853,5.3734
23.262,0.0533,0.0854,5.3735
23.306,0.0538,0.0842,5.3725
23.32,0.0538,0.0844,5.3727
23.35,0.0538,0.0834,5.3722
23.386,0.0534,0.0826,5.3721
23.389,0.0537,0.0834,5.3722
23.466,0.0533,0.0822,5.372
23.497,0.0529,0.081,5.3719
23.518,0.0526,0.0802,5.3717
23.546,0.0529,0.081,5.3719
23.602,0.0526,0.0801,5.3716
23.629,0.0529,0.0798,5.3713
23.68,0.0529,0.0798,5.3713
23.706,0.0531,0.0799,5.3711
23.722,0.0535,0.08,5.3708
23.767,0.0532,0.0798,5.371
23.82,0.0542,0.0802,5.3703
23.844,0.0538,0.0801,5.3706
23.879,0.0547,0.0801,5.3698
23.903,0.0545,0.0801,5.37
23.936,0.0547,0.0797,5.3696
23.997,0.0547,0.0798,5.3697
24.029,0.0539,0.0788,5.3699
24.048,0.0542,0.0792,5.3698
24.079,0.0518,0.0769,5.3709
24.113,0.0524,0.0775,5.3706
24.15,0.0505,0.0755,5.3714
24.179,0.0507,0.0756,5.3713
24.229,0.0461,0.0733,5.3743
24.268,0.0476,0.0741,5.3733
24.29,0.0507,0.0754,5.3712
24.309,0.0487,0.0753,5.3728
24.343,0.0518,0.0794,5.3721
24.391,0.0515,0.0785,5.3718
24.415,0.0535,0.0833,5.3724
24.449,0.0537,0.083,5.372
24.485,0.0553,0.0849,5.3715
24.521,0.0553,0.0849,5.3715
24.542,0.0536,0.0846,5.3729
24.567,0.0542,0.084,5.3721
24.596,0.0536,0.0846,5.3729
24.63,0.0536,0.0846,5.3729
24.67,0.0542,0.0841,5.3722
24.698,0.0533,0.0847,5.3732
24.74,0.0533,0.0847,5.3732
24.783,0.054,0.0861,5.3732
24.793,0.0542,0.0862,5.3731
24.817,0.0554,0.0874,5.3726
24.873,0.0559,0.0879,5.3723
24.914,0.0575,0.0894,5.3717
24.953,0.0576,0.0895,5.3716
24.982,0.0589,0.0906,5.371
25.034,0.059,0.0907,5.3709
25.061,0.0602,0.0916,5.3703
25.079,0.06,0.0915,5.3705
25.111,0.0618,0.0903,5.3683
25.161,0.0616,0.0904,5.3685
25.203,0.061,0.0896,5.3687
25.22,0.0612,0.0896,5.3685
25.292,0.0609,0.0898,5.3688
25.321,0.0609,0.0897,5.3688
25.376,0.0598,0.0908,5.3703
25.41,0.0594,0.0909,5.3706
25.423,0.0596,0.0909,5.3705
25.471,0.0592,0.091,5.3709
25.531,0.0592,0.091,5.3709
25.568,0.0591,0.0911,5.3711
25.589,0.0591,0.091,5.371
25.634,0.059,0.0914,5.3713
25.657,0.059,0.0913,5.3712
25.692,0.0588,0.0916,5.3716
