time_s,x_m,y_m,dist_to_goal_m
7.878,-0.0002,-0.0003,3.4153
7.908,-0.0002,-0.0002,3.4153
7.945,-0.0002,-0.0002,3.4153
7.981,-0.0003,-0.0003,3.4154
8.002,-0.0003,-0.0002,3.4154
8.03,-0.0002,-0.0003,3.4154
8.084,-0.0002,-0.0003,3.4154
8.091,-0.0002,-0.0003,3.4153
8.12,-0.0002,-0.0003,3.4153
8.141,-0.0002,-0.0003,3.4153
8.171,-0.0002,-0.0003,3.4153
8.214,-0.0002,-0.0003,3.4153
8.239,-0.0002,-0.0003,3.4153
8.28,-0.0002,-0.0003,3.4153
8.301,-0.0002,-0.0004,3.4154
8.337,-0.0002,-0.0003,3.4154
8.35,-0.0002,-0.0003,3.4153
8.39,-0.0002,-0.0003,3.4153
8.434,-0.0002,-0.0003,3.4153
8.443,-0.0003,-0.0003,3.4154
8.491,-0.0003,-0.0003,3.4154
8.513,-0.0003,-0.0003,3.4154
8.533,-0.0003,-0.0003,3.4154
8.576,-0.0003,-0.0003,3.4154
8.625,-0.0003,-0.0002,3.4154
8.66,-0.0003,-0.0002,3.4154
8.669,-0.0003,-0.0003,3.4154
8.696,-0.0004,-0.0003,3.4155
8.731,-0.0004,-0.0003,3.4155
8.767,-0.0003,-0.0004,3.4155
8.788,-0.0003,-0.0004,3.4155
8.83,-0.0004,-0.0003,3.4154
8.848,-0.0004,-0.0003,3.4155
8.877,-0.0003,-0.0003,3.4154
8.902,-0.0004,-0.0003,3.4155
8.958,-0.0003,-0.0003,3.4154
8.989,-0.0004,-0.0003,3.4155
9.022,-0.0003,-0.0003,3.4154
9.039,-0.0003,-0.0003,3.4154
9.065,-0.0003,-0.0003,3.4154
9.099,-0.0003,-0.0003,3.4154
9.115,-0.0003,-0.0002,3.4154
9.155,-0.0003,-0.0003,3.4154
9.177,-0.0003,-0.0003,3.4154
9.199,-0.0002,-0.0003,3.4154
9.247,-0.0003,-0.0003,3.4154
9.267,-0.0002,-0.0003,3.4154
9.298,-0.0003,-0.0002,3.4154
9.338,-0.0003,-0.0002,3.4154
9.372,-0.0003,-0.0003,3.4154
9.418,-0.0003,-0.0002,3.4154
9.458,-0.0003,-0.0003,3.4154
9.472,-0.0003,-0.0003,3.4154
9.484,-0.0003,-0.0003,3.4154
9.522,-0.0003,-0.0002,3.4154
9.558,-0.0003,-0.0002,3.4154
9.592,-0.0003,-0.0003,3.4154
9.631,-0.0003,-0.0002,3.4154
9.653,-0.0003,-0.0003,3.4154
9.683,-0.0003,-0.0003,3.4154
9.726,-0.0003,-0.0002,3.4154
9.744,-0.0003,-0.0002,3.4154
9.77,-0.0003,-0.0002,3.4154
9.799,-0.0003,-0.0002,3.4154
9.845,-0.0003,-0.0002,3.4154
9.854,-0.0003,-0.0003,3.4154
9.888,-0.0003,-0.0003,3.4154
9.917,-0.0003,-0.0003,3.4154
9.954,-0.0003,-0.0003,3.4154
9.972,-0.0003,-0.0003,3.4154
10.005,-0.0003,-0.0003,3.4154
10.019,-0.0003,-0.0003,3.4154
10.064,-0.0004,-0.0003,3.4154
10.11,-0.0004,-0.0003,3.4154
10.138,-0.0003,-0.0003,3.4154
10.179,-0.0003,-0.0003,3.4154
10.195,-0.001,-0.001,3.4164
10.219,-0.0002,-0.0011,3.4157
10.25,-0.0012,-0.0012,3.4166
10.296,0.0006,-0.0014,3.4152
10.348,0.0005,-0.0014,3.4153
10.352,0.0003,-0.0021,3.4157
10.379,0.0003,-0.002,3.4157
10.394,0.0,-0.0026,3.4162
10.475,-0.0001,-0.0028,3.4165
10.477,-0.0006,-0.0033,3.4171
10.496,-0.0006,-0.0037,3.4173
10.522,-0.0007,-0.0036,3.4174
10.555,-0.0005,-0.0041,3.4174
10.582,-0.0005,-0.004,3.4174
10.612,-0.0006,-0.0046,3.4177
10.666,-0.0006,-0.0048,3.4179
10.68,-0.0006,-0.0048,3.4179
10.703,-0.0001,-0.0046,3.4174
10.723,-0.0005,-0.0048,3.4178
10.763,0.0008,-0.0035,3.416
10.8,0.0006,-0.0036,3.4163
10.825,0.0017,-0.0021,3.4146
10.869,0.0018,-0.002,3.4144
10.895,0.0029,-0.0005,3.4127
10.93,0.0037,0.0005,3.4116
10.953,0.0033,-0.0002,3.4122
10.977,0.0041,0.0014,3.4107
11.012,0.004,0.0012,3.411
11.038,0.0048,0.0019,3.4099
11.075,0.0047,0.0019,3.41
11.104,0.0054,0.0025,3.409
11.149,0.0062,0.0027,3.4083
11.159,0.0056,0.0025,3.4089
11.193,0.0071,0.0032,3.4073
11.231,0.0068,0.0029,3.4077
11.254,0.007,0.0045,3.4067
11.312,0.0071,0.0044,3.4067
11.331,0.0096,-0.0016,3.4074
11.358,0.005,-0.0043,3.4128
11.389,0.0089,-0.0018,3.4081
11.434,0.0056,-0.0017,3.4109
11.463,0.0047,-0.0038,3.4128
11.496,0.0041,0.0022,3.4103
11.521,0.0045,0.0011,3.4106
11.556,0.0024,0.0063,3.4098
11.578,0.0024,0.0058,3.4101
11.604,0.003,0.006,3.4094
11.628,0.0016,0.006,3.4107
11.659,0.0024,0.0067,3.4096
11.684,0.0011,0.0051,3.4116
11.716,0.0013,0.0055,3.4112
11.743,0.0004,0.0043,3.4126
11.795,0.0005,0.0043,3.4125
11.807,-0.0005,0.0042,3.4134
11.868,-0.0005,0.0042,3.4134
11.883,-0.0013,0.0043,3.414
11.911,-0.0018,0.004,3.4146
11.917,-0.0015,0.0042,3.4142
11.961,-0.0022,0.0037,3.4151
11.985,-0.002,0.0039,3.4149
12.016,-0.0025,0.0036,3.4154
12.062,-0.0025,0.0036,3.4154
12.079,-0.0028,0.0035,3.4157
12.12,-0.0031,0.0035,3.416
12.13,-0.0029,0.0035,3.4158
12.162,-0.0033,0.0033,3.4162
12.194,-0.0032,0.0034,3.4162
12.221,-0.0034,0.0032,3.4164
12.269,-0.0034,0.0032,3.4163
12.29,-0.0034,0.0032,3.4164
12.326,-0.0035,0.0033,3.4164
12.339,-0.0034,0.0033,3.4164
12.378,-0.0036,0.0032,3.4165
12.418,-0.0035,0.0033,3.4165
12.431,-0.0038,0.0031,3.4167
12.477,-0.0037,0.0032,3.4167
12.512,-0.004,0.003,3.417
12.55,-0.004,0.003,3.417
12.572,-0.0042,0.003,3.4172
12.591,-0.0043,0.003,3.4173
12.61,-0.0043,0.003,3.4173
12.654,-0.0044,0.003,3.4173
12.694,-0.0044,0.003,3.4173
12.74,-0.0043,0.003,3.4173
12.761,-0.0043,0.003,3.4173
12.777,-0.0044,0.003,3.4173
12.823,-0.0044,0.003,3.4173
12.851,-0.0044,0.003,3.4174
12.882,-0.0044,0.003,3.4174
12.921,-0.0044,0.003,3.4174
12.933,-0.0045,0.0029,3.4175
12.97,-0.0045,0.0029,3.4175
12.998,-0.0046,0.0029,3.4175
13.058,-0.0046,0.0029,3.4175
13.098,-0.0046,0.003,3.4175
13.12,-0.0046,0.003,3.4175
13.141,-0.0046,0.003,3.4175
13.174,-0.0046,0.003,3.4175
13.227,-0.0046,0.003,3.4175
13.244,-0.0046,0.003,3.4175
13.281,-0.0046,0.003,3.4175
13.319,-0.0046,0.0031,3.4175
13.368,-0.0046,0.0031,3.4175
13.378,-0.0047,0.0031,3.4176
13.402,-0.0047,0.0031,3.4176
13.416,-0.0046,0.0031,3.4175
13.44,-0.0047,0.003,3.4176
13.465,-0.0047,0.003,3.4176
13.505,-0.0048,0.0031,3.4176
13.531,-0.0048,0.0031,3.4176
13.561,-0.0049,0.0031,3.4178
13.6,-0.0049,0.0031,3.4178
13.628,-0.0049,0.0031,3.4178
13.66,-0.0049,0.003,3.4178
13.682,-0.0049,0.003,3.4178
13.718,-0.0049,0.0031,3.4178
13.754,-0.0049,0.003,3.4178
13.8,-0.0049,0.0031,3.4178
13.832,-0.0049,0.0031,3.4178
13.849,-0.0049,0.0031,3.4178
13.882,-0.0049,0.0031,3.4178
13.903,-0.0049,0.0031,3.4178
13.926,-0.0049,0.0032,3.4177
13.969,-0.0049,0.0031,3.4177
13.987,-0.0049,0.0032,3.4177
14.016,-0.0049,0.0032,3.4177
14.052,-0.0049,0.0032,3.4177
14.095,-0.0049,0.0032,3.4177
14.121,-0.0061,0.0009,3.4199
14.161,-0.0062,0.001,3.4199
14.173,-0.0051,0.0021,3.4184
14.217,-0.0061,0.0015,3.4196
14.255,-0.006,0.0018,3.4194
14.298,-0.0071,0.001,3.4207
14.353,-0.0069,0.0011,3.4205
14.387,-0.0077,0.0006,3.4215
14.396,-0.0078,0.0005,3.4216
14.443,-0.009,0.0002,3.4227
14.475,-0.0089,0.0003,3.4226
14.485,-0.0089,0.0012,3.4222
14.523,-0.0084,0.0031,3.4208
14.561,-0.0089,0.0012,3.4222
14.6,-0.0084,0.0036,3.4205
14.635,-0.008,0.0068,3.4187
14.673,-0.008,0.0065,3.4188
14.7,-0.0081,0.0097,3.4173
14.742,-0.0081,0.0095,3.4174
14.744,-0.0088,0.0118,3.4169
14.807,-0.0086,0.0125,3.4164
14.811,-0.0083,0.0132,3.4158
14.846,-0.008,0.0143,3.415
14.863,-0.0082,0.0137,3.4154
14.887,-0.007,0.0145,3.414
14.942,-0.007,0.0145,3.414
14.954,-0.0063,0.0149,3.4132
14.994,-0.0056,0.0146,3.4127
15.007,-0.0061,0.0148,3.4131
15.037,-0.0082,0.016,3.4144
15.081,-0.0062,0.0152,3.413
15.121,-0.0078,0.0189,3.4126
15.146,-0.0078,0.0186,3.4128
15.166,-0.0102,0.0196,3.4144
15.209,-0.0103,0.0203,3.414
15.223,-0.0103,0.0198,3.4144
15.262,-0.012,0.0202,3.4157
15.301,-0.0114,0.0198,3.4153
15.343,-0.012,0.0191,3.4161
15.369,-0.012,0.0194,3.416
15.379,-0.0117,0.0176,3.4166
15.414,-0.0116,0.0167,3.417
15.429,-0.0117,0.0175,3.4166
15.468,-0.0115,0.016,3.4173
15.496,-0.0116,0.0164,3.4171
15.536,-0.0114,0.0153,3.4175
15.576,-0.0114,0.0155,3.4174
15.587,-0.0112,0.0145,3.4177
15.649,-0.0112,0.0145,3.4177
15.684,-0.0109,0.0138,3.4178
15.717,-0.0109,0.0138,3.4178
15.733,-0.0108,0.0136,3.4177
15.76,-0.0107,0.0136,3.4177
15.795,-0.0108,0.0136,3.4177
15.83,-0.0107,0.0137,3.4177
15.867,-0.0107,0.0137,3.4177
15.898,-0.0107,0.0135,3.4178
15.928,-0.0107,0.0135,3.4178
15.949,-0.0107,0.0133,3.4178
15.97,-0.0108,0.0131,3.418
16.003,-0.0107,0.0133,3.4179
16.025,-0.0114,0.0136,3.4183
16.086,-0.0108,0.0131,3.418
16.109,-0.0114,0.011,3.4196
16.128,-0.0108,0.0118,3.4187
16.154,-0.0112,0.0112,3.4193
16.205,-0.011,0.0112,3.4191
16.214,-0.0106,0.0112,3.4187
16.236,-0.01,0.011,3.4183
16.287,-0.0103,0.0111,3.4186
16.3,-0.01,0.0106,3.4185
16.345,-0.0099,0.0107,3.4184
16.386,-0.0108,0.0107,3.4192
16.417,-0.0108,0.0107,3.4192
16.435,-0.0124,0.0104,3.4207
16.457,-0.0144,0.0107,3.4223
16.479,-0.0134,0.0105,3.4215
16.512,-0.0168,0.0114,3.4241
16.551,-0.0161,0.0112,3.4236
16.574,-0.0194,0.0121,3.426
16.625,-0.0194,0.0121,3.426
16.634,-0.0216,0.0135,3.4273
16.682,-0.0235,0.0149,3.4283
16.688,-0.0221,0.014,3.4275
16.743,-0.0252,0.0165,3.4289
16.759,-0.0244,0.0156,3.4287
16.792,-0.0269,0.0176,3.43
16.826,-0.0264,0.0172,3.4297
16.857,-0.0285,0.019,3.4306
16.889,-0.0284,0.0189,3.4306
16.908,-0.0299,0.0204,3.4312
16.967,-0.0303,0.0208,3.4314
17.0,-0.0316,0.0223,3.4318
17.013,-0.0326,0.0237,3.432
17.035,-0.032,0.0228,3.4319
17.068,-0.0333,0.0253,3.4318
17.106,-0.0332,0.0248,3.4319
17.136,-0.0335,0.0268,3.4313
17.177,-0.0335,0.027,3.4312
17.196,-0.0335,0.028,3.4306
17.226,-0.034,0.0302,3.4301
17.236,-0.0337,0.0288,3.4305
17.274,-0.0343,0.0318,3.4295
17.316,-0.0342,0.0315,3.4296
17.34,-0.0345,0.0337,3.4289
17.379,-0.0345,0.0336,3.4289
17.41,-0.0347,0.0353,3.4282
17.436,-0.035,0.0364,3.428
17.466,-0.0347,0.0354,3.4282
17.506,-0.0358,0.0386,3.4277
17.524,-0.0357,0.038,3.4279
17.544,-0.0367,0.0374,3.429
17.602,-0.0368,0.0372,3.4292
17.607,-0.0366,0.0384,3.4285
17.647,-0.037,0.0407,3.4277
17.682,-0.0368,0.0389,3.4283
17.698,-0.0373,0.0435,3.4267
17.74,-0.0372,0.0426,3.427
17.765,-0.0371,0.046,3.4253
17.805,-0.0371,0.046,3.4252
17.823,-0.0367,0.048,3.4239
17.847,-0.0353,0.0494,3.4221
17.868,-0.0364,0.0484,3.4234
17.905,-0.0335,0.0516,3.4194
17.95,-0.0339,0.0507,3.4202
17.967,-0.0327,0.0557,3.4168
18.01,-0.0324,0.0556,3.4166
18.024,-0.0289,0.0537,3.4143
18.071,-0.0279,0.0518,3.4144
18.102,-0.0282,0.0524,3.4144
18.145,-0.0278,0.0518,3.4143
18.172,-0.0275,0.0527,3.4136
18.222,-0.0277,0.052,3.4141
18.254,-0.0278,0.0518,3.4143
18.284,-0.0269,0.0536,3.4127
18.322,-0.0271,0.0534,3.4129
18.35,-0.0258,0.0547,3.4112
18.37,-0.026,0.0546,3.4114
18.393,-0.0249,0.0548,3.4103
18.422,-0.0239,0.0545,3.4096
18.44,-0.0247,0.0548,3.4102
18.478,-0.023,0.0541,3.409
18.505,-0.0235,0.0543,3.4094
18.552,-0.0223,0.0539,3.4084
18.587,-0.0224,0.0539,3.4086
18.615,-0.0214,0.0539,3.4077
18.657,-0.0215,0.0539,3.4077
18.691,-0.0205,0.0542,3.4067
18.733,-0.0204,0.0542,3.4067
18.782,-0.0192,0.0546,3.4054
18.801,-0.0196,0.0545,3.4058
18.82,-0.0186,0.0547,3.4048
18.872,-0.0187,0.0547,3.405
18.913,-0.0179,0.0548,3.4042
18.949,-0.018,0.0548,3.4043
18.991,-0.0176,0.0551,3.4038
19.017,-0.0176,0.0551,3.4038
19.044,-0.0174,0.0555,3.4034
19.082,-0.0174,0.0555,3.4034
19.107,-0.017,0.0559,3.4029
19.148,-0.017,0.0559,3.4029
19.197,-0.0167,0.0563,3.4024
19.211,-0.0167,0.0563,3.4024
19.238,-0.0166,0.0566,3.4021
19.249,-0.0164,0.0569,3.4018
19.292,-0.0165,0.0568,3.402
19.323,-0.0161,0.0572,3.4015
19.353,-0.0162,0.0571,3.4016
19.383,-0.0159,0.0574,3.4012
19.439,-0.0159,0.0574,3.4012
19.45,-0.0156,0.0574,3.401
19.465,-0.0154,0.0575,3.4007
19.481,-0.0155,0.0575,3.4008
19.517,-0.0152,0.0575,3.4005
19.555,-0.0152,0.0575,3.4005
19.583,-0.0149,0.0576,3.4002
19.629,-0.0149,0.0576,3.4002
19.645,-0.0147,0.0577,3.4
19.689,-0.0146,0.0578,3.3999
19.718,-0.0144,0.0579,3.3996
19.762,-0.0143,0.058,3.3995
19.771,-0.0141,0.058,3.3993
19.797,-0.0137,0.0582,3.3988
19.83,-0.0137,0.0582,3.3989
19.855,-0.0133,0.0584,3.3984
19.911,-0.0133,0.0584,3.3984
19.922,-0.013,0.0585,3.3981
19.961,-0.0126,0.0587,3.3977
19.984,-0.0128,0.0586,3.3979
20.023,-0.0123,0.0588,3.3974
20.046,-0.0124,0.0588,3.3974
20.075,-0.0121,0.059,3.3971
20.125,-0.0121,0.059,3.3971
20.15,-0.012,0.0592,3.3969
20.162,-0.0118,0.0594,3.3967
20.192,-0.0119,0.0593,3.3968
20.22,-0.0117,0.0594,3.3965
20.253,-0.0118,0.0594,3.3966
20.282,-0.0116,0.0595,3.3965
20.335,-0.0116,0.0595,3.3965
20.344,-0.0115,0.0595,3.3964
20.383,-0.0114,0.0596,3.3962
20.404,-0.0115,0.0596,3.3963
20.431,-0.0112,0.0598,3.396
20.471,-0.0113,0.0597,3.396
20.486,-0.0111,0.0599,3.3958
20.541,-0.0111,0.0599,3.3958
20.55,-0.011,0.0606,3.3954
20.612,-0.0104,0.0605,3.3949
20.647,-0.0106,0.0618,3.3944
20.667,-0.0099,0.0616,3.3939
20.692,-0.0105,0.0619,3.3943
20.728,-0.0083,0.0619,3.3924
20.755,-0.0091,0.0617,3.3931
20.793,-0.0068,0.0623,3.3909
20.842,-0.0071,0.0621,3.3912
20.877,-0.0026,0.0638,3.3864
20.907,-0.0046,0.0629,3.3886
20.941,-0.0037,0.0639,3.3874
20.983,-0.0036,0.0639,3.3872
21.016,-0.0035,0.0642,3.387
21.063,-0.0035,0.0641,3.3871
21.086,-0.0035,0.0648,3.3868
21.122,-0.0035,0.0648,3.3868
21.174,-0.0033,0.0654,3.3863
21.187,-0.0034,0.0654,3.3864
21.218,-0.0029,0.0654,3.386
21.251,-0.0023,0.0652,3.3855
21.267,-0.003,0.0654,3.386
21.299,-0.0018,0.0651,3.3851
21.324,-0.0022,0.0652,3.3854
21.364,-0.0014,0.0651,3.3847
21.405,-0.0015,0.065,3.3849
21.423,-0.0009,0.0651,3.3843
21.47,-0.001,0.0651,3.3844
21.499,-0.0006,0.0652,3.384
21.524,-0.0002,0.0653,3.3836
21.539,-0.0005,0.0652,3.384
21.583,0.0002,0.0654,3.3832
21.608,-0.0001,0.0654,3.3835
21.634,0.0006,0.0655,3.3828
21.681,0.0006,0.0655,3.3829
21.702,0.0009,0.0656,3.3825
21.745,0.001,0.0658,3.3823
21.748,0.0009,0.0656,3.3825
21.803,0.0012,0.0659,3.3821
21.823,0.0011,0.0658,3.3822
21.875,0.0013,0.0659,3.382
