t_s,utc,node,state,mode,healthy,error
0.0911771169999156,2026-09-13T15:42:21.874466+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.19041434599967033,2026-09-13T15:42:21.973720+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.2842887479996534,2026-09-13T15:42:22.067583+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.3183243919997949,2026-09-13T15:42:22.101618+00:00,direct_goal_pixnav,ACTIVE,DIRECT_GOAL,True,
0.41091778399959367,2026-09-13T15:42:22.194212+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.6788351019999936,2026-09-13T15:42:22.462127+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
0.8991978659996676,2026-09-13T15:42:22.682492+00:00,go2_action_executor,ACTIVE,MOVING,True,
2.368940480999754,2026-09-13T15:42:24.152231+00:00,go2_action_executor,ACTIVE,IDLE,True,
2.882153900999583,2026-09-13T15:42:24.665450+00:00,go2_action_executor,ACTIVE,MOVING,True,
5.867181635999714,2026-09-13T15:42:27.650471+00:00,go2_action_executor,ACTIVE,IDLE,True,
6.379260316,2026-09-13T15:42:28.162521+00:00,go2_action_executor,ACTIVE,MOVING,True,
7.37417691399969,2026-09-13T15:42:29.157464+00:00,go2_action_executor,ACTIVE,IDLE,True,
7.892109785999764,2026-09-13T15:42:29.675418+00:00,go2_action_executor,ACTIVE,MOVING,True,
8.869214162999924,2026-09-13T15:42:30.652509+00:00,go2_action_executor,ACTIVE,IDLE,True,
9.381883535999805,2026-09-13T15:42:31.165183+00:00,go2_action_executor,ACTIVE,MOVING,True,
10.881377798999893,2026-09-13T15:42:32.664671+00:00,go2_action_executor,ACTIVE,IDLE,True,
11.38308141599964,2026-09-13T15:42:33.166376+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.369080724999549,2026-09-13T15:42:34.152371+00:00,go2_action_executor,ACTIVE,IDLE,True,
12.881547817999945,2026-09-13T15:42:34.664855+00:00,go2_action_executor,ACTIVE,MOVING,True,
14.369970394999655,2026-09-13T15:42:36.153203+00:00,go2_action_executor,ACTIVE,IDLE,True,
14.870113153999682,2026-09-13T15:42:36.653409+00:00,go2_action_executor,ACTIVE,MOVING,True,
15.875572277999709,2026-09-13T15:42:37.658865+00:00,go2_action_executor,ACTIVE,IDLE,True,
16.391832315999636,2026-09-13T15:42:38.175127+00:00,go2_action_executor,ACTIVE,MOVING,True,
19.366719202999775,2026-09-13T15:42:41.150008+00:00,go2_action_executor,ACTIVE,IDLE,True,
19.885088577999795,2026-09-13T15:42:41.668384+00:00,go2_action_executor,ACTIVE,MOVING,True,
22.870498594999844,2026-09-13T15:42:44.653723+00:00,go2_action_executor,ACTIVE,IDLE,True,
23.374813241999618,2026-09-13T15:42:45.158122+00:00,go2_action_executor,ACTIVE,MOVING,True,
24.88742382999999,2026-09-13T15:42:46.670734+00:00,go2_action_executor,ACTIVE,IDLE,True,
25.380881810999654,2026-09-13T15:42:47.164179+00:00,go2_action_executor,ACTIVE,MOVING,True,
26.366930878999938,2026-09-13T15:42:48.150237+00:00,go2_action_executor,ACTIVE,IDLE,True,
26.874610688999837,2026-09-13T15:42:48.657904+00:00,go2_action_executor,ACTIVE,MOVING,True,
27.880399803999808,2026-09-13T15:42:49.663697+00:00,go2_action_executor,ACTIVE,IDLE,True,
28.391267400999823,2026-09-13T15:42:50.174575+00:00,go2_action_executor,ACTIVE,MOVING,True,
29.874431768999784,2026-09-13T15:42:51.657712+00:00,go2_action_executor,ACTIVE,IDLE,True,
30.39814955699967,2026-09-13T15:42:52.181446+00:00,go2_action_executor,ACTIVE,MOVING,True,
31.375404795999657,2026-09-13T15:42:53.158686+00:00,go2_action_executor,ACTIVE,IDLE,True,
31.900285925999924,2026-09-13T15:42:53.683576+00:00,go2_action_executor,ACTIVE,MOVING,True,
33.366206105999936,2026-09-13T15:42:55.149493+00:00,go2_action_executor,ACTIVE,IDLE,True,
33.882547083999725,2026-09-13T15:42:55.665849+00:00,go2_action_executor,ACTIVE,MOVING,True,
34.86514593999982,2026-09-13T15:42:56.648440+00:00,go2_action_executor,ACTIVE,IDLE,True,
35.38385309299974,2026-09-13T15:42:57.167149+00:00,go2_action_executor,ACTIVE,MOVING,True,
36.898933848999604,2026-09-13T15:42:58.682233+00:00,go2_action_executor,ACTIVE,IDLE,True,
37.390229385999646,2026-09-13T15:42:59.173534+00:00,go2_action_executor,ACTIVE,MOVING,True,
39.37158890599994,2026-09-13T15:43:01.154886+00:00,go2_action_executor,ACTIVE,IDLE,True,
39.90063763699982,2026-09-13T15:43:01.683931+00:00,go2_action_executor,ACTIVE,MOVING,True,
41.373832130999745,2026-09-13T15:43:03.157114+00:00,go2_action_executor,ACTIVE,IDLE,True,
41.8811165889997,2026-09-13T15:43:03.664408+00:00,go2_action_executor,ACTIVE,MOVING,True,
42.868864586999734,2026-09-13T15:43:04.652168+00:00,go2_action_executor,ACTIVE,IDLE,True,
43.381531293999615,2026-09-13T15:43:05.164840+00:00,go2_action_executor,ACTIVE,MOVING,True,
44.868150793999575,2026-09-13T15:43:06.651446+00:00,go2_action_executor,ACTIVE,IDLE,True,
45.380108689999815,2026-09-13T15:43:07.163402+00:00,go2_action_executor,ACTIVE,MOVING,True,
46.871574425999825,2026-09-13T15:43:08.654869+00:00,go2_action_executor,ACTIVE,IDLE,True,
47.37742215399976,2026-09-13T15:43:09.160717+00:00,go2_action_executor,ACTIVE,MOVING,True,
48.87092189699979,2026-09-13T15:43:10.654210+00:00,go2_action_executor,ACTIVE,IDLE,True,
49.37775344399961,2026-09-13T15:43:11.161044+00:00,go2_action_executor,ACTIVE,MOVING,True,
53.37594847399987,2026-09-13T15:43:15.159248+00:00,go2_action_executor,ACTIVE,IDLE,True,
53.87316013799955,2026-09-13T15:43:15.656454+00:00,go2_action_executor,ACTIVE,MOVING,True,
55.867069197999626,2026-09-13T15:43:17.650367+00:00,go2_action_executor,ACTIVE,IDLE,True,
56.88320690199998,2026-09-13T15:43:18.666512+00:00,go2_action_executor,ACTIVE,MOVING,True,
58.37938988199994,2026-09-13T15:43:20.162682+00:00,go2_action_executor,ACTIVE,IDLE,True,
59.31408984399968,2026-09-13T15:43:21.097386+00:00,direct_goal_pixnav,TERMINAL,DIRECT_GOAL,True,
