iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-01T16:15:35.976236,0.055,1,-12.3750,27.3849,0.2944,-170.88,0.000,0.000,6.339,-4.51,NAVIGATING
2026-09-01T16:15:36.076719,0.155,2,-12.3562,27.3030,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:36.176220,0.255,3,-12.3561,27.3030,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:36.276222,0.355,4,-12.3561,27.3030,0.2927,-174.70,0.000,0.000,6.351,-1.44,NAVIGATING
2026-09-01T16:15:36.376204,0.455,5,-12.3561,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:36.476435,0.555,6,-12.3561,27.3030,0.2927,-174.69,0.000,0.000,6.351,-1.44,NAVIGATING
2026-09-01T16:15:36.576155,0.655,7,-12.3561,27.3031,0.2927,-174.69,0.000,0.000,6.351,-1.44,NAVIGATING
2026-09-01T16:15:36.676254,0.755,8,-12.3561,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:36.776144,0.855,9,-12.3561,27.3031,0.2927,-174.69,0.000,0.000,6.351,-1.44,NAVIGATING
2026-09-01T16:15:36.876220,0.955,10,-12.3561,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:36.976501,1.055,11,-12.3561,27.3030,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:37.076184,1.155,12,-12.3561,27.3031,0.2927,-174.67,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:37.176140,1.255,13,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:37.276146,1.355,14,-12.3560,27.3031,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:37.376249,1.455,15,-12.3560,27.3029,0.2927,-174.68,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:37.476252,1.555,16,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:37.576233,1.655,17,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:37.676122,1.755,18,-12.3559,27.3030,0.2927,-174.70,0.000,0.000,6.352,-1.44,NAVIGATING
2026-09-01T16:15:37.776189,1.855,19,-12.3560,27.3031,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:37.876243,1.955,20,-12.3560,27.3030,0.2927,-174.70,0.000,0.000,6.351,-1.43,NAVIGATING
2026-09-01T16:15:37.976163,2.055,21,-12.3560,27.3031,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:38.076309,2.155,22,-12.3559,27.3029,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:38.176447,2.255,23,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:38.276587,2.355,24,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:38.376527,2.455,25,-12.3560,27.3030,0.2927,-174.69,0.000,0.000,6.351,-1.45,NAVIGATING
2026-09-01T16:15:38.476234,2.555,26,-12.3560,27.3030,0.2927,-174.68,0.000,0.000,6.351,-1.46,NAVIGATING
2026-09-01T16:15:38.576308,2.655,27,-12.3560,27.3030,0.2927,-174.70,0.000,0.000,6.351,-1.44,NAVIGATING
2026-09-01T16:15:38.676370,2.755,28,-12.3559,27.3030,0.2927,-174.68,0.000,0.000,6.352,-1.46,NAVIGATING
2026-09-01T16:15:38.776771,2.855,29,-12.3560,27.3029,0.2927,-174.70,0.000,0.000,6.351,-1.44,NAVIGATING
