t_s,utc,distance_m,bearing_rad
0.0704426570000578,2026-09-13T15:47:49.847918+00:00,11.30301570892334,-0.3510171175003052
0.1689442950000739,2026-09-13T15:47:49.946422+00:00,11.303058624267578,-0.3507828414440155
0.23354463500072598,2026-09-13T15:47:50.011036+00:00,11.303046226501465,-0.3510063588619232
0.28740961099993,2026-09-13T15:47:50.064896+00:00,11.303061485290527,-0.35103359818458557
0.42617343200072355,2026-09-13T15:47:50.203648+00:00,11.303053855895996,-0.3506793677806854
0.4739946580002652,2026-09-13T15:47:50.251484+00:00,11.30302906036377,-0.35089078545570374
0.5144071200002145,2026-09-13T15:47:50.291887+00:00,11.30303955078125,-0.35098740458488464
0.623891131000164,2026-09-13T15:47:50.401352+00:00,11.30302906036377,-0.35080885887145996
0.6618901510000796,2026-09-13T15:47:50.439365+00:00,11.303014755249023,-0.3507296144962311
0.7486412420003035,2026-09-13T15:47:50.526077+00:00,11.303045272827148,-0.35087013244628906
0.7933407079999597,2026-09-13T15:47:50.570812+00:00,11.30305290222168,-0.3508005440235138
0.9366333880007005,2026-09-13T15:47:50.714111+00:00,11.303096771240234,-0.3507249057292938
0.9673258339998938,2026-09-13T15:47:50.744748+00:00,11.302717208862305,-0.3510425388813019
1.0115196000006108,2026-09-13T15:47:50.788996+00:00,11.299871444702148,-0.3503352701663971
1.0487344200000734,2026-09-13T15:47:50.826215+00:00,11.2941255569458,-0.3425869047641754
1.127825321000273,2026-09-13T15:47:50.904640+00:00,11.284948348999023,-0.34150364995002747
1.1889495060004265,2026-09-13T15:47:50.966426+00:00,11.272582054138184,-0.3380236029624939
1.282171176000702,2026-09-13T15:47:51.059646+00:00,11.252228736877441,-0.33492720127105713
1.3462836830003653,2026-09-13T15:47:51.123765+00:00,11.2300443649292,-0.3366128206253052
1.4352290000006178,2026-09-13T15:47:51.212708+00:00,11.209035873413086,-0.34003499150276184
1.4844968739998876,2026-09-13T15:47:51.261971+00:00,11.181783676147461,-0.3486005663871765
1.5818339010002092,2026-09-13T15:47:51.359310+00:00,11.161136627197266,-0.3565681576728821
1.6427593590005927,2026-09-13T15:47:51.420238+00:00,11.145017623901367,-0.3568618893623352
1.6901986370003215,2026-09-13T15:47:51.467677+00:00,11.127423286437988,-0.3567507565021515
1.7498876099998597,2026-09-13T15:47:51.527366+00:00,11.113078117370605,-0.3580537736415863
1.8077685030002613,2026-09-13T15:47:51.585242+00:00,11.107845306396484,-0.3553429841995239
1.901799234000464,2026-09-13T15:47:51.679279+00:00,11.107768058776855,-0.3591238558292389
1.9675345480000033,2026-09-13T15:47:51.745011+00:00,11.110063552856445,-0.3665473163127899
2.033311820000563,2026-09-13T15:47:51.810786+00:00,11.112173080444336,-0.37187081575393677
2.1010382479998952,2026-09-13T15:47:51.878516+00:00,11.112506866455078,-0.3739170432090759
2.1858338290003303,2026-09-13T15:47:51.963308+00:00,11.112598419189453,-0.374194473028183
2.2568273739998403,2026-09-13T15:47:52.034305+00:00,11.112845420837402,-0.3749493658542633
2.3072927410003103,2026-09-13T15:47:52.084772+00:00,11.113142013549805,-0.37607184052467346
2.373137272999884,2026-09-13T15:47:52.150606+00:00,11.113436698913574,-0.3770947754383087
2.4624208570003248,2026-09-13T15:47:52.239890+00:00,11.112019538879395,-0.37691521644592285
2.532154515000002,2026-09-13T15:47:52.309631+00:00,11.10837459564209,-0.37521281838417053
2.605523023000387,2026-09-13T15:47:52.382997+00:00,11.10356330871582,-0.3743302822113037
2.7128788030004216,2026-09-13T15:47:52.490354+00:00,11.092208862304688,-0.3762059211730957
2.7515248700001393,2026-09-13T15:47:52.528992+00:00,11.083054542541504,-0.3786301612854004
2.793436588000077,2026-09-13T15:47:52.570911+00:00,11.067886352539062,-0.374693900346756
2.8817317850007385,2026-09-13T15:47:52.659211+00:00,11.04872989654541,-0.37497201561927795
2.940984304000267,2026-09-13T15:47:52.718155+00:00,11.02583122253418,-0.38392502069473267
