t_s,utc,node,state,mode,healthy,error
0.02873695800008136,2026-09-13T15:47:49.806219+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.2585656999999628,2026-09-13T15:47:50.036035+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.3600355540002056,2026-09-13T15:47:50.137511+00:00,direct_goal_pixnav,ACTIVE,DIRECT_GOAL,True,
0.43858030200044595,2026-09-13T15:47:50.216057+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.47529198300071585,2026-09-13T15:47:50.252777+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.8704113070007224,2026-09-13T15:47:50.647888+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
0.9745462210003097,2026-09-13T15:47:50.751623+00:00,go2_action_executor,ACTIVE,MOVING,True,
1.9708979400002136,2026-09-13T15:47:51.748377+00:00,go2_action_executor,ACTIVE,IDLE,True,
2.457176320000144,2026-09-13T15:47:52.234656+00:00,go2_action_executor,ACTIVE,MOVING,True,
5.451890143000128,2026-09-13T15:47:55.229371+00:00,go2_action_executor,ACTIVE,IDLE,True,
5.965921359000276,2026-09-13T15:47:55.743398+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.490620700000363,2026-09-13T15:48:02.267587+00:00,go2_action_executor,ACTIVE,IDLE,True,
12.965796389999923,2026-09-13T15:48:02.743275+00:00,go2_action_executor,ACTIVE,MOVING,True,
15.467186589000448,2026-09-13T15:48:05.244663+00:00,go2_action_executor,ACTIVE,IDLE,True,
15.978307297000356,2026-09-13T15:48:05.755791+00:00,go2_action_executor,ACTIVE,MOVING,True,
20.962630056999842,2026-09-13T15:48:10.740113+00:00,go2_action_executor,ACTIVE,IDLE,True,
21.479410187000212,2026-09-13T15:48:11.256901+00:00,go2_action_executor,ACTIVE,MOVING,True,
22.46981992000019,2026-09-13T15:48:12.247292+00:00,go2_action_executor,ACTIVE,IDLE,True,
22.960860737000075,2026-09-13T15:48:12.738334+00:00,go2_action_executor,ACTIVE,MOVING,True,
26.44997768600024,2026-09-13T15:48:16.227451+00:00,go2_action_executor,ACTIVE,IDLE,True,
26.96474434100037,2026-09-13T15:48:16.742226+00:00,go2_action_executor,ACTIVE,MOVING,True,
28.484040551999897,2026-09-13T15:48:18.261514+00:00,go2_action_executor,ACTIVE,IDLE,True,
28.961838281000382,2026-09-13T15:48:18.739314+00:00,go2_action_executor,ACTIVE,MOVING,True,
31.953523560000576,2026-09-13T15:48:21.731000+00:00,go2_action_executor,ACTIVE,IDLE,True,
32.4716854090002,2026-09-13T15:48:22.249156+00:00,go2_action_executor,ACTIVE,MOVING,True,
40.96109027000057,2026-09-13T15:48:30.738563+00:00,go2_action_executor,ACTIVE,IDLE,True,
41.45357119300024,2026-09-13T15:48:31.231044+00:00,go2_action_executor,ACTIVE,MOVING,True,
42.4549916040005,2026-09-13T15:48:32.232477+00:00,go2_action_executor,ACTIVE,IDLE,True,
42.96415217200047,2026-09-13T15:48:32.741600+00:00,go2_action_executor,ACTIVE,MOVING,True,
46.508752235999964,2026-09-13T15:48:36.286223+00:00,go2_action_executor,ACTIVE,IDLE,True,
47.472954991000734,2026-09-13T15:48:37.250411+00:00,go2_action_executor,ACTIVE,MOVING,True,
48.96730518300046,2026-09-13T15:48:38.744766+00:00,go2_action_executor,ACTIVE,IDLE,True,
49.479776085000594,2026-09-13T15:48:39.257250+00:00,go2_action_executor,ACTIVE,MOVING,True,
50.45391753200056,2026-09-13T15:48:40.231364+00:00,go2_action_executor,ACTIVE,IDLE,True,
50.95954162199996,2026-09-13T15:48:40.737011+00:00,go2_action_executor,ACTIVE,MOVING,True,
52.95335238200005,2026-09-13T15:48:42.730844+00:00,go2_action_executor,ACTIVE,IDLE,True,
53.46950010399996,2026-09-13T15:48:43.246969+00:00,go2_action_executor,ACTIVE,MOVING,True,
54.95554668800014,2026-09-13T15:48:44.733016+00:00,go2_action_executor,ACTIVE,IDLE,True,
55.47007204000056,2026-09-13T15:48:45.247561+00:00,go2_action_executor,ACTIVE,MOVING,True,
57.971623066000575,2026-09-13T15:48:47.749096+00:00,go2_action_executor,ACTIVE,IDLE,True,
58.8571718230005,2026-09-13T15:48:48.634644+00:00,direct_goal_pixnav,TERMINAL,DIRECT_GOAL,True,
