elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame,episode_time_s
0.1125109849999717,2.1848220825195312,-2.337339401245117,0.41977466557276033,1789314136777541921,odom,-4.955817176000437
0.16493200700006128,2.1848201751708984,-2.337283134460449,0.4196781932635416,1789314136876661346,odom,-4.9033961540003475
0.22741070700021737,2.1849071979522705,-2.337285280227661,0.4197050147829305,1789314136933249042,odom,-4.840917454000191
0.2827552580001793,2.1849331855773926,-2.3373117446899414,0.41968617751457077,1789314136973124549,odom,-4.785572903000229
0.33535202700022637,2.1848740577697754,-2.337310552597046,0.4196577969681232,1789314137042424247,odom,-4.732976134000182
0.4083093369999915,2.1848514080047607,-2.3373045921325684,0.41964137061861423,1789314137099825666,odom,-4.660018824000417
0.4683780180002941,2.184933662414551,-2.337343215942383,0.4195163670434428,1789314137170056865,odom,-4.599950143000115
0.5258274310003799,2.1849193572998047,-2.337355613708496,0.41959734307760355,1789314137226727292,odom,-4.542500730000029
0.5841586800002005,2.1848878860473633,-2.337307929992676,0.41966003969690324,1789314137281669423,odom,-4.484169481000208
0.63529558800019,2.1849071979522705,-2.3373072147369385,0.41941443834177555,1789314137339915559,odom,-4.433032573000219
0.6861036280001827,2.18497896194458,-2.337301731109619,0.41952026382343655,1789314137393129156,odom,-4.382224533000226
0.7481940659999964,2.184964895248413,-2.3373324871063232,0.41955858235752863,1789314137449853942,odom,-4.320134095000412
0.8087191060003533,2.18493914604187,-2.3373117446899414,0.4195308063288799,1789314137507787034,odom,-4.259609055000055
0.875469257000077,2.1849119663238525,-2.337298631668091,0.41934892499922577,1789314137573110864,odom,-4.192858904000332
0.9347418310003377,2.184927225112915,-2.337313652038574,0.419387534220703,1789314137612188384,odom,-4.133586330000071
0.9890694079999776,2.184950828552246,-2.337327480316162,0.4194941922487298,1789314137689985082,odom,-4.079258753000431
1.0450755370002298,2.184940814971924,-2.3372933864593506,0.41944194119438005,1789314137736402318,odom,-4.023252624000179
1.0994578670001829,2.18497371673584,-2.3372840881347656,0.419209167111469,1789314137809750841,odom,-3.968870294000226
1.1630757500001891,2.1849923133850098,-2.3373517990112305,0.4193725834385878,1789314137863135860,odom,-3.9052524110002196
1.2175517770001534,2.184969663619995,-2.3373897075653076,0.4193382610612042,1789314137923049734,odom,-3.8507763840002553
1.2738964700001816,2.184921979904175,-2.337332248687744,0.41931881763126244,1789314137986587331,odom,-3.794431691000227
1.3290153860002647,2.1849427223205566,-2.3372974395751953,0.41931929126879985,1789314138013376043,odom,-3.739312775000144
1.3876628960001653,2.1850197315216064,-2.3373095989227295,0.4193283563486522,1789314138083153770,odom,-3.6806652650002434
1.4390191669999695,2.1850552558898926,-2.3373148441314697,0.4194189178534401,1789314138149948404,odom,-3.6293089940004393
1.4924609070003498,2.185021162033081,-2.337286949157715,0.41956171986309626,1789314138203532264,odom,-3.575867254000059
1.5446837510003206,2.1850569248199463,-2.3372275829315186,0.41948633840217686,1789314138243169830,odom,-3.523644410000088
1.5989001259999895,2.185086250305176,-2.3372724056243896,0.41947095137594625,1789314138292984054,odom,-3.469428035000419
1.6563293470003373,2.1851162910461426,-2.337315797805786,0.4196920442770581,1789314138359647081,odom,-3.4119988140000714
1.7150174329999572,2.185032844543457,-2.3373141288757324,0.41976995592497285,1789314138419910476,odom,-3.3533107280004515
1.7673191570002018,2.1850361824035645,-2.3372302055358887,0.4196698705209825,1789314138479839609,odom,-3.301009004000207
1.819933237999976,2.1850740909576416,-2.3372445106506348,0.41952992137057643,1789314138526454732,odom,-3.2483949230004328
1.8705686990001595,2.1850860118865967,-2.3372652530670166,0.41966073007736016,1789314138572992847,odom,-3.197759462000249
1.9243639170003917,2.1851072311401367,-2.337282657623291,0.41981140835542974,1789314138626493261,odom,-3.143964244000017
1.9786931580001692,2.1850521564483643,-2.33724308013916,0.41988957125300386,1789314138669832275,odom,-3.0896350030002395
2.0334741810002015,2.1850430965423584,-2.3372128009796143,0.41975685011548725,1789314138736289070,odom,-3.0348539800002072
2.089446037000016,2.1850364208221436,-2.337261915206909,0.41982343740222666,1789314138779693172,odom,-2.9788821240003927
2.1425344920003226,2.1850719451904297,-2.337333917617798,0.4199196292606382,1789314138849250600,odom,-2.925793669000086
2.1943566260001717,2.1850199699401855,-2.3372910022735596,0.4199810168548536,1789314138901002452,odom,-2.873971535000237
2.246984371000053,2.185035467147827,-2.3372480869293213,0.4199956818464429,1789314138946450517,odom,-2.8213437900003555
2.3034845230004066,2.185084819793701,-2.3372597694396973,0.4199466214232346,1789314139003050134,odom,-2.764843638000002
2.3545903900003395,2.185114860534668,-2.337306499481201,0.41998407921291087,1789314139057793901,odom,-2.713737771000069
2.4164230000001226,2.1850357055664062,-2.337329864501953,0.42007850875632485,1789314139123699233,odom,-2.651905161000286
2.472883727000408,2.1850295066833496,-2.337238311767578,0.41988950255333385,1789314139182987497,odom,-2.595444434000001
2.5345915670000068,2.185054302215576,-2.3372697830200195,0.41982545037605834,1789314139245426223,odom,-2.533736594000402
2.5922553820000758,2.185044050216675,-2.3373351097106934,0.42011800507533675,1789314139301627920,odom,-2.476072779000333
2.647339930000271,2.185007095336914,-2.3373327255249023,0.42009006121692605,1789314139346233413,odom,-2.4209882310001376
2.72180388400011,2.1850013732910156,-2.3373003005981445,0.4199718852766513,1789314139416318462,odom,-2.3465242770002988
2.787915050000265,2.185065507888794,-2.3372881412506104,0.41994328965993577,1789314139486516521,odom,-2.2804131110001435
2.8461093370001436,2.1849539279937744,-2.3373637199401855,0.41993601323762597,1789314139553415344,odom,-2.222218824000265
2.9080796130001545,2.1849348545074463,-2.337324619293213,0.4198940537840851,1789314139606280372,odom,-2.1602485480002542
2.9672945860002073,2.1849987506866455,-2.337271213531494,0.4198513754654271,1789314139673707769,odom,-2.1010335750002014
3.020328737,2.185063362121582,-2.3373026847839355,0.4198805621818991,1789314139726256416,odom,-2.047999424000409
3.071231818000342,2.1850576400756836,-2.33734393119812,0.41990216547450604,1789314139779602096,odom,-1.9970963430000666
3.129642812000384,2.184969663619995,-2.3373358249664307,0.4199094002000325,1789314139823651121,odom,-1.9386853490000249
3.182542848000139,2.1849546432495117,-2.337306261062622,0.4197902091217674,1789314139884673164,odom,-1.8857853130002695
3.242035809000299,2.1850368976593018,-2.3373351097106934,0.4196611759955746,1789314139933062122,odom,-1.8262923520001095
3.2932248460001574,2.1850767135620117,-2.3373725414276123,0.4197626850704123,1789314139999587819,odom,-1.7751033150002513
3.3469624310000654,2.1850321292877197,-2.337343692779541,0.4196533213874032,1789314140056137369,odom,-1.7213657300003433
3.4091107890003514,2.185023307800293,-2.337320327758789,0.419584610677413,1789314140109552905,odom,-1.6592173720000574
3.461260478999975,2.185065984725952,-2.3373451232910156,0.41947360693682206,1789314140172857330,odom,-1.6070676820004337
3.512212680000175,2.1850740909576416,-2.3373656272888184,0.41954899226026016,1789314140221880243,odom,-1.5561154810002336
3.5676496160003808,2.185068130493164,-2.3373332023620605,0.41966062990767083,1789314140267446802,odom,-1.500678545000028
3.623774082000182,2.1850876808166504,-2.3372697830200195,0.41962803401974247,1789314140329402254,odom,-1.444554079000227
3.6748835020002844,2.1851072311401367,-2.337329387664795,0.4194485299716146,1789314140386157319,odom,-1.3934446590001244
