t_s,utc,node,state,mode,healthy,error
0.032916997000938863,2026-09-13T12:53:28.502280+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.052095934999670135,2026-09-13T12:53:28.521462+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.06577469500007282,2026-09-13T12:53:28.535145+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.18199681400074041,2026-09-13T12:53:28.651365+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.38712622099956207,2026-09-13T12:53:28.856485+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.49054887700003746,2026-09-13T12:53:28.959926+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
4.100475057999574,2026-09-13T12:53:32.569840+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
4.189787962000992,2026-09-13T12:53:32.659100+00:00,go2_action_executor,ACTIVE,MOVING,True,
6.0310445970008,2026-09-13T12:53:34.500408+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
6.182790311000645,2026-09-13T12:53:34.652154+00:00,go2_action_executor,ACTIVE,IDLE,True,
7.972032562000095,2026-09-13T12:53:36.441396+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
8.191971018999539,2026-09-13T12:53:36.661336+00:00,go2_action_executor,ACTIVE,MOVING,True,
11.775934647999748,2026-09-13T12:53:40.245296+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
11.97437520099993,2026-09-13T12:53:40.443743+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
14.812885284000004,2026-09-13T12:53:43.282260+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
15.176674893000381,2026-09-13T12:53:43.646014+00:00,go2_action_executor,ACTIVE,IDLE,True,
15.973090015000707,2026-09-13T12:53:44.442453+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
16.1956614740011,2026-09-13T12:53:44.665027+00:00,go2_action_executor,ACTIVE,MOVING,True,
16.817006245999437,2026-09-13T12:53:45.286373+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
17.185306684999887,2026-09-13T12:53:45.654668+00:00,go2_action_executor,ACTIVE,IDLE,True,
17.990023698001096,2026-09-13T12:53:46.459402+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
18.201573330999963,2026-09-13T12:53:46.670935+00:00,go2_action_executor,ACTIVE,MOVING,True,
19.809921977999693,2026-09-13T12:53:48.279290+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
19.980233239999507,2026-09-13T12:53:48.449595+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
20.17727140900024,2026-09-13T12:53:48.646636+00:00,go2_action_executor,ACTIVE,IDLE,True,
20.20806151100078,2026-09-13T12:53:48.677417+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
25.833028271999865,2026-09-13T12:53:54.302394+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
26.076063239999712,2026-09-13T12:53:54.545422+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
26.18539717100066,2026-09-13T12:53:54.654761+00:00,go2_action_executor,ACTIVE,MOVING,True,
27.472143480999875,2026-09-13T12:53:55.941497+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
27.698938278999776,2026-09-13T12:53:56.168308+00:00,go2_action_executor,ACTIVE,IDLE,True,
28.201593267000135,2026-09-13T12:53:56.670964+00:00,go2_action_executor,ACTIVE,MOVING,True,
29.183024158999615,2026-09-13T12:53:57.652387+00:00,go2_action_executor,ACTIVE,IDLE,True,
29.694704038000054,2026-09-13T12:53:58.164070+00:00,go2_action_executor,ACTIVE,MOVING,True,
31.18650033400081,2026-09-13T12:53:59.654793+00:00,go2_action_executor,ACTIVE,IDLE,True,
31.686871592999523,2026-09-13T12:54:00.156194+00:00,go2_action_executor,ACTIVE,MOVING,True,
32.686140809999415,2026-09-13T12:54:01.155487+00:00,go2_action_executor,ACTIVE,IDLE,True,
32.82972347500072,2026-09-13T12:54:01.299104+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
33.19514971299941,2026-09-13T12:54:01.664517+00:00,go2_action_executor,ACTIVE,MOVING,True,
34.630065999999715,2026-09-13T12:54:03.099436+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
34.68224866399942,2026-09-13T12:54:03.151613+00:00,go2_action_executor,ACTIVE,IDLE,True,
35.213816993000364,2026-09-13T12:54:03.683133+00:00,go2_action_executor,ACTIVE,MOVING,True,
39.82968950100076,2026-09-13T12:54:08.299068+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
40.682067789999564,2026-09-13T12:54:09.151433+00:00,go2_action_executor,ACTIVE,IDLE,True,
41.2003777989994,2026-09-13T12:54:09.669741+00:00,go2_action_executor,ACTIVE,MOVING,True,
44.607514831001026,2026-09-13T12:54:13.076900+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
44.71924700499949,2026-09-13T12:54:13.188618+00:00,go2_action_executor,ACTIVE,IDLE,True,
45.19212421300108,2026-09-13T12:54:13.661370+00:00,go2_action_executor,ACTIVE,MOVING,True,
46.1905556519996,2026-09-13T12:54:14.659907+00:00,go2_action_executor,ACTIVE,IDLE,True,
46.70492932799971,2026-09-13T12:54:15.174290+00:00,go2_action_executor,ACTIVE,MOVING,True,
47.68779563300086,2026-09-13T12:54:16.157160+00:00,go2_action_executor,ACTIVE,IDLE,True,
48.19471238699953,2026-09-13T12:54:16.664083+00:00,go2_action_executor,ACTIVE,MOVING,True,
50.82881146100044,2026-09-13T12:54:19.298179+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
51.11414765100017,2026-09-13T12:54:19.583529+00:00,vlm_node,WAITING_SYNC,WAITING_POST_REVALIDATION_OBSERVATION,True,
51.193156528001055,2026-09-13T12:54:19.662526+00:00,go2_action_executor,ACTIVE,IDLE,True,
51.97724919900065,2026-09-13T12:54:20.446615+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
52.202300812999965,2026-09-13T12:54:20.671669+00:00,go2_action_executor,ACTIVE,MOVING,True,
56.53954872000031,2026-09-13T12:54:25.008934+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
56.69019163499979,2026-09-13T12:54:25.159563+00:00,go2_action_executor,ACTIVE,IDLE,True,
57.97628298200107,2026-09-13T12:54:26.445649+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
58.192480918,2026-09-13T12:54:26.661849+00:00,go2_action_executor,ACTIVE,MOVING,True,
60.670214608000606,2026-09-13T12:54:29.139579+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
60.687990104001074,2026-09-13T12:54:29.157227+00:00,go2_action_executor,ACTIVE,IDLE,True,
62.00458442799936,2026-09-13T12:54:30.473945+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
62.19071273600093,2026-09-13T12:54:30.660075+00:00,go2_action_executor,ACTIVE,MOVING,True,
69.31965482399937,2026-09-13T12:54:37.789034+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
69.70269118900069,2026-09-13T12:54:38.172055+00:00,go2_action_executor,ACTIVE,IDLE,True,
69.97185941799944,2026-09-13T12:54:38.441232+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
70.21166101800009,2026-09-13T12:54:38.681038+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
74.72083944900078,2026-09-13T12:54:43.190200+00:00,go2_action_executor,ACTIVE,MOVING,True,
74.83160113300073,2026-09-13T12:54:43.300968+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
77.18670459399982,2026-09-13T12:54:45.656075+00:00,go2_action_executor,ACTIVE,IDLE,True,
77.69877071399969,2026-09-13T12:54:46.168152+00:00,go2_action_executor,ACTIVE,MOVING,True,
78.66212971499954,2026-09-13T12:54:47.131507+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
