t_s,utc,node,state,mode,healthy,error
0.039722804999655636,2026-09-13T11:49:40.784377+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.04021124399969267,2026-09-13T11:49:40.784878+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.06250082699989434,2026-09-13T11:49:40.807153+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.08208388000002742,2026-09-13T11:49:40.826743+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.26280670599953737,2026-09-13T11:49:41.007466+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.6339836070001184,2026-09-13T11:49:41.378633+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
3.0425065110002834,2026-09-13T11:49:43.787164+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
3.266179012000066,2026-09-13T11:49:44.010828+00:00,go2_action_executor,ACTIVE,MOVING,True,
6.014439675000176,2026-09-13T11:49:46.759096+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
6.255378887000006,2026-09-13T11:49:47.000032+00:00,go2_action_executor,ACTIVE,IDLE,True,
6.960362668999551,2026-09-13T11:49:47.705034+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
7.289532224999675,2026-09-13T11:49:48.034183+00:00,go2_action_executor,ACTIVE,MOVING,True,
16.0261269169996,2026-09-13T11:49:56.770783+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
16.25406369600023,2026-09-13T11:49:56.998719+00:00,go2_action_executor,ACTIVE,IDLE,True,
16.89620130900039,2026-09-13T11:49:57.640857+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
17.273810632000277,2026-09-13T11:49:58.018479+00:00,go2_action_executor,ACTIVE,MOVING,True,
22.191709435999655,2026-09-13T11:50:02.936379+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
22.254968080000253,2026-09-13T11:50:02.999626+00:00,go2_action_executor,ACTIVE,IDLE,True,
22.886670668999614,2026-09-13T11:50:03.631327+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
23.052141821000077,2026-09-13T11:50:03.796798+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
27.630760248000115,2026-09-13T11:50:08.375295+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
27.77256235799996,2026-09-13T11:50:08.517234+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
28.301261147999867,2026-09-13T11:50:09.045928+00:00,go2_action_executor,ACTIVE,MOVING,True,
29.280261179999798,2026-09-13T11:50:10.024922+00:00,go2_action_executor,ACTIVE,IDLE,True,
29.414943714999936,2026-09-13T11:50:10.159599+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
29.769970514000306,2026-09-13T11:50:10.514624+00:00,go2_action_executor,ACTIVE,MOVING,True,
