t_s,utc,distance_m,bearing_rad
0.18047673499995653,2026-09-13T15:42:21.963768+00:00,11.30301284790039,-0.35099509358406067
0.23337401899971155,2026-09-13T15:42:22.016657+00:00,11.302989959716797,-0.35102128982543945
0.3637985319996915,2026-09-13T15:42:22.145251+00:00,11.303009033203125,-0.35105040669441223
0.5014470829996753,2026-09-13T15:42:22.284741+00:00,11.303072929382324,-0.35094714164733887
0.6309082869997837,2026-09-13T15:42:22.414188+00:00,11.302993774414062,-0.35090652108192444
0.7265573059999042,2026-09-13T15:42:22.509840+00:00,11.303041458129883,-0.3509272038936615
0.8193516279998221,2026-09-13T15:42:22.602656+00:00,11.30302906036377,-0.3510544002056122
0.8662077399999362,2026-09-13T15:42:22.649519+00:00,11.303053855895996,-0.35107219219207764
0.9275912869998137,2026-09-13T15:42:22.710884+00:00,11.303014755249023,-0.35101816058158875
1.0156104069997127,2026-09-13T15:42:22.798813+00:00,11.302961349487305,-0.35096314549446106
1.105549745999724,2026-09-13T15:42:22.888842+00:00,11.30285930633545,-0.35106512904167175
1.1867299539999294,2026-09-13T15:42:22.970023+00:00,11.30068302154541,-0.35047054290771484
1.2510927109997283,2026-09-13T15:42:23.034383+00:00,11.296060562133789,-0.34889957308769226
1.3334153669998159,2026-09-13T15:42:23.116706+00:00,11.285284042358398,-0.3453863859176636
1.4147586809999666,2026-09-13T15:42:23.198050+00:00,11.2730131149292,-0.3451344668865204
1.4861683519998223,2026-09-13T15:42:23.269458+00:00,11.245208740234375,-0.34620150923728943
1.5550678759996117,2026-09-13T15:42:23.338361+00:00,11.21947956085205,-0.34899139404296875
1.6379544439996607,2026-09-13T15:42:23.421243+00:00,11.191472053527832,-0.3574298918247223
1.6863646579995475,2026-09-13T15:42:23.469657+00:00,11.172385215759277,-0.3631836473941803
1.770200294999995,2026-09-13T15:42:23.553485+00:00,11.14072036743164,-0.36613723635673523
1.8206984419998662,2026-09-13T15:42:23.603993+00:00,11.124946594238281,-0.36570683121681213
1.8845143749999806,2026-09-13T15:42:23.667804+00:00,11.107104301452637,-0.36331114172935486
1.9742227339997953,2026-09-13T15:42:23.757508+00:00,11.096327781677246,-0.3607810437679291
2.032220376999703,2026-09-13T15:42:23.815515+00:00,11.09503173828125,-0.36325743794441223
2.1018778319999,2026-09-13T15:42:23.885169+00:00,11.096500396728516,-0.3703669309616089
2.189745973999834,2026-09-13T15:42:23.973042+00:00,11.099535942077637,-0.3763083815574646
2.2398916029997054,2026-09-13T15:42:24.023184+00:00,11.100887298583984,-0.37997546792030334
2.3176175869998588,2026-09-13T15:42:24.100924+00:00,11.101226806640625,-0.3808543086051941
2.4110148939998908,2026-09-13T15:42:24.194298+00:00,11.101448059082031,-0.38036736845970154
2.482683863999682,2026-09-13T15:42:24.265973+00:00,11.102179527282715,-0.3814052641391754
2.528251605999685,2026-09-13T15:42:24.311545+00:00,11.10297679901123,-0.3822430670261383
2.6163621829996373,2026-09-13T15:42:24.399647+00:00,11.10364055633545,-0.38346004486083984
2.686821055999644,2026-09-13T15:42:24.470106+00:00,11.104290008544922,-0.38458794355392456
2.7308514639998975,2026-09-13T15:42:24.514141+00:00,11.104000091552734,-0.3846835196018219
2.7836843639997824,2026-09-13T15:42:24.566976+00:00,11.1001615524292,-0.38212892413139343
2.8616782869999042,2026-09-13T15:42:24.644963+00:00,11.094250679016113,-0.37920063734054565
2.9367364889999408,2026-09-13T15:42:24.720032+00:00,11.084425926208496,-0.3790053725242615
3.011867107999933,2026-09-13T15:42:24.795148+00:00,11.07367992401123,-0.3808360993862152
3.0491066049999063,2026-09-13T15:42:24.832397+00:00,11.058746337890625,-0.3777700960636139
3.164311608999924,2026-09-13T15:42:24.947587+00:00,11.037776947021484,-0.3762959837913513
3.2252655499996763,2026-09-13T15:42:25.008560+00:00,11.018508911132812,-0.38704758882522583
3.2898061959999723,2026-09-13T15:42:25.073114+00:00,10.993309020996094,-0.3932951092720032
3.3465945109996937,2026-09-13T15:42:25.129890+00:00,10.970309257507324,-0.3962409794330597
3.4269473789995573,2026-09-13T15:42:25.210243+00:00,10.955737113952637,-0.39890947937965393
3.514271383999585,2026-09-13T15:42:25.297563+00:00,10.93697738647461,-0.3959294557571411
3.5978193049995753,2026-09-13T15:42:25.381115+00:00,10.924080848693848,-0.39475539326667786
3.672881218999919,2026-09-13T15:42:25.456174+00:00,10.917742729187012,-0.3938191831111908
3.7237911469997016,2026-09-13T15:42:25.507085+00:00,10.914864540100098,-0.39988458156585693
3.783409324999866,2026-09-13T15:42:25.566698+00:00,10.915873527526855,-0.40841805934906006
3.8614059359997555,2026-09-13T15:42:25.644699+00:00,10.918821334838867,-0.4160076677799225
3.9199242909999157,2026-09-13T15:42:25.703211+00:00,10.920199394226074,-0.42304080724716187
3.975258312999813,2026-09-13T15:42:25.758552+00:00,10.920295715332031,-0.42563098669052124
4.037802739999734,2026-09-13T15:42:25.821093+00:00,10.920710563659668,-0.4270724356174469
4.129054255999563,2026-09-13T15:42:25.912354+00:00,10.921194076538086,-0.4293340742588043
4.194460354999592,2026-09-13T15:42:25.977757+00:00,10.921679496765137,-0.43120115995407104
4.257388242999696,2026-09-13T15:42:26.040680+00:00,10.92214298248291,-0.43304890394210815
4.339696433999961,2026-09-13T15:42:26.123004+00:00,10.92261028289795,-0.43512821197509766
4.414539176999824,2026-09-13T15:42:26.197830+00:00,10.922449111938477,-0.43537288904190063
4.478154146999714,2026-09-13T15:42:26.261419+00:00,10.91944694519043,-0.43120673298835754
4.544292607999978,2026-09-13T15:42:26.327589+00:00,10.91584587097168,-0.4271180331707001
4.642813857999954,2026-09-13T15:42:26.426109+00:00,10.909340858459473,-0.42502108216285706
4.70274544799986,2026-09-13T15:42:26.486035+00:00,10.902260780334473,-0.4240236282348633
4.749650359999578,2026-09-13T15:42:26.532947+00:00,10.892034530639648,-0.41939786076545715
