iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-02T11:10:14.817352,0.042,1,-11.9707,27.4483,0.3120,-175.22,0.000,0.000,0.399,-3.59,NAVIGATING
2026-09-02T11:10:14.917385,0.142,2,-11.9707,27.4485,0.3120,-175.21,0.000,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.017697,0.242,3,-11.9707,27.4485,0.3120,-175.21,0.000,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.117299,0.342,4,-11.9707,27.4485,0.3120,-175.21,0.000,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.217321,0.442,5,-11.9707,27.4485,0.3120,-175.21,0.000,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.317685,0.542,6,-11.9707,27.4485,0.3120,-175.21,0.500,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.417958,0.643,7,-11.9707,27.4485,0.3120,-175.21,0.500,0.000,0.399,-3.58,NAVIGATING
2026-09-02T11:10:15.517311,0.742,8,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
2026-09-02T11:10:15.617481,0.842,9,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
2026-09-02T11:10:15.717641,0.942,10,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
2026-09-02T11:10:15.817206,1.042,11,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
2026-09-02T11:10:15.917560,1.142,12,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
2026-09-02T11:10:16.017475,1.242,13,-11.9777,27.4700,0.3129,-173.82,0.500,0.000,0.393,-1.80,NAVIGATING
