iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-02T10:32:42.589714,0.050,1,-11.9745,27.3601,0.3107,-175.13,0.000,0.000,6.736,-0.74,NAVIGATING
2026-09-02T10:32:42.689305,0.150,2,-11.9745,27.3601,0.3107,-175.13,0.500,0.000,6.736,-0.74,NAVIGATING
2026-09-02T10:32:42.789737,0.250,3,-11.9745,27.3601,0.3107,-175.13,0.500,0.000,6.736,-0.74,NAVIGATING
2026-09-02T10:32:42.896502,0.350,4,-11.9745,27.3601,0.3107,-175.13,0.500,0.000,6.736,-0.74,NAVIGATING
2026-09-02T10:32:42.989233,0.450,5,-11.9745,27.3601,0.3107,-175.13,0.500,0.000,6.736,-0.74,NAVIGATING
2026-09-02T10:32:43.089414,0.550,6,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.189324,0.650,7,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.289290,0.750,8,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.389383,0.850,9,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.489230,0.950,10,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.591796,1.052,11,-12.0530,27.3473,0.3076,-175.36,0.500,0.000,6.657,-0.57,NAVIGATING
2026-09-02T10:32:43.689516,1.150,12,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:43.789371,1.250,13,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:43.889262,1.350,14,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:43.989332,1.450,15,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:44.089238,1.550,16,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:44.189280,1.650,17,-12.2991,27.3233,0.2869,-174.54,0.500,0.000,6.410,-1.45,NAVIGATING
2026-09-02T10:32:44.289380,1.750,18,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.389280,1.850,19,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.489469,1.950,20,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.589187,2.050,21,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.689304,2.150,22,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.789477,2.250,23,-12.5585,27.3662,0.2841,-172.54,0.500,0.000,6.154,-2.89,NAVIGATING
2026-09-02T10:32:44.889299,2.350,24,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:44.989261,2.450,25,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:45.089317,2.550,26,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:45.189247,2.650,27,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:45.289272,2.750,28,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:45.389319,2.850,29,-12.7993,27.3318,0.2580,-171.59,0.500,0.000,5.911,-3.98,NAVIGATING
2026-09-02T10:32:45.489539,2.950,30,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:45.589450,3.050,31,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:45.689245,3.150,32,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:45.789449,3.250,33,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:45.890122,3.350,34,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:45.989190,3.450,35,-13.0339,27.2816,0.2228,-170.94,0.500,0.000,5.674,-4.95,NAVIGATING
2026-09-02T10:32:46.089255,3.550,36,-13.0310,27.3011,0.2772,-177.14,0.500,0.000,5.678,1.45,NAVIGATING
