iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-02T12:29:01.396465,0.024,1,-11.5421,27.4842,0.3129,-173.84,0.000,0.000,7.127,-1.94,NAVIGATING
2026-09-02T12:29:01.496298,0.123,2,-11.5421,27.4842,0.3129,-173.84,0.000,0.000,7.127,-1.94,NAVIGATING
2026-09-02T12:29:01.596681,0.224,3,-11.5421,27.4842,0.3129,-173.84,0.000,0.000,7.127,-1.94,NAVIGATING
2026-09-02T12:29:01.696497,0.324,4,-11.5421,27.4842,0.3129,-173.84,0.000,0.000,7.127,-1.94,NAVIGATING
2026-09-02T12:29:01.796364,0.423,5,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:01.896624,0.523,6,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:01.996884,0.624,7,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:02.096820,0.724,8,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:02.196374,0.823,9,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:02.297027,0.924,10,-11.5421,27.4844,0.3129,-173.88,0.500,0.000,7.127,-1.91,NAVIGATING
2026-09-02T12:29:02.396444,1.024,11,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.501277,1.128,12,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.596853,1.224,13,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.696316,1.323,14,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.796699,1.424,15,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.896453,1.523,16,-11.7044,27.4663,0.2949,-173.28,0.500,0.000,6.964,-2.55,NAVIGATING
2026-09-02T12:29:02.999243,1.626,17,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.097532,1.724,18,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.196527,1.824,19,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.300046,1.927,20,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.396544,2.024,21,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.496455,2.123,22,-11.9335,27.4308,0.2712,-172.48,0.500,0.000,6.733,-3.51,NAVIGATING
2026-09-02T12:29:03.597357,2.224,23,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:03.699211,2.326,24,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:03.797271,2.424,25,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:03.896411,2.523,26,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:03.997372,2.624,27,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:04.097537,2.725,28,-12.1685,27.3924,0.2533,-171.38,0.500,0.000,6.496,-4.80,NAVIGATING
2026-09-02T12:29:04.197064,2.824,29,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.298402,2.925,30,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.399662,3.026,31,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.498891,3.126,32,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.597893,3.225,33,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.697687,3.324,34,-12.4049,27.3551,0.2219,-170.34,0.500,0.000,6.258,-6.04,NAVIGATING
2026-09-02T12:29:04.799895,3.427,35,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:04.897463,3.524,36,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:04.998537,3.626,37,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:05.097454,3.724,38,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:05.197144,3.824,39,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:05.304026,3.931,40,-13.0000,27.2464,0.2833,-175.53,0.500,0.000,5.657,-1.57,NAVIGATING
2026-09-02T12:29:05.397950,4.025,41,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.496372,4.123,42,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.597426,4.224,43,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.697007,4.324,44,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.796694,4.424,45,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.896409,4.523,46,-13.2455,27.2183,0.2606,-174.69,0.500,0.000,5.411,-2.57,NAVIGATING
2026-09-02T12:29:05.999092,4.626,47,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.098740,4.725,48,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.196385,4.823,49,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.303594,4.931,50,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.396668,5.024,51,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.496768,5.124,52,-13.5127,27.2741,0.2706,-171.88,0.500,0.000,5.147,-4.62,NAVIGATING
2026-09-02T12:29:06.596314,5.223,53,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:06.696407,5.324,54,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:06.796382,5.423,55,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:06.896315,5.523,56,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:06.997059,5.624,57,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:07.096706,5.724,58,-13.7483,27.2339,0.2530,-170.90,0.500,0.000,4.909,-5.91,NAVIGATING
2026-09-02T12:29:07.213108,5.840,59,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.296694,5.924,60,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.397098,6.024,61,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.507646,6.133,62,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.596713,6.224,63,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.696434,6.323,64,-13.9740,27.1955,0.2248,-169.84,0.500,0.000,4.682,-7.28,NAVIGATING
2026-09-02T12:29:07.797641,6.425,65,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:07.897441,6.524,66,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:07.997897,6.625,67,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:08.097149,6.724,68,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:08.196261,6.823,69,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:08.296626,6.924,70,-14.2151,27.1510,0.2107,-168.70,0.500,0.000,4.439,-8.84,NAVIGATING
2026-09-02T12:29:08.398170,7.024,71,-14.4502,27.0901,0.1865,-168.17,0.500,0.000,4.202,-10.05,NAVIGATING
