t_s,utc,source_stamp_s,receipt_age_s,x_m,y_m,z_m,yaw_rad,source,frame,raw_frame
0.01600070200038317,2026-09-13T15:52:16.487223+00:00,1789314736.4576356,0.029587268829345703,-1.60561856326937e-05,-3.5279919284880683e-06,0.31283679604530334,2.2459603751467938e-05,odom,episode_start,odom
0.06984779200047342,2026-09-13T15:52:16.541070+00:00,1789314736.5278068,0.013263225555419922,-5.187788068435119e-05,8.535156850862981e-05,0.3128085732460022,0.00015360042044987307,odom,episode_start,odom
0.13414531299986265,2026-09-13T15:52:16.605365+00:00,1789314736.5910614,0.01430368423461914,-2.5554963208839084e-05,2.7484724628927646e-05,0.31281307339668274,-3.101717265685533e-05,odom,episode_start,odom
0.20300859899998613,2026-09-13T15:52:16.674228+00:00,1789314736.662992,0.011235952377319336,6.230038110647985e-05,-2.163579816867567e-05,0.31281545758247375,2.123849051183235e-05,odom,episode_start,odom
0.2732394650001879,2026-09-13T15:52:16.744455+00:00,1789314736.7211747,0.02328038215637207,9.194747057581619e-06,7.439077929718035e-05,0.31281471252441406,0.0002772154346520894,odom,episode_start,odom
0.33109073100058595,2026-09-13T15:52:16.802311+00:00,1789314736.7919765,0.010334491729736328,4.9652338046169275e-05,7.764077212874599e-05,0.31280842423439026,0.00011877148604888532,odom,episode_start,odom
0.3843159080006444,2026-09-13T15:52:16.855536+00:00,1789314736.8380904,0.01744556427001953,9.404636760726242e-05,3.326093272373332e-05,0.3128146529197693,1.8744393575298446e-05,odom,episode_start,odom
0.4375447330003226,2026-09-13T15:52:16.908762+00:00,1789314736.8877864,0.020975589752197266,0.00010329022321581548,-1.9309697712702935e-05,0.3128160238265991,-8.18439812776406e-05,odom,episode_start,odom
0.4925912930002596,2026-09-13T15:52:16.963810+00:00,1789314736.9341748,0.029635190963745117,6.952914073253595e-05,1.003079462530855e-05,0.31281766295433044,-1.2691528974984045e-05,odom,episode_start,odom
0.5722102489999088,2026-09-13T15:52:17.043423+00:00,1789314737.0028315,0.04059147834777832,2.5163386495969323e-05,0.00010284789945088072,0.31279951333999634,2.4720092336560917e-05,odom,episode_start,odom
