iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-02T10:16:48.348033,0.107,1,-12.8695,27.2221,0.3067,-174.17,0.000,0.000,5.834,-2.42,NAVIGATING
2026-09-02T10:16:48.448617,0.208,2,-12.8695,27.2221,0.3067,-174.17,0.000,0.000,5.834,-2.42,NAVIGATING
2026-09-02T10:16:48.547998,0.307,3,-12.8695,27.2221,0.3067,-174.17,0.000,0.000,5.834,-2.42,NAVIGATING
2026-09-02T10:16:48.648063,0.407,4,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:48.747975,0.507,5,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:48.849174,0.608,6,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:48.948178,0.707,7,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:49.047933,0.807,8,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:49.148024,0.907,9,-12.8085,27.3281,0.3081,-173.32,0.000,0.000,5.902,-2.27,NAVIGATING
2026-09-02T10:16:49.248936,1.008,10,-12.8534,27.2133,0.3051,-176.32,0.000,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.348462,1.108,11,-12.8534,27.2133,0.3051,-176.32,0.000,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.448061,1.207,12,-12.8534,27.2133,0.3051,-176.32,0.500,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.548176,1.307,13,-12.8534,27.2133,0.3051,-176.32,0.500,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.648155,1.407,14,-12.8534,27.2133,0.3051,-176.32,0.500,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.748256,1.507,15,-12.8534,27.2133,0.3051,-176.32,0.500,0.000,5.849,-0.37,NAVIGATING
2026-09-02T10:16:49.848200,1.607,16,-12.9301,27.2082,0.2937,-176.72,0.500,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:49.949354,1.708,17,-12.9301,27.2082,0.2937,-176.72,0.000,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:50.048197,1.807,18,-12.9301,27.2082,0.2937,-176.72,0.000,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:50.148057,1.907,19,-12.9301,27.2082,0.2937,-176.72,0.000,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:50.248135,2.007,20,-12.9301,27.2082,0.2937,-176.72,0.000,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:50.348094,2.107,21,-12.9301,27.2082,0.2937,-176.72,0.000,0.000,5.773,0.03,NAVIGATING
2026-09-02T10:16:50.448099,2.207,22,-13.0129,27.1944,0.2953,-176.46,0.000,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:50.548065,2.307,23,-13.0129,27.1944,0.2953,-176.46,0.000,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:50.648020,2.407,24,-13.0129,27.1944,0.2953,-176.46,0.000,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:50.748154,2.507,25,-13.0129,27.1944,0.2953,-176.46,0.000,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:50.848271,2.607,26,-13.0129,27.1944,0.2953,-176.46,0.000,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:50.948046,2.707,27,-13.0129,27.1944,0.2953,-176.46,0.500,0.000,5.689,-0.32,NAVIGATING
2026-09-02T10:16:51.048001,2.807,28,-13.0132,27.1936,0.2944,-176.45,0.500,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.147982,2.907,29,-13.0132,27.1936,0.2944,-176.45,0.500,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.248095,3.007,30,-13.0132,27.1936,0.2944,-176.45,0.500,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.348085,3.107,31,-13.0132,27.1936,0.2944,-176.45,0.500,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.448196,3.207,32,-13.0132,27.1936,0.2944,-176.45,0.000,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.548022,3.307,33,-13.0132,27.1936,0.2944,-176.45,0.000,0.000,5.689,-0.34,NAVIGATING
2026-09-02T10:16:51.648047,3.407,34,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:51.748079,3.507,35,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:51.848390,3.607,36,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:51.948086,3.707,37,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:52.048021,3.807,38,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:52.148042,3.907,39,-13.2780,27.1714,0.2932,-174.36,0.000,0.000,5.423,-2.50,NAVIGATING
2026-09-02T10:16:52.250698,4.010,40,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.348170,4.107,41,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.448153,4.207,42,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.548134,4.307,43,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.647998,4.407,44,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.748000,4.507,45,-13.2873,27.1628,0.2935,-172.43,0.000,0.000,5.413,-4.53,NAVIGATING
2026-09-02T10:16:52.848081,4.607,46,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:52.948116,4.707,47,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:53.048003,4.807,48,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:53.148288,4.907,49,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:53.248829,5.008,50,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:53.348173,5.107,51,-13.2875,27.1626,0.2932,-172.36,0.000,0.000,5.413,-4.59,NAVIGATING
2026-09-02T10:16:53.448137,5.207,52,-13.2875,27.1624,0.2931,-172.32,0.000,0.000,5.413,-4.64,NAVIGATING
2026-09-02T10:16:53.548996,5.308,53,-13.2875,27.1624,0.2931,-172.32,0.000,0.000,5.413,-4.64,NAVIGATING
2026-09-02T10:16:53.648295,5.407,54,-13.2875,27.1624,0.2931,-172.32,0.000,0.000,5.413,-4.64,NAVIGATING
2026-09-02T10:16:53.748572,5.508,55,-13.2875,27.1624,0.2931,-172.32,0.000,0.000,5.413,-4.64,NAVIGATING
