elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame
4.132569203999992,2.0835652351379395,-2.3884358406066895,0.48958198386492,1789313257141522441,odom
4.187966018999759,2.083618402481079,-2.388479232788086,0.48956933172777317,1789313257207881008,odom
4.24697237700002,2.0836422443389893,-2.38850474357605,0.48968793599171867,1789313257260639701,odom
4.304948667999724,2.0836050510406494,-2.3884694576263428,0.48972342216327497,1789313257311564479,odom
4.3621700630001214,2.083552598953247,-2.3884055614471436,0.48962308085281403,1789313257374629054,odom
4.417785090000052,2.083563804626465,-2.3884329795837402,0.48951922073579224,1789313257411395822,odom
4.469723723999778,2.083587646484375,-2.3885059356689453,0.4895324520121024,1789313257464579139,odom
4.52854620800008,2.0835824012756348,-2.3884665966033936,0.489646116683944,1789313257541163478,odom
4.59147853200011,2.0835819244384766,-2.388425588607788,0.4894284305041308,1789313257594564710,odom
4.648850330999721,2.0836260318756104,-2.388411283493042,0.4895165450612622,1789313257646273647,odom
4.711966914999721,2.0836641788482666,-2.388444662094116,0.48960303013954487,1789313257707764421,odom
4.766025207999974,2.0836737155914307,-2.388395071029663,0.48972704423867897,1789313257785196577,odom
4.818935508999857,2.083643674850464,-2.3883800506591797,0.4895148135056843,1789313257838738475,odom
4.872777381000105,2.0836617946624756,-2.3884105682373047,0.4894077673994265,1789313257887746129,odom
4.9242818949996945,2.083704948425293,-2.388453960418701,0.4895466712773898,1789313257931208644,odom
4.982535822000045,2.0836548805236816,-2.3884174823760986,0.48969255830121816,1789313257991078172,odom
5.038093407999895,2.0836429595947266,-2.3883447647094727,0.48959703776175656,1789313258036538873,odom
5.091651240999909,2.0836613178253174,-2.388362407684326,0.4894095690396327,1789313258099841152,odom
5.151922136999929,2.083695650100708,-2.388435125350952,0.4894385859651337,1789313258158364807,odom
5.218715752999742,2.0836586952209473,-2.388472318649292,0.48959678427598413,1789313258225126539,odom
5.273435113999767,2.0836827754974365,-2.388390302658081,0.48937768370076834,1789313258284469400,odom
5.32760835199997,2.0837244987487793,-2.388429641723633,0.4892545818722564,1789313258344390664,odom
5.381350124999699,2.0837762355804443,-2.3884518146514893,0.4894275847486353,1789313258397699867,odom
5.433901795000111,2.0837562084198,-2.3884222507476807,0.4894449609641697,1789313258448019300,odom
5.492824278999706,2.0837528705596924,-2.3883583545684814,0.4893558597366075,1789313258506958518,odom
5.546890570999949,2.0838160514831543,-2.388359785079956,0.4890462573025085,1789313258557897363,odom
5.599351711000054,2.083840847015381,-2.3883912563323975,0.48904432047092006,1789313258591113363,odom
5.650580409999748,2.0837819576263428,-2.3884525299072266,0.48932172998282136,1789313258671088968,odom
5.7067767919998005,2.0837414264678955,-2.3884263038635254,0.48928438449826633,1789313258707800899,odom
5.757794254999681,2.083749771118164,-2.388394594192505,0.4892795495491189,1789313258731904540,odom
5.819094931000109,2.083796501159668,-2.3884379863739014,0.48907572724016796,1789313258827739988,odom
5.870573938999769,2.0837934017181396,-2.388455390930176,0.4894213930724121,1789313258885655675,odom
