t_s,utc,distance_m,bearing_rad
0.0691907109994645,2026-09-13T15:49:54.637920+00:00,11.303001403808594,-0.35097771883010864
0.13182011599928956,2026-09-13T15:49:54.700557+00:00,11.30300235748291,-0.35095471143722534
0.23201533499923244,2026-09-13T15:49:54.800742+00:00,11.302931785583496,-0.35082945227622986
0.33178535499973805,2026-09-13T15:49:54.895138+00:00,11.302906036376953,-0.35083940625190735
0.4528322679998382,2026-09-13T15:49:55.021550+00:00,11.302966117858887,-0.35109466314315796
0.5150647549999121,2026-09-13T15:49:55.083807+00:00,11.302887916564941,-0.35073545575141907
0.5616952509999464,2026-09-13T15:49:55.130428+00:00,11.302935600280762,-0.3509884476661682
0.6506433799995648,2026-09-13T15:49:55.219374+00:00,11.302902221679688,-0.3508756458759308
0.7210000659997604,2026-09-13T15:49:55.289728+00:00,11.302886009216309,-0.35083693265914917
0.8123610069997085,2026-09-13T15:49:55.381093+00:00,11.302925109863281,-0.3509692847728729
0.8615370339994115,2026-09-13T15:49:55.430270+00:00,11.302955627441406,-0.3509766459465027
0.9088591269992321,2026-09-13T15:49:55.477610+00:00,11.302949905395508,-0.35090965032577515
0.9881043209998097,2026-09-13T15:49:55.556838+00:00,11.302456855773926,-0.35125988721847534
1.0702168099996925,2026-09-13T15:49:55.638843+00:00,11.300196647644043,-0.3500140309333801
1.1442584819997137,2026-09-13T15:49:55.712990+00:00,11.292051315307617,-0.3441970944404602
1.2092294489993947,2026-09-13T15:49:55.777963+00:00,11.280004501342773,-0.3401310443878174
1.314442009999766,2026-09-13T15:49:55.883165+00:00,11.266674041748047,-0.342527836561203
1.345142030999341,2026-09-13T15:49:55.913878+00:00,11.250786781311035,-0.3439091145992279
1.4301976629994897,2026-09-13T15:49:55.998926+00:00,11.22446060180664,-0.34667661786079407
1.4997916939992137,2026-09-13T15:49:56.068521+00:00,11.209965705871582,-0.34756559133529663
1.6300702859998637,2026-09-13T15:49:56.198814+00:00,11.178647994995117,-0.3538939654827118
1.705563082999106,2026-09-13T15:49:56.274269+00:00,11.142292976379395,-0.36118894815444946
1.7786274179998145,2026-09-13T15:49:56.347359+00:00,11.12485408782959,-0.362275630235672
1.824800064999181,2026-09-13T15:49:56.393542+00:00,11.110228538513184,-0.3635554015636444
1.8996938509999381,2026-09-13T15:49:56.468421+00:00,11.105039596557617,-0.3618769645690918
1.978041236999161,2026-09-13T15:49:56.546773+00:00,11.104944229125977,-0.3647541105747223
2.0143342899991694,2026-09-13T15:49:56.583061+00:00,11.106916427612305,-0.37138986587524414
2.085907515999679,2026-09-13T15:49:56.654655+00:00,11.108736991882324,-0.37601324915885925
2.161061651999262,2026-09-13T15:49:56.729790+00:00,11.108827590942383,-0.377544641494751
2.2615341819991954,2026-09-13T15:49:56.830264+00:00,11.109180450439453,-0.37767156958580017
2.3231474859994705,2026-09-13T15:49:56.891874+00:00,11.109881401062012,-0.37897831201553345
2.3847835769993253,2026-09-13T15:49:56.953513+00:00,11.111004829406738,-0.38132938742637634
2.453639794999617,2026-09-13T15:49:57.022373+00:00,11.11203384399414,-0.38374635577201843
2.5442122359991117,2026-09-13T15:49:57.112941+00:00,11.111626625061035,-0.3847982585430145
2.582203295999534,2026-09-13T15:49:57.150933+00:00,11.107694625854492,-0.3817862272262573
2.7035347309993085,2026-09-13T15:49:57.272263+00:00,11.099254608154297,-0.3785996437072754
2.741762968999865,2026-09-13T15:49:57.310494+00:00,11.089983940124512,-0.37916800379753113
2.797605511999791,2026-09-13T15:49:57.366337+00:00,11.07828426361084,-0.3821147382259369
2.8896764549999716,2026-09-13T15:49:57.458401+00:00,11.062555313110352,-0.3791548013687134
2.9789583849997143,2026-09-13T15:49:57.547703+00:00,11.045263290405273,-0.37741172313690186
3.0784876909992818,2026-09-13T15:49:57.647213+00:00,11.013092994689941,-0.39047691226005554
3.1327623799998037,2026-09-13T15:49:57.701488+00:00,11.00103759765625,-0.3956232964992523
3.159313770999688,2026-09-13T15:49:57.728048+00:00,10.975399017333984,-0.39980944991111755
3.263961628999823,2026-09-13T15:49:57.832690+00:00,10.962900161743164,-0.40350639820098877
3.3161976919991503,2026-09-13T15:49:57.884931+00:00,10.94524097442627,-0.40259721875190735
3.386750089999623,2026-09-13T15:49:57.955490+00:00,10.931413650512695,-0.40474170446395874
3.4477309919993786,2026-09-13T15:49:58.016464+00:00,10.925025939941406,-0.40236079692840576
3.520841773999564,2026-09-13T15:49:58.089573+00:00,10.922942161560059,-0.40536972880363464
3.571688202999212,2026-09-13T15:49:58.140422+00:00,10.92411994934082,-0.40839341282844543
3.662228113999845,2026-09-13T15:49:58.230960+00:00,10.92616081237793,-0.41305920481681824
3.77663735599981,2026-09-13T15:49:58.345369+00:00,10.926254272460938,-0.4156387448310852
3.8397943639993173,2026-09-13T15:49:58.408525+00:00,10.92630386352539,-0.4171869158744812
3.889392334999684,2026-09-13T15:49:58.458120+00:00,10.92659854888916,-0.4188092350959778
3.9456221439995716,2026-09-13T15:49:58.514349+00:00,10.927007675170898,-0.4206801950931549
4.0222700849999455,2026-09-13T15:49:58.591006+00:00,10.92724323272705,-0.42177796363830566
4.08037795799919,2026-09-13T15:49:58.649105+00:00,10.926432609558105,-0.4207999110221863
4.154885598999499,2026-09-13T15:49:58.723619+00:00,10.923129081726074,-0.4171236753463745
4.21444067199991,2026-09-13T15:49:58.783170+00:00,10.915708541870117,-0.41105878353118896
4.296698289999767,2026-09-13T15:49:58.865431+00:00,10.908748626708984,-0.4081413447856903
4.453564261999418,2026-09-13T15:49:59.022306+00:00,10.89665412902832,-0.40758273005485535
4.534644520999791,2026-09-13T15:49:59.103376+00:00,10.849822998046875,-0.40243959426879883
4.63879513899974,2026-09-13T15:49:59.207530+00:00,10.82739543914795,-0.4120672643184662
4.705280184999538,2026-09-13T15:49:59.274012+00:00,10.799262046813965,-0.41785019636154175
4.800512600999355,2026-09-13T15:49:59.369230+00:00,10.778191566467285,-0.41870394349098206
4.9521004309999626,2026-09-13T15:49:59.520832+00:00,10.757845878601074,-0.4168047606945038
4.960402404999513,2026-09-13T15:49:59.529136+00:00,10.734892845153809,-0.41397419571876526
5.081575928999882,2026-09-13T15:49:59.650300+00:00,10.71220588684082,-0.4096527695655823
5.150102479999987,2026-09-13T15:49:59.718829+00:00,10.703473091125488,-0.4082937240600586
5.277379462999306,2026-09-13T15:49:59.846107+00:00,10.690464973449707,-0.4106852114200592
5.344993337999767,2026-09-13T15:49:59.913720+00:00,10.6876802444458,-0.4141402542591095
5.416114095999546,2026-09-13T15:49:59.984842+00:00,10.688474655151367,-0.4221082031726837
5.48593409499972,2026-09-13T15:50:00.054666+00:00,10.689102172851562,-0.4252718687057495
5.559338613999898,2026-09-13T15:50:00.128067+00:00,10.689352035522461,-0.4274877607822418
5.673936928999865,2026-09-13T15:50:00.242661+00:00,10.689146995544434,-0.42688268423080444
5.733666914999958,2026-09-13T15:50:00.302411+00:00,10.6891508102417,-0.4267188608646393
5.858634886999425,2026-09-13T15:50:00.427370+00:00,10.689349174499512,-0.4269026815891266
5.95910633099993,2026-09-13T15:50:00.527832+00:00,10.689363479614258,-0.42684730887413025
6.009328739000011,2026-09-13T15:50:00.578057+00:00,10.687705993652344,-0.42558717727661133
6.078613347999635,2026-09-13T15:50:00.647347+00:00,10.68416976928711,-0.4198175072669983
6.126587091999681,2026-09-13T15:50:00.695314+00:00,10.675592422485352,-0.4107148349285126
6.184327769999982,2026-09-13T15:50:00.753059+00:00,10.6676607131958,-0.40609318017959595
