t_s,utc,node,state,mode,healthy,error
0.008512627999152755,2026-09-13T15:49:54.577255+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.019047432999286684,2026-09-13T15:49:54.587778+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.08430512999984785,2026-09-13T15:49:54.653033+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.3917530229991826,2026-09-13T15:49:54.960479+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.4537181910000072,2026-09-13T15:49:55.022456+00:00,direct_goal_pixnav,ACTIVE,DIRECT_GOAL,True,
0.6322228039998663,2026-09-13T15:49:55.200964+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
0.9091742019991216,2026-09-13T15:49:55.477926+00:00,go2_action_executor,ACTIVE,MOVING,True,
5.401289832999282,2026-09-13T15:49:59.970028+00:00,go2_action_executor,ACTIVE,IDLE,True,
5.886575731999983,2026-09-13T15:50:00.455309+00:00,go2_action_executor,ACTIVE,MOVING,True,
7.3818979409998065,2026-09-13T15:50:01.950634+00:00,go2_action_executor,ACTIVE,IDLE,True,
7.887706623999293,2026-09-13T15:50:02.456439+00:00,go2_action_executor,ACTIVE,MOVING,True,
8.87252069799979,2026-09-13T15:50:03.441247+00:00,go2_action_executor,ACTIVE,IDLE,True,
9.381436738999582,2026-09-13T15:50:03.950174+00:00,go2_action_executor,ACTIVE,MOVING,True,
11.375049054999181,2026-09-13T15:50:05.943781+00:00,go2_action_executor,ACTIVE,IDLE,True,
11.886341578999236,2026-09-13T15:50:06.455070+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.879677193999669,2026-09-13T15:50:07.448411+00:00,go2_action_executor,ACTIVE,IDLE,True,
13.384702736999316,2026-09-13T15:50:07.953433+00:00,go2_action_executor,ACTIVE,MOVING,True,
14.87236968399975,2026-09-13T15:50:09.441104+00:00,go2_action_executor,ACTIVE,IDLE,True,
15.397847637999803,2026-09-13T15:50:09.966596+00:00,go2_action_executor,ACTIVE,MOVING,True,
16.391410616999565,2026-09-13T15:50:10.960076+00:00,go2_action_executor,ACTIVE,IDLE,True,
16.88983037199978,2026-09-13T15:50:11.458564+00:00,go2_action_executor,ACTIVE,MOVING,True,
18.373957832999622,2026-09-13T15:50:12.942694+00:00,go2_action_executor,ACTIVE,IDLE,True,
18.88196948699988,2026-09-13T15:50:13.450704+00:00,go2_action_executor,ACTIVE,MOVING,True,
19.87275439199948,2026-09-13T15:50:14.441479+00:00,go2_action_executor,ACTIVE,IDLE,True,
20.380081854999844,2026-09-13T15:50:14.948815+00:00,go2_action_executor,ACTIVE,MOVING,True,
21.88011822199951,2026-09-13T15:50:16.448855+00:00,go2_action_executor,ACTIVE,IDLE,True,
22.397872256999108,2026-09-13T15:50:16.966610+00:00,go2_action_executor,ACTIVE,MOVING,True,
23.394667523999487,2026-09-13T15:50:17.963412+00:00,go2_action_executor,ACTIVE,IDLE,True,
23.89280995399986,2026-09-13T15:50:18.461545+00:00,go2_action_executor,ACTIVE,MOVING,True,
25.376280354999835,2026-09-13T15:50:19.945026+00:00,go2_action_executor,ACTIVE,IDLE,True,
25.89963577799972,2026-09-13T15:50:20.468367+00:00,go2_action_executor,ACTIVE,MOVING,True,
26.885831401999894,2026-09-13T15:50:21.454562+00:00,go2_action_executor,ACTIVE,IDLE,True,
27.455503443999987,2026-09-13T15:50:22.024238+00:00,direct_goal_pixnav,TERMINAL,DIRECT_GOAL,True,
