finished_utc,finished_kst,approximate_finish_t_s,approximate_begin_t_s,call_type,latency_s,model,error_code,error_message,response_headers_wait_s
2026-09-13T11:31:17Z,2026-09-13T20:31:17+09:00,34.50210404396057,33.75077486038208,point_verifier,0.7513291260002006,qwen3.5-9b-instruct,,,0.7509473360005359
2026-09-13T11:31:17Z,2026-09-13T20:31:17+09:00,34.50210404396057,33.74786329269409,point_verifier,0.7542407470000398,qwen3.5-9b-instruct,,,0.7538898080001672
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.5921630859375,point_verifier,0.9099409230002493,qwen3.5-9b-instruct,,,0.9095966080003564
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.49878644943237,point_verifier,1.0033174939999299,qwen3.5-9b-instruct,,,1.003056161999666
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.88331174850464,point_verifier,0.6187922079998316,qwen3.5-9b-instruct,,,0.6101003550002133
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.84392976760864,point_verifier,0.6581743169999754,qwen3.5-9b-instruct,,,0.6578894309996031
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.89408540725708,point_verifier,0.6080186810004307,qwen3.5-9b-instruct,,,0.6077399710002283
2026-09-13T11:31:18Z,2026-09-13T20:31:18+09:00,35.50210404396057,34.93232989311218,point_verifier,0.5697741009998936,qwen3.5-9b-instruct,,,0.569495518999247
2026-09-13T11:31:19Z,2026-09-13T20:31:19+09:00,36.50210404396057,36.01524209976196,point_verifier,0.48686203100078274,qwen3.5-9b-instruct,,,0.4860765290004565
2026-09-13T11:31:19Z,2026-09-13T20:31:19+09:00,36.50210404396057,35.78575325012207,point_verifier,0.7163508749999892,qwen3.5-9b-instruct,,,0.7102678689998356
2026-09-13T11:31:22Z,2026-09-13T20:31:22+09:00,39.50210404396057,36.57054567337036,navigation,2.9315582569997787,qwen3.5-9b-instruct,,,2.9305542739994053
2026-09-13T11:31:25Z,2026-09-13T20:31:25+09:00,42.50210404396057,41.85970449447632,candidate_screener,0.6423995490004017,qwen3.5-9b-instruct,,,0.6420933490007883
2026-09-13T11:31:25Z,2026-09-13T20:31:25+09:00,42.50210404396057,41.89066815376282,point_verifier,0.6114358449995052,qwen3.5-9b-instruct,,,0.6066708959997413
2026-09-13T11:31:26Z,2026-09-13T20:31:26+09:00,43.50210404396057,42.798667907714844,point_verifier,0.7034360719999313,qwen3.5-9b-instruct,,,0.7019105129993477
2026-09-13T11:31:26Z,2026-09-13T20:31:26+09:00,43.50210404396057,42.74167037010193,point_verifier,0.7604337789998681,qwen3.5-9b-instruct,,,0.7597264919995723
2026-09-13T11:31:28Z,2026-09-13T20:31:28+09:00,45.50210404396057,42.80768036842346,navigation,2.694423654000275,qwen3.5-9b-instruct,,,2.6940944759999184
2026-09-13T11:31:29Z,2026-09-13T20:31:29+09:00,46.50210404396057,45.91995143890381,candidate_screener,0.5821526310000991,qwen3.5-9b-instruct,,,0.5818329580006321
2026-09-13T11:31:30Z,2026-09-13T20:31:30+09:00,47.50210404396057,46.97163510322571,point_verifier,0.530468937000478,qwen3.5-9b-instruct,,,0.5287012790004155
2026-09-13T11:31:30Z,2026-09-13T20:31:30+09:00,47.50210404396057,46.9667546749115,point_verifier,0.5353492539998115,qwen3.5-9b-instruct,,,0.5351118909993602
2026-09-13T11:31:30Z,2026-09-13T20:31:30+09:00,47.50210404396057,46.767823457717896,point_verifier,0.7342805079997561,qwen3.5-9b-instruct,,,0.733789333000459
2026-09-13T11:31:33Z,2026-09-13T20:31:33+09:00,50.50210404396057,47.8325731754303,navigation,2.6695309750002707,qwen3.5-9b-instruct,,,2.6692008690006332
2026-09-13T11:31:35Z,2026-09-13T20:31:35+09:00,52.50210404396057,51.91972279548645,candidate_screener,0.5823812739999994,qwen3.5-9b-instruct,,,0.5821108849995653
2026-09-13T11:31:35Z,2026-09-13T20:31:35+09:00,52.50210404396057,51.94468092918396,point_verifier,0.5574231829996279,qwen3.5-9b-instruct,,,0.5570226390000244
2026-09-13T11:31:35Z,2026-09-13T20:31:35+09:00,52.50210404396057,51.94022870063782,point_verifier,0.5618752720001794,qwen3.5-9b-instruct,,,0.561417509000421
2026-09-13T11:31:35Z,2026-09-13T20:31:35+09:00,52.50210404396057,51.93436288833618,point_verifier,0.567741231000582,qwen3.5-9b-instruct,,,0.5664549550001539
2026-09-13T11:31:38Z,2026-09-13T20:31:38+09:00,55.50210404396057,52.55505871772766,navigation,2.947045220000291,qwen3.5-9b-instruct,,,2.946632068999861
2026-09-13T11:31:47Z,2026-09-13T20:31:47+09:00,64.50210404396057,63.91383337974548,candidate_screener,0.5882706140000664,qwen3.5-9b-instruct,,,0.570585447000667
2026-09-13T11:31:47Z,2026-09-13T20:31:47+09:00,64.50210404396057,63.970616579055786,point_verifier,0.5314873789993726,qwen3.5-9b-instruct,,,0.530975978999777
2026-09-13T11:31:47Z,2026-09-13T20:31:47+09:00,64.50210404396057,63.9512619972229,point_verifier,0.5508419540001341,qwen3.5-9b-instruct,,,0.5492295100002593
2026-09-13T11:31:48Z,2026-09-13T20:31:48+09:00,65.50210404396057,64.79268765449524,point_verifier,0.7094164430000092,qwen3.5-9b-instruct,,,0.7091100509996977
2026-09-13T11:31:50Z,2026-09-13T20:31:50+09:00,67.50210404396057,64.78503465652466,navigation,2.717069485999673,qwen3.5-9b-instruct,,,2.7165873369995097
