t_s,utc,node,state,mode,healthy,error
0.02459150300001056,2026-09-13T11:30:42.522473+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.04173456099942996,2026-09-13T11:30:42.539612+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.0865351960001135,2026-09-13T11:30:42.584431+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.10515715800011094,2026-09-13T11:30:42.603040+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.36946392899972125,2026-09-13T11:30:42.867345+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.7969195609994131,2026-09-13T11:30:43.294743+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
2.249060997000015,2026-09-13T11:30:44.746924+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
2.6263551949996327,2026-09-13T11:30:45.124254+00:00,go2_action_executor,ACTIVE,MOVING,True,
9.023316316999626,2026-09-13T11:30:51.521206+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
9.128366838999682,2026-09-13T11:30:51.626253+00:00,go2_action_executor,ACTIVE,IDLE,True,
10.194642139999814,2026-09-13T11:30:52.692526+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
10.625441616999524,2026-09-13T11:30:53.123321+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.237353367999276,2026-09-13T11:30:54.735233+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
12.610786442000062,2026-09-13T11:30:55.108685+00:00,go2_action_executor,ACTIVE,IDLE,True,
14.177115135999884,2026-09-13T11:30:56.675004+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
14.631945731999622,2026-09-13T11:30:57.129821+00:00,go2_action_executor,ACTIVE,MOVING,True,
21.78965039800005,2026-09-13T11:31:04.287538+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
22.111506814999302,2026-09-13T11:31:04.609387+00:00,go2_action_executor,ACTIVE,IDLE,True,
22.19074593299956,2026-09-13T11:31:04.688644+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
22.61583268599952,2026-09-13T11:31:05.113560+00:00,go2_action_executor,ACTIVE,MOVING,True,
25.77637804999995,2026-09-13T11:31:08.274263+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
26.120293281999693,2026-09-13T11:31:08.618181+00:00,go2_action_executor,ACTIVE,IDLE,True,
26.180098195000028,2026-09-13T11:31:08.677977+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
26.629307129999688,2026-09-13T11:31:09.127164+00:00,go2_action_executor,ACTIVE,MOVING,True,
33.04175709399988,2026-09-13T11:31:15.539641+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
33.114912791999814,2026-09-13T11:31:15.612790+00:00,go2_action_executor,ACTIVE,IDLE,True,
34.17289182700006,2026-09-13T11:31:16.670775+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
34.40550640699985,2026-09-13T11:31:16.903400+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
39.926530591999835,2026-09-13T11:31:22.424415+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
40.277177510999536,2026-09-13T11:31:22.775061+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
40.61252994299957,2026-09-13T11:31:23.110413+00:00,go2_action_executor,ACTIVE,MOVING,True,
42.03823504899992,2026-09-13T11:31:24.536122+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
42.111222785999416,2026-09-13T11:31:24.609119+00:00,go2_action_executor,ACTIVE,IDLE,True,
42.63574356399931,2026-09-13T11:31:25.133634+00:00,go2_action_executor,ACTIVE,MOVING,True,
43.61330093600009,2026-09-13T11:31:26.111182+00:00,go2_action_executor,ACTIVE,IDLE,True,
44.11712409699976,2026-09-13T11:31:26.615009+00:00,go2_action_executor,ACTIVE,MOVING,True,
45.10953488399991,2026-09-13T11:31:27.607414+00:00,go2_action_executor,ACTIVE,IDLE,True,
46.32270099099969,2026-09-13T11:31:28.820584+00:00,vlm_node,WAITING_SYNC,VLM_RESULT_DISCARDED,True,
46.48068014599994,2026-09-13T11:31:28.978558+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
50.92386233799971,2026-09-13T11:31:33.421760+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
51.121862440999394,2026-09-13T11:31:33.619760+00:00,go2_action_executor,ACTIVE,MOVING,True,
52.10611718899963,2026-09-13T11:31:34.604002+00:00,go2_action_executor,ACTIVE,IDLE,True,
52.11131282399947,2026-09-13T11:31:34.609197+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
52.62331064999944,2026-09-13T11:31:35.121188+00:00,go2_action_executor,ACTIVE,MOVING,True,
53.61075514799995,2026-09-13T11:31:36.108635+00:00,go2_action_executor,ACTIVE,IDLE,True,
54.11588873299934,2026-09-13T11:31:36.613771+00:00,go2_action_executor,ACTIVE,MOVING,True,
56.9199098149993,2026-09-13T11:31:39.417796+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
57.61488633599947,2026-09-13T11:31:40.112782+00:00,go2_action_executor,ACTIVE,IDLE,True,
58.130434482000055,2026-09-13T11:31:40.628312+00:00,go2_action_executor,ACTIVE,MOVING,True,
