iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,status
2026-09-01T13:04:36.246991,11.517,116,-14.5206,27.2325,0.2633,-173.73,0.300,-0.005,4.188,NAVIGATING
2026-09-01T13:04:36.332630,11.603,117,-14.5368,27.2302,0.2633,-173.55,0.300,-0.005,4.171,NAVIGATING
2026-09-01T13:04:36.433198,11.703,118,-14.5571,27.2241,0.2606,-173.58,0.300,-0.006,4.151,NAVIGATING
2026-09-01T13:04:36.536565,11.807,119,-14.5674,27.2202,0.2607,-174.05,0.300,-0.004,4.140,NAVIGATING
2026-09-01T13:04:36.632937,11.903,120,-14.5957,27.2138,0.2562,-174.24,0.300,-0.004,4.111,NAVIGATING
2026-09-01T13:04:36.748973,12.019,121,-14.6053,27.2142,0.2551,-174.26,0.300,-0.003,4.102,NAVIGATING
2026-09-01T13:04:36.832532,12.103,122,-14.6288,27.2211,0.2547,-174.62,0.300,-0.002,4.079,NAVIGATING
2026-09-01T13:04:36.933224,12.203,123,-14.6483,27.2227,0.2527,-174.50,0.300,-0.002,4.060,NAVIGATING
2026-09-01T13:04:37.033115,12.303,124,-14.6677,27.2217,0.2530,-174.22,0.300,-0.003,4.040,NAVIGATING
2026-09-01T13:04:37.132723,12.403,125,-14.6805,27.2185,0.2525,-174.05,0.300,-0.004,4.027,NAVIGATING
2026-09-01T13:04:37.233167,12.503,126,-14.7034,27.2105,0.2497,-174.43,0.300,-0.003,4.004,NAVIGATING
2026-09-01T13:04:37.333176,12.603,127,-14.7175,27.2047,0.2480,-174.53,0.300,-0.003,3.989,NAVIGATING
2026-09-01T13:04:37.439304,12.708,128,-14.7390,27.2016,0.2453,-174.75,0.300,-0.002,3.967,NAVIGATING
2026-09-01T13:04:37.532815,12.803,129,-14.7483,27.2041,0.2453,-174.71,0.300,-0.002,3.958,NAVIGATING
2026-09-01T13:04:37.632538,12.903,130,-14.7730,27.2113,0.2455,-175.59,0.300,0.002,3.934,NAVIGATING
2026-09-01T13:04:37.732921,13.003,131,-14.7854,27.2131,0.2441,-175.45,0.300,0.001,3.922,NAVIGATING
2026-09-01T13:04:37.832546,13.103,132,-14.8105,27.2122,0.2448,-175.20,0.300,0.001,3.897,NAVIGATING
2026-09-01T13:04:37.934252,13.204,133,-14.8204,27.2096,0.2442,-175.03,0.300,-0.000,3.887,NAVIGATING
2026-09-01T13:04:38.034539,13.304,134,-14.8450,27.2009,0.2408,-175.35,0.300,0.001,3.862,NAVIGATING
2026-09-01T13:04:38.133171,13.403,135,-14.8583,27.1948,0.2391,-175.49,0.300,0.001,3.848,NAVIGATING
2026-09-01T13:04:38.233077,13.503,136,-14.8781,27.1920,0.2367,-175.60,0.300,0.001,3.828,NAVIGATING
2026-09-01T13:04:38.332581,13.603,137,-14.8975,27.1984,0.2370,-175.76,0.300,0.002,3.809,NAVIGATING
2026-09-01T13:04:38.432659,13.703,138,-14.9146,27.2018,0.2345,-176.18,0.300,0.004,3.793,NAVIGATING
2026-09-01T13:04:38.533068,13.803,139,-14.9392,27.2035,0.2348,-175.74,0.300,0.003,3.768,NAVIGATING
2026-09-01T13:04:38.632886,13.903,140,-14.9524,27.2015,0.2348,-175.65,0.300,0.002,3.755,NAVIGATING
2026-09-01T13:04:38.733241,14.003,141,-14.9657,27.1978,0.2331,-175.49,0.300,0.002,3.741,NAVIGATING
2026-09-01T13:04:38.833394,14.104,142,-14.9892,27.1875,0.2298,-176.08,0.300,0.003,3.717,NAVIGATING
2026-09-01T13:04:38.933514,14.204,143,-14.7854,27.1747,0.2635,-171.26,0.300,-0.015,3.919,NAVIGATING
2026-09-01T13:04:39.032589,14.303,144,-14.7989,27.1762,0.2621,-171.43,0.300,-0.014,3.906,NAVIGATING
2026-09-01T13:04:39.132761,14.403,145,-14.8120,27.1802,0.2637,-171.89,0.300,-0.013,3.893,NAVIGATING
2026-09-01T13:04:39.232491,14.503,146,-14.8260,27.1817,0.2622,-172.43,0.300,-0.011,3.879,NAVIGATING
2026-09-01T13:04:39.333074,14.603,147,-14.8542,27.1828,0.2626,-172.23,0.300,-0.011,3.851,NAVIGATING
2026-09-01T13:04:39.432756,14.703,148,-14.8670,27.1802,0.2622,-172.06,0.300,-0.012,3.838,NAVIGATING
2026-09-01T13:04:39.532860,14.803,149,-14.8888,27.1728,0.2586,-172.36,0.300,-0.011,3.816,NAVIGATING
2026-09-01T13:04:39.633222,14.903,150,-14.8989,27.1685,0.2572,-172.55,0.300,-0.011,3.805,NAVIGATING
2026-09-01T13:04:39.732662,15.003,151,-14.9209,27.1632,0.2529,-172.91,0.300,-0.009,3.783,NAVIGATING
2026-09-01T13:04:39.832632,15.103,152,-14.9352,27.1647,0.2519,-173.16,0.300,-0.008,3.769,NAVIGATING
2026-09-01T13:04:39.934106,15.204,153,-14.9430,27.1670,0.2529,-173.20,0.300,-0.008,3.761,NAVIGATING
2026-09-01T13:04:40.032907,15.303,154,-14.9689,27.1704,0.2515,-173.83,0.300,-0.006,3.736,NAVIGATING
2026-09-01T13:04:40.135517,15.405,155,-14.9888,27.1721,0.2528,-173.43,0.300,-0.007,3.716,NAVIGATING
2026-09-01T13:04:40.238685,15.509,156,-14.9994,27.1711,0.2530,-173.34,0.300,-0.007,3.705,NAVIGATING
2026-09-01T13:04:40.342008,15.612,157,-15.0216,27.1648,0.2498,-173.44,0.300,-0.007,3.683,NAVIGATING
2026-09-01T13:04:40.432666,15.703,158,-15.0445,27.1564,0.2466,-173.82,0.300,-0.006,3.659,NAVIGATING
2026-09-01T13:04:40.532559,15.803,159,-15.0626,27.1534,0.2432,-174.08,0.300,-0.005,3.641,NAVIGATING
2026-09-01T13:04:40.632596,15.903,160,-15.0714,27.1539,0.2421,-174.13,0.300,-0.005,3.632,NAVIGATING
2026-09-01T13:04:40.733179,16.003,161,-15.0897,27.1580,0.2438,-174.48,0.300,-0.004,3.614,NAVIGATING
2026-09-01T13:04:40.833365,16.104,162,-15.1074,27.1596,0.2419,-174.66,0.300,-0.003,3.597,NAVIGATING
2026-09-01T13:04:40.938153,16.203,163,-15.1308,27.1606,0.2425,-174.25,0.300,-0.004,3.574,NAVIGATING
2026-09-01T13:04:41.032962,16.303,164,-15.1453,27.1582,0.2413,-173.96,0.300,-0.005,3.559,NAVIGATING
2026-09-01T13:04:41.132450,16.403,165,-15.1676,27.1512,0.2380,-174.44,0.300,-0.004,3.536,NAVIGATING
2026-09-01T13:04:41.236472,16.506,166,-15.1838,27.1451,0.2353,-174.71,0.300,-0.003,3.520,NAVIGATING
2026-09-01T13:04:41.332836,16.603,167,-15.2035,27.1441,0.2323,-174.92,0.300,-0.002,3.500,NAVIGATING
2026-09-01T13:04:41.433242,16.703,168,-15.2162,27.1480,0.2318,-174.89,0.300,-0.002,3.487,NAVIGATING
2026-09-01T13:04:41.532967,16.803,169,-15.2323,27.1518,0.2315,-175.36,0.300,-0.000,3.472,NAVIGATING
2026-09-01T13:04:41.634342,16.904,170,-15.2559,27.1543,0.2304,-175.00,0.300,-0.001,3.448,NAVIGATING
2026-09-01T13:04:41.733135,17.003,171,-15.2725,27.1521,0.2301,-174.81,0.300,-0.002,3.432,NAVIGATING
2026-09-01T13:04:41.833947,17.104,172,-15.2926,27.1460,0.2272,-174.66,0.300,-0.003,3.411,NAVIGATING
2026-09-01T13:04:41.932583,17.203,173,-15.3097,27.1393,0.2249,-175.05,0.300,-0.002,3.394,NAVIGATING
2026-09-01T13:04:42.032609,17.303,174,-15.3279,27.1350,0.2208,-175.31,0.300,-0.001,3.375,NAVIGATING
2026-09-01T13:04:42.133644,17.404,175,-15.3427,27.1351,0.2189,-175.52,0.300,-0.000,3.360,NAVIGATING
2026-09-01T13:04:42.232609,17.503,176,-15.3553,27.1388,0.2205,-175.63,0.300,0.001,3.348,NAVIGATING
2026-09-01T13:04:42.333795,17.604,177,-15.3735,27.1415,0.2201,-176.23,0.300,0.003,3.330,NAVIGATING
2026-09-01T13:04:42.434034,17.704,178,-15.3971,27.1444,0.2206,-175.83,0.300,0.002,3.307,NAVIGATING
2026-09-01T13:04:42.532614,17.803,179,-15.4107,27.1439,0.2213,-175.76,0.300,0.002,3.293,NAVIGATING
2026-09-01T13:04:42.632552,17.903,180,-15.4346,27.1386,0.2184,-175.84,0.300,0.002,3.269,NAVIGATING
2026-09-01T13:04:42.732865,18.003,181,-15.4506,27.1334,0.2161,-176.12,0.300,0.002,3.253,NAVIGATING
2026-09-01T13:04:42.832900,18.103,182,-15.4608,27.1301,0.2149,-176.25,0.300,0.003,3.242,NAVIGATING
2026-09-01T13:04:42.934475,18.204,183,-15.4808,27.1293,0.2112,-176.35,0.300,0.003,3.222,NAVIGATING
2026-09-01T13:04:43.032569,18.303,184,-15.4990,27.1342,0.2126,-176.47,0.300,0.004,3.204,NAVIGATING
2026-09-01T13:04:43.132879,18.403,185,-15.5198,27.1373,0.2095,-176.72,0.300,0.005,3.184,NAVIGATING
2026-09-01T13:04:43.232827,18.503,186,-15.5330,27.1393,0.2104,-176.44,0.300,0.004,3.171,NAVIGATING
2026-09-01T13:04:43.333201,18.603,187,-15.5565,27.1372,0.2097,-176.01,0.300,0.003,3.147,NAVIGATING
2026-09-01T13:04:43.436341,18.704,188,-15.5748,27.1323,0.2066,-176.26,0.300,0.003,3.129,NAVIGATING
2026-09-01T13:04:43.544376,18.814,189,-15.5868,27.1286,0.2048,-176.35,0.300,0.004,3.117,NAVIGATING
2026-09-01T13:04:43.632647,18.903,190,-15.6119,27.1257,0.2001,-176.55,0.300,0.004,3.091,NAVIGATING
2026-09-01T13:04:43.733062,19.003,191,-15.6240,27.1275,0.1999,-176.58,0.300,0.004,3.079,NAVIGATING
2026-09-01T13:04:43.833036,19.103,192,-15.6370,27.1304,0.2015,-176.75,0.300,0.005,3.067,NAVIGATING
2026-09-01T13:04:43.932890,19.203,193,-15.6512,27.1317,0.2008,-177.14,0.300,0.007,3.053,NAVIGATING
2026-09-01T13:04:44.042715,19.313,194,-15.6726,27.1346,0.1999,-176.73,0.300,0.006,3.032,NAVIGATING
2026-09-01T13:04:44.132570,19.403,195,-15.6958,27.1325,0.1995,-176.30,0.300,0.004,3.008,NAVIGATING
2026-09-01T13:04:44.233283,19.503,196,-15.7140,27.1278,0.1970,-176.59,0.300,0.005,2.990,NAVIGATING
2026-09-01T13:04:44.334171,19.604,197,-15.7341,27.1217,0.1940,-176.93,0.300,0.006,2.969,NAVIGATING
2026-09-01T13:04:44.435793,19.706,198,-15.7533,27.1202,0.1918,-177.00,0.300,0.006,2.950,NAVIGATING
2026-09-01T13:04:44.534381,19.804,199,-15.7645,27.1224,0.1903,-176.90,0.300,0.006,2.939,NAVIGATING
2026-09-01T13:04:44.633061,19.903,200,-15.7847,27.1284,0.1902,-177.24,0.300,0.008,2.919,NAVIGATING
2026-09-01T13:04:44.732777,20.003,201,-15.8035,27.1325,0.1881,-176.98,0.300,0.007,2.901,NAVIGATING
2026-09-01T13:04:44.832541,20.103,202,-15.8236,27.1315,0.1891,-176.77,0.300,0.007,2.881,NAVIGATING
2026-09-01T13:04:44.932820,20.203,203,-15.8407,27.1276,0.1873,-176.49,0.300,0.005,2.863,NAVIGATING
2026-09-01T13:04:45.033290,20.304,204,-15.8569,27.1227,0.1843,-176.71,0.300,0.006,2.847,NAVIGATING
2026-09-01T13:04:45.132843,20.403,205,-16.3107,27.0205,0.2682,177.01,0.300,0.023,2.387,NAVIGATING
2026-09-01T13:04:45.232882,20.503,206,-16.3285,27.0223,0.2655,176.87,0.300,0.023,2.369,NAVIGATING
2026-09-01T13:04:45.332567,20.603,207,-16.3366,27.0258,0.2662,177.02,0.300,0.023,2.361,NAVIGATING
2026-09-01T13:04:45.432978,20.703,208,-16.3557,27.0309,0.2684,176.46,0.300,0.026,2.343,NAVIGATING
2026-09-01T13:04:45.533525,20.803,209,-16.3728,27.0361,0.2668,176.71,0.300,0.025,2.326,NAVIGATING
2026-09-01T13:04:45.632687,20.903,210,-16.3926,27.0391,0.2668,177.01,0.300,0.025,2.306,NAVIGATING
2026-09-01T13:04:45.733174,21.003,211,-16.4092,27.0378,0.2654,177.26,0.300,0.024,2.290,NAVIGATING
2026-09-01T13:04:45.832744,21.103,212,-16.4289,27.0345,0.2619,177.20,0.300,0.024,2.270,NAVIGATING
2026-09-01T13:04:45.932906,21.203,213,-16.4425,27.0308,0.2603,176.93,0.300,0.025,2.256,NAVIGATING
2026-09-01T13:04:46.033277,21.303,214,-16.4572,27.0315,0.2580,176.92,0.300,0.025,2.241,NAVIGATING
2026-09-01T13:04:46.132515,21.403,215,-16.4749,27.0377,0.2563,177.07,0.300,0.025,2.224,NAVIGATING
2026-09-01T13:04:46.233235,21.503,216,-16.4849,27.0420,0.2573,176.97,0.300,0.026,2.214,NAVIGATING
2026-09-01T13:04:46.333422,21.604,217,-16.5129,27.0502,0.2546,177.18,0.300,0.026,2.187,NAVIGATING
2026-09-01T13:04:46.432646,21.703,218,-16.5288,27.0507,0.2553,177.35,0.300,0.025,2.171,NAVIGATING
