t_s,utc,distance_m,bearing_rad
0.13968391600019459,2026-09-13T15:21:10.248600+00:00,15.863195419311523,-0.4263448119163513
0.20535663800001203,2026-09-13T15:21:10.314277+00:00,15.86312198638916,-0.4262695014476776
0.24879161600028965,2026-09-13T15:21:10.357719+00:00,15.863136291503906,-0.42643648386001587
0.29011056600029406,2026-09-13T15:21:10.399031+00:00,15.863202095031738,-0.4264325797557831
0.3658989630002907,2026-09-13T15:21:10.474807+00:00,15.863137245178223,-0.4264248311519623
0.44400249699992855,2026-09-13T15:21:10.552923+00:00,15.863130569458008,-0.4265400767326355
0.5188852690002932,2026-09-13T15:21:10.627779+00:00,15.863218307495117,-0.4267164468765259
0.5984658679999484,2026-09-13T15:21:10.707393+00:00,15.863181114196777,-0.4265787899494171
0.6811126340003284,2026-09-13T15:21:10.790027+00:00,15.863142967224121,-0.42654189467430115
0.7343333260000691,2026-09-13T15:21:10.842668+00:00,15.863188743591309,-0.42666202783584595
0.7863469450003322,2026-09-13T15:21:10.895260+00:00,15.863171577453613,-0.4267750084400177
0.8640834920001907,2026-09-13T15:21:10.971071+00:00,15.863100051879883,-0.42647355794906616
0.9154412520001642,2026-09-13T15:21:11.024354+00:00,15.863127708435059,-0.4266524910926819
1.000610996999967,2026-09-13T15:21:11.107050+00:00,15.863219261169434,-0.42688077688217163
1.0670519620002779,2026-09-13T15:21:11.175944+00:00,15.863165855407715,-0.42670583724975586
1.1208206999999675,2026-09-13T15:21:11.229736+00:00,15.863101959228516,-0.42653027176856995
1.2026291679999304,2026-09-13T15:21:11.311547+00:00,15.863154411315918,-0.42679262161254883
1.256183276000229,2026-09-13T15:21:11.365102+00:00,15.86324405670166,-0.4267788529396057
1.3837082240002019,2026-09-13T15:21:11.492619+00:00,15.86314582824707,-0.42655473947525024
1.438444157000049,2026-09-13T15:21:11.547361+00:00,15.8630952835083,-0.4266771972179413
1.4896976250001899,2026-09-13T15:21:11.598613+00:00,15.863165855407715,-0.4267667531967163
1.5349309240000366,2026-09-13T15:21:11.643864+00:00,15.863138198852539,-0.42665114998817444
1.6326135320000503,2026-09-13T15:21:11.741529+00:00,15.863024711608887,-0.42641788721084595
1.7132370060003268,2026-09-13T15:21:11.822172+00:00,15.86305046081543,-0.4266311526298523
1.7604245360003006,2026-09-13T15:21:11.869342+00:00,15.863125801086426,-0.4266378879547119
1.8785952060002273,2026-09-13T15:21:11.987517+00:00,15.863081932067871,-0.4265404939651489
1.9302834039999652,2026-09-13T15:21:12.039203+00:00,15.863045692443848,-0.42646703124046326
2.0083216200000606,2026-09-13T15:21:12.117254+00:00,15.863082885742188,-0.4265668988227844
2.047951273000308,2026-09-13T15:21:12.156869+00:00,15.863131523132324,-0.42664453387260437
2.1207288290001998,2026-09-13T15:21:12.229643+00:00,15.863153457641602,-0.4265498220920563
2.1837025590002668,2026-09-13T15:21:12.292622+00:00,15.863096237182617,-0.4265976846218109
2.2759952850001355,2026-09-13T15:21:12.384916+00:00,15.863171577453613,-0.4266226887702942
2.3490528180000183,2026-09-13T15:21:12.457967+00:00,15.863215446472168,-0.42664414644241333
2.4136054079999667,2026-09-13T15:21:12.522520+00:00,15.86316204071045,-0.42654043436050415
2.482537832000162,2026-09-13T15:21:12.591452+00:00,15.863123893737793,-0.4265963137149811
2.5670100520001142,2026-09-13T15:21:12.675932+00:00,15.863176345825195,-0.4266386926174164
2.612487004000286,2026-09-13T15:21:12.721407+00:00,15.863168716430664,-0.4266326427459717
2.704063199000302,2026-09-13T15:21:12.812988+00:00,15.86309814453125,-0.4265173077583313
2.7747376560000703,2026-09-13T15:21:12.883657+00:00,15.863102912902832,-0.42669016122817993
2.865806604000227,2026-09-13T15:21:12.974739+00:00,15.863090515136719,-0.4266907572746277
2.9598526580002726,2026-09-13T15:21:13.068772+00:00,15.863039016723633,-0.42674970626831055
3.0257648040001186,2026-09-13T15:21:13.134676+00:00,15.863126754760742,-0.4268615245819092
3.1163597200002187,2026-09-13T15:21:13.224565+00:00,15.863115310668945,-0.42680391669273376
3.1894773160001932,2026-09-13T15:21:13.298392+00:00,15.863105773925781,-0.4267217218875885
3.3218623600000683,2026-09-13T15:21:13.430775+00:00,15.863147735595703,-0.42693617939949036
3.3949821000001066,2026-09-13T15:21:13.503889+00:00,15.863110542297363,-0.42687374353408813
3.4470810920001895,2026-09-13T15:21:13.555993+00:00,15.862433433532715,-0.4232659339904785
3.511977978000232,2026-09-13T15:21:13.620908+00:00,15.860682487487793,-0.37287718057632446
3.5667700369999693,2026-09-13T15:21:13.675683+00:00,15.860136032104492,-0.3477952778339386
3.6475614149999274,2026-09-13T15:21:13.756490+00:00,15.860424995422363,-0.3132036030292511
3.7352061050000884,2026-09-13T15:21:13.844137+00:00,15.85997200012207,-0.2650376558303833
3.7622065720001956,2026-09-13T15:21:13.871126+00:00,15.859776496887207,-0.23500314354896545
3.829114394000044,2026-09-13T15:21:13.938028+00:00,15.86051082611084,-0.19745521247386932
3.8766429860002063,2026-09-13T15:21:13.985534+00:00,15.861117362976074,-0.15807312726974487
3.9495544950000294,2026-09-13T15:21:14.058476+00:00,15.861532211303711,-0.11777432262897491
4.014945024000099,2026-09-13T15:21:14.123865+00:00,15.861538887023926,-0.07973252981901169
4.081723817000238,2026-09-13T15:21:14.190643+00:00,15.860764503479004,-0.04010237380862236
4.146276562999901,2026-09-13T15:21:14.255210+00:00,15.860556602478027,0.00991121307015419
4.220339430999957,2026-09-13T15:21:14.329253+00:00,15.859095573425293,0.026662105694413185
4.307307522999963,2026-09-13T15:21:14.416222+00:00,15.85828685760498,0.017707349732518196
4.380301561000124,2026-09-13T15:21:14.489217+00:00,15.858335494995117,0.010510781779885292
4.428682176000166,2026-09-13T15:21:14.537602+00:00,15.858232498168945,0.0016539680073037744
4.47753416400019,2026-09-13T15:21:14.586459+00:00,15.857687950134277,-0.008988331072032452
4.56797288100006,2026-09-13T15:21:14.676885+00:00,15.857020378112793,-0.017083020880818367
4.648379478000152,2026-09-13T15:21:14.757293+00:00,15.856377601623535,-0.02394104190170765
4.712201260000256,2026-09-13T15:21:14.821117+00:00,15.855622291564941,-0.029028235003352165
4.8021640599999955,2026-09-13T15:21:14.911081+00:00,15.85469913482666,-0.033661630004644394
4.844628446000115,2026-09-13T15:21:14.953545+00:00,15.854047775268555,-0.03662474453449249
4.926986552000017,2026-09-13T15:21:15.035906+00:00,15.853516578674316,-0.039889656007289886
4.993424628999946,2026-09-13T15:21:15.102337+00:00,15.853073120117188,-0.042591359466314316
5.035432809000213,2026-09-13T15:21:15.144346+00:00,15.852485656738281,-0.04550676792860031
5.128235685000163,2026-09-13T15:21:15.237151+00:00,15.851855278015137,-0.048048075288534164
5.189390734999961,2026-09-13T15:21:15.298308+00:00,15.85133171081543,-0.049667418003082275
5.255486433999977,2026-09-13T15:21:15.364401+00:00,15.85081958770752,-0.05126754194498062
5.343739872000242,2026-09-13T15:21:15.452655+00:00,15.850387573242188,-0.05376364290714264
5.440080799000043,2026-09-13T15:21:15.549001+00:00,15.849848747253418,-0.056162942200899124
5.495615052000176,2026-09-13T15:21:15.604537+00:00,15.849329948425293,-0.05794026330113411
5.524541042000237,2026-09-13T15:21:15.633408+00:00,15.848784446716309,-0.05989173799753189
5.628223038000215,2026-09-13T15:21:15.737142+00:00,15.848221778869629,-0.06198308989405632
5.692374331000337,2026-09-13T15:21:15.801292+00:00,15.847893714904785,-0.0636952593922615
5.74173225200002,2026-09-13T15:21:15.850646+00:00,15.847651481628418,-0.0655992329120636
5.82708151199995,2026-09-13T15:21:15.936004+00:00,15.847391128540039,-0.06698121130466461
5.93690556599995,2026-09-13T15:21:16.045818+00:00,15.847021102905273,-0.06839125603437424
5.9850330510003005,2026-09-13T15:21:16.093944+00:00,15.846604347229004,-0.06930594146251678
6.080903305999982,2026-09-13T15:21:16.189823+00:00,15.846131324768066,-0.07016267627477646
6.118197112999951,2026-09-13T15:21:16.227112+00:00,15.845870971679688,-0.07067165523767471
6.187142618000053,2026-09-13T15:21:16.296045+00:00,15.845724105834961,-0.0710701271891594
6.239889431999927,2026-09-13T15:21:16.348809+00:00,15.84533977508545,-0.05460177734494209
6.328293526999914,2026-09-13T15:21:16.437227+00:00,15.845307350158691,-0.001163798850029707
6.3829368410001734,2026-09-13T15:21:16.491847+00:00,15.843876838684082,0.03950422257184982
6.454478962999929,2026-09-13T15:21:16.563305+00:00,15.843803405761719,0.0798766240477562
6.53494814800024,2026-09-13T15:21:16.643865+00:00,15.844645500183105,0.0827176496386528
6.602215591000004,2026-09-13T15:21:16.711128+00:00,15.845788955688477,0.08092806488275528
6.66339918299991,2026-09-13T15:21:16.772296+00:00,15.846135139465332,0.07704637944698334
