t_s,utc,source_stamp_s,receipt_age_s,x_m,y_m,z_m,yaw_rad,source,frame,raw_frame
0.03979317900029855,2026-09-13T15:21:10.148701+00:00,1789312870.0958703,0.05283069610595703,0.00021591379204656964,-0.00022269306788805406,0.3165854513645172,0.0003394744142279885,control_pose,robot_origin,robot_origin
0.13695286400024997,2026-09-13T15:21:10.245873+00:00,1789312870.0862336,0.1596393585205078,0.00021696394455255412,-0.00020813254261856513,0.316579768003366,0.0003803048377353244,control_pose,robot_origin,robot_origin
0.14407773500033727,2026-09-13T15:21:10.252992+00:00,1789312870.2058678,0.04712414741516113,0.00025670268559819105,-0.0003345135508226188,0.3165833652019501,0.0004340360398066248,control_pose,robot_origin,robot_origin
0.1897956890002206,2026-09-13T15:21:10.298712+00:00,1789312870.1649666,0.13374543190002441,0.0002522868680112321,-0.00030936127279908884,0.31657882404446863,0.00030986897863334443,control_pose,robot_origin,robot_origin
0.22643793299994286,2026-09-13T15:21:10.335358+00:00,1789312870.2288108,0.10654711723327637,0.0002450980142796799,-0.0002887096949413051,0.31658356471916527,0.00047584814668696164,control_pose,robot_origin,robot_origin
0.2480423150000206,2026-09-13T15:21:10.356956+00:00,1789312870.3060167,0.050939321517944336,0.00021340264276425172,-0.0001848828082602125,0.316581666469574,0.00046010951100511056,control_pose,robot_origin,robot_origin
0.27145029900020745,2026-09-13T15:21:10.380369+00:00,1789312870.2978556,0.08251333236694336,0.00021673636992893263,-0.00019326929349446022,0.316581666469574,0.0004672174043050914,control_pose,robot_origin,robot_origin
0.2995019980003235,2026-09-13T15:21:10.408396+00:00,1789312870.3663847,0.042011260986328125,0.00024219310923095594,-0.0003015036778563889,0.3165789544582367,0.0004649763701874294,control_pose,robot_origin,robot_origin
0.3376438670002244,2026-09-13T15:21:10.446559+00:00,1789312870.3639324,0.0826265811920166,0.0002410234876974055,-0.0002967659192478598,0.31657906463452934,0.00046477851935346947,control_pose,robot_origin,robot_origin
0.37391630799993436,2026-09-13T15:21:10.482167+00:00,1789312870.4426208,0.03954625129699707,0.00021927149413000893,-0.00034362645042504186,0.3165881037712097,0.0005987991889806869,control_pose,robot_origin,robot_origin
0.4277134330000081,2026-09-13T15:21:10.536632+00:00,1789312870.435981,0.10065102577209473,0.0002263413888627748,-0.00034473215775516857,0.316587789366329,0.0005831650713204244,control_pose,robot_origin,robot_origin
0.45076211100013097,2026-09-13T15:21:10.559665+00:00,1789312870.522637,0.03702807426452637,0.00018966687577063696,-0.00018493477372000467,0.3165968954563141,0.0007388519759921195,control_pose,robot_origin,robot_origin
0.49530275200004326,2026-09-13T15:21:10.604222+00:00,1789312870.504068,0.10015416145324707,0.00019115458277250272,-0.0002109831726016151,0.3165929206314952,0.0007527506392491052,control_pose,robot_origin,robot_origin
0.5337653659998978,2026-09-13T15:21:10.642679+00:00,1789312870.6027167,0.0399622917175293,0.00021151009220225233,-0.00028523323896622726,0.31662675738334656,0.0006016070701697956,control_pose,robot_origin,robot_origin
0.5758069930002421,2026-09-13T15:21:10.684724+00:00,1789312870.5880873,0.09663677215576172,0.00020924832968725123,-0.0002604657965785499,0.31662082113832923,0.0006174728511904101,control_pose,robot_origin,robot_origin
0.5978991970000607,2026-09-13T15:21:10.706817+00:00,1789312870.6630304,0.04378652572631836,0.00022871447135067044,-0.0003431315978428322,0.316621869802475,0.0005814259231412063,control_pose,robot_origin,robot_origin
