finished_utc,finished_kst,approximate_finish_t_s,approximate_begin_t_s,call_type,latency_s,model,error_code,error_message,response_headers_wait_s
2026-09-13T15:21:42Z,2026-09-14T00:21:42+09:00,31.891069889068604,31.024909019470215,point_verifier,0.8661607999997614,qwen3.5-9b-instruct,,,0.8653829539998696
2026-09-13T15:21:42Z,2026-09-14T00:21:42+09:00,31.891069889068604,30.980231285095215,point_verifier,0.9108386190000601,qwen3.5-9b-instruct,,,0.9096721549999529
2026-09-13T15:21:42Z,2026-09-14T00:21:42+09:00,31.891069889068604,30.89640164375305,point_verifier,0.9946682190002321,qwen3.5-9b-instruct,,,0.9944245640003828
2026-09-13T15:21:42Z,2026-09-14T00:21:42+09:00,31.891069889068604,30.876017332077026,point_verifier,1.015052483999625,qwen3.5-9b-instruct,,,1.0147962209998695
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.33692240715027,point_verifier,0.5541474649999145,qwen3.5-9b-instruct,,,0.5538412799996877
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.37094759941101,point_verifier,0.5201222829996368,qwen3.5-9b-instruct,,,0.5198473629998261
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.284411668777466,point_verifier,0.6066582929997821,qwen3.5-9b-instruct,,,0.6047904990000461
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.246116161346436,point_verifier,0.6449537590001455,qwen3.5-9b-instruct,,,0.6441000080003505
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.401638984680176,point_verifier,0.4894308559996716,qwen3.5-9b-instruct,,,0.4891806089999591
2026-09-13T15:21:43Z,2026-09-14T00:21:43+09:00,32.8910698890686,32.2720251083374,point_verifier,0.6190447009998934,qwen3.5-9b-instruct,,,0.6181750780001494
2026-09-13T15:21:46Z,2026-09-14T00:21:46+09:00,35.8910698890686,33.17530274391174,navigation,2.715767198999856,qwen3.5-9b-instruct,,,2.715156525999646
2026-09-13T15:21:49Z,2026-09-14T00:21:49+09:00,38.8910698890686,38.22773003578186,candidate_screener,0.6633398379999562,qwen3.5-9b-instruct,,,0.6627335820003282
2026-09-13T15:21:50Z,2026-09-14T00:21:50+09:00,39.8910698890686,39.38626551628113,point_verifier,0.5048044549998849,qwen3.5-9b-instruct,,,0.5035809340001833
2026-09-13T15:21:50Z,2026-09-14T00:21:50+09:00,39.8910698890686,39.33890700340271,point_verifier,0.5521628810001857,qwen3.5-9b-instruct,,,0.5507254340000145
2026-09-13T15:21:50Z,2026-09-14T00:21:50+09:00,39.8910698890686,39.19967460632324,point_verifier,0.6913952960003371,qwen3.5-9b-instruct,,,0.6903607399999601
2026-09-13T15:21:53Z,2026-09-14T00:21:53+09:00,42.8910698890686,40.142245054244995,navigation,2.748824866999712,qwen3.5-9b-instruct,,,2.748496153999895
2026-09-13T15:21:56Z,2026-09-14T00:21:56+09:00,45.8910698890686,45.26633667945862,candidate_screener,0.6247331419999682,qwen3.5-9b-instruct,,,0.6243406510002387
2026-09-13T15:21:57Z,2026-09-14T00:21:57+09:00,46.8910698890686,46.326744079589844,point_verifier,0.5643259190001118,qwen3.5-9b-instruct,,,0.5639995100000306
2026-09-13T15:21:57Z,2026-09-14T00:21:57+09:00,46.8910698890686,46.31027579307556,point_verifier,0.5807941660000324,qwen3.5-9b-instruct,,,0.5793961770000351
2026-09-13T15:21:57Z,2026-09-14T00:21:57+09:00,46.8910698890686,46.15645432472229,point_verifier,0.7346154570000181,qwen3.5-9b-instruct,,,0.7343295609998677
2026-09-13T15:22:00Z,2026-09-14T00:22:00+09:00,49.8910698890686,46.92464828491211,navigation,2.966421626999818,qwen3.5-9b-instruct,,,2.9656047090002176
2026-09-13T15:22:03Z,2026-09-14T00:22:03+09:00,52.8910698890686,52.29128074645996,candidate_screener,0.5997890339999685,qwen3.5-9b-instruct,,,0.5968685729999379
2026-09-13T15:22:04Z,2026-09-14T00:22:04+09:00,53.8910698890686,53.32296657562256,point_verifier,0.5681033239998214,qwen3.5-9b-instruct,,,0.5676262550000502
2026-09-13T15:22:04Z,2026-09-14T00:22:04+09:00,53.8910698890686,53.22054672241211,point_verifier,0.6705231579999236,qwen3.5-9b-instruct,,,0.6698596209998868
2026-09-13T15:22:04Z,2026-09-14T00:22:04+09:00,53.8910698890686,53.17309832572937,point_verifier,0.7179714879998755,qwen3.5-9b-instruct,,,0.7176769519996924
2026-09-13T15:22:07Z,2026-09-14T00:22:07+09:00,56.8910698890686,54.16410946846008,navigation,2.7269603509998888,qwen3.5-9b-instruct,,,2.7266684070000338
2026-09-13T15:22:24Z,2026-09-14T00:22:24+09:00,73.8910698890686,73.13341879844666,point_verifier,0.7576511049996952,qwen3.5-9b-instruct,,,0.7569719829998576
2026-09-13T15:22:24Z,2026-09-14T00:22:24+09:00,73.8910698890686,73.05163145065308,point_verifier,0.83943834899992,qwen3.5-9b-instruct,,,0.8391642299998239
2026-09-13T15:22:24Z,2026-09-14T00:22:24+09:00,73.8910698890686,72.90623784065247,point_verifier,0.9848319829998218,qwen3.5-9b-instruct,,,0.9845695119997799
2026-09-13T15:22:25Z,2026-09-14T00:22:25+09:00,74.8910698890686,73.9232063293457,point_verifier,0.967863478000254,qwen3.5-9b-instruct,,,0.9665739410002061
2026-09-13T15:22:25Z,2026-09-14T00:22:25+09:00,74.8910698890686,74.21181201934814,point_verifier,0.6792578230001709,qwen3.5-9b-instruct,,,0.6789928880002662
2026-09-13T15:22:25Z,2026-09-14T00:22:25+09:00,74.8910698890686,74.10552835464478,point_verifier,0.7855415430003632,qwen3.5-9b-instruct,,,0.7852076789999956
2026-09-13T15:22:25Z,2026-09-14T00:22:25+09:00,74.8910698890686,74.27670574188232,point_verifier,0.6143641029998435,qwen3.5-9b-instruct,,,0.6140950399999383
2026-09-13T15:22:25Z,2026-09-14T00:22:25+09:00,74.8910698890686,74.2218611240387,point_verifier,0.6692087270002958,qwen3.5-9b-instruct,,,0.6689329760001783
2026-09-13T15:22:28Z,2026-09-14T00:22:28+09:00,77.8910698890686,74.84656357765198,navigation,3.044506361999993,qwen3.5-9b-instruct,,,3.0442186110003604
2026-09-13T15:22:31Z,2026-09-14T00:22:31+09:00,80.8910698890686,80.28852796554565,candidate_screener,0.6025420219998523,qwen3.5-9b-instruct,,,0.6017792820002796
2026-09-13T15:22:31Z,2026-09-14T00:22:31+09:00,80.8910698890686,80.38373947143555,point_verifier,0.5073303990002387,qwen3.5-9b-instruct,,,0.5052372570003172
2026-09-13T15:22:31Z,2026-09-14T00:22:31+09:00,80.8910698890686,80.36565566062927,point_verifier,0.5254141619998336,qwen3.5-9b-instruct,,,0.5251444909999918
2026-09-13T15:22:31Z,2026-09-14T00:22:31+09:00,80.8910698890686,80.26869368553162,point_verifier,0.6223761189999095,qwen3.5-9b-instruct,,,0.6218141849999483
2026-09-13T15:22:34Z,2026-09-14T00:22:34+09:00,83.8910698890686,81.0875632762909,navigation,2.803506531000039,qwen3.5-9b-instruct,,,2.801034756000263
2026-09-13T15:22:41Z,2026-09-14T00:22:41+09:00,90.8910698890686,90.26960897445679,candidate_screener,0.6214609620001283,qwen3.5-9b-instruct,,,0.6210009189999255
2026-09-13T15:22:42Z,2026-09-14T00:22:42+09:00,91.8910698890686,91.38180422782898,point_verifier,0.5092657640002471,qwen3.5-9b-instruct,,,0.5087561830000595
2026-09-13T15:22:42Z,2026-09-14T00:22:42+09:00,91.8910698890686,91.38126826286316,point_verifier,0.5098016809997716,qwen3.5-9b-instruct,,,0.5058638839996092
2026-09-13T15:22:42Z,2026-09-14T00:22:42+09:00,91.8910698890686,91.31795811653137,point_verifier,0.573111713000344,qwen3.5-9b-instruct,,,0.5723458700003903
2026-09-13T15:22:45Z,2026-09-14T00:22:45+09:00,94.8910698890686,92.24030590057373,navigation,2.650763963999907,qwen3.5-9b-instruct,,,2.6504765649997353
2026-09-13T15:22:48Z,2026-09-14T00:22:48+09:00,97.8910698890686,97.28407382965088,candidate_screener,0.606996135999907,qwen3.5-9b-instruct,,,0.6067177929999161
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.3138792514801,point_verifier,0.577190605999931,qwen3.5-9b-instruct,,,0.5766576320002059
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.26163864135742,point_verifier,0.6294312899999568,qwen3.5-9b-instruct,,,0.62896439799988
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.21565270423889,point_verifier,0.6754172549999566,qwen3.5-9b-instruct,,,0.6747582299999522
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.36714911460876,point_verifier,0.5239207340000576,qwen3.5-9b-instruct,,,0.5236688879999747
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.3548309803009,point_verifier,0.5362389020001501,qwen3.5-9b-instruct,,,0.5356484550002278
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.33145332336426,point_verifier,0.5596166469999844,qwen3.5-9b-instruct,,,0.5593294079999396
2026-09-13T15:22:49Z,2026-09-14T00:22:49+09:00,98.8910698890686,98.2856764793396,point_verifier,0.6053933589996632,qwen3.5-9b-instruct,,,0.5997680969999237
2026-09-13T15:22:52Z,2026-09-14T00:22:52+09:00,101.8910698890686,99.05633568763733,navigation,2.8347341129997403,qwen3.5-9b-instruct,,,2.834393911999996
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,117.1947135925293,point_verifier,0.6963562230002935,qwen3.5-9b-instruct,,,0.6937474219998876
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,117.13569211959839,point_verifier,0.7553778520000378,qwen3.5-9b-instruct,,,0.7545157819999986
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,117.16266894340515,point_verifier,0.7284009879999758,qwen3.5-9b-instruct,,,0.728134806000071
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,116.900461435318,point_verifier,0.9906083450000551,qwen3.5-9b-instruct,,,0.9903401139999914
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,117.37619853019714,point_verifier,0.5148713080002381,qwen3.5-9b-instruct,,,0.5139621980001721
2026-09-13T15:23:08Z,2026-09-14T00:23:08+09:00,117.8910698890686,117.28379917144775,point_verifier,0.6072705990000031,qwen3.5-9b-instruct,,,0.6029300749996764
