t_s,utc,node,state,mode,healthy,error
0.04526612500012561,2026-09-13T11:01:31.679386+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.1051122580001902,2026-09-13T11:01:31.739220+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.20381604500016692,2026-09-13T11:01:31.837916+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.22637116899932153,2026-09-13T11:01:31.860443+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.24142949699944438,2026-09-13T11:01:31.875533+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
0.37834531699991203,2026-09-13T11:01:32.012464+00:00,go2_action_executor,ACTIVE,IDLE,True,
4.1335841909995,2026-09-13T11:01:35.767690+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
4.393142774999433,2026-09-13T11:01:36.027247+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.640747493000163,2026-09-13T11:01:44.274852+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
12.86295317799977,2026-09-13T11:01:44.497066+00:00,go2_action_executor,ACTIVE,IDLE,True,
14.092412066999714,2026-09-13T11:01:45.726517+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
14.389153688999613,2026-09-13T11:01:46.023260+00:00,go2_action_executor,ACTIVE,MOVING,True,
16.725806313999783,2026-09-13T11:01:48.359913+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
16.872732036999878,2026-09-13T11:01:48.506826+00:00,go2_action_executor,ACTIVE,IDLE,True,
18.08275417799996,2026-09-13T11:01:49.716868+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
18.367585672999667,2026-09-13T11:01:50.001687+00:00,go2_action_executor,ACTIVE,MOVING,True,
28.650636028000008,2026-09-13T11:02:00.284686+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
28.877393544999904,2026-09-13T11:02:00.511498+00:00,go2_action_executor,ACTIVE,IDLE,True,
30.08843274499941,2026-09-13T11:02:01.722542+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
30.371630808999726,2026-09-13T11:02:02.005735+00:00,go2_action_executor,ACTIVE,MOVING,True,
34.694339992000096,2026-09-13T11:02:06.328444+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
34.87015948299995,2026-09-13T11:02:06.504265+00:00,go2_action_executor,ACTIVE,IDLE,True,
36.08107631099938,2026-09-13T11:02:07.715181+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
36.38084033799987,2026-09-13T11:02:08.014958+00:00,go2_action_executor,ACTIVE,MOVING,True,
49.59715329099981,2026-09-13T11:02:21.231256+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
49.87010195599942,2026-09-13T11:02:21.504198+00:00,go2_action_executor,ACTIVE,IDLE,True,
50.1021941479994,2026-09-13T11:02:21.736316+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
50.26095364399953,2026-09-13T11:02:21.895056+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
55.7315857349995,2026-09-13T11:02:27.365696+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
56.35128064199944,2026-09-13T11:02:27.985380+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
