t_s,utc,node,state,mode,healthy,error
0.014047644001038861,2026-09-13T12:37:08.008342+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.04800667500057898,2026-09-13T12:37:08.042306+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.09889080400171224,2026-09-13T12:37:08.093188+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.11050075000093784,2026-09-13T12:37:08.104798+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
0.28832399400016584,2026-09-13T12:37:08.282621+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.3071712880009727,2026-09-13T12:37:08.301471+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
3.6600487050000083,2026-09-13T12:37:11.654342+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
4.108700722001231,2026-09-13T12:37:12.102997+00:00,go2_action_executor,ACTIVE,MOVING,True,
5.670564825000838,2026-09-13T12:37:13.664856+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
6.092902390000745,2026-09-13T12:37:14.087198+00:00,go2_action_executor,ACTIVE,IDLE,True,
7.5609050700004445,2026-09-13T12:37:15.555198+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
7.601926571000149,2026-09-13T12:37:15.596223+00:00,go2_action_executor,ACTIVE,MOVING,True,
9.320045567001216,2026-09-13T12:37:17.314346+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
9.526023699001598,2026-09-13T12:37:17.520321+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
18.506656941000983,2026-09-13T12:37:26.500853+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
18.612522861001707,2026-09-13T12:37:26.606830+00:00,go2_action_executor,ACTIVE,IDLE,True,
19.529745576001005,2026-09-13T12:37:27.524045+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
19.618261549001545,2026-09-13T12:37:27.612559+00:00,go2_action_executor,ACTIVE,MOVING,True,
23.963241058001586,2026-09-13T12:37:31.957550+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
24.08700051100095,2026-09-13T12:37:32.081294+00:00,go2_action_executor,ACTIVE,IDLE,True,
25.542280093000954,2026-09-13T12:37:33.536577+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
25.61483246900025,2026-09-13T12:37:33.609124+00:00,go2_action_executor,ACTIVE,MOVING,True,
27.859389919000023,2026-09-13T12:37:35.853689+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
28.087867103000463,2026-09-13T12:37:36.082166+00:00,go2_action_executor,ACTIVE,IDLE,True,
29.520990113000153,2026-09-13T12:37:37.515291+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
29.791025197000636,2026-09-13T12:37:37.785307+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
35.93097136900178,2026-09-13T12:37:43.925266+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
36.107621006000045,2026-09-13T12:37:44.100299+00:00,go2_action_executor,ACTIVE,MOVING,True,
36.26698993900027,2026-09-13T12:37:44.261284+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
37.405331958001625,2026-09-13T12:37:45.399622+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
39.10135508800158,2026-09-13T12:37:47.095645+00:00,go2_action_executor,ACTIVE,IDLE,True,
39.59881497300012,2026-09-13T12:37:47.593109+00:00,go2_action_executor,ACTIVE,MOVING,True,
40.594032044000414,2026-09-13T12:37:48.588324+00:00,go2_action_executor,ACTIVE,IDLE,True,
41.09593174700058,2026-09-13T12:37:49.090195+00:00,go2_action_executor,ACTIVE,MOVING,True,
42.25936704800006,2026-09-13T12:37:50.253668+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
42.61250714000016,2026-09-13T12:37:50.606553+00:00,go2_action_executor,ACTIVE,IDLE,True,
43.11120476000178,2026-09-13T12:37:51.105500+00:00,go2_action_executor,ACTIVE,MOVING,True,
44.09303033600008,2026-09-13T12:37:52.087330+00:00,go2_action_executor,ACTIVE,IDLE,True,
44.23831010200047,2026-09-13T12:37:52.232599+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
44.60994049000146,2026-09-13T12:37:52.604204+00:00,go2_action_executor,ACTIVE,MOVING,True,
47.60205863800002,2026-09-13T12:37:55.596361+00:00,go2_action_executor,ACTIVE,IDLE,True,
48.11205327500102,2026-09-13T12:37:56.106348+00:00,go2_action_executor,ACTIVE,MOVING,True,
49.09448710900142,2026-09-13T12:37:57.088795+00:00,go2_action_executor,ACTIVE,IDLE,True,
49.25699944200096,2026-09-13T12:37:57.248717+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
49.59734642900003,2026-09-13T12:37:57.591639+00:00,go2_action_executor,ACTIVE,MOVING,True,
50.252726734001044,2026-09-13T12:37:58.247025+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
50.79285310300111,2026-09-13T12:37:58.787148+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
52.59890291500051,2026-09-13T12:38:00.593197+00:00,go2_action_executor,ACTIVE,IDLE,True,
53.116893613001594,2026-09-13T12:38:01.111189+00:00,go2_action_executor,ACTIVE,MOVING,True,
