elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame,episode_time_s
0.07810418200006097,-2.5068631172180176,5.04363489151001,-2.319790194019681,1789280168876336539,odom,-2.194511870999577
0.13590319399963846,-2.5070507526397705,5.043577194213867,-2.3198468002329546,1789280168956360543,odom,-2.1367128589999993
0.1914125159996729,-2.5070037841796875,5.043609142303467,-2.319746721312838,1789280169043854678,odom,-2.081203536999965
0.24346231099980287,-2.5069572925567627,5.04364013671875,-2.3197729307623076,1789280169106447184,odom,-2.029153741999835
0.30024442299963994,-2.5070791244506836,5.043590068817139,-2.3199244288937573,1789280169156267131,odom,-1.9723716299999978
0.3668905879999329,-2.5071160793304443,5.0435404777526855,-2.3197511745511794,1789280169222933495,odom,-1.9057254649997049
0.4205172879997008,-2.506956100463867,5.04358434677124,-2.3196376738991753,1789280169289589131,odom,-1.852098764999937
0.4840127140000732,-2.506955146789551,5.043613433837891,-2.319844649806949,1789280169343208039,odom,-1.7886033389995646
0.537197816999651,-2.507042169570923,5.043619632720947,-2.319884453493652,1789280169392940009,odom,-1.7354182359999868
0.6021420120000585,-2.5070645809173584,5.043642520904541,-2.3198260335017573,1789280169452836955,odom,-1.6704740409995793
0.660612909000065,-2.5069708824157715,5.043642997741699,-2.3196978622382565,1789280169522738898,odom,-1.6120031439995728
0.7177037459996427,-2.507021188735962,5.0436320304870605,-2.319881523901463,1789280169576514447,odom,-1.554912306999995
0.7741707329996643,-2.5071003437042236,5.043625831604004,-2.319982522453681,1789280169626232112,odom,-1.4984453199999734
0.8399732249999943,-2.507120370864868,5.043593406677246,-2.3198289426524465,1789280169679423535,odom,-1.4326428279996435
0.8989163460000782,-2.507042646408081,5.0435614585876465,-2.3197547029108114,1789280169741596663,odom,-1.3736997069995596
0.9544385330000296,-2.507070302963257,5.0435285568237305,-2.319797077617601,1789280169816172326,odom,-1.3181775199996082
1.014895067999987,-2.5071659088134766,5.043513774871826,-2.319875957977962,1789280169866202557,odom,-1.2577209849996507
