elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame,episode_time_s
0.09353621100126475,2.924717664718628,0.2617320418357849,-2.316181239835074,1789303021611841737,odom,-6.343113936998634
0.17288314400138916,2.924741268157959,0.26168254017829895,-2.316060125868111,1789303021701689540,odom,-6.26376700399851
0.22634704500160296,2.9247567653656006,0.26177656650543213,-2.316180037899872,1789303021776253044,odom,-6.210303102998296
0.27788350300033926,2.9247231483459473,0.26179468631744385,-2.3163482606095602,1789303021828340351,odom,-6.1587666449995595
0.3333825310000975,2.9247066974639893,0.26176372170448303,-2.3163182418046753,1789303021881842672,odom,-6.103267616999801
0.38656965700101864,2.9247119426727295,0.2617407441139221,-2.3161090079174755,1789303021925583183,odom,-6.05008049099888
0.4530319559999043,2.9246997833251953,0.26169443130493164,-2.3160153217941626,1789303021995694934,odom,-5.9836181919999945
0.5042367570003989,2.9246788024902344,0.26173606514930725,-2.3160811525361926,1789303022041808187,odom,-5.9324133909995
0.5686407620014506,2.9246482849121094,0.26170504093170166,-2.316133911168126,1789303022108481228,odom,-5.868009385998448
0.6255872230012756,2.9246561527252197,0.26168152689933777,-2.3160143160755693,1789303022178875982,odom,-5.811062924998623
0.6877991370001837,2.9246973991394043,0.2616993188858032,-2.3160043297644948,1789303022221189319,odom,-5.748851010999715
0.7473504990011861,2.9246745109558105,0.26175540685653687,-2.316105587919552,1789303022288584530,odom,-5.689299648998713
0.7987902840013703,2.9246461391448975,0.2617335021495819,-2.316144352390164,1789303022341533958,odom,-5.6378598639985285
0.851420628001506,2.924668788909912,0.261653870344162,-2.3159390715849115,1789303022401588737,odom,-5.585229519998393
0.9024836660009896,2.9246904850006104,0.26163220405578613,-2.3159403946330186,1789303022458124458,odom,-5.534166481998909
0.9573967270007415,2.9246695041656494,0.26165512204170227,-2.3161089754500006,1789303022512012302,odom,-5.479253420999157
1.0117383180004254,2.9246208667755127,0.26166272163391113,-2.316084769267372,1789303022558285772,odom,-5.424911829999473
1.064923109001029,2.9246697425842285,0.2616717517375946,-2.316132799944434,1789303022618178903,odom,-5.37172703899887
1.1221026960010931,2.9246933460235596,0.26165294647216797,-2.316240810767795,1789303022665029585,odom,-5.314547451998806
1.17627548100063,2.924726963043213,0.2617104649543762,-2.3162822659551305,1789303022724837839,odom,-5.260374666999269
1.2273997050015168,2.924708127975464,0.26174524426460266,-2.316517715104819,1789303022768146097,odom,-5.209250442998382
1.2786582360004104,2.924718141555786,0.2617506980895996,-2.3163826172827044,1789303022821981250,odom,-5.157991911999488
1.34106468400023,2.9247610569000244,0.26172304153442383,-2.316374536605644,1789303022875117361,odom,-5.095585463999669
1.4016055130014138,2.9247827529907227,0.26171717047691345,-2.316514765135907,1789303022941475450,odom,-5.035044634998485
1.4540701570003876,2.9247422218322754,0.26177966594696045,-2.3166641507045513,1789303022994808733,odom,-4.982579990999511
1.5101201460001903,2.9247684478759766,0.26178163290023804,-2.316573810472167,1789303023057961284,odom,-4.9265300019997085
1.5629429450000316,2.924802303314209,0.26177188754081726,-2.316481309356605,1789303023104651748,odom,-4.873707202999867
1.6155419300012,2.924812078475952,0.2617568373680115,-2.316428208530282,1789303023158128320,odom,-4.821108217998699
1.6759294440016674,2.9247500896453857,0.26180127263069153,-2.316583524675996,1789303023215359270,odom,-4.760720703998231
1.7279436130011163,2.924710988998413,0.26177215576171875,-2.316535879527543,1789303023281459629,odom,-4.7087065349987824
1.7822546440002043,2.924760103225708,0.2617354094982147,-2.316363906117826,1789303023325550615,odom,-4.6543955039996945
1.8332367210005032,2.9248046875,0.2617007791996002,-2.316340227267018,1789303023361360609,odom,-4.603413426999396
1.8857065820011485,2.924830436706543,0.26182878017425537,-2.3166530124349203,1789303023434921323,odom,-4.55094356599875
1.9452638030015805,2.9248061180114746,0.26187026500701904,-2.316567599791487,1789303023477933704,odom,-4.491386344998318
1.9971687850011222,2.924826145172119,0.26184117794036865,-2.3164843213265858,1789303023531429350,odom,-4.439481362998777
2.0558469090010476,2.9248886108398438,0.2618469297885895,-2.3164772396937487,1789303023596031486,odom,-4.380803238998851
2.1131360360013787,2.9248712062835693,0.261913001537323,-2.316653300575866,1789303023647967159,odom,-4.32351411199852
2.16391487600049,2.924835443496704,0.2619393765926361,-2.316781763778881,1789303023687977134,odom,-4.272735271999409
2.2148204390014143,2.924863815307617,0.2618755102157593,-2.316620354923459,1789303023757959901,odom,-4.221829708998484
2.267957934000151,2.924898386001587,0.26185745000839233,-2.3166085199543796,1789303023818191349,odom,-4.168692213999748
2.345295025001178,2.924853563308716,0.2618871331214905,-2.3167682454064145,1789303023868073761,odom,-4.091355122998721
2.4128160440013744,2.9248313903808594,0.26196232438087463,-2.316775615245421,1789303023944670021,odom,-4.023834103998524
2.4652729770004953,2.9249320030212402,0.2619161009788513,-2.3165792594771224,1789303024018372356,odom,-3.9713771709994035
2.5168979530008073,2.9249632358551025,0.2619517743587494,-2.3167056742786767,1789303024067902385,odom,-3.9197521949990914
2.5852002420015197,2.924891233444214,0.262006014585495,-2.316872075287312,1789303024118731081,odom,-3.851449905998379
2.649057676000666,2.924901008605957,0.2619856297969818,-2.316755358488399,1789303024192949831,odom,-3.7875924719992327
2.7134819729999435,2.9249558448791504,0.2619795501232147,-2.316667659860951,1789303024254800617,odom,-3.7231681749999552
2.7660031970008276,2.924950122833252,0.26203984022140503,-2.316900282024973,1789303024308317720,odom,-3.670646950999071
2.820676479001122,2.9248592853546143,0.2620559632778168,-2.3169823464362436,1789303024368233263,odom,-3.6159736689987767
2.875605640001595,2.9248788356781006,0.2619875371456146,-2.316873523510548,1789303024427879631,odom,-3.5610445079983037
2.9296820420004224,2.9249157905578613,0.26194801926612854,-2.316875908283021,1789303024481310188,odom,-3.5069681059994764
2.980503860000681,2.924912691116333,0.2620052993297577,-2.317094093187968,1789303024534584581,odom,-3.4561462879992177
3.0314169120010774,2.9248697757720947,0.26204198598861694,-2.317178059343828,1789303024572644769,odom,-3.4052332359988213
3.089474190001056,2.924891233444214,0.26197925209999084,-2.3169095516406655,1789303024641355573,odom,-3.347175957998843
3.145808316001421,2.9249329566955566,0.26195815205574036,-2.316953093375001,1789303024688033878,odom,-3.2908418319984776
3.200771526000608,2.924887180328369,0.2619864344596863,-2.3171878010433224,1789303024755000412,odom,-3.2358786219992908
3.256893999001477,2.924853563308716,0.2620363235473633,-2.317186489972716,1789303024793059169,odom,-3.179756148998422
3.3105914470015705,2.924855947494507,0.26204800605773926,-2.3171601239501562,1789303024854747831,odom,-3.1260587009983283
3.362180101999911,2.924910306930542,0.2619958519935608,-2.3169895593516387,1789303024908562957,odom,-3.0744700459999876
3.4129396460011776,2.924868583679199,0.26198574900627136,-2.3173376369415695,1789303024968609153,odom,-3.023710501998721
3.467471645000842,2.9248173236846924,0.26203951239585876,-2.317500961209559,1789303025014392673,odom,-2.969178502999057
3.5281521619999694,2.9247887134552,0.2620042562484741,-2.31722606847932,1789303025062938511,odom,-2.9084979859999294
3.5857136840004387,2.924851655960083,0.26191040873527527,-2.3171119238867006,1789303025134707748,odom,-2.85093646399946
3.639128693001112,2.9248416423797607,0.26191529631614685,-2.317352505247378,1789303025194465696,odom,-2.797521454998787
3.690442494000308,2.9247684478759766,0.26191627979278564,-2.3173901639712207,1789303025234850704,odom,-2.7462076539995905
3.7495838340000773,2.9247560501098633,0.261907160282135,-2.317266947132311,1789303025287222683,odom,-2.6870663139998214
3.801478578001479,2.924870491027832,0.26187410950660706,-2.3171931970811794,1789303025345428049,odom,-2.6351715699984197
3.8642896810015372,2.9248876571655273,0.2619216740131378,-2.317246414544891,1789303025412598907,odom,-2.5723604669983615
3.918635276000714,2.92480731010437,0.26195985078811646,-2.3174024597546294,1789303025467912494,odom,-2.518014871999185
