iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,fwd_clear_m,left_clear_m,right_clear_m,status
2026-09-03T22:11:34.675012,0.026,1,-8.4859,-3.5888,-0.4048,10.39,0.000,0.000,19.397,0.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:34.775231,0.126,2,-8.4859,-3.5888,-0.4048,10.39,0.000,0.000,19.397,0.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:34.875100,0.226,3,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:34.975162,0.326,4,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.075279,0.426,5,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.175652,0.526,6,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.275263,0.626,7,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.378596,0.729,8,-8.4857,-3.5886,-0.4047,10.37,0.500,0.000,19.397,0.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.481841,0.833,9,-8.3508,-3.5520,-0.4033,11.11,0.500,0.000,19.257,-0.54,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.577796,0.929,10,-8.3508,-3.5520,-0.4033,11.11,0.500,0.000,19.257,-0.54,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.675403,1.026,11,-8.3508,-3.5520,-0.4033,11.11,0.500,0.000,19.257,-0.54,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.774893,1.126,12,-8.3508,-3.5520,-0.4033,11.11,0.500,0.000,19.257,-0.54,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.875327,1.226,13,-8.3508,-3.5520,-0.4033,11.11,0.500,0.000,19.257,-0.54,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:35.975451,1.326,14,-8.1437,-3.5082,-0.3903,12.03,0.500,0.000,19.046,-1.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.075164,1.426,15,-8.1437,-3.5082,-0.3903,12.03,0.500,0.000,19.046,-1.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.175327,1.526,16,-8.1437,-3.5082,-0.3903,12.03,0.500,0.000,19.046,-1.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.275809,1.626,17,-8.1437,-3.5082,-0.3903,12.03,0.500,0.000,19.046,-1.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.375516,1.726,18,-8.1437,-3.5082,-0.3903,12.03,0.500,0.000,19.046,-1.48,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.475169,1.826,19,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.575041,1.926,20,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.676331,2.027,21,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.775421,2.126,22,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.875371,2.226,23,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:36.975936,2.326,24,-7.9518,-3.4542,-0.3838,12.37,0.500,0.000,18.847,-1.88,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.075709,2.426,25,-7.7524,-3.4065,-0.3776,13.40,0.500,0.000,18.643,-2.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.174892,2.526,26,-7.7524,-3.4065,-0.3776,13.40,0.500,0.000,18.643,-2.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.275014,2.626,27,-7.7524,-3.4065,-0.3776,13.40,0.500,0.000,18.643,-2.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.375791,2.726,28,-7.7524,-3.4065,-0.3776,13.40,0.500,0.000,18.643,-2.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.477422,2.826,29,-7.7524,-3.4065,-0.3776,13.40,0.500,0.000,18.643,-2.93,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.575222,2.926,30,-7.5566,-3.3573,-0.3677,14.64,0.500,0.000,18.441,-4.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.675145,3.026,31,-7.5566,-3.3573,-0.3677,14.64,0.500,0.000,18.441,-4.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.775696,3.126,32,-7.5566,-3.3573,-0.3677,14.64,0.500,0.000,18.441,-4.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.876410,3.227,33,-7.5566,-3.3573,-0.3677,14.64,0.500,0.000,18.441,-4.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:37.974821,3.326,34,-7.5566,-3.3573,-0.3677,14.64,0.500,0.000,18.441,-4.21,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.075026,3.426,35,-7.3551,-3.2919,-0.3630,15.14,0.500,0.000,18.231,-4.80,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.174838,3.526,36,-7.3551,-3.2919,-0.3630,15.14,0.500,0.000,18.231,-4.80,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.276187,3.627,37,-7.3551,-3.2919,-0.3630,15.14,0.500,0.000,18.231,-4.80,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.375496,3.726,38,-7.3551,-3.2919,-0.3630,15.14,0.500,0.000,18.231,-4.80,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.478594,3.829,39,-7.3551,-3.2919,-0.3630,15.14,0.500,0.000,18.231,-4.80,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.576070,3.926,40,-7.1632,-3.2337,-0.3486,15.88,0.500,0.000,18.032,-5.61,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.675062,4.026,41,-7.1632,-3.2337,-0.3486,15.88,0.500,0.000,18.032,-5.61,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.774948,4.126,42,-7.1632,-3.2337,-0.3486,15.88,0.500,0.000,18.032,-5.61,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.875695,4.226,43,-7.1632,-3.2337,-0.3486,15.88,0.500,0.000,18.032,-5.61,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:38.975086,4.326,44,-7.1632,-3.2337,-0.3486,15.88,0.500,0.000,18.032,-5.61,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.074934,4.426,45,-6.9692,-3.1745,-0.3438,16.75,0.500,0.000,17.830,-6.56,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.175874,4.527,46,-6.9692,-3.1745,-0.3438,16.75,0.500,0.000,17.830,-6.56,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.275992,4.626,47,-6.9692,-3.1745,-0.3438,16.75,0.500,0.000,17.830,-6.56,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.375427,4.726,48,-6.9692,-3.1745,-0.3438,16.75,0.500,0.000,17.830,-6.56,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.475222,4.826,49,-6.9692,-3.1745,-0.3438,16.75,0.500,0.000,17.830,-6.56,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.575262,4.926,50,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.675428,5.026,51,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.774963,5.126,52,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.875244,5.226,53,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:39.976766,5.327,54,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.075099,5.426,55,-6.7700,-3.0976,-0.3384,17.40,0.500,0.000,17.621,-7.34,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.175963,5.526,56,-6.5862,-3.0403,-0.3237,18.09,0.500,0.000,17.430,-8.12,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.275135,5.626,57,-6.5862,-3.0403,-0.3237,18.09,0.500,0.000,17.430,-8.12,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.375101,5.726,58,-6.5862,-3.0403,-0.3237,18.09,0.500,0.000,17.430,-8.12,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.475462,5.826,59,-6.5862,-3.0403,-0.3237,18.09,0.500,0.000,17.430,-8.12,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.577408,5.927,60,-6.5862,-3.0403,-0.3237,18.09,0.500,0.000,17.430,-8.12,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.675315,6.026,61,-6.3983,-2.9753,-0.3217,19.61,0.500,0.000,17.234,-9.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.775414,6.126,62,-6.3983,-2.9753,-0.3217,19.61,0.500,0.000,17.234,-9.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.880376,6.231,63,-6.3983,-2.9753,-0.3217,19.61,0.500,0.000,17.234,-9.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:40.975111,6.326,64,-6.3983,-2.9753,-0.3217,19.61,0.500,0.000,17.234,-9.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.074880,6.426,65,-6.3983,-2.9753,-0.3217,19.61,0.500,0.000,17.234,-9.74,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.175495,6.526,66,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.280194,6.631,67,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.379862,6.730,68,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.475289,6.826,69,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.574960,6.926,70,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.676086,7.027,71,-6.2005,-2.8951,-0.3077,20.12,0.500,0.000,17.025,-10.40,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.781962,7.127,72,-6.0182,-2.8201,-0.2976,19.89,0.500,0.000,16.833,-10.31,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:11:41.875723,7.226,73,-6.0182,-2.8201,-0.2976,19.89,0.500,0.000,16.833,-10.31,999.00,1.00,1.00,NAVIGATING
