t_s,utc,distance_m,bearing_rad
0.15167472400025872,2026-09-13T11:38:04.579765+00:00,8.990410804748535,0.4847065508365631
0.17804122699999425,2026-09-13T11:38:04.606113+00:00,8.990423202514648,0.4848109185695648
0.21611236500029918,2026-09-13T11:38:04.644198+00:00,8.99044418334961,0.4847985506057739
0.31902404700031184,2026-09-13T11:38:04.747099+00:00,8.990411758422852,0.48473531007766724
0.3847640060002959,2026-09-13T11:38:04.812839+00:00,8.990397453308105,0.48491841554641724
0.4323978590000479,2026-09-13T11:38:04.860475+00:00,8.990421295166016,0.4849588871002197
0.4937627729996166,2026-09-13T11:38:04.921837+00:00,8.990395545959473,0.4848936200141907
0.5747835800002576,2026-09-13T11:38:05.002873+00:00,8.990311622619629,0.484962522983551
0.6600890890003939,2026-09-13T11:38:05.088172+00:00,8.990351676940918,0.4850464165210724
0.7270367660003103,2026-09-13T11:38:05.155121+00:00,8.99039077758789,0.48494458198547363
0.8090653429999293,2026-09-13T11:38:05.237147+00:00,8.990412712097168,0.48502272367477417
0.8657034440002462,2026-09-13T11:38:05.293805+00:00,8.990438461303711,0.48513877391815186
0.9232624320002287,2026-09-13T11:38:05.351357+00:00,8.990434646606445,0.4850948452949524
0.9948884679997718,2026-09-13T11:38:05.422968+00:00,8.990377426147461,0.4850020408630371
1.0578104329997586,2026-09-13T11:38:05.485895+00:00,8.990370750427246,0.4852379262447357
1.1657134180004505,2026-09-13T11:38:05.593595+00:00,8.990365028381348,0.48508787155151367
1.210521725000035,2026-09-13T11:38:05.638605+00:00,8.990346908569336,0.48501864075660706
1.277393014000154,2026-09-13T11:38:05.705476+00:00,8.990277290344238,0.4851362407207489
1.360534104999715,2026-09-13T11:38:05.788619+00:00,8.990303039550781,0.48520126938819885
1.4147695029996612,2026-09-13T11:38:05.842854+00:00,8.99033260345459,0.48507681488990784
1.5054835900000398,2026-09-13T11:38:05.933579+00:00,8.990280151367188,0.4852461516857147
1.5983624469999995,2026-09-13T11:38:06.026393+00:00,8.990288734436035,0.4852101504802704
1.671997432000353,2026-09-13T11:38:06.100085+00:00,8.990291595458984,0.48499447107315063
1.7233284949998051,2026-09-13T11:38:06.151431+00:00,8.990225791931152,0.4849739670753479
1.7724543699996502,2026-09-13T11:38:06.200539+00:00,8.990166664123535,0.48509180545806885
1.8397623230002864,2026-09-13T11:38:06.267843+00:00,8.990180969238281,0.4850485324859619
1.908464598000137,2026-09-13T11:38:06.336546+00:00,8.99018383026123,0.4851089119911194
1.9856727890000911,2026-09-13T11:38:06.413766+00:00,8.990167617797852,0.48536086082458496
2.051072819000183,2026-09-13T11:38:06.479108+00:00,8.990204811096191,0.4854671359062195
2.1196134530000563,2026-09-13T11:38:06.547712+00:00,8.990189552307129,0.4853522479534149
2.165955770000437,2026-09-13T11:38:06.594026+00:00,8.990093231201172,0.4853340983390808
2.2560529539996423,2026-09-13T11:38:06.684154+00:00,8.990107536315918,0.4855194389820099
