t_s,utc,node,state,mode,healthy,error
0.06913510600043082,2026-09-13T11:38:04.497220+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.09089797300021019,2026-09-13T11:38:04.518983+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.3873660179997387,2026-09-13T11:38:04.815447+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.48185406100037653,2026-09-13T11:38:04.909937+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.5038704480002707,2026-09-13T11:38:04.931949+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.8392053819998182,2026-09-13T11:38:05.267290+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
3.2347930940004517,2026-09-13T11:38:07.662876+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
3.501895647999845,2026-09-13T11:38:07.929973+00:00,go2_action_executor,ACTIVE,MOVING,True,
6.3144707459996425,2026-09-13T11:38:10.742553+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
6.495661214999927,2026-09-13T11:38:10.923749+00:00,go2_action_executor,ACTIVE,IDLE,True,
7.185745105000024,2026-09-13T11:38:11.613849+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
7.511045426000237,2026-09-13T11:38:11.939133+00:00,go2_action_executor,ACTIVE,MOVING,True,
9.235362860999885,2026-09-13T11:38:13.663465+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
9.521754993000286,2026-09-13T11:38:13.949841+00:00,go2_action_executor,ACTIVE,IDLE,True,
11.172521491000225,2026-09-13T11:38:15.600623+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
11.497375697999814,2026-09-13T11:38:15.925457+00:00,go2_action_executor,ACTIVE,MOVING,True,
15.163339046000146,2026-09-13T11:38:19.591418+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
15.485378135000246,2026-09-13T11:38:19.913475+00:00,go2_action_executor,ACTIVE,IDLE,True,
17.172192617999826,2026-09-13T11:38:21.600278+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
17.522918890000255,2026-09-13T11:38:21.951007+00:00,go2_action_executor,ACTIVE,MOVING,True,
17.593559072999597,2026-09-13T11:38:22.021644+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
17.987851914000203,2026-09-13T11:38:22.415946+00:00,go2_action_executor,ACTIVE,IDLE,True,
19.17929767700025,2026-09-13T11:38:23.607376+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
19.53120387099989,2026-09-13T11:38:23.959302+00:00,go2_action_executor,ACTIVE,MOVING,True,
22.355386143999567,2026-09-13T11:38:26.783488+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
22.476764257000468,2026-09-13T11:38:26.904856+00:00,go2_action_executor,ACTIVE,IDLE,True,
23.207763418000468,2026-09-13T11:38:27.635850+00:00,vlm_node,ACTIVE,OBSERVATION_READY,True,
23.368575247999615,2026-09-13T11:38:27.796651+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
28.87680091600032,2026-09-13T11:38:33.304889+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
29.15404939600012,2026-09-13T11:38:33.582036+00:00,pixnav_runtime_node,ACTIVE,PIXNAV_ACTIVE,True,
29.488083522000125,2026-09-13T11:38:33.916167+00:00,go2_action_executor,ACTIVE,MOVING,True,
30.87686922499961,2026-09-13T11:38:35.304968+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
30.996910140000182,2026-09-13T11:38:35.425002+00:00,go2_action_executor,ACTIVE,IDLE,True,
31.51403661400036,2026-09-13T11:38:35.942133+00:00,go2_action_executor,ACTIVE,MOVING,True,
32.521467284999744,2026-09-13T11:38:36.949546+00:00,go2_action_executor,ACTIVE,IDLE,True,
32.99755589600045,2026-09-13T11:38:37.425601+00:00,go2_action_executor,ACTIVE,MOVING,True,
33.978537930999664,2026-09-13T11:38:38.406621+00:00,go2_action_executor,ACTIVE,IDLE,True,
34.5064667229999,2026-09-13T11:38:38.934554+00:00,go2_action_executor,ACTIVE,MOVING,True,
35.849442560999705,2026-09-13T11:38:40.277527+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
36.01350940100019,2026-09-13T11:38:40.441614+00:00,go2_action_executor,ACTIVE,IDLE,True,
36.49215280699991,2026-09-13T11:38:40.920239+00:00,go2_action_executor,ACTIVE,MOVING,True,
37.440674919999765,2026-09-13T11:38:41.868738+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
37.477348942999924,2026-09-13T11:38:41.905410+00:00,go2_action_executor,ACTIVE,IDLE,True,
38.011174629999914,2026-09-13T11:38:42.439279+00:00,go2_action_executor,ACTIVE,MOVING,True,
38.9794168340004,2026-09-13T11:38:43.407495+00:00,go2_action_executor,ACTIVE,IDLE,True,
39.56668646599974,2026-09-13T11:38:43.994766+00:00,go2_action_executor,ACTIVE,MOVING,True,
43.848965078999754,2026-09-13T11:38:48.277040+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_PREFETCH_APPLY,True,
43.996874041999945,2026-09-13T11:38:48.424974+00:00,go2_action_executor,ACTIVE,IDLE,True,
44.486312625999744,2026-09-13T11:38:48.914399+00:00,go2_action_executor,ACTIVE,MOVING,True,
46.98550974600039,2026-09-13T11:38:51.413609+00:00,go2_action_executor,ACTIVE,IDLE,True,
47.49227640400022,2026-09-13T11:38:51.920335+00:00,go2_action_executor,ACTIVE,MOVING,True,
47.85900480199962,2026-09-13T11:38:52.287090+00:00,vlm_node,WAITING_SYNC,WAITING_PIXNAV_ACTIVE_TRAJECTORY,True,
48.51493649799977,2026-09-13T11:38:52.943024+00:00,go2_action_executor,ACTIVE,IDLE,True,
48.589693081000405,2026-09-13T11:38:53.017781+00:00,vlm_node,ACTIVE,VLM_IN_FLIGHT,True,
48.991199398999925,2026-09-13T11:38:53.419291+00:00,go2_action_executor,ACTIVE,MOVING,True,
