t_s,utc,distance_m,bearing_rad
0.06468247700013308,2026-09-13T15:56:17.122877+00:00,11.303016662597656,-0.35104790329933167
0.12249049599995487,2026-09-13T15:56:17.180715+00:00,11.303008079528809,-0.35102027654647827
0.1783856800002468,2026-09-13T15:56:17.236613+00:00,11.302966117858887,-0.3509938716888428
0.2650611620001655,2026-09-13T15:56:17.323287+00:00,11.30295467376709,-0.3509139120578766
0.3382853809998778,2026-09-13T15:56:17.396511+00:00,11.3030424118042,-0.35112038254737854
0.40345995600000606,2026-09-13T15:56:17.461680+00:00,11.302993774414062,-0.3509652614593506
0.46481670000048325,2026-09-13T15:56:17.523046+00:00,11.302950859069824,-0.3509765565395355
0.5162155730004088,2026-09-13T15:56:17.574438+00:00,11.302935600280762,-0.351081907749176
0.612075625000216,2026-09-13T15:56:17.670303+00:00,11.302916526794434,-0.35102197527885437
0.6923501540004509,2026-09-13T15:56:17.750586+00:00,11.302886009216309,-0.35086238384246826
0.7439283990006516,2026-09-13T15:56:17.802154+00:00,11.302879333496094,-0.3510778546333313
0.8352670190006393,2026-09-13T15:56:17.893492+00:00,11.302858352661133,-0.35096925497055054
0.9027898530002858,2026-09-13T15:56:17.961015+00:00,11.302833557128906,-0.3509426712989807
0.9827190109999719,2026-09-13T15:56:18.040946+00:00,11.302833557128906,-0.35113248229026794
1.043760977000602,2026-09-13T15:56:18.101987+00:00,11.302817344665527,-0.3510677218437195
1.104076429000088,2026-09-13T15:56:18.162304+00:00,11.302799224853516,-0.3509591817855835
1.1743430940005055,2026-09-13T15:56:18.232569+00:00,11.30285930633545,-0.35101819038391113
1.2388944860003903,2026-09-13T15:56:18.297109+00:00,11.302865028381348,-0.35101214051246643
1.3232726830001411,2026-09-13T15:56:18.381495+00:00,11.30280876159668,-0.35082727670669556
1.3923145280004974,2026-09-13T15:56:18.450535+00:00,11.30286979675293,-0.35094162821769714
1.4488966670005539,2026-09-13T15:56:18.507125+00:00,11.302876472473145,-0.351144015789032
1.5587138330001835,2026-09-13T15:56:18.616937+00:00,11.30282974243164,-0.3510229289531708
1.6004634300006728,2026-09-13T15:56:18.658688+00:00,11.3028564453125,-0.35099199414253235
1.6564438310006153,2026-09-13T15:56:18.714679+00:00,11.302947044372559,-0.35109743475914
1.7335566000001563,2026-09-13T15:56:18.791778+00:00,11.30285358428955,-0.3509520888328552
1.8211877250005273,2026-09-13T15:56:18.879412+00:00,11.302836418151855,-0.3507630527019501
1.8653369430003295,2026-09-13T15:56:18.923560+00:00,11.30290412902832,-0.3508690297603607
1.940725434000342,2026-09-13T15:56:18.998951+00:00,11.302926063537598,-0.3509058654308319
2.0312973959999,2026-09-13T15:56:19.089500+00:00,11.302785873413086,-0.3504163920879364
2.1038514769998073,2026-09-13T15:56:19.162076+00:00,11.302809715270996,-0.35055941343307495
2.164693009000075,2026-09-13T15:56:19.222921+00:00,11.302824974060059,-0.3506341874599457
2.232315775000643,2026-09-13T15:56:19.290542+00:00,11.302789688110352,-0.3505549132823944
2.290771253999992,2026-09-13T15:56:19.348590+00:00,11.302724838256836,-0.35042619705200195
2.337186257000212,2026-09-13T15:56:19.395364+00:00,11.302775382995605,-0.3505971431732178
2.424068332000388,2026-09-13T15:56:19.482289+00:00,11.302839279174805,-0.35065701603889465
2.4909147890002714,2026-09-13T15:56:19.549135+00:00,11.302712440490723,-0.35036179423332214
2.528802005000216,2026-09-13T15:56:19.587023+00:00,11.302681922912598,-0.3503599464893341
2.613274795000507,2026-09-13T15:56:19.671504+00:00,11.302769660949707,-0.3506421446800232
2.6721671040004367,2026-09-13T15:56:19.730392+00:00,11.302745819091797,-0.3504270017147064
2.769595345000198,2026-09-13T15:56:19.827825+00:00,11.302703857421875,-0.35024142265319824
2.851628159000029,2026-09-13T15:56:19.909867+00:00,11.302760124206543,-0.35044172406196594
2.9264569249999113,2026-09-13T15:56:19.984685+00:00,11.302781105041504,-0.35053184628486633
2.9837319690004733,2026-09-13T15:56:20.041958+00:00,11.302728652954102,-0.35019657015800476
3.06015344700063,2026-09-13T15:56:20.118380+00:00,11.302752494812012,-0.3502807319164276
3.1242473570000584,2026-09-13T15:56:20.182475+00:00,11.3027982711792,-0.3504922091960907
3.209213871000429,2026-09-13T15:56:20.267372+00:00,11.302696228027344,-0.35034534335136414
3.261161858000378,2026-09-13T15:56:20.319385+00:00,11.302678108215332,-0.3501491844654083
3.3414696520003417,2026-09-13T15:56:20.399699+00:00,11.30278491973877,-0.3505927622318268
3.4263325420006367,2026-09-13T15:56:20.484559+00:00,11.30276870727539,-0.35046789050102234
3.4619734570005676,2026-09-13T15:56:20.520217+00:00,11.302680015563965,-0.35024940967559814
3.5391751480001403,2026-09-13T15:56:20.597405+00:00,11.302735328674316,-0.3502470552921295
3.609624568000072,2026-09-13T15:56:20.667852+00:00,11.302816390991211,-0.35069483518600464
3.695028072000241,2026-09-13T15:56:20.753254+00:00,11.302732467651367,-0.3501351773738861
3.7670675839999603,2026-09-13T15:56:20.825288+00:00,11.302750587463379,-0.3501996695995331
3.841853462000472,2026-09-13T15:56:20.900079+00:00,11.302865982055664,-0.35041677951812744
3.8979126439999163,2026-09-13T15:56:20.956138+00:00,11.302785873413086,-0.3502110540866852
3.9865826089999246,2026-09-13T15:56:21.044809+00:00,11.302722930908203,-0.3501580059528351
4.03381708500001,2026-09-13T15:56:21.092046+00:00,11.302810668945312,-0.3504433333873749
