t_s,utc,node,state,mode,healthy,error
0.04052535499977239,2026-09-13T15:56:17.098772+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.04177545699985785,2026-09-13T15:56:17.100010+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.048352967000028,2026-09-13T15:56:17.106594+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.07458044000031805,2026-09-13T15:56:17.132806+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.3064992520003216,2026-09-13T15:56:17.364728+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.3693505629998981,2026-09-13T15:56:17.427574+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
3.976745998000297,2026-09-13T15:56:21.034973+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
4.516998845000671,2026-09-13T15:56:21.575243+00:00,go2_action_executor,ACTIVE,MOVING,True,
12.50522328399984,2026-09-13T15:56:29.563452+00:00,go2_action_executor,ACTIVE,IDLE,True,
12.529809759000273,2026-09-13T15:56:29.588035+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
13.942479671000001,2026-09-13T15:56:31.000706+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
14.00643576099992,2026-09-13T15:56:31.064659+00:00,go2_action_executor,ACTIVE,MOVING,True,
14.425437287000022,2026-09-13T15:56:31.483677+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
14.499482926000383,2026-09-13T15:56:31.557694+00:00,go2_action_executor,ACTIVE,IDLE,True,
15.908223473000362,2026-09-13T15:56:32.966449+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
16.011986606999926,2026-09-13T15:56:33.070224+00:00,go2_action_executor,ACTIVE,MOVING,True,
17.97446167399994,2026-09-13T15:56:35.032689+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
18.009518958000626,2026-09-13T15:56:35.067754+00:00,go2_action_executor,ACTIVE,IDLE,True,
19.912850387000617,2026-09-13T15:56:36.971090+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
20.001384846999827,2026-09-13T15:56:37.059612+00:00,go2_action_executor,ACTIVE,MOVING,True,
27.684137154000382,2026-09-13T15:56:44.742367+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
27.922803645000386,2026-09-13T15:56:44.981027+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
33.52526278200003,2026-09-13T15:56:50.583465+00:00,go2_action_executor,ACTIVE,IDLE,True,
33.527732067000215,2026-09-13T15:56:50.585963+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
33.91802167500009,2026-09-13T15:56:50.976245+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
