finished_utc,finished_kst,approximate_finish_t_s,approximate_begin_t_s,call_type,latency_s,model,error_code,error_message,response_headers_wait_s
2026-09-13T15:57:06Z,2026-09-14T00:57:06+09:00,48.94177794456482,48.01423358917236,point_verifier,0.9275443579999774,qwen3.5-9b-instruct,,,0.9260333469992474
2026-09-13T15:57:06Z,2026-09-14T00:57:06+09:00,48.94177794456482,47.958011865615845,point_verifier,0.9837661530000332,qwen3.5-9b-instruct,,,0.9811081550005838
2026-09-13T15:57:06Z,2026-09-14T00:57:06+09:00,48.94177794456482,47.948198080062866,point_verifier,0.9935799799995948,qwen3.5-9b-instruct,,,0.9931729769996309
2026-09-13T15:57:06Z,2026-09-14T00:57:06+09:00,48.94177794456482,47.92747139930725,point_verifier,1.0143064570002025,qwen3.5-9b-instruct,,,1.0140332239998315
2026-09-13T15:57:07Z,2026-09-14T00:57:07+09:00,49.94177794456482,49.275025844573975,point_verifier,0.6667520679993686,qwen3.5-9b-instruct,,,0.6664200139994136
2026-09-13T15:57:07Z,2026-09-14T00:57:07+09:00,49.94177794456482,49.308693647384644,point_verifier,0.6330842600000324,qwen3.5-9b-instruct,,,0.6326367109995772
2026-09-13T15:57:07Z,2026-09-14T00:57:07+09:00,49.94177794456482,49.327746629714966,point_verifier,0.6140313639998567,qwen3.5-9b-instruct,,,0.6106928740000512
2026-09-13T15:57:07Z,2026-09-14T00:57:07+09:00,49.94177794456482,49.1304292678833,point_verifier,0.8113485650001167,qwen3.5-9b-instruct,,,0.8110451849997844
2026-09-13T15:57:07Z,2026-09-14T00:57:07+09:00,49.94177794456482,49.3485791683197,point_verifier,0.5931986870000401,qwen3.5-9b-instruct,,,0.5911293039998782
2026-09-13T15:57:08Z,2026-09-14T00:57:08+09:00,50.94177794456482,50.15800642967224,point_verifier,0.7837715020004907,qwen3.5-9b-instruct,,,0.7834778830001596
2026-09-13T15:57:11Z,2026-09-14T00:57:11+09:00,53.94177794456482,50.74624729156494,navigation,3.1955306009995184,qwen3.5-9b-instruct,,,3.1952029629992467
2026-09-13T15:57:43Z,2026-09-14T00:57:43+09:00,85.94177794456482,55.91056823730469,candidate_screener,30.031209652000143,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:58:14Z,2026-09-14T00:58:14+09:00,116.94177794456482,86.9123466014862,candidate_screener,30.029431269999804,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:15Z,2026-09-14T00:59:15+09:00,177.94177794456482,147.9122438430786,point_verifier,30.029534070999944,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:15Z,2026-09-14T00:59:15+09:00,177.94177794456482,147.9052906036377,point_verifier,30.036487368000053,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:15Z,2026-09-14T00:59:15+09:00,177.94177794456482,147.90830731391907,point_verifier,30.03347063700039,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:15Z,2026-09-14T00:59:15+09:00,177.94177794456482,147.91138529777527,point_verifier,30.030392628999834,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:45Z,2026-09-14T00:59:45+09:00,207.94177794456482,177.9097957611084,point_verifier,30.031982272999812,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:45Z,2026-09-14T00:59:45+09:00,207.94177794456482,177.90212631225586,point_verifier,30.039651709999816,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:45Z,2026-09-14T00:59:45+09:00,207.94177794456482,177.90405201911926,point_verifier,30.03772596699946,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T15:59:45Z,2026-09-14T00:59:45+09:00,207.94177794456482,177.89910173416138,point_verifier,30.042676139999458,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T16:00:15Z,2026-09-14T01:00:15+09:00,237.94177794456482,207.90813422203064,point_verifier,30.03364365299967,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T16:00:15Z,2026-09-14T01:00:15+09:00,237.94177794456482,207.90918707847595,point_verifier,30.032590892999906,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T16:00:15Z,2026-09-14T01:00:15+09:00,237.94177794456482,207.9098243713379,point_verifier,30.031953574,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
2026-09-13T16:00:15Z,2026-09-14T01:00:15+09:00,237.94177794456482,207.91107487678528,point_verifier,30.030703166999956,qwen3.5-9b-instruct,API_TIMEOUT,timed out,
