iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,status
2026-09-01T12:59:40.901219,0.091,1,-12.3690,27.3965,0.3124,-166.46,0.300,-0.031,6.345,NAVIGATING
2026-09-01T12:59:40.999116,0.188,2,-12.3756,27.3946,0.3137,-166.57,0.300,-0.030,6.339,NAVIGATING
2026-09-01T12:59:41.099051,0.288,3,-12.3954,27.3851,0.3112,-166.54,0.300,-0.031,6.318,NAVIGATING
2026-09-01T12:59:41.198936,0.388,4,-12.4262,27.3754,0.3073,-166.67,0.300,-0.031,6.287,NAVIGATING
2026-09-01T12:59:41.298947,0.488,5,-12.4516,27.3721,0.3033,-166.64,0.300,-0.031,6.261,NAVIGATING
2026-09-01T12:59:41.399379,0.589,6,-12.4816,27.3680,0.2988,-166.51,0.300,-0.031,6.231,NAVIGATING
2026-09-01T12:59:41.499029,0.688,7,-12.5100,27.3632,0.2971,-166.46,0.300,-0.032,6.202,NAVIGATING
2026-09-01T12:59:41.599658,0.789,8,-12.5252,27.3602,0.2986,-166.26,0.300,-0.032,6.187,NAVIGATING
2026-09-01T12:59:41.699321,0.889,9,-12.5459,27.3545,0.2971,-166.46,0.300,-0.032,6.166,NAVIGATING
2026-09-01T12:59:41.801520,0.991,10,-12.5707,27.3472,0.2939,-166.54,0.300,-0.032,6.140,NAVIGATING
2026-09-01T12:59:41.899127,1.088,11,-12.5944,27.3382,0.2941,-167.05,0.300,-0.030,6.116,NAVIGATING
2026-09-01T12:59:41.998897,1.188,12,-12.6130,27.3322,0.2948,-166.79,0.300,-0.031,6.097,NAVIGATING
2026-09-01T12:59:42.099083,1.289,13,-12.6308,27.3272,0.2943,-167.01,0.300,-0.030,6.079,NAVIGATING
2026-09-01T12:59:42.199490,1.389,14,-12.6568,27.3188,0.2920,-167.10,0.300,-0.030,6.053,NAVIGATING
2026-09-01T12:59:42.299106,1.488,15,-12.6802,27.3128,0.2881,-166.60,0.300,-0.032,6.029,NAVIGATING
2026-09-01T12:59:42.399157,1.589,16,-12.7033,27.3115,0.2882,-166.35,0.300,-0.033,6.006,NAVIGATING
2026-09-01T12:59:42.499059,1.688,17,-12.7211,27.3101,0.2896,-166.40,0.300,-0.033,5.988,NAVIGATING
2026-09-01T12:59:42.599107,1.789,18,-12.8483,27.2793,0.2967,-169.07,0.300,-0.024,5.859,NAVIGATING
2026-09-01T12:59:42.699078,1.888,19,-12.8692,27.2722,0.2949,-169.60,0.300,-0.023,5.837,NAVIGATING
2026-09-01T12:59:42.799236,1.989,20,-12.8917,27.2621,0.2924,-170.02,0.300,-0.022,5.814,NAVIGATING
2026-09-01T12:59:42.899048,2.088,21,-12.9063,27.2584,0.2920,-169.80,0.300,-0.022,5.799,NAVIGATING
2026-09-01T12:59:42.999394,2.189,22,-12.9283,27.2549,0.2895,-170.11,0.300,-0.021,5.777,NAVIGATING
2026-09-01T12:59:43.099245,2.289,23,-12.9500,27.2563,0.2872,-169.87,0.300,-0.022,5.756,NAVIGATING
2026-09-01T12:59:43.200885,2.390,24,-12.9691,27.2551,0.2874,-169.80,0.300,-0.022,5.737,NAVIGATING
2026-09-01T12:59:43.299433,2.489,25,-12.9870,27.2533,0.2859,-169.59,0.300,-0.023,5.718,NAVIGATING
2026-09-01T12:59:43.399804,2.589,26,-13.0051,27.2450,0.2826,-170.25,0.300,-0.021,5.700,NAVIGATING
2026-09-01T12:59:43.498971,2.688,27,-13.0253,27.2343,0.2793,-170.67,0.300,-0.020,5.679,NAVIGATING
2026-09-01T12:59:43.598917,2.788,28,-13.0386,27.2327,0.2790,-170.44,0.300,-0.021,5.666,NAVIGATING
2026-09-01T12:59:43.699779,2.889,29,-12.8308,27.2514,0.2845,-170.62,0.300,-0.020,5.874,NAVIGATING
2026-09-01T12:59:43.799337,2.989,30,-12.8519,27.2507,0.2803,-170.81,0.300,-0.019,5.853,NAVIGATING
2026-09-01T12:59:43.899009,3.088,31,-12.8747,27.2507,0.2790,-170.72,0.300,-0.019,5.830,NAVIGATING
2026-09-01T12:59:43.999209,3.189,32,-12.8886,27.2492,0.2778,-170.62,0.300,-0.020,5.816,NAVIGATING
2026-09-01T12:59:44.098893,3.288,33,-12.9091,27.2411,0.2737,-170.86,0.300,-0.019,5.795,NAVIGATING
2026-09-01T12:59:44.199497,3.389,34,-12.9243,27.2338,0.2696,-171.16,0.300,-0.018,5.780,NAVIGATING
2026-09-01T12:59:44.299269,3.489,35,-12.9428,27.2293,0.2641,-171.45,0.300,-0.018,5.761,NAVIGATING
2026-09-01T12:59:44.399682,3.589,36,-12.9530,27.2304,0.2636,-171.55,0.300,-0.017,5.751,NAVIGATING
2026-09-01T12:59:44.499374,3.688,37,-12.9702,27.2300,0.2611,-172.05,0.300,-0.015,5.734,NAVIGATING
2026-09-01T12:59:44.598865,3.788,38,-12.9896,27.2302,0.2589,-172.04,0.300,-0.015,5.714,NAVIGATING
2026-09-01T12:59:44.699477,3.889,39,-13.0070,27.2291,0.2587,-171.93,0.300,-0.016,5.697,NAVIGATING
2026-09-01T12:59:44.799517,3.989,40,-13.0250,27.2251,0.2568,-171.77,0.300,-0.016,5.679,NAVIGATING
2026-09-01T12:59:44.898865,4.088,41,-13.0434,27.2188,0.2537,-172.14,0.300,-0.015,5.660,NAVIGATING
2026-09-01T12:59:44.999036,4.188,42,-13.0601,27.2125,0.2510,-172.52,0.300,-0.014,5.643,NAVIGATING
2026-09-01T12:59:45.101336,4.291,43,-13.0792,27.2115,0.2471,-172.81,0.300,-0.013,5.624,NAVIGATING
2026-09-01T12:59:45.199655,4.389,44,-13.0901,27.2145,0.2470,-172.66,0.300,-0.014,5.613,NAVIGATING
2026-09-01T12:59:45.299203,4.489,45,-13.1116,27.2158,0.2445,-173.35,0.300,-0.011,5.592,NAVIGATING
2026-09-01T12:59:45.398851,4.588,46,-13.1323,27.2174,0.2420,-173.17,0.300,-0.012,5.571,NAVIGATING
