t_s,utc,source_stamp_s,receipt_age_s,x_m,y_m,z_m,yaw_rad,source,frame,raw_frame
0.018125986998711596,2026-09-13T12:59:28.424513+00:00,1789304368.4195154,0.004997730255126953,1.4104059251892408e-05,-4.762078149993983e-05,0.3160880208015442,-5.1711125575781836e-05,odom,episode_start,odom
0.07199192899861373,2026-09-13T12:59:28.478380+00:00,1789304368.4593222,0.019057750701904297,1.4269540117153414e-05,-7.500107491397083e-05,0.31608837842941284,1.549096888497914e-05,odom,episode_start,odom
0.1227372049997939,2026-09-13T12:59:28.529128+00:00,1789304368.5258868,0.003241300582885742,-3.62063813023824e-06,2.0562641567686258e-06,0.3160834312438965,0.00011763664808706052,odom,episode_start,odom
0.17876847899970016,2026-09-13T12:59:28.585151+00:00,1789304368.57265,0.012501001358032227,4.3192335170904285e-05,5.91342522363842e-05,0.31607022881507874,6.36087451293399e-05,odom,episode_start,odom
0.2439258049998898,2026-09-13T12:59:28.650307+00:00,1789304368.6322825,0.018024444580078125,3.8540805898978275e-05,-1.0066452937250363e-05,0.3160780072212219,-4.231690028921875e-05,odom,episode_start,odom
0.2946278789986536,2026-09-13T12:59:28.701011+00:00,1789304368.6926293,0.00838160514831543,5.082546536166991e-05,-7.404936160743883e-05,0.31606927514076233,5.3330372965731954e-05,odom,episode_start,odom
0.34719175399914093,2026-09-13T12:59:28.753576+00:00,1789304368.7427773,0.01079869270324707,4.660535483672456e-05,-1.8147604456590166e-05,0.3160778880119324,0.00018981823142505405,odom,episode_start,odom
0.40811317099905864,2026-09-13T12:59:28.814499+00:00,1789304368.802808,0.011690855026245117,6.317354160482139e-05,3.662377025023499e-05,0.3160892128944397,0.00023813886272838758,odom,episode_start,odom
0.46097609699972963,2026-09-13T12:59:28.867355+00:00,1789304368.862708,0.004647016525268555,3.821709355063106e-05,-5.096907389318117e-05,0.31607499718666077,6.590150380780813e-05,odom,episode_start,odom
0.5139149949991406,2026-09-13T12:59:28.920289+00:00,1789304368.9126713,0.0076177120208740234,-2.117572299807266e-05,-0.00010857982746490637,0.316068172454834,0.00010559724863901111,odom,episode_start,odom
0.567437947000144,2026-09-13T12:59:28.973829+00:00,1789304368.9659047,0.007924318313598633,-3.6249657004660364e-05,-5.9183639217715955e-05,0.31607621908187866,0.00018885352772990416,odom,episode_start,odom
0.6284654479986784,2026-09-13T12:59:29.034851+00:00,1789304368.9994395,0.03541159629821777,1.2886532250866104e-05,-1.620473721406e-05,0.3160734176635742,0.00012012058342358856,odom,episode_start,odom
0.6796835099994496,2026-09-13T12:59:29.086067+00:00,1789304369.052711,0.0333559513092041,4.145354789620373e-05,2.1876962901357507e-05,0.31605401635169983,7.972988066073938e-05,odom,episode_start,odom
0.7327282999995077,2026-09-13T12:59:29.139110+00:00,1789304369.1304078,0.008702278137207031,-2.452940933069559e-05,-0.0001242432875143356,0.31606820225715637,-6.570585489651393e-05,odom,episode_start,odom
0.7983086189997266,2026-09-13T12:59:29.204695+00:00,1789304369.1826727,0.022022247314453125,-0.00011971960571922492,-8.537948660668234e-05,0.3160913288593292,-5.339757971256631e-05,odom,episode_start,odom
0.8527746799991291,2026-09-13T12:59:29.259159+00:00,1789304369.2458868,0.013272285461425781,-5.98124817027983e-05,3.0719356795078984e-05,0.31607815623283386,-3.365171843139336e-05,odom,episode_start,odom
0.9051274429984915,2026-09-13T12:59:29.311514+00:00,1789304369.3063405,0.005173444747924805,2.428858570309059e-05,1.6726294063957682e-05,0.3160706162452698,-0.00016192520163160748,odom,episode_start,odom
0.9666687239987368,2026-09-13T12:59:29.373055+00:00,1789304369.356057,0.0169980525970459,3.6043176643363396e-05,-3.890155848332431e-05,0.3160685896873474,-0.0001834595944845141,odom,episode_start,odom
1.0251582700002473,2026-09-13T12:59:29.431542+00:00,1789304369.4091725,0.022369384765625,2.3508464540873392e-05,-4.690167672471511e-05,0.3160659670829773,-0.00011115108066839241,odom,episode_start,odom
1.0828261520000524,2026-09-13T12:59:29.489194+00:00,1789304369.4757895,0.013404369354248047,-8.37195528072342e-06,8.91726825953583e-05,0.3160669207572937,-1.8887921973131935e-05,odom,episode_start,odom
1.1345600749991718,2026-09-13T12:59:29.540941+00:00,1789304369.5307798,0.010161161422729492,1.0408326733760882e-05,0.000114223945352175,0.31604886054992676,-0.0002907489252614859,odom,episode_start,odom
1.1875745269990148,2026-09-13T12:59:29.593882+00:00,1789304369.5858235,0.008058547973632812,1.003864171344491e-05,-2.2001692645033256e-06,0.31604641675949097,-0.00031476055342993803,odom,episode_start,odom
1.241981801998918,2026-09-13T12:59:29.648366+00:00,1789304369.6392083,0.009157657623291016,6.017513793171027e-06,-4.72357561883767e-05,0.31604865193367004,-0.0003822404987423589,odom,episode_start,odom
1.2938427699991735,2026-09-13T12:59:29.700229+00:00,1789304369.682411,0.017817974090576172,-3.213089322484396e-05,2.259690920347979e-05,0.3160533010959625,-0.00029423822972640673,odom,episode_start,odom
1.3484401639998396,2026-09-13T12:59:29.754825+00:00,1789304369.7424676,0.012357473373413086,-4.700792066032424e-06,7.119949143999907e-05,0.31605419516563416,-0.0001910647724807646,odom,episode_start,odom
1.4005248839985143,2026-09-13T12:59:29.806911+00:00,1789304369.8026872,0.004223823547363281,-6.672608635489043e-06,1.9599298855493538e-05,0.31605982780456543,-0.00040754017275812515,odom,episode_start,odom
1.4517330580001726,2026-09-13T12:59:29.858117+00:00,1789304369.8525398,0.0055773258209228516,-2.0239349982787824e-05,-3.6798183551465926e-05,0.31607508659362793,-0.00034417529019092896,odom,episode_start,odom
1.5047377499995491,2026-09-13T12:59:29.911118+00:00,1789304369.897003,0.014115095138549805,-2.5576358103302742e-05,-2.280865931693298e-05,0.3160635828971863,-0.0003326558715373018,odom,episode_start,odom
1.5587231209992751,2026-09-13T12:59:29.965108+00:00,1789304369.9557202,0.009387731552124023,1.0625374383050217e-06,8.491355220439555e-05,0.3160703778266907,-0.00041695627185367456,odom,episode_start,odom
1.621508129999711,2026-09-13T12:59:30.027895+00:00,1789304370.0191603,0.008734703063964844,-5.775621754602969e-05,3.4339994925317227e-05,0.31605878472328186,-0.0005156646822914723,odom,episode_start,odom
1.6750817729989649,2026-09-13T12:59:30.081469+00:00,1789304370.0794177,0.0020513534545898438,-5.681343667546762e-05,-7.253041535526384e-05,0.3160496652126312,-0.0005226990473414794,odom,episode_start,odom
1.7264202879996446,2026-09-13T12:59:30.132807+00:00,1789304370.125801,0.007005929946899414,-1.98929237737933e-05,-5.2553464757607314e-05,0.31604066491127014,-0.0005883177100947101,odom,episode_start,odom
1.777018421998946,2026-09-13T12:59:30.183400+00:00,1789304370.1687505,0.014649391174316406,7.6043050510645185e-06,-3.722109062592545e-06,0.31605058908462524,-0.0006362558550274677,odom,episode_start,odom
1.832014903999152,2026-09-13T12:59:30.238398+00:00,1789304370.2199695,0.018428564071655273,-2.1250817385965944e-05,5.120863523043982e-05,0.3160725235939026,-0.0004790695932381795,odom,episode_start,odom
1.8925225769999088,2026-09-13T12:59:30.298906+00:00,1789304370.2860417,0.012864351272583008,-1.9259825452450377e-05,-3.261313363250083e-05,0.3160649240016937,-0.0006535985557678536,odom,episode_start,odom
1.9541333010001836,2026-09-13T12:59:30.360518+00:00,1789304370.3424785,0.018039464950561523,-4.056782415259701e-05,-8.152126676920401e-05,0.3160685896873474,-0.000453449754013846,odom,episode_start,odom
2.0105979679992743,2026-09-13T12:59:30.416981+00:00,1789304370.409139,0.007842063903808594,-1.564146352845414e-05,1.10498125403996e-05,0.3160737156867981,-0.00040350785670861805,odom,episode_start,odom
2.062270896998598,2026-09-13T12:59:30.468541+00:00,1789304370.4526644,0.01587653160095215,-7.89511159081613e-05,6.118212890785703e-05,0.3160889744758606,-0.0004492073293258514,odom,episode_start,odom
2.117526588999681,2026-09-13T12:59:30.523909+00:00,1789304370.512603,0.011306047439575195,-9.202482896904007e-05,-8.777418246691855e-06,0.3160872459411621,-0.0006215249951022628,odom,episode_start,odom
2.170541648998551,2026-09-13T12:59:30.576926+00:00,1789304370.5702913,0.006634712219238281,-5.956722984993466e-05,-0.00010054494519375876,0.3160831928253174,-0.000680995134755502,odom,episode_start,odom
2.2277132559993333,2026-09-13T12:59:30.634095+00:00,1789304370.6260345,0.008060455322265625,-2.6517704294520372e-05,-4.464630577604967e-05,0.3160592019557953,-0.0006406070942222009,odom,episode_start,odom
2.2783825930000603,2026-09-13T12:59:30.684770+00:00,1789304370.659266,0.025504112243652344,-5.144663770112868e-05,1.4350276818878981e-05,0.31604471802711487,-0.0005583107865532178,odom,episode_start,odom
2.3294901869994646,2026-09-13T12:59:30.735876+00:00,1789304370.7291234,0.006752729415893555,-3.298695030185202e-05,3.5768554700124504e-05,0.3160589933395386,-0.0006117519273542982,odom,episode_start,odom
2.383756817000176,2026-09-13T12:59:30.790141+00:00,1789304370.782524,0.007616996765136719,-4.574318648066271e-05,-6.782764365921284e-05,0.31606051325798035,-0.0007535610663151893,odom,episode_start,odom
2.4440380169999116,2026-09-13T12:59:30.850390+00:00,1789304370.8376,0.01278996467590332,-9.363950743619164e-06,-6.409091164504535e-05,0.31606948375701904,-0.0005632863225577545,odom,episode_start,odom
2.4970371089984837,2026-09-13T12:59:30.903421+00:00,1789304370.895912,0.007508993148803711,-3.080452172206321e-05,5.2521101121317856e-05,0.31606626510620117,-0.00055573500903483,odom,episode_start,odom
2.5482128339990595,2026-09-13T12:59:30.954595+00:00,1789304370.9423249,0.012270212173461914,-9.395052089562268e-06,0.00011108980346585419,0.3160620331764221,-0.0005724750291471459,odom,episode_start,odom
2.5997339479999937,2026-09-13T12:59:31.006122+00:00,1789304370.9958756,0.010246515274047852,-8.809485306757884e-06,3.6873822890033353e-05,0.31606659293174744,-0.0006563908213865766,odom,episode_start,odom
2.6531545289999485,2026-09-13T12:59:31.059541+00:00,1789304371.0492966,0.010244369506835938,1.2593328096015125e-05,-2.0591170131163924e-05,0.3160751461982727,-0.000673590962428694,odom,episode_start,odom
2.70573174799938,2026-09-13T12:59:31.112122+00:00,1789304371.1090488,0.0030732154846191406,1.5766910611802107e-05,6.643612412040438e-05,0.31605392694473267,-0.0005384190558657131,odom,episode_start,odom
2.7574890319992846,2026-09-13T12:59:31.163874+00:00,1789304371.1557462,0.008127689361572266,9.22358413247282e-06,0.00013643696734721265,0.31606167554855347,-0.0005865303590755211,odom,episode_start,odom
2.8198258960001112,2026-09-13T12:59:31.226210+00:00,1789304371.2083042,0.01790595054626465,-1.914588358753778e-05,0.00012612597989677087,0.3160448670387268,-0.0005950320786638486,odom,episode_start,odom
2.87450114999956,2026-09-13T12:59:31.280885+00:00,1789304371.2757475,0.005137443542480469,-6.519474515560976e-06,-9.516664100098445e-06,0.3160546123981476,-0.0007528326391215145,odom,episode_start,odom
2.9264559769999323,2026-09-13T12:59:31.332843+00:00,1789304371.3224137,0.01042938232421875,1.333598825878472e-05,-3.6646311721884217e-06,0.31606748700141907,-0.0007398678218186738,odom,episode_start,odom
2.977171267999438,2026-09-13T12:59:31.383557+00:00,1789304371.3624969,0.02106022834777832,-3.3709469386439736e-05,0.00011375177548360907,0.3160657584667206,-0.0006017911188225256,odom,episode_start,odom
3.0330049349995534,2026-09-13T12:59:31.439385+00:00,1789304371.4257784,0.013606548309326172,3.154389176269515e-05,0.00018032712811203878,0.3160546123981476,-0.0007954632959346065,odom,episode_start,odom
3.084093776998998,2026-09-13T12:59:31.490477+00:00,1789304371.4729247,0.01755237579345703,9.414792421563153e-05,0.00011847528141028881,0.31603601574897766,-0.0008354894136091139,odom,episode_start,odom
3.157419997998659,2026-09-13T12:59:31.563803+00:00,1789304371.5434327,0.0203702449798584,8.477234406635164e-05,-1.17053281461664e-05,0.31607502698898315,-0.0008434789595588299,odom,episode_start,odom
3.2134212229993864,2026-09-13T12:59:31.619802+00:00,1789304371.6158822,0.003919839859008789,4.4465484619541506e-05,0.00010920015827746757,0.31608670949935913,-0.000774354373881625,odom,episode_start,odom
3.2684140569999727,2026-09-13T12:59:31.674792+00:00,1789304371.648872,0.02592015266418457,3.449708830528244e-05,0.00014889873708082602,0.3159049451351166,-0.0008428269000142485,odom,episode_start,odom
3.3200833369992324,2026-09-13T12:59:31.726467+00:00,1789304371.722354,0.004112958908081055,9.31030792602683e-06,4.2738202563276316e-05,0.31601858139038086,-0.0009644718418777565,odom,episode_start,odom
3.3920438089990057,2026-09-13T12:59:31.798423+00:00,1789304371.7789235,0.019499540328979492,1.3379560537286116e-05,-2.976680196164942e-05,0.31604647636413574,-0.0009441092142217221,odom,episode_start,odom
3.4489691979997588,2026-09-13T12:59:31.855351+00:00,1789304371.852195,0.003155946731567383,-5.422272397279424e-05,8.44880723474706e-05,0.3160479962825775,-0.0009295363005961121,odom,episode_start,odom
3.5020376369993755,2026-09-13T12:59:31.908422+00:00,1789304371.9057155,0.0027065277099609375,-5.4989236099332134e-05,0.00014707904071540183,0.31605279445648193,-0.0009106637816409524,odom,episode_start,odom
3.55413643799875,2026-09-13T12:59:31.960525+00:00,1789304371.9589567,0.0015683174133300781,-0.00011285627777713485,5.9949558191807004e-05,0.31605657935142517,-0.0011396564791841257,odom,episode_start,odom
3.6052438729984715,2026-09-13T12:59:32.011628+00:00,1789304372.0067937,0.004834175109863281,-0.00010454677356274833,2.6452556258492668e-05,0.3160611093044281,-0.0010829127531715166,odom,episode_start,odom
3.657554841998717,2026-09-13T12:59:32.063941+00:00,1789304372.059076,0.004864931106567383,-0.00012662895453505646,9.430417606869917e-05,0.31605982780456543,-0.0009639791900157845,odom,episode_start,odom
3.7149092399995425,2026-09-13T12:59:32.121292+00:00,1789304372.1156077,0.005684375762939453,-9.74091202536428e-05,0.00020574154384666888,0.3160534203052521,-0.0010348757477816053,odom,episode_start,odom
3.767114380998464,2026-09-13T12:59:32.173507+00:00,1789304372.169054,0.004452943801879883,-3.985002986949138e-05,0.0001851252594613903,0.31605491042137146,-0.0010308953702447,odom,episode_start,odom
3.8288646309993055,2026-09-13T12:59:32.235251+00:00,1789304372.2025244,0.03272652626037598,-5.9665038098475254e-05,0.00011590141966365963,0.31607764959335327,-0.0011191220905488741,odom,episode_start,odom
3.8810248099998716,2026-09-13T12:59:32.287410+00:00,1789304372.2821548,0.005255222320556641,0.0004420386115276839,-0.0027977793238377884,0.3171505630016327,-0.004196486634531205,odom,episode_start,odom
3.9396582339995803,2026-09-13T12:59:32.346022+00:00,1789304372.322588,0.023433923721313477,0.0021095288134683017,-0.002592835152454737,0.3182986080646515,-0.027497879138509877,odom,episode_start,odom
3.9967974559986033,2026-09-13T12:59:32.403182+00:00,1789304372.3962328,0.006949186325073242,0.002017303594998926,-0.0014235558928378952,0.31937533617019653,-0.06958218014993188,odom,episode_start,odom
4.048368972999015,2026-09-13T12:59:32.454752+00:00,1789304372.4422016,0.01255035400390625,0.002831224510612624,-0.0006066295039234963,0.3199317455291748,-0.09424649226306947,odom,episode_start,odom
4.106505832998664,2026-09-13T12:59:32.512891+00:00,1789304372.5025234,0.010367631912231445,0.004064931044910002,0.0017103783579577362,0.32087239623069763,-0.12762119065219046,odom,episode_start,odom
4.173859597998671,2026-09-13T12:59:32.580167+00:00,1789304372.56551,0.014657020568847656,0.006981298537270911,0.005085101595111237,0.3213143050670624,-0.16547150820062484,odom,episode_start,odom
4.2283439000002545,2026-09-13T12:59:32.634728+00:00,1789304372.632166,0.0025620460510253906,0.007971997533906983,0.00887975586672095,0.32076749205589294,-0.2055997967033507,odom,episode_start,odom
4.283758477999072,2026-09-13T12:59:32.690142+00:00,1789304372.6822612,0.007880687713623047,0.009347707486268482,0.011509663665333899,0.32113492488861084,-0.236515980384572,odom,episode_start,odom
4.337543329000255,2026-09-13T12:59:32.743930+00:00,1789304372.7421079,0.0018222332000732422,0.011027713356500345,0.014302729546418513,0.32084423303604126,-0.27194639334913173,odom,episode_start,odom
4.388188985998568,2026-09-13T12:59:32.794578+00:00,1789304372.7890825,0.005495548248291016,0.01203875341506042,0.016141171565114434,0.31984981894493103,-0.3008141063495667,odom,episode_start,odom
4.450849606999327,2026-09-13T12:59:32.857235+00:00,1789304372.8455448,0.011690139770507812,0.013934934835495592,0.01803072809389416,0.31948259472846985,-0.3352227099463667,odom,episode_start,odom
4.507091640998624,2026-09-13T12:59:32.913475+00:00,1789304372.906923,0.006551980972290039,0.016710477044365714,0.020553770475820552,0.3191037178039551,-0.3683733814097254,odom,episode_start,odom
4.558846108999205,2026-09-13T12:59:32.965232+00:00,1789304372.9555767,0.009655237197875977,0.01780142453275474,0.021802501818570144,0.3176676630973816,-0.3647812020087573,odom,episode_start,odom
4.6114590739998675,2026-09-13T12:59:33.017845+00:00,1789304373.0157442,0.002100706100463867,0.018423328477006798,0.021256259582619074,0.31745439767837524,-0.35146494936919687,odom,episode_start,odom
