iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,fwd_clear_m,left_clear_m,right_clear_m,status
2026-09-03T22:08:41.428004,0.047,1,4.4311,-1.8269,0.1805,-77.83,0.000,0.400,6.409,94.20,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:41.527104,0.146,2,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:41.631037,0.247,3,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:41.726913,0.346,4,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:41.827346,0.446,5,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:41.929838,0.548,6,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.026851,0.646,7,4.4309,-1.8269,0.1805,-77.85,0.000,0.400,6.409,94.23,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.137994,0.757,8,4.4318,-1.8222,0.1817,-74.31,0.000,0.400,6.407,90.65,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.227013,0.846,9,4.4318,-1.8222,0.1817,-74.31,0.000,0.400,6.407,90.65,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.332238,0.951,10,4.4318,-1.8222,0.1817,-74.31,0.000,0.400,6.407,90.65,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.429940,1.049,11,4.4318,-1.8222,0.1817,-74.31,0.000,0.400,6.407,90.65,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.527615,1.146,12,4.4318,-1.8222,0.1817,-74.31,0.000,0.400,6.407,90.65,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.630832,1.250,13,4.4347,-1.8166,0.1808,-69.96,0.000,0.400,6.403,86.26,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.733525,1.352,14,4.4347,-1.8166,0.1808,-69.96,0.000,0.400,6.403,86.26,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.826974,1.446,15,4.4347,-1.8166,0.1808,-69.96,0.000,0.400,6.403,86.26,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:42.927151,1.546,16,4.4347,-1.8166,0.1808,-69.96,0.000,0.400,6.403,86.26,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.031635,1.651,17,4.4347,-1.8166,0.1808,-69.96,0.000,0.400,6.403,86.26,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.127520,1.746,18,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.227078,1.846,19,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.328870,1.947,20,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.427189,2.046,21,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.526989,2.146,22,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.627384,2.246,23,4.4364,-1.8105,0.1796,-66.44,0.000,0.400,6.399,82.69,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.728614,2.348,24,4.4409,-1.8052,0.1787,-62.68,0.000,0.400,6.393,78.89,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.834881,2.454,25,4.4409,-1.8052,0.1787,-62.68,0.000,0.400,6.393,78.89,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:43.927049,2.546,26,4.4409,-1.8052,0.1787,-62.68,0.000,0.400,6.393,78.89,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.038905,2.658,27,4.4409,-1.8052,0.1787,-62.68,0.000,0.400,6.393,78.89,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.126961,2.746,28,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.231832,2.850,29,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.327143,2.946,30,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.427819,3.047,31,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.527765,3.147,32,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.627012,3.246,33,4.4435,-1.8024,0.1787,-58.98,0.000,0.400,6.390,75.17,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.730301,3.347,34,4.4416,-1.8000,0.1786,-54.84,0.000,0.400,6.391,71.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.828352,3.447,35,4.4416,-1.8000,0.1786,-54.84,0.000,0.400,6.391,71.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:44.941662,3.561,36,4.4416,-1.8000,0.1786,-54.84,0.000,0.400,6.391,71.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.027844,3.647,37,4.4416,-1.8000,0.1786,-54.84,0.000,0.400,6.391,71.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.128021,3.746,38,4.4416,-1.8000,0.1786,-54.84,0.000,0.400,6.391,71.02,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.229333,3.848,39,4.4515,-1.8046,0.1722,-47.67,0.000,0.400,6.383,63.91,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.326989,3.946,40,4.4515,-1.8046,0.1722,-47.67,0.000,0.400,6.383,63.91,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.426709,4.046,41,4.4515,-1.8046,0.1722,-47.67,0.000,0.400,6.383,63.91,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.535692,4.154,42,4.4515,-1.8046,0.1722,-47.67,0.000,0.400,6.383,63.91,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.634687,4.254,43,4.4515,-1.8046,0.1722,-47.67,0.000,0.400,6.383,63.91,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.726798,4.346,44,4.4632,-1.8037,0.1800,-41.34,0.000,0.400,6.372,57.59,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.827069,4.446,45,4.4632,-1.8037,0.1800,-41.34,0.000,0.400,6.372,57.59,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:45.932251,4.551,46,4.4632,-1.8037,0.1800,-41.34,0.000,0.400,6.372,57.59,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.028930,4.648,47,4.4632,-1.8037,0.1800,-41.34,0.000,0.400,6.372,57.59,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.127188,4.746,48,4.4632,-1.8037,0.1800,-41.34,0.000,0.400,6.372,57.59,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.226541,4.846,49,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.334331,4.953,50,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.434412,5.053,51,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.537712,5.157,52,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.627287,5.246,53,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.729800,5.349,54,4.4811,-1.8011,0.1843,-35.15,0.000,0.400,6.354,51.43,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.826790,5.446,55,4.4926,-1.7906,0.1799,-28.83,0.000,0.400,6.340,45.05,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:08:46.926819,5.546,56,4.4926,-1.7906,0.1799,-28.83,0.000,0.400,6.340,45.05,999.00,1.00,1.00,NAVIGATING
