iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,fwd_clear_m,left_clear_m,right_clear_m,status
2026-09-03T22:04:59.502539,0.077,1,0.0064,0.0207,-0.0004,-45.43,0.000,0.000,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:04:59.602498,0.177,2,0.0064,0.0207,-0.0004,-45.43,0.000,0.000,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:04:59.702363,0.277,3,0.0064,0.0207,-0.0004,-45.43,0.000,0.450,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:04:59.802287,0.377,4,0.0064,0.0207,-0.0004,-45.43,0.000,0.450,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:04:59.902332,0.477,5,0.0064,0.0207,-0.0004,-45.43,0.000,0.450,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.002810,0.577,6,0.0064,0.0207,-0.0004,-45.43,0.000,0.450,4.744,18.87,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.102527,0.677,7,0.0337,0.0453,0.0008,-11.36,0.000,0.450,4.731,-15.60,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.203160,0.778,8,0.0337,0.0453,0.0008,-11.36,0.000,0.450,4.731,-15.60,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.302299,0.877,9,0.0337,0.0453,0.0008,-11.36,0.000,-0.450,4.731,-15.60,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.402621,0.977,10,0.0337,0.0453,0.0008,-11.36,0.000,-0.450,4.731,-15.60,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.502292,1.077,11,0.0337,0.0453,0.0008,-11.36,0.000,-0.450,4.731,-15.60,999.00,1.00,1.00,NAVIGATING
2026-09-03T22:05:00.602358,1.177,12,0.0387,0.0534,-0.0022,-4.79,0.000,-0.450,4.730,-22.30,999.00,1.00,1.00,NAVIGATING
