iso_timestamp,elapsed_s,pose_index,x_m,y_m,z_m,yaw_deg,cmd_vx,cmd_wz,dist_to_goal_m,rel_heading_deg,status
2026-09-02T12:02:43.063808,0.021,1,-12.7255,27.3134,0.3116,179.18,0.000,0.000,5.541,-1.94,NAVIGATING
2026-09-02T12:02:43.162656,0.120,2,-12.7255,27.3134,0.3116,179.18,0.000,0.000,5.541,-1.94,NAVIGATING
2026-09-02T12:02:43.263010,0.220,3,-12.7255,27.3134,0.3116,179.18,0.500,0.000,5.541,-1.94,NAVIGATING
2026-09-02T12:02:43.364503,0.321,4,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.462865,0.420,5,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.562674,0.520,6,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.662928,0.620,7,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.762850,0.720,8,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.862597,0.820,9,-12.7254,27.3133,0.3116,179.17,0.500,0.000,5.541,-1.93,NAVIGATING
2026-09-02T12:02:43.962814,0.920,10,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.062816,1.020,11,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.162871,1.120,12,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.262664,1.220,13,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.362806,1.320,14,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.462652,1.420,15,-12.9268,27.3225,0.2893,179.61,0.500,0.000,5.339,-2.37,NAVIGATING
2026-09-02T12:02:44.562741,1.520,16,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:44.664608,1.622,17,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:44.763579,1.721,18,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:44.863064,1.820,19,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:44.962691,1.920,20,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:45.062815,2.020,21,-13.1702,27.3116,0.2756,-179.08,0.500,0.000,5.097,-3.94,NAVIGATING
2026-09-02T12:02:45.162756,2.120,22,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.262815,2.220,23,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.363158,2.320,24,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.462653,2.420,25,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.562741,2.520,26,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.662816,2.620,27,-13.4060,27.2980,0.2544,-178.70,0.500,0.000,4.862,-4.62,NAVIGATING
2026-09-02T12:02:45.763297,2.720,28,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:45.863544,2.820,29,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:45.962650,2.920,30,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:46.062920,3.020,31,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:46.163891,3.120,32,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:46.262841,3.220,33,-13.6405,27.2922,0.2436,-177.64,0.500,0.000,4.628,-5.93,NAVIGATING
2026-09-02T12:02:46.362853,3.320,34,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.462844,3.420,35,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.562671,3.520,36,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.662599,3.620,37,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.762759,3.720,38,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.862614,3.820,39,-13.8857,27.2828,0.2195,-176.62,0.500,0.000,4.384,-7.27,NAVIGATING
2026-09-02T12:02:46.964493,3.921,40,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.062638,4.020,41,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.162608,4.120,42,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.262631,4.220,43,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.362810,4.320,44,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.462796,4.420,45,-14.1193,27.2580,0.2067,-175.24,0.500,0.000,4.153,-9.21,NAVIGATING
2026-09-02T12:02:47.562670,4.520,46,-14.3669,27.2321,0.1901,-174.40,0.500,0.000,3.909,-10.71,NAVIGATING
2026-09-02T12:02:47.662663,4.620,47,-14.3669,27.2321,0.1901,-174.40,0.500,0.000,3.909,-10.71,NAVIGATING
