elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame,episode_time_s
0.11067824099973222,1.6753270626068115,-2.3558435440063477,0.535734895616507,1789312860940294122,odom,-9.128031360000023
0.16874529400001848,1.6754041910171509,-2.356016159057617,0.5354799254789275,1789312861016924476,odom,-9.069964306999736
0.23140917999990052,1.6754119396209717,-2.356062650680542,0.535584104821685,1789312861050217723,odom,-9.007300420999854
0.28341206000004604,1.675325632095337,-2.355975389480591,0.5358415009399445,1789312861123727416,odom,-8.955297540999709
0.34202936799965755,1.6752605438232422,-2.355956792831421,0.5358582306097877,1789312861174213742,odom,-8.896680233000097
0.40315765800005465,1.6753214597702026,-2.3560359477996826,0.5356263866529088,1789312861230164384,odom,-8.8355519429997
0.456713574999867,1.6753664016723633,-2.356104612350464,0.535471847065617,1789312861276905870,odom,-8.781996025999888
0.508725542999855,1.6753027439117432,-2.3560495376586914,0.5357629849055617,1789312861346879100,odom,-8.7299840579999
0.5769367859998056,1.6752220392227173,-2.35601806640625,0.5358436344473574,1789312861380234336,odom,-8.66177281499995
0.6289331709999715,1.675290822982788,-2.3560092449188232,0.5355587246053023,1789312861447595214,odom,-8.609776429999783
0.7060034809996978,1.6753872632980347,-2.3561065196990967,0.535596882295384,1789312861537855720,odom,-8.532706120000057
0.857188977000078,1.6752375364303589,-2.355975389480591,0.5359230055353561,1789312861663599347,odom,-8.381520623999677
0.917140881999785,1.6753689050674438,-2.356091022491455,0.5355674879279467,1789312861746880149,odom,-8.32156871899997
0.9998912249998284,1.6753249168395996,-2.3560104370117188,0.5358663142513393,1789312861824886655,odom,-8.238818375999927
1.0588394540000081,1.6752548217773438,-2.3559935092926025,0.535912130970984,1789312861854323243,odom,-8.179870146999747
1.1201593659998252,1.675270438194275,-2.3559532165527344,0.5358083894731711,1789312861920083141,odom,-8.11855023499993
1.1872863849998794,1.6754276752471924,-2.3560268878936768,0.5356385458413775,1789312861977247333,odom,-8.051423215999876
1.2387044150000293,1.6753696203231812,-2.3559410572052,0.5359373414457725,1789312862093452310,odom,-8.000005185999726
1.2912138679998861,1.6753250360488892,-2.355963945388794,0.5359906083415671,1789312862140052175,odom,-7.947495732999869
1.3520836539996708,1.6753593683242798,-2.3559861183166504,0.5359134618925988,1789312862173489427,odom,-7.886625947000084
1.4032078189998174,1.675430417060852,-2.356102466583252,0.5358768121115941,1789312862260112619,odom,-7.8355017819999375
