elapsed_s,x_m,y_m,yaw_rad,stamp_ns,frame,episode_time_s
0.14946051300012186,0.6232669353485107,-1.0270010232925415,0.24246355612197165,1789311226521333150,odom,-9.682684955000013
0.2154096120000304,0.6232994198799133,-1.0270341634750366,0.24229234820370685,1789311226604578904,odom,-9.616735856000105
0.2756489880000572,0.6233043670654297,-1.02700674533844,0.24252809104849268,1789311226651366404,odom,-9.556496480000078
0.3285055020000982,0.6233420968055725,-1.0269466638565063,0.24244692044494623,1789311226731339863,odom,-9.503639966000037
0.3791992779999873,0.6233431100845337,-1.0269869565963745,0.2422105541498717,1789311226777912072,odom,-9.452946190000148
0.43279841000003216,0.6233680248260498,-1.0270241498947144,0.24221970586229716,1789311226813002280,odom,-9.399347058000103
0.49403915600009896,0.6233614087104797,-1.0269575119018555,0.24250783357754094,1789311226901199988,odom,-9.338106312000036
0.5474527540000054,0.623351514339447,-1.0269577503204346,0.24249081786145693,1789311226941240719,odom,-9.28469271400013
0.6230192310001712,0.6233466863632202,-1.0269801616668701,0.24235341780127603,1789311226994692258,odom,-9.209126236999964
0.6746850350000386,0.6234013438224792,-1.0270226001739502,0.242311619765724,1789311227085775069,odom,-9.157460433000097
0.727701806000141,0.6234117150306702,-1.026985764503479,0.24255367622567578,1789311227138071707,odom,-9.104443661999994
0.7797854950001692,0.6234164834022522,-1.0269776582717896,0.24251179582817647,1789311227181208304,odom,-9.052359972999966
0.8307058640000378,0.623431921005249,-1.0270336866378784,0.24224424692031604,1789311227241296700,odom,-9.001439604000097
0.8900829130000147,0.6234419941902161,-1.0270370244979858,0.24229718996290384,1789311227287964038,odom,-8.94206255500012
0.9427117510001608,0.6234326362609863,-1.0269780158996582,0.24268861770506167,1789311227351256541,odom,-8.889433716999974
0.9954698999999891,0.6234006881713867,-1.0269529819488525,0.24280370772285698,1789311227391577653,odom,-8.836675568000146
1.0468270020001,0.6234234571456909,-1.0269883871078491,0.24254387749554898,1789311227461276463,odom,-8.785318466000035
1.1016714410000077,0.6234349012374878,-1.0270227193832397,0.24242468224747912,1789311227514523438,odom,-8.730474027000128
1.155843372000163,0.6234402656555176,-1.0269949436187744,0.2426881112791311,1789311227567850522,odom,-8.676302095999972
1.2120221380000658,0.6234115958213806,-1.0269708633422852,0.24273444859280607,1789311227627925805,odom,-8.62012333000007
1.2640192680000837,0.6234236359596252,-1.026971459388733,0.2426765962484945,1789311227667780570,odom,-8.568126200000052
1.3506884260000334,0.6234607696533203,-1.0270004272460938,0.2424322298576095,1789311227727868012,odom,-8.481457042000102
1.4048727090000739,0.6234403848648071,-1.0270065069198608,0.24275251184009264,1789311227807812384,odom,-8.427272759000061
1.4598079639999924,0.623421311378479,-1.0269744396209717,0.24284834304697328,1789311227868008069,odom,-8.372337504000143
1.514703154000017,0.6234462857246399,-1.0269964933395386,0.2426822284507821,1789311227921199492,odom,-8.317442314000118
1.5662763830000586,0.6234495639801025,-1.0270602703094482,0.24267000718058937,1789311227981279305,odom,-8.265869085000077
1.623082987000089,0.6234245300292969,-1.0270609855651855,0.2428394082915452,1789311228011161736,odom,-8.209062481000046
1.6792905880001854,0.6233645677566528,-1.0270098447799683,0.2428929815348466,1789311228091145924,odom,-8.15285487999995
1.730946410000115,0.6233430504798889,-1.0270707607269287,0.24286525346124702,1789311228144485882,odom,-8.10119905800002
1.7833595399999922,0.6233735084533691,-1.0271214246749878,0.24278705713282864,1789311228177972010,odom,-8.048785928000143
1.8340547290001723,0.6233749985694885,-1.0271228551864624,0.24281486969872046,1789311228242087773,odom,-7.998090738999963
1.8956808220000312,0.6233187317848206,-1.0270354747772217,0.2430846891621382,1789311228301050357,odom,-7.936464646000104
1.9561780270000781,0.6232818961143494,-1.0270915031433105,0.242917433744501,1789311228361223153,odom,-7.875967441000057
2.007669595000152,0.6233342289924622,-1.0271037817001343,0.2428145046194079,1789311228421019009,odom,-7.824475872999983
2.064247529000113,0.6233863830566406,-1.0270875692367554,0.24301556364503316,1789311228460320405,odom,-7.767897939000022
2.1235598460000347,0.6233705878257751,-1.027035117149353,0.24321106753482344,1789311228512739113,odom,-7.708585622000101
2.183853852000084,0.6233136653900146,-1.0270808935165405,0.24319688816613497,1789311228588144234,odom,-7.648291616000051
2.239882478000027,0.6233354806900024,-1.0271060466766357,0.24299113554368554,1789311228642892293,odom,-7.592262990000108
2.292078457000116,0.6233269572257996,-1.0270907878875732,0.243160197969274,1789311228701192549,odom,-7.540067011000019
2.346232248000206,0.6232849359512329,-1.027048945426941,0.2432966403655936,1789311228754479579,odom,-7.485913219999929
2.3972459300000537,0.6232845783233643,-1.0270344018936157,0.2432117639045472,1789311228814370564,odom,-7.4348995380000815
2.452660480000077,0.623299777507782,-1.0270777940750122,0.24311431751824286,1789311228861030511,odom,-7.379484988000058
2.5060827230001905,0.623346209526062,-1.0270670652389526,0.24309761763960702,1789311228921377591,odom,-7.326062744999945
2.558037456000193,0.6233350038528442,-1.027025818824768,0.24323510941740878,1789311228961225918,odom,-7.274108011999942
2.6165573310001946,0.6233484148979187,-1.027003288269043,0.2432896411176398,1789311229025023869,odom,-7.215588136999941
2.6756356370001413,0.6233787536621094,-1.0270402431488037,0.24301707191784291,1789311229077630452,odom,-7.156509830999994
2.7355217440001525,0.6233940124511719,-1.02708101272583,0.2431482370118512,1789311229141100577,odom,-7.096623723999983
2.790459404000103,0.6233553886413574,-1.0270438194274902,0.2433874796676306,1789311229197750024,odom,-7.041686064000032
2.8511390109999866,0.6233580708503723,-1.0269957780838013,0.2434038286017546,1789311229254612616,odom,-6.981006457000149
2.90847291099999,0.623388946056366,-1.027035117149353,0.24317522275641723,1789311229317812852,odom,-6.923672557000145
2.9609986190000654,0.6233728528022766,-1.0270612239837646,0.24317004062807487,1789311229350952080,odom,-6.87114684900007
3.016615378000097,0.6233108639717102,-1.0270103216171265,0.24351364557544733,1789311229424476079,odom,-6.815530090000038
3.0677123590000974,0.6232869625091553,-1.0269956588745117,0.24343432492732922,1789311229477652959,odom,-6.764433109000038
3.1206332320000456,0.6233013868331909,-1.0270171165466309,0.2433499388615008,1789311229530998162,odom,-6.71151223600009
3.1751047830000516,0.6233641505241394,-1.027056097984314,0.24330163927978052,1789311229577687195,odom,-6.657040685000084
3.2309954290001315,0.6233571171760559,-1.0270277261734009,0.24349560892353794,1789311229635368279,odom,-6.601150039000004
3.2935492310000427,0.6233071684837341,-1.0270042419433594,0.24359175697936628,1789311229691208056,odom,-6.5385962370000925
3.344660388000193,0.6232886910438538,-1.0270462036132812,0.24339314834617934,1789311229751056126,odom,-6.487485079999942
3.4048487659999864,0.6233123540878296,-1.0270602703094482,0.24330994452924395,1789311229804495982,odom,-6.427296702000149
3.456355024000004,0.6233438849449158,-1.0270434617996216,0.24362122731274538,1789311229867942027,odom,-6.375790444000131
3.5122481020000578,0.6233236193656921,-1.0269843339920044,0.24360797623712124,1789311229927658490,odom,-6.3198973660000775
3.564469331000055,0.6233288645744324,-1.027018666267395,0.2435565257992082,1789311229967529706,odom,-6.26767613700008
3.619334065000203,0.6233310103416443,-1.027071475982666,0.24333541838026929,1789311230031345538,odom,-6.212811402999932
3.671856510999987,0.6233143210411072,-1.0270578861236572,0.2434721428636033,1789311230088387898,odom,-6.160288957000148
3.728326068000115,0.6232962012290955,-1.0270329713821411,0.24373863552841218,1789311230136333159,odom,-6.10381940000002
3.790393541000185,0.6232908964157104,-1.027008295059204,0.24374801808048152,1789311230167702845,odom,-6.04175192699995
3.847678196000061,0.6232861280441284,-1.0270835161209106,0.24335295738762458,1789311230247555903,odom,-5.9844672720000744
3.9001594590001787,0.6232852935791016,-1.0270692110061646,0.2435885758784206,1789311230314312152,odom,-5.9319860089999565
3.954913187000102,0.6232510805130005,-1.0270546674728394,0.24370798276583786,1789311230361746958,odom,-5.877232281000033
4.0057414679999965,0.6232459545135498,-1.027052402496338,0.24357465457008357,1789311230420975140,odom,-5.826404000000139
4.057008210000049,0.62330162525177,-1.0270922183990479,0.24342467256295156,1789311230467883519,odom,-5.775137258000086
4.118662149000102,0.6233245134353638,-1.0270930528640747,0.24346722592667303,1789311230518940381,odom,-5.713483319000034
4.17011282600015,0.6232585310935974,-1.0270432233810425,0.2437383462770627,1789311230584624938,odom,-5.662032641999986
4.228371012000025,0.6232320070266724,-1.0270543098449707,0.24364318831363618,1789311230644278935,odom,-5.60377445600011
4.281214992000059,0.6232228875160217,-1.0271165370941162,0.24340887838797726,1789311230697756222,odom,-5.550930476000076
4.335018902000002,0.6232648491859436,-1.0271331071853638,0.24344769385996415,1789311230750831536,odom,-5.497126566000134
4.386824936000039,0.6232444643974304,-1.027096152305603,0.24363040710134876,1789311230795703343,odom,-5.445320532000096
4.440979372000129,0.6232393383979797,-1.0270366668701172,0.24371238929289699,1789311230854298762,odom,-5.391166096000006
4.492692639000097,0.6232503652572632,-1.0270905494689941,0.24351549737282654,1789311230904309443,odom,-5.339452829000038
4.5461405840001134,0.6232885122299194,-1.0271400213241577,0.2433907202460946,1789311230960786036,odom,-5.286004884000022
4.602988155000048,0.6232954263687134,-1.0271247625350952,0.24346310649451253,1789311231012223176,odom,-5.229157313000087
4.6604478840001775,0.6232433319091797,-1.0270541906356812,0.24369366387438254,1789311231070887736,odom,-5.171697583999958
4.72164861300007,0.6232340931892395,-1.0270938873291016,0.24344556216320856,1789311231127709082,odom,-5.110496855000065
4.7744382600001245,0.6232813596725464,-1.027124047279358,0.24339184342560327,1789311231177724293,odom,-5.057707208000011
4.832573377000017,0.6232721209526062,-1.0270557403564453,0.24358108811154466,1789311231234110287,odom,-4.999572091000118
4.889878451000186,0.6232860088348389,-1.0270253419876099,0.243585006690676,1789311231297642878,odom,-4.942267016999949
4.943285694999986,0.6232512593269348,-1.0270557403564453,0.24339906672640443,1789311231351131610,odom,-4.888859773000149
4.994239225000001,0.6232636570930481,-1.0270938873291016,0.24317732788270766,1789311231404158047,odom,-4.837906243000134
5.046743242000048,0.6232714653015137,-1.027066946029663,0.24331471004885916,1789311231457472972,odom,-4.7854022260000875
5.104175068000131,0.6232689619064331,-1.027029037475586,0.24342972059991047,1789311231497423104,odom,-4.727970400000004
5.162900805000163,0.6232005953788757,-1.0270370244979858,0.24341514750326812,1789311231562056235,odom,-4.669244662999972
5.216097137000133,0.623180627822876,-1.0271192789077759,0.24314904060332276,1789311231625002078,odom,-4.616048331000002
5.273764705000076,0.6232054233551025,-1.0271168947219849,0.24334479172762252,1789311231688674859,odom,-4.558380763000059
5.329851770999994,0.623196005821228,-1.0270689725875854,0.243479091518416,1789311231740830115,odom,-4.502293697000141
5.380994933000011,0.623166561126709,-1.02706778049469,0.24344305882117467,1789311231794054202,odom,-4.451150535000124
5.432808554000076,0.6231949329376221,-1.0270915031433105,0.2433067128400445,1789311231845686606,odom,-4.3993369140000596
5.4953465550001965,0.6231918931007385,-1.0271342992782593,0.24331761662555748,1789311231912342242,odom,-4.336798912999939
5.548530151000023,0.6231671571731567,-1.0270596742630005,0.2436003017082773,1789311231958236626,odom,-4.2836153170001126
5.599667681000028,0.6231597661972046,-1.0270603895187378,0.2435961665053944,1789311232014376811,odom,-4.232477787000107
5.652018390000194,0.6231561303138733,-1.027113914489746,0.24325752736565012,1789311232067406109,odom,-4.180127077999941
5.711840923000182,0.6231446266174316,-1.0271259546279907,0.24328652158696112,1789311232117747954,odom,-4.120304544999954
5.763359061000074,0.6231459379196167,-1.0271098613739014,0.24346297636565048,1789311232158703021,odom,-4.0687864070000614
5.821220166000103,0.6231129169464111,-1.0270464420318604,0.24347605497794814,1789311232214128188,odom,-4.010925302000032
5.876734534000207,0.6231439709663391,-1.027071475982666,0.24340399270703708,1789311232277162484,odom,-3.9554109339999286
5.9322587270000895,0.6231598258018494,-1.027104139328003,0.24328185321633014,1789311232340795687,odom,-3.8998867410000457
5.989005055000007,0.6231480836868286,-1.0270421504974365,0.24342881655873624,1789311232404151848,odom,-3.8431404130001283
6.0418651360000695,0.6231400370597839,-1.026978611946106,0.24353098160372394,1789311232440720729,odom,-3.7902803320000658
6.096664661000204,0.6231534481048584,-1.0269955396652222,0.24337113948704206,1789311232500706605,odom,-3.735480806999931
6.158374606000052,0.6231968998908997,-1.027043104171753,0.24327819563653227,1789311232567333630,odom,-3.673770862000083
6.21130393500016,0.6232039928436279,-1.0270147323608398,0.2434199511542403,1789311232617475680,odom,-3.6208415329999752
6.267485371000021,0.6232184767723083,-1.0269675254821777,0.24359480268779943,1789311232677529267,odom,-3.5646600970001145
6.320049390000122,0.6232238411903381,-1.0269699096679688,0.24331775762037688,1789311232734235219,odom,-3.512096078000013
6.3745564690000265,0.6232423186302185,-1.0270204544067383,0.24306874230720418,1789311232780751399,odom,-3.4575889990001087
6.427642021000111,0.6232426762580872,-1.02698814868927,0.24332153910345286,1789311232844309977,odom,-3.4045034470000246
6.481406320000133,0.6232109665870667,-1.026949405670166,0.2434091762037661,1789311232890723637,odom,-3.3507391480000024
6.535449498000162,0.6231887936592102,-1.026939868927002,0.2432866711925735,1789311232950718096,odom,-3.2966959699999734
6.586714293000114,0.6232092976570129,-1.0269536972045898,0.2432113013969956,1789311232977344445,odom,-3.2454311750000215
6.651886812000157,0.6232037544250488,-1.026994228363037,0.24323174487082128,1789311233043960980,odom,-3.180258655999978
6.711132903000134,0.6232225894927979,-1.026919960975647,0.2435418327498352,1789311233113944701,odom,-3.121012565000001
6.763753725000015,0.6232428550720215,-1.0269027948379517,0.24337825324517984,1789311233174001864,odom,-3.06839174300012
6.814771388000054,0.6232367753982544,-1.0269466638565063,0.24319863314657222,1789311233227414778,odom,-3.0173740800000814
6.875115392999987,0.6232469081878662,-1.0269583463668823,0.24334157641199683,1789311233277303151,odom,-2.957030075000148
6.9275489190001736,0.623206615447998,-1.0269291400909424,0.24345287714613528,1789311233333982876,odom,-2.9045965489999617
6.978697142000101,0.6232281923294067,-1.0269066095352173,0.24340518162514385,1789311233394095353,odom,-2.8534483260000343
7.031093036000129,0.6232216358184814,-1.0269720554351807,0.24324878600963168,1789311233440577677,odom,-2.801052432000006
7.094085216000167,0.6232478022575378,-1.0269885063171387,0.24320103419666605,1789311233500633172,odom,-2.7380602519999684
7.147248594000075,0.6232457756996155,-1.0269298553466797,0.24350729490592204,1789311233559268645,odom,-2.68489687400006
