t_s,utc,node,state,mode,healthy,error
0.04129338899838331,2026-09-13T12:20:54.984754+00:00,pixnav_runtime_node,WAITING_FIRST_VLM,EPISODE_RESET,True,
0.06855534799979068,2026-09-13T12:20:55.012029+00:00,vlm_node,WAITING_SYNC,WAITING_SYNC,True,
0.3032280969982821,2026-09-13T12:20:55.246683+00:00,go2_action_executor,ACTIVE,IDLE,True,
0.3874335959990276,2026-09-13T12:20:55.330889+00:00,rtab_pointgoal_adapter,READY,READY,True,
0.4155538959985279,2026-09-13T12:20:55.359011+00:00,go2_sensor_input,READY,FIXED_STARTUP_OFFSET,True,
0.8801150979998056,2026-09-13T12:20:55.823570+00:00,sweep_scheduler_node,ACTIVE,IDLE,True,
4.014636143998359,2026-09-13T12:20:58.958088+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
4.322934499999974,2026-09-13T12:20:59.266395+00:00,go2_action_executor,ACTIVE,MOVING,True,
5.776821315999769,2026-09-13T12:21:00.720279+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
5.8128191889991285,2026-09-13T12:21:00.756278+00:00,go2_action_executor,ACTIVE,IDLE,True,
5.946185987999343,2026-09-13T12:21:00.889639+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
6.3231837329985865,2026-09-13T12:21:01.266645+00:00,go2_action_executor,ACTIVE,MOVING,True,
8.672224847998223,2026-09-13T12:21:03.615677+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
8.809096175999002,2026-09-13T12:21:03.752546+00:00,go2_action_executor,ACTIVE,IDLE,True,
9.944254580999768,2026-09-13T12:21:04.887711+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
10.319330904998424,2026-09-13T12:21:05.262802+00:00,go2_action_executor,ACTIVE,MOVING,True,
14.287782818999403,2026-09-13T12:21:09.231244+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
14.303345414999058,2026-09-13T12:21:09.246799+00:00,go2_action_executor,ACTIVE,IDLE,True,
15.926182645998779,2026-09-13T12:21:10.869589+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
16.317970994999996,2026-09-13T12:21:11.261422+00:00,go2_action_executor,ACTIVE,MOVING,True,
16.387766523999744,2026-09-13T12:21:11.331223+00:00,vlm_node,WAITING_SYNC,WAITING_SWEEP_OBSERVATION,True,
16.80793083199933,2026-09-13T12:21:11.751396+00:00,go2_action_executor,ACTIVE,IDLE,True,
17.9377328089995,2026-09-13T12:21:12.881190+00:00,vlm_node,FROZEN_ROTATING,FROZEN_ROTATING,True,
18.329487748998872,2026-09-13T12:21:13.272865+00:00,go2_action_executor,ACTIVE,MOVING,True,
33.56783011399966,2026-09-13T12:21:28.511289+00:00,vlm_node,DEGRADED,OBSERVATION_SWEEP_ROTATE_FAILED,False,MOTION_TIMEOUT
33.80609969899888,2026-09-13T12:21:28.749550+00:00,go2_action_executor,INHIBITED,IDLE,False,MOTION_TIMEOUT
