t_s,utc,source_stamp_s,receipt_age_s,x_m,y_m,z_m,yaw_rad,source,frame,raw_frame
0.04331660699972417,2026-09-13T15:42:21.826621+00:00,1789314141.796074,0.030547142028808594,-1.4095619012992484e-05,-3.104450741023424e-05,0.31570279598236084,3.157066874798221e-05,odom,episode_start,odom
0.09547032899990882,2026-09-13T15:42:21.878769+00:00,1789314141.8626676,0.016101360321044922,-1.432362569023527e-05,3.1702210248382285e-05,0.3157024383544922,-4.1507323954581565e-06,odom,episode_start,odom
0.15281881099963357,2026-09-13T15:42:21.936114+00:00,1789314141.9261224,0.009991645812988281,3.93760074644868e-05,3.857215024168173e-05,0.3156779408454895,-3.5377380401824254e-05,odom,episode_start,odom
0.20677579099992727,2026-09-13T15:42:21.990058+00:00,1789314141.9861047,0.003953218460083008,1.0396401110592478e-05,-1.29857077959611e-05,0.31567704677581787,6.150612848837557e-05,odom,episode_start,odom
0.26159850999965784,2026-09-13T15:42:22.044898+00:00,1789314142.0370724,0.007825613021850586,-2.1729663339048324e-05,-1.5374490146720024e-05,0.31569209694862366,1.728352871416261e-05,odom,episode_start,odom
0.3138035609999861,2026-09-13T15:42:22.097068+00:00,1789314142.0894284,0.007639646530151367,-5.074815074799959e-05,1.5567705951377727e-05,0.3156875967979431,7.89955412694443e-07,odom,episode_start,odom
0.36920670399968003,2026-09-13T15:42:22.152499+00:00,1789314142.1362596,0.016239404678344727,-4.496532454688382e-05,1.272964025515454e-05,0.3156815767288208,-0.0001545234133341067,odom,episode_start,odom
0.42851124599974355,2026-09-13T15:42:22.211809+00:00,1789314142.1626918,0.049117088317871094,6.109339214892812e-06,9.023407136863592e-06,0.3156817853450775,-0.0001486899793252117,odom,episode_start,odom
0.5229235439996955,2026-09-13T15:42:22.306217+00:00,1789314142.2228694,0.08334755897521973,1.6704512882920102e-05,1.169544605700112e-06,0.3156816363334656,-4.057274937324662e-05,odom,episode_start,odom
0.6101370839996889,2026-09-13T15:42:22.393434+00:00,1789314142.3426945,0.05073952674865723,-1.5962040825958642e-05,6.375490419163353e-05,0.3156949281692505,-7.557108704403515e-05,odom,episode_start,odom
0.6687762729998212,2026-09-13T15:42:22.452071+00:00,1789314142.4094343,0.04263663291931152,3.226520361840689e-05,4.487324679811841e-05,0.31568965315818787,4.255579173395585e-05,odom,episode_start,odom
0.7541371479996997,2026-09-13T15:42:22.537430+00:00,1789314142.4993343,0.038095712661743164,-3.4178686851373714e-05,2.6977263719642216e-05,0.3156965374946594,6.834933867483352e-05,odom,episode_start,odom
0.8185710089996974,2026-09-13T15:42:22.601866+00:00,1789314142.5460021,0.05586385726928711,2.6219294660593615e-05,7.523578737505164e-05,0.31566980481147766,7.560645910559272e-05,odom,episode_start,odom
0.8763101529998494,2026-09-13T15:42:22.659607+00:00,1789314142.626002,0.03360486030578613,5.579171513244261e-05,4.143652502429381e-05,0.3156617283821106,-6.306674548539615e-05,odom,episode_start,odom
